variable,iso,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10
epi_dead_new,DEU,0.0000,0.0000,18.8065,190.1667,71.3548,15.7667,5.4194,5.0645,6.3333,10.2500
epi_dead_new,DJI,,,0.0000,0.0667,0.6452,1.0333,0.1613,0.0645,0.0333,0.0000
epi_dead_new,DMA,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,DNK,0.0000,0.0000,2.4839,12.2000,4.1290,1.1333,0.3226,0.2903,0.8667,1.0000
epi_dead_new,DOM,0.0000,0.0000,1.9091,8.3667,6.6129,7.8333,13.3226,17.2581,14.0000,6.7500
epi_dead_new,DZA,0.0000,0.0000,1.3462,13.6333,6.5161,8.6333,9.5161,9.7097,7.5000,7.5000
epi_dead_new,ECU,0.0000,0.0000,2.3846,27.3667,79.0645,38.9333,37.2581,28.9677,158.5667,71.2500
epi_dead_new,EGY,0.0000,0.0000,1.4815,11.3333,17.1935,65.3000,61.3548,20.1613,17.1667,14.0000
epi_dead_new,ERI,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,ESB,,,,,,,,,,
epi_dead_new,ESP,0.0000,0.0000,236.7742,573.4333,83.3548,40.9333,2.9032,20.9355,89.9000,73.7500
epi_dead_new,EST,0.0000,0.0000,0.1154,1.5667,0.4194,0.0000,0.0000,0.0323,0.0000,0.7500
epi_dead_new,ETH,,,0.0000,0.1000,0.1613,3.1667,5.1613,17.0968,13.2667,5.7500
epi_dead_new,FIN,0.0000,0.0000,0.4815,6.4333,3.5484,0.4000,0.0323,0.1935,0.3333,0.5000
epi_dead_new,FJI,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0645,0.0000,0.0000
epi_dead_new,FLK,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,FRA,0.0000,0.0690,97.4839,702.1000,151.0968,34.7333,14.2258,11.3548,42.9000,76.2500
epi_dead_new,FRO,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,FSM,,,,,,,,,,
epi_dead_new,GAB,,,0.0556,0.0667,0.4516,0.8333,0.2258,0.1290,0.0333,0.0000
epi_dead_new,GBR,0.0000,0.0000,66.1290,799.9667,365.6774,98.5333,26.7097,10.6452,19.1000,61.2500
epi_dead_new,GEO,0.0000,0.0000,0.0000,0.2000,0.1935,0.1000,0.0645,0.0645,0.4667,4.2500
epi_dead_new,GGY,,,0.0000,0.4333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,GHA,,,0.2778,0.3667,0.6129,2.5667,2.0323,3.2581,0.8333,0.5000
epi_dead_new,GIB,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,GIN,,,0.0000,0.2333,0.5161,0.2667,0.4839,0.4194,0.2333,0.0000
epi_dead_new,GMB,,,0.0714,0.0000,0.0000,0.0333,0.1935,2.8387,0.5333,0.7500
epi_dead_new,GNB,,,0.0000,0.0333,0.2258,0.4333,0.1613,0.2581,0.1667,0.0000
epi_dead_new,GNQ,,,0.0000,0.0333,0.3548,0.6667,0.6129,1.0323,0.0000,0.0000
epi_dead_new,GRC,0.0000,0.0000,1.4828,3.2000,1.1613,0.5333,0.3871,1.9032,4.2000,4.2500
epi_dead_new,GRD,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,GRL,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,GTM,,,0.0588,0.5000,2.7742,21.4667,36.1613,28.1613,16.6000,11.7500
epi_dead_new,GUM,,,0.0769,0.1333,0.0000,0.0000,0.0000,0.1613,1.2333,1.0000
epi_dead_new,GUY,,,0.0588,0.2333,0.1290,0.0000,0.2581,0.5484,1.3667,1.7500
epi_dead_new,HKG,,,,,,,,,,
epi_dead_new,HMD,,,,,,,,,,
epi_dead_new,HND,,,0.3889,2.1333,4.1935,9.4667,26.6774,17.6129,15.5000,19.0000
epi_dead_new,HRV,0.0000,0.0000,0.2143,2.0333,1.1613,0.1333,1.1935,1.2903,3.0333,4.5000
epi_dead_new,HTI,,,0.0000,0.2000,1.1290,2.1333,1.8065,1.2903,0.9333,0.0000
epi_dead_new,HUN,,,0.6154,9.8667,6.8387,2.0333,0.3548,0.5806,5.0333,14.2500
epi_dead_new,IDN,0.0000,0.0000,5.0833,22.0667,25.4516,41.0667,72.6774,73.7097,108.6000,113.5000
epi_dead_new,IMN,,,0.0000,0.7000,0.0968,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,IND,0.0000,0.0000,1.0667,34.7333,131.9355,390.9667,608.1935,926.5161,1100.9333,1071.2500
epi_dead_new,IOA,,,,,,,,,,
epi_dead_new,IOT,,,,,,,,,,
epi_dead_new,IRL,0.0000,0.0000,1.8621,37.8667,14.8387,2.8333,0.9032,0.4516,0.8667,1.7500
epi_dead_new,IRN,0.0000,1.1724,87.8387,106.6667,57.3226,97.8667,190.2903,157.8387,150.8000,190.0000
epi_dead_new,IRQ,0.0000,0.0000,1.5862,1.5333,3.3226,54.8000,91.3548,73.8065,72.1000,56.2500
epi_dead_new,ISL,0.0000,0.0000,0.0645,0.2667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,ISR,0.0000,0.0000,0.6071,6.6000,2.2258,1.1667,5.9355,13.4194,20.3000,38.5000
epi_dead_new,ITA,0.0000,0.7241,373.2258,536.3667,182.5161,46.8000,12.5161,11.1290,13.2667,23.2500
epi_dead_new,JAM,,,0.0526,0.2000,0.0645,0.0333,0.0000,0.3548,2.6333,4.7500
epi_dead_new,JEY,,,0.1667,0.6333,0.2581,0.0667,0.0000,0.0323,0.0000,0.0000
epi_dead_new,JOR,,,0.2632,0.1000,0.0323,0.0000,0.0645,0.1290,1.4000,7.7500
epi_dead_new,JPN,0.0000,0.1034,1.7097,11.9667,15.3548,2.7000,1.0645,8.8387,9.5000,8.2500
epi_dead_new,KAB,,,,,,,,,,
epi_dead_new,KAS,,,,,,,,,,
epi_dead_new,KAZ,,,0.0588,0.8000,0.4194,5.0000,19.5161,31.8710,9.9000,1.2500
epi_dead_new,KEN,,,0.0556,0.4667,1.5484,2.7000,5.8387,8.0323,4.4333,5.2500
epi_dead_new,KGZ,,,0.0000,0.2667,0.2581,1.3667,42.6129,-10.3226,0.2000,0.5000
epi_dead_new,KHM,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,KIR,,,,,,,,,,
epi_dead_new,KNA,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,KOR,0.0000,0.5517,4.7419,2.8000,0.7419,0.4000,0.6129,0.7419,2.9667,2.0000
epi_dead_new,KOS,,,,,,,,,,
epi_dead_new,KWT,0.0000,0.0000,0.0000,0.8000,5.8387,4.8333,3.0645,2.7419,2.5667,3.2500
epi_dead_new,LAO,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,LBN,0.0000,0.0000,0.4074,0.4333,0.0645,0.2667,0.7419,3.3226,6.7000,9.2500
epi_dead_new,LBR,,,0.0000,0.5333,0.3548,0.3000,1.1935,0.2903,0.0000,0.0000
epi_dead_new,LBY,,,0.0000,0.0667,0.0968,0.5333,1.6129,5.1935,10.2667,9.5000
epi_dead_new,LCA,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,LIE,,,0.0000,0.0333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,LKA,0.0000,0.0000,0.0455,0.2000,0.0968,0.0333,0.0000,0.0323,0.0333,0.0000
epi_dead_new,LSO,,,,,0.0000,0.0000,0.4194,0.5806,0.1333,1.0000
epi_dead_new,LTU,0.0000,0.0000,0.3182,1.2667,0.8065,0.2667,0.0645,0.1935,0.2000,0.5000
epi_dead_new,LUX,0.0000,0.0000,0.9167,2.2333,0.6774,0.0000,0.1290,0.3226,0.0000,0.2500
epi_dead_new,LVA,,,0.0000,0.5000,0.2903,0.2000,0.0323,0.0968,0.1000,0.2500
epi_dead_new,MAC,,,,,,,,,,
epi_dead_new,MAF,,,,,,,,,,
epi_dead_new,MAR,,,1.5000,4.5000,1.1613,0.7000,3.9032,24.6774,34.7000,35.2500
epi_dead_new,MCO,0.0000,0.0000,0.0000,0.0333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,MDA,,,0.0909,3.6333,5.8065,8.1667,7.5806,7.1290,10.6000,10.7500
epi_dead_new,MDG,,,0.0000,0.0000,0.1935,0.4667,2.7419,2.7742,1.2667,0.7500
epi_dead_new,MDV,,,0.0000,0.0000,0.1613,0.1000,0.2581,0.3871,0.2000,0.0000
epi_dead_new,MEX,0.0000,0.0000,1.2174,56.8000,259.5806,578.0667,609.0000,585.7419,433.5000,429.2500
epi_dead_new,MHL,,,,,,,,,,
epi_dead_new,MKD,0.0000,0.0000,0.3182,2.2000,1.8710,5.5667,5.8710,3.3548,5.1000,4.0000
epi_dead_new,MLI,,,0.0000,0.8333,1.6452,1.3000,0.2903,0.0645,0.1333,0.2500
epi_dead_new,MLT,,,0.0000,0.1333,0.1613,0.0000,0.0000,0.0645,0.5667,0.7500
epi_dead_new,MMR,,,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,9.2667,21.7500
epi_dead_new,MNE,,,0.0714,0.2000,0.0645,0.0667,1.1935,1.6129,2.2000,2.5000
epi_dead_new,MNG,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,MNP,,,0.0000,0.0667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,MOZ,,,0.0000,0.0000,0.0645,0.1333,0.1613,0.3871,1.2000,1.2500
epi_dead_new,MRT,,,0.0000,0.0333,0.6452,3.5000,0.9677,0.0968,0.0667,0.0000
epi_dead_new,MSR,,,0.0000,0.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,MUS,,,0.2500,0.2333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,MWI,,,,0.1071,0.0323,0.3333,3.0645,2.0968,0.1667,0.0000
epi_dead_new,MYS,0.0000,0.0000,1.2333,2.1000,0.4839,0.2000,0.0968,0.0645,0.2667,0.7500
epi_dead_new,NAM,,,0.0000,0.0000,0.0000,0.0000,0.3226,2.0000,1.6667,0.5000
epi_dead_new,NCL,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,NER,,,0.2727,0.9667,1.0323,0.1000,0.0645,0.0000,0.0000,0.0000
epi_dead_new,NFK,,,,,,,,,,
epi_dead_new,NGA,0.0000,0.0000,0.1000,1.6333,7.1613,10.0000,9.8387,4.3548,3.2667,0.5000
epi_dead_new,NIC,,,0.0769,0.1000,1.0000,1.3000,1.3548,0.6774,0.4000,0.0000
epi_dead_new,NIU,,,,,,,,,,
epi_dead_new,NLD,0.0000,0.0000,27.8710,128.2333,40.0000,5.2000,1.0645,2.4194,5.6333,14.0000
epi_dead_new,NOR,0.0000,0.0000,0.8387,5.8667,1.0968,0.4333,0.1935,0.2903,0.3333,0.2500
epi_dead_new,NPL,0.0000,0.0000,0.0000,0.0000,0.1935,0.7667,0.7419,5.4516,9.0000,9.2500
epi_dead_new,NRU,,,,,,,,,,
epi_dead_new,NZL,0.0000,0.0000,0.0455,0.6000,0.0968,0.0000,0.0000,0.0000,0.1000,0.0000
epi_dead_new,OMN,0.0000,0.0000,0.0000,0.3333,1.0323,4.2333,8.1290,8.2581,8.6000,0.0000
epi_dead_new,PAK,0.0000,0.0000,0.6923,10.9333,36.6774,94.0333,53.1290,11.0645,6.1667,8.5000
epi_dead_new,PAN,,,1.1818,5.0667,4.9032,9.6667,25.0645,19.2903,12.3000,12.5000
epi_dead_new,PCN,,,,,,,,,,
epi_dead_new,PER,,,1.0000,30.6333,110.5806,171.1000,307.0000,315.0645,120.2667,67.2500
epi_dead_new,PGA,,,,,,,,,,
epi_dead_new,PHL,0.0000,0.0345,3.2222,15.6667,12.6452,10.1667,23.4839,49.5806,64.2667,57.5000
epi_dead_new,PLW,,,,,,,,,,
epi_dead_new,PNG,,,0.0000,0.0000,0.0000,0.0000,0.0645,0.0968,0.0667,0.0000
epi_dead_new,POL,,,1.1923,19.7667,14.0968,12.7667,8.5484,10.4516,15.0000,30.2500
epi_dead_new,PRI,,,1.5000,2.6667,1.5161,0.6667,1.9677,7.0968,7.3333,6.7500
epi_dead_new,PRK,,,,,,,,,,
epi_dead_new,PRT,,,4.8276,28.3000,13.1290,5.7333,5.1290,2.9677,4.8000,8.0000
epi_dead_new,PRY,,,0.1500,0.2000,0.0645,0.1667,1.0000,8.4194,17.7667,18.0000
epi_dead_new,PSX,,,0.0417,0.0345,0.0968,0.1000,2.4516,2.6452,6.4667,7.5000
epi_dead_new,PYF,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2333,0.2500
epi_dead_new,QAT,0.0000,0.0000,0.0370,0.3000,0.8387,2.5667,1.8710,0.8387,0.5667,0.5000
epi_dead_new,ROU,0.0000,0.0000,1.5172,21.0333,18.6452,12.7000,21.6129,41.0968,40.4667,38.7500
epi_dead_new,RUS,0.0000,0.0000,0.3226,32.0667,115.5806,153.7000,149.5484,106.1613,115.0667,176.5000
epi_dead_new,RWA,,,0.0000,0.0000,0.0323,0.0333,0.0968,0.3548,0.4333,0.0000
epi_dead_new,SAH,,,,0.0000,0.0323,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,SAU,,,0.3077,4.9667,10.4194,37.3000,40.8710,32.3871,28.9667,27.7500
epi_dead_new,SCR,,,,,,,,,,
epi_dead_new,SDN,,,0.1111,0.8667,7.5484,10.3333,4.9355,3.1613,0.4333,0.0000
epi_dead_new,SDS,,,,0.0000,0.3226,0.9000,0.2903,0.0323,0.0667,0.2500
epi_dead_new,SEN,,,0.0000,0.3000,1.0645,2.2000,3.0968,2.5806,0.8667,0.5000
epi_dead_new,SER,,,,,,,,,,
epi_dead_new,SGP,0.0000,0.0000,0.0968,0.3667,0.2903,0.1000,0.0323,0.0000,0.0000,0.0000
epi_dead_new,SGS,,,,,,,,,,
epi_dead_new,SHN,,,,,,,,,,
epi_dead_new,SLB,,,,,,,,,,
epi_dead_new,SLE,,,,0.1333,1.3548,0.4667,0.2258,0.0968,0.0667,0.0000
epi_dead_new,SLV,,,0.0000,0.3000,1.1935,3.9333,8.8710,8.9677,4.2000,5.0000
epi_dead_new,SMR,0.0000,0.0000,0.8333,0.5333,0.0323,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,SOL,,,,,,,,,,
epi_dead_new,SOM,,,0.0000,0.9333,1.4516,0.5667,0.0968,0.1290,0.0667,0.0000
epi_dead_new,SPM,,,,,,,,,,
epi_dead_new,SRB,,,0.7273,5.2333,2.2258,1.0667,9.3871,4.7097,1.2667,1.0000
epi_dead_new,STP,,,,0.0000,0.3871,0.0333,0.0645,0.0000,0.0000,0.0000
epi_dead_new,SUR,,,0.0000,0.0333,0.0000,0.4000,0.4194,1.3226,1.2333,0.5000
epi_dead_new,SVK,,,0.0000,0.7333,0.1935,0.0000,0.0000,0.1613,0.4000,2.2500
epi_dead_new,SVN,,,0.4231,2.6000,0.6129,0.1000,0.1935,0.3548,0.3333,0.5000
epi_dead_new,SWE,0.0000,0.0000,9.3226,83.8000,57.7419,29.6333,8.9677,2.5484,1.1071,0.0000
epi_dead_new,SWZ,,,0.0000,0.0333,0.0323,0.3000,0.9355,1.6452,0.5667,0.7500
epi_dead_new,SXM,,,0.0000,0.4333,0.0645,0.0000,0.0000,0.0645,0.1667,0.0000
epi_dead_new,SYC,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,SYR,,,0.2222,0.0333,0.0323,0.1667,1.0323,2.1935,2.9333,1.7500
epi_dead_new,TCA,,,0.0000,0.0333,0.0000,0.0000,0.0323,0.0323,0.1000,0.0000
epi_dead_new,TCD,,,0.0000,0.0667,2.0323,0.3000,0.0323,0.0645,0.2667,0.0000
epi_dead_new,TGO,,,0.0556,0.2000,0.1935,0.0333,0.1290,0.2903,0.7000,0.0000
epi_dead_new,THA,0.0000,0.0000,0.4167,1.4667,0.0968,0.0333,0.0000,0.0000,0.0333,0.0000
epi_dead_new,TJK,,,,,1.5161,0.1667,0.2581,0.2581,0.2333,0.5000
epi_dead_new,TKM,,,,,,,,,,
epi_dead_new,TLS,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,TON,,,,,,,,,,
epi_dead_new,TTO,,,0.1579,0.1667,0.0000,0.0000,0.0000,0.4194,1.7667,1.0000
epi_dead_new,TUN,,,0.3478,1.0667,0.2581,0.0667,0.0000,0.8387,5.6667,7.5000
epi_dead_new,TUR,,,9.3333,97.1000,46.2581,20.0000,18.0323,21.0323,60.1333,63.5000
epi_dead_new,TUV,,,,,,,,,,
epi_dead_new,TWN,0.0000,0.0345,0.1290,0.0333,0.0323,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,TZA,,,0.0667,0.5000,0.1613,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,UGA,,,0.0000,0.0000,0.0000,0.0000,0.0645,0.9032,1.5000,1.0000
epi_dead_new,UKR,,,0.6111,7.9667,14.3871,15.0333,16.9677,27.5484,51.2667,72.0000
epi_dead_new,UMI,,,,,,,,,,
epi_dead_new,URY,,,0.0588,0.4667,0.2258,0.1667,0.2581,0.2903,0.1333,0.0000
epi_dead_new,USA,0.0000,0.0000,102.2581,1926.5333,1381.1290,745.3000,836.4516,999.9677,764.3000,849.0000
epi_dead_new,USG,,,,,,,,,,
epi_dead_new,UZB,,,0.1250,0.2333,0.1613,0.3333,3.6452,5.8065,5.0333,2.7500
epi_dead_new,VAT,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,VCT,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,VEN,,,0.1765,0.2333,0.1290,1.1724,3.5484,7.1935,8.0000,5.5000
epi_dead_new,VGB,,,0.0000,0.0333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_dead_new,VIR,,,0.0000,0.1333,0.0645,0.0000,0.0645,0.1935,0.2000,0.0000
epi_dead_new,VNM,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0323,0.1000,0.0000
epi_dead_new,VUT,,,,,,,,,,
epi_dead_new,WLF,,,,,,,,,,
epi_dead_new,WSB,,,,,,,,,,
epi_dead_new,WSM,,,,,,,,,,
epi_dead_new,YEM,,,,0.0000,2.4839,7.5667,5.9032,2.4839,0.8000,0.5000
epi_dead_new,ZAF,,,0.1250,3.3333,17.4194,62.8667,170.4194,200.5161,87.9667,67.7500
epi_dead_new,ZMB,,,0.0000,0.1000,0.1290,0.5000,4.0968,4.4516,1.5000,0.2500
epi_dead_new,ZWE,,,0.0909,0.1000,0.0000,0.1000,1.4839,4.6129,1.0667,0.0000
epi_dead_new,_WORLD,20.7000,93.1724,1154.7097,6305.2000,4520.6452,4468.6333,5356.2903,5752.3548,5400.0000,6278.2500
