variable,iso,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11
epi_deaths_new_perM,GHA,,,0.0089,0.0118,0.0197,0.0826,0.0654,0.1048,0.0268,0.0197,0.0042
epi_deaths_new_perM,GIB,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1621
epi_deaths_new_perM,GIN,,,0.0000,0.0177,0.0392,0.0203,0.0368,0.0319,0.0177,0.0147,0.0099
epi_deaths_new_perM,GNB,,,0.0000,0.0169,0.1147,0.2201,0.0819,0.1311,0.0847,0.0328,0.0442
epi_deaths_new_perM,GRC,0.0000,0.0000,0.1423,0.3072,0.1115,0.0512,0.0372,0.1827,0.4031,0.7181,4.2131
epi_deaths_new_perM,GRD,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_deaths_new_perM,GRL,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_deaths_new_perM,GTM,,,0.0033,0.0280,0.1549,1.1982,2.0183,1.5720,0.9265,0.8570,0.8785
epi_deaths_new_perM,GUM,,,0.4558,0.7900,0.0000,0.0000,0.0000,0.9556,7.3073,6.1160,6.9553
epi_deaths_new_perM,GUY,,,0.0748,0.2966,0.1640,0.0000,0.3280,0.6972,1.7376,1.8865,1.0502
epi_deaths_new_perM,HKG,,,,,,,,,,,
epi_deaths_new_perM,HND,,,0.0393,0.2155,0.4235,0.9560,2.6934,1.7783,1.5649,1.1270,0.8252
epi_deaths_new_perM,HRV,0.0000,0.0000,0.0522,0.4954,0.2830,0.0325,0.2909,0.3144,0.7390,2.0116,8.7056
epi_deaths_new_perM,HTI,,,0.0000,0.0176,0.0990,0.1870,0.1584,0.1132,0.0818,0.0085,0.0000
epi_deaths_new_perM,HUN,,,0.0638,1.0214,0.7080,0.2106,0.0368,0.0602,0.5212,3.2891,9.6359
epi_deaths_new_perM,IDN,0.0000,0.0000,0.0187,0.0807,0.0930,0.1501,0.2657,0.2695,0.3971,0.3751,0.3341
epi_deaths_new_perM,IMN,,,0.0000,8.2322,1.1381,0.0000,0.0000,0.0000,0.0000,0.0000,0.5113
epi_deaths_new_perM,IND,0.0000,0.0000,0.0008,0.0252,0.0956,0.2833,0.4406,0.6714,0.7977,0.5645,0.3811
epi_deaths_new_perM,IRL,0.0000,0.0000,0.3772,7.6687,3.0052,0.5739,0.1830,0.0915,0.1757,0.6862,1.0040
epi_deaths_new_perM,IRN,0.0000,0.0140,1.0458,1.2699,0.6825,1.1651,2.2656,1.8792,1.7954,3.2613,5.3442
epi_deaths_new_perM,IRQ,0.0000,0.0000,0.0395,0.0381,0.0826,1.3625,2.2713,1.8350,1.7926,1.3955,1.1847
epi_deaths_new_perM,ISL,0.0000,0.0000,0.1890,0.7814,0.0000,0.0000,0.0000,0.0000,0.0000,0.1890,1.7837
epi_deaths_new_perM,ISR,0.0000,0.0000,0.0702,0.7626,0.2573,0.1351,0.6858,1.5504,2.3452,3.6746,1.4668
epi_deaths_new_perM,ITA,0.0000,0.0120,6.1729,8.8712,3.0187,0.7740,0.2070,0.1841,0.2194,1.3050,8.2711
epi_deaths_new_perM,JAM,,,0.0178,0.0676,0.0218,0.0113,0.0000,0.1199,0.8893,1.1438,0.4845
epi_deaths_new_perM,JEY,,,1.6490,6.2661,2.5533,0.6596,0.0000,0.3192,0.0000,0.0000,0.0000
epi_deaths_new_perM,JOR,,,0.0258,0.0098,0.0032,0.0000,0.0063,0.0126,0.1372,2.2603,6.2387
epi_deaths_new_perM,JPN,0.0000,0.0008,0.0137,0.0946,0.1215,0.0214,0.0085,0.0700,0.0751,0.0488,0.0773
epi_deaths_new_perM,KAZ,,,0.0031,0.0426,0.0224,0.2664,1.0394,1.6974,0.5272,0.2543,0.3380
epi_deaths_new_perM,KEN,,,0.0011,0.0088,0.0288,0.0502,0.1085,0.1495,0.0824,0.1644,0.3226
epi_deaths_new_perM,KGZ,,,0.0000,0.0409,0.0396,0.2095,6.5316,-1.5823,0.0306,0.4005,0.6130
epi_deaths_new_perM,KHM,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_deaths_new_perM,KOR,0.0000,0.0109,0.0928,0.0548,0.0146,0.0080,0.0121,0.0146,0.0581,0.0323,0.0383
epi_deaths_new_perM,KWT,0.0000,0.0000,0.0000,0.1872,1.3671,1.1318,0.7175,0.6419,0.6009,1.2538,0.9467
epi_deaths_new_perM,LBN,0.0000,0.0000,0.0598,0.0636,0.0095,0.0392,0.1088,0.4870,0.9818,1.2478,1.7519
epi_deaths_new_perM,LBR,,,0.0000,0.1055,0.0702,0.0593,0.2360,0.0574,0.0000,0.0000,0.0000
epi_deaths_new_perM,LBY,,,0.0000,0.0097,0.0141,0.0777,0.2350,0.7560,1.4941,1.4412,1.5313
epi_deaths_new_perM,LKA,0.0000,0.0000,0.0021,0.0094,0.0045,0.0016,0.0000,0.0015,0.0016,0.0091,0.1383
epi_deaths_new_perM,LSO,,,,,0.0000,0.0000,0.1958,0.2711,0.0623,0.1205,0.0203
epi_deaths_new_perM,LTU,0.0000,0.0000,0.1169,0.4652,0.2962,0.0979,0.0237,0.0710,0.0735,0.7702,3.6574
epi_deaths_new_perM,LUX,0.0000,0.0000,1.4645,3.5680,1.0823,0.0000,0.2062,0.5154,0.0000,1.4431,7.6404
epi_deaths_new_perM,LVA,,,0.0000,0.2650,0.1539,0.1060,0.0171,0.0513,0.0530,0.5472,1.9361
epi_deaths_new_perM,MAC,,,,,,,,,,,
epi_deaths_new_perM,MAR,,,0.0406,0.1218,0.0314,0.0189,0.1056,0.6686,0.9402,1.2874,1.9212
epi_deaths_new_perM,MDA,,,0.0225,0.9008,1.4394,2.0245,1.8792,1.7671,2.6277,3.6464,4.1280
epi_deaths_new_perM,MDG,,,0.0000,0.0000,0.0070,0.0168,0.0989,0.1001,0.0456,0.0175,0.0110
epi_deaths_new_perM,MDV,,,0.0000,0.0000,0.2984,0.1850,0.4774,0.7161,0.3700,0.1790,0.7239
epi_deaths_new_perM,MEX,0.0000,0.0000,0.0070,0.4405,2.0133,4.4835,4.7234,4.5430,3.3622,3.5343,3.5027
epi_deaths_new_perM,MKD,0.0000,0.0000,0.1527,1.0560,0.8981,2.6720,2.8181,1.6103,2.4480,3.7935,11.0400
epi_deaths_new_perM,MLI,,,0.0000,0.0411,0.0812,0.0641,0.0142,0.0032,0.0065,0.0095,0.0156
epi_deaths_new_perM,MLT,,,0.0000,0.3020,0.3653,0.0000,0.0000,0.1461,1.7364,1.9726,4.4311
epi_deaths_new_perM,MMR,,,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.1703,0.5544,0.4154
epi_deaths_new_perM,MNE,,,0.1137,0.3184,0.1027,0.1061,1.9003,2.5680,3.5028,6.6770,10.0377
epi_deaths_new_perM,MNG,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_deaths_new_perM,MOZ,,,0.0000,0.0000,0.0021,0.0043,0.0052,0.0124,0.0384,0.0330,0.0459
epi_deaths_new_perM,MSR,,,0.0000,6.8979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_deaths_new_perM,MUS,,,0.1965,0.1835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_deaths_new_perM,MWI,,,,0.0056,0.0017,0.0174,0.1602,0.1096,0.0087,0.0084,0.0023
epi_deaths_new_perM,MYS,0.0000,0.0000,0.0382,0.0650,0.0150,0.0062,0.0030,0.0020,0.0083,0.1146,0.1157
epi_deaths_new_perM,NAM,,,0.0000,0.0000,0.0000,0.0000,0.1271,0.7872,0.6429,0.1525,0.2054
epi_deaths_new_perM,NCL,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_deaths_new_perM,NER,,,0.0113,0.0399,0.0425,0.0041,0.0026,0.0000,0.0000,0.0000,0.0018
epi_deaths_new_perM,NGA,0.0000,0.0000,0.0005,0.0080,0.0347,0.0485,0.0477,0.0212,0.0160,0.0053,0.0051
epi_deaths_new_perM,NIC,,,0.0116,0.0151,0.1510,0.1963,0.2046,0.1023,0.0705,0.0244,0.0197
epi_deaths_new_perM,NLD,0.0000,0.0000,1.6266,7.4836,2.3344,0.3035,0.0621,0.1412,0.3288,1.7904,3.9178
epi_deaths_new_perM,NOR,0.0000,0.0000,0.1547,1.0822,0.2022,0.0798,0.0356,0.0535,0.0614,0.0475,0.1924
epi_deaths_new_perM,NPL,0.0000,0.0000,0.0000,0.0000,0.0066,0.0262,0.0254,0.1872,0.3089,0.4750,0.5983
epi_deaths_new_perM,NZL,0.0000,0.0000,0.0094,0.1243,0.0200,0.0000,0.0000,0.0000,0.0207,0.0000,0.0000
epi_deaths_new_perM,OMN,0.0000,0.0000,0.0000,0.0653,0.2022,0.8289,1.5918,1.6171,1.6841,1.7245,1.4643
epi_deaths_new_perM,PAK,0.0000,0.0000,0.0032,0.0495,0.1661,0.4257,0.2405,0.0501,0.0280,0.0477,0.1752
epi_deaths_new_perM,PAN,,,0.2739,1.1744,1.1364,2.2403,5.8090,4.4708,2.8506,2.4222,2.7107
epi_deaths_new_perM,PER,,,0.0304,0.9292,3.3538,5.1893,9.3110,9.5555,3.6475,1.9713,1.5611
epi_deaths_new_perM,PHL,0.0000,0.0003,0.0294,0.1430,0.1155,0.0928,0.2144,0.4525,0.5865,0.5113,0.3722
epi_deaths_new_perM,PNG,,,0.0000,0.0000,0.0000,0.0000,0.0072,0.0108,0.0075,0.0000,0.0000
epi_deaths_new_perM,POL,,,0.0315,0.5222,0.3724,0.3374,0.2260,0.2761,0.3963,2.4445,9.4971
epi_deaths_new_perM,PRI,,,0.5245,0.9322,0.5301,0.2331,0.6879,2.4807,2.5634,1.8719,2.9940
epi_deaths_new_perM,PRK,,,,,,,,,,,
epi_deaths_new_perM,PRT,,,0.4734,2.7753,1.2876,0.5621,0.5029,0.2909,0.4706,1.5975,6.0931
epi_deaths_new_perM,PRY,,,0.0210,0.0280,0.0090,0.0233,0.1400,1.1804,2.4909,2.4694,1.6458
epi_deaths_new_perM,PSE,,,0.0082,0.0068,0.0190,0.0196,0.4805,0.5185,1.2675,1.2139,1.3805
epi_deaths_new_perM,QAT,0.0000,0.0000,0.0129,0.1041,0.2910,0.8907,0.6492,0.2910,0.1966,0.2015,0.0603
epi_deaths_new_perM,ROU,0.0000,0.0000,0.0789,1.0935,0.9693,0.6604,1.1236,2.1361,2.1033,3.4794,7.1871
epi_deaths_new_perM,RUS,0.0000,0.0000,0.0023,0.2197,0.7919,1.0532,1.0247,0.7275,0.7885,1.5719,2.6469
epi_deaths_new_perM,RWA,,,0.0000,0.0000,0.0025,0.0026,0.0075,0.0273,0.0334,0.0149,0.0402
epi_deaths_new_perM,SAU,,,0.0089,0.1427,0.2994,1.0715,1.1740,0.9303,0.8321,0.5967,0.4959
epi_deaths_new_perM,SDN,,,0.0026,0.0198,0.1721,0.2356,0.1125,0.0721,0.0099,0.0007,0.3530
epi_deaths_new_perM,SEN,,,0.0000,0.0180,0.0636,0.1313,0.1849,0.1540,0.0518,0.0251,0.0183
epi_deaths_new_perM,SGP,0.0000,0.0000,0.0165,0.0627,0.0496,0.0171,0.0055,0.0000,0.0000,0.0055,0.0000
epi_deaths_new_perM,SLE,,,,0.0167,0.1697,0.0584,0.0283,0.0121,0.0083,0.0081,0.0000
epi_deaths_new_perM,SLV,,,0.0000,0.0462,0.1840,0.6064,1.3676,1.3826,0.6476,0.6566,0.7107
epi_deaths_new_perM,SOM,,,0.0000,0.0588,0.0915,0.0357,0.0061,0.0081,0.0042,0.0102,0.0247
epi_deaths_new_perM,SRB,,,0.1069,0.7693,0.3272,0.1568,1.3798,0.6923,0.1862,0.3082,2.4601
epi_deaths_new_perM,SSD,,,,0.0000,0.0288,0.0804,0.0259,0.0029,0.0059,0.0259,0.0077
epi_deaths_new_perM,SUR,,,0.0000,0.0568,0.0000,0.6819,0.7149,2.2547,2.1025,0.3850,0.3707
epi_deaths_new_perM,SVK,,,0.0000,0.1342,0.0354,0.0000,0.0000,0.0295,0.0732,0.9867,3.6553
epi_deaths_new_perM,SVN,,,0.2035,1.2506,0.2948,0.0481,0.0931,0.1707,0.1603,1.3499,9.1601
epi_deaths_new_perM,SWE,0.0000,0.0000,0.9263,8.2975,5.7174,2.9276,0.8782,0.2491,0.1683,0.1707,0.4493
epi_deaths_new_perM,SWZ,,,0.0000,0.0287,0.0278,0.2586,0.8064,1.4181,0.4885,0.2503,0.1124
epi_deaths_new_perM,SYC,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_deaths_new_perM,SYR,,,0.0127,0.0019,0.0018,0.0095,0.0589,0.1252,0.1674,0.1620,0.2263
epi_deaths_new_perM,TCD,,,0.0000,0.0041,0.1238,0.0183,0.0020,0.0039,0.0163,0.0256,0.0080
epi_deaths_new_perM,TGO,,,0.0067,0.0242,0.0234,0.0040,0.0156,0.0351,0.0846,0.0273,0.0473
epi_deaths_new_perM,THA,0.0000,0.0000,0.0059,0.0210,0.0014,0.0005,0.0000,0.0000,0.0005,0.0000,0.0006
epi_deaths_new_perM,TLS,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_deaths_new_perM,TON,,,,,,,,,,,
epi_deaths_new_perM,TTO,,,0.1129,0.1191,0.0000,0.0000,0.0000,0.2997,1.2625,0.7608,0.2486
epi_deaths_new_perM,TUN,,,0.0294,0.0904,0.0219,0.0057,0.0000,0.0710,0.4795,2.9232,5.5330
epi_deaths_new_perM,TUR,,,0.1108,1.1513,0.5485,0.2372,0.2138,0.2493,0.7130,0.7830,1.1243
epi_deaths_new_perM,TWN,0.0000,0.0014,0.0054,0.0014,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_deaths_new_perM,TZA,,,0.0011,0.0083,0.0027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
epi_deaths_new_perM,UGA,,,0.0000,0.0000,0.0000,0.0000,0.0014,0.0198,0.0329,0.0248,0.0590
epi_deaths_new_perM,UKR,,,0.0141,0.1822,0.3290,0.3438,0.3879,0.6299,1.1723,2.1951,3.7499
epi_deaths_new_perM,UMI,,,,,,,,,,,
epi_deaths_new_perM,URY,,,0.0169,0.1344,0.0650,0.0480,0.0743,0.0836,0.0384,0.0929,0.1628
epi_deaths_new_perM,USA,0.0000,0.0000,0.3089,5.8203,4.1726,2.2516,2.5271,3.0210,2.3090,2.3106,3.5563
epi_deaths_new_perM,UZB,,,0.0037,0.0070,0.0048,0.0100,0.1091,0.1733,0.1503,0.0918,0.0521
epi_deaths_new_perM,VEN,,,0.0062,0.0082,0.0045,0.0412,0.1250,0.2530,0.2814,0.1952,0.1194
epi_deaths_new_perM,VIR,,,0.0000,1.2768,0.6178,0.0000,0.6178,1.8535,1.9152,0.3089,0.8327
epi_deaths_new_perM,VNM,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0106,0.0010,0.0000,0.0000
epi_deaths_new_perM,XKX,,,0.0287,0.3449,0.1501,0.3276,2.7205,5.0738,1.8799,0.8845,5.3088
epi_deaths_new_perM,YEM,,,,0.0000,0.0834,0.2538,0.1981,0.0835,0.0270,0.0131,0.0117
epi_deaths_new_perM,ZAF,,,0.0021,0.0563,0.2937,1.0601,2.8735,3.3808,1.4832,1.3941,1.2264
epi_deaths_new_perM,ZMB,,,0.0000,0.0054,0.0070,0.0272,0.2229,0.2421,0.0815,0.1070,0.0189
epi_deaths_new_perM,ZWE,,,0.0061,0.0067,0.0000,0.0067,0.0998,0.3105,0.0717,0.0303,0.0761
