rank,fact_type,count,domain,title,url
1,FAKE/HOAX,45,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
2,CONSPIRACY/JUNKSCI,44,zerohedge.com,Is This The Man Behind The Global Coronavirus Pandemic?,https://www.zerohedge.com/health/man-behind-global-coronavirus-pandemic
3,FAKE/HOAX,33,ibtimes.sg,North Korea's first confirmed Coronavirus COVID 19 patient shot dead: report,https://www.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042?utm_campaign=/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
4,FAKE/HOAX,28,rt.com,Global oil demand to face 1st quarterly drop in more than a decade – IEA,https://www.rt.com/business/480738-oil-demand-drops-coronavirus/
5,FAKE/HOAX,26,n.news.naver.com,김재중 “코로나19 확진→만우절 농담”…도넘은 장난,https://n.news.naver.com/entertain/now/article/018/0004610638
6,FAKE/HOAX,25,rt.com,Coronavirus likely to have minimal effect on Russia's economic growth — Alexei Kudrin,https://www.rt.com/business/480493-russian-economy-coronavirus-kudrin/
7,FAKE/HOAX,25,rt.com,"ICYMI: Hey, coronavirus and the rest of the world, give China a break!",https://www.rt.com/news/480869-icymi-coronavirus-quarantine-secrecy-china/
8,FAKE/HOAX,25,ibtimes.sg,North Korea's first confirmed Coronavirus COVID 19 patient shot dead: report,https://www.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
9,CONSPIRACY/JUNKSCI,23,zerohedge.com,Did China Steal Coronavirus From Canada And Weaponize It?,https://www.zerohedge.com/geopolitical/did-china-steal-coronavirus-canada-and-weaponize-it
10,FAKE/HOAX,23,rt.com,Sick joke: Blogger arrested after brutal coronavirus prank on Moscow subway (VIDEO),https://www.rt.com/russia/480518-coronavirus-prank-moscow-metro/
11,FAKE/HOAX,21,mcmnt.com,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM,https://mcmnt.com/vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus/
12,FAKE/HOAX,20,rt.com,,https://www.rt.com/news/480545-india-coronavirus-patients-recover/
13,FAKE/HOAX,19,rt.com,"China coronavirus death toll passes 800 with 34,000+ confirmed cases worldwide",https://www.rt.com/newsline/480375-china-coronavirus-death-toll/
14,FAKE/HOAX,19,rt.com,,https://www.rt.com/news/480622-musicians-influencers-coronavirus-fears/
15,FAKE/HOAX,19,rt.com,,https://www.rt.com/business/480850-coronavirus-airlines-losses-worldwide/
16,FAKE/HOAX,18,rt.com,Red flagged: Chinese Formula 1 Grand Prix officially postponed amid coronavirus fears,https://www.rt.com/sport/480684-formula-1-chinese-grand-prix-postponed-coronavirus/
17,FAKE/HOAX,16,rt.com,,https://www.rt.com/business/481003-chinese-markets-recover-coronavirus/
18,FAKE/HOAX,15,rt.com,India’s struggling diamond industry could be hurt further due to coronavirus outbreak,https://www.rt.com/business/480313-india-diamonds-exports-falling-coronavirus/
19,FAKE/HOAX,15,rt.com,"Coronavirus death toll surpasses 1,000 in China with over 43,000 infected worldwide",https://www.rt.com/news/480538-china-coronavirus-1000-deaths/
20,FAKE/HOAX,15,rt.com,Italy locks down 10 towns after 1st coronavirus death as cases jump to 17,https://www.rt.com/news/481442-italy-coronavirus-death-lockdown/
