rank,fact_type,count,domain,title,url
1,FAKE/HOAX,3,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
2,FAKE/HOAX,3,dailymail.co.uk,PM scrapped Cabinet pandemic team six months before COVID-19 hit UK ,https://www.dailymail.co.uk/news/article-8416075/boris-johnson-scrapped-cabinet-ministers-pandemic-team-six-months-coronavirus-hit-britain.html?ito=amp_twitter_share-top
3,FAKE/HOAX,2,voiceofeurope.com,Former UK Prime Minister Gordon Brown calls for world government to combat COVID-19,https://voiceofeurope.com/2020/03/former-uk-prime-minister-gordon-brown-calls-for-world-government-to-combat-covid-19/
4,FAKE/HOAX,2,express.co.uk,China must pay Britain £351bn in coronavirus damages - report calls for UN to step in,https://www.express.co.uk/news/uk/1265235/coronavirus-uk-news-boris-johnson-china-compensation-fee-henry-jackson-society
5,FAKE/HOAX,2,express.co.uk,Make China pay! Majority of Brits blame 'utter contempt' of Beijing for coronavirus - poll,https://www.express.co.uk/news/uk/1268127/coronavirus-china-news-uk-blames-china-covid-19-poll
6,FAKE/HOAX,2,express.co.uk,"Latest UK and World News, Sport and Comment | Express.co.uk",http://express.co.uk
7,FAKE/HOAX,2,dailymail.co.uk,Civil service chief Mark Sedwill faces calls to QUIT,https://www.dailymail.co.uk/news/article-8330727/civil-service-chief-mark-sedwill-faces-calls-quit-focus-coronavirus-response.html?ito=amp_twitter_share-top
8,FAKE/HOAX,2,rt.com,Is public opinion on Covid-19 being shaped by facts – or ‘terrorized’ by propaganda?,https://www.rt.com/op-ed/490110-covid19-propaganda-uk-public-opinion/
9,FAKE/HOAX,1,summit.news,Videos Show Chinese People Eating Bats As Experts Link Animal to Coronavirus Outbreak,https://summit.news/2020/01/23/videos-show-chinese-people-eating-bats-as-experts-link-animal-to-coronavirus-outbreak/
10,FAKE/HOAX,1,dailymail.co.uk,US health experts hosted fictional coronavirus simulation 3 months ago,https://www.dailymail.co.uk/health/article-7925475/us-health-experts-predicted-coronavirus-kill-65million-people-year-three-months-ago.html
11,CONSPIRACY/JUNKSCI,1,zerohedge.com,Did China Steal Coronavirus From Canada And Weaponize It?,https://www.zerohedge.com/geopolitical/did-china-steal-coronavirus-canada-and-weaponize-it
12,CONSPIRACY/JUNKSCI,1,zerohedge.com,"Saudis Scramble As Aramco Hits Post-IPO Lows, Talk Down ""Psychological"" Coronavirus Fears",https://www.zerohedge.com/markets/aramco-nears-ipo-lows-oil-plummets-amid-coronavirus-fears
13,FAKE/HOAX,1,express.co.uk,Euro crisis: Markets sink just two weeks after Brexit as key industry marker plunges,https://www.express.co.uk/news/world/1241752/euro-to-pound-exchange-rate-dollar-gbp-sterling-brexit-coronavirus
14,FAKE/HOAX,1,express.co.uk,Coronavirus to pose 'larger threat' to world – fears incubation period longer than thought,https://www.express.co.uk/news/world/1243873/coronavirus-latest-news-covid-19-symptoms-death-toll-china-virus-warning
15,CONSPIRACY/JUNKSCI,1,zerohedge.com,Hubei Doctors Warn Of Even-Deadlier Coronavirus Reinfection Causing Sudden Heart Attacks,https://www.zerohedge.com/health/hubei-doctors-warn-even-deadlier-coronavirus-reinfection-causing-sudden-heart-attacks
16,FAKE/HOAX,1,express.co.uk,Channel 4's Jon Snow in coronavirus ISOLATION and will be missing from TV for TWO WEEKS,https://www.express.co.uk/news/uk/1247257/channel-4-jon-snow-coronavirus-uk-latest-isolation-iran-outbreak-covid19-update
17,FAKE/HOAX,1,ibtimes.sg,North Korea's first confirmed Coronavirus COVID 19 patient shot dead: report,https://www.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042?utm_campaign=/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
18,FAKE/HOAX,1,ladbible.com,James Bond No Time To Die Release Delayed Due To Coronavirus ,https://www.ladbible.com/entertainment/tv-and-film-james-bond-no-time-to-die-release-delayed-due-to-coronavirus-20200304?c=1583342230857?source=twitter
19,FAKE/HOAX,1,express.co.uk,Phillip Schofield fury: 'We're not stupid' Host demands answers from PM over coronavirus,https://www.express.co.uk/showbiz/tv-radio/1251240/phillip-schofield-fury-coronavirus-boris-johnson-this-morning-interview-covid-19-latest
20,FAKE/HOAX,1,dailymail.co.uk,Coronavirus outbreak could peak in the UK at Easter,https://www.dailymail.co.uk/news/article-8085837/coronavirus-outbreak-peak-uk-easter-six-months.html
