rank,fact_type,count,domain,title,url
1,FAKE/HOAX,2120,dailymail.co.uk,Killer coronavirus could be spread through the EYES,https://www.dailymail.co.uk/health/article-7926243/killer-coronavirus-spread-eyes.html?ito=amp_whatsapp_share-top
2,FAKE/HOAX,366,mcmnt.com,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM,https://mcmnt.com/vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus/
3,FAKE/HOAX,200,n.news.naver.com,"슈퍼주니어 컴백쇼, 중국 우한 폐렴 여파로 비공개 진행(전문)",https://n.news.naver.com/entertain/now/article/410/0000664132
4,CONSPIRACY/JUNKSCI,144,peta.org,"New Coronavirus Linked to Animal Flesh, Sources Warn | PETA",http://peta.vg/2ran
5,FAKE/HOAX,123,n.news.naver.com,"[단독] 트와이스, 2월 예정 일본 팬사인회 취소 '신종 코로나 바이러스 여파'",https://n.news.naver.com/entertain/now/article/117/0003328924
6,FAKE/HOAX,96,n.news.naver.com,CJ ENM 측 “‘KCON 2020 JAPAN’ 코로나 여파로 연기하기로 결정”  [공식],https://n.news.naver.com/entertain/article/382/0000803486
7,FAKE/HOAX,87,dailymail.co.uk,Woman who 'bragged about cheating  coronavirus tests' is tracked down,https://www.dailymail.co.uk/health/article-7924801/amp/chinese-woman-bragged-cheating-airport-coronavirus-screenings-tracked-france.html
8,FAKE/HOAX,80,n.news.naver.com,"[단독] 슈퍼주니어 은혁, 코로나19 성금 1억 원 기부 ""의료진에 도움되길""",https://n.news.naver.com/entertain/article/052/0001407888
9,FAKE/HOAX,74,n.news.naver.com,"2PM 준호, 군복무 중 코로나19 확산 방지 위해 3천만원 기부",https://n.news.naver.com/entertain/now/article/609/0000253824
10,FAKE/HOAX,66,dailymail.co.uk,"China's top virus lab is in Wuhan, the center of the outbreak",https://www.dailymail.co.uk/health/article-7922379/chinas-lab-studying-sars-ebola-wuhan-outbreaks-center.html
11,FAKE/HOAX,58,n.news.naver.com,"슈퍼주니어, 신종 코로나바이러스 예방 위해 마스크 1만개 기부(공식)",https://n.news.naver.com/entertain/article/609/0000239850
12,FAKE/HOAX,51,n.news.naver.com,"‘또또또 선행’ 위너 김진우, 코로나19에 1천만원 기부(공식)",https://n.news.naver.com/entertain/article/609/0000253852
13,FAKE/HOAX,48,dailymail.co.uk,Killer coronavirus could be spread through the EYES,https://www.dailymail.co.uk/health/article-7926243/amp/killer-coronavirus-spread-eyes.html?ito=amp_twitter_share-top&__twitter_impression=true
14,FAKE/HOAX,46,summit.news,Islamic Scholar Who Said Coronavirus Was “Allah’s Punishment” Gets Coronavirus,https://summit.news/2020/03/11/islamic-scholar-who-said-coronavirus-was-allahs-punishment-gets-coronavirus/
15,CONSPIRACY/JUNKSCI,43,zerohedge.com,Did China Steal Coronavirus From Canada And Weaponize It?,https://www.zerohedge.com/geopolitical/did-china-steal-coronavirus-canada-and-weaponize-it
16,CONSPIRACY/JUNKSCI,39,zerohedge.com,North Korea's First Confirmed Coronavirus Patient Shot Dead,https://www.zerohedge.com/geopolitical/north-koreas-first-confirmed-coronavirus-patient-shot-dead
17,FAKE/HOAX,37,dailymail.co.uk,China's first coronavirus hospital OPENS today,https://www.dailymail.co.uk/news/article-7939075/chinas-coronavirus-hospital-opens-today.html
18,FAKE/HOAX,36,n.news.naver.com,"빅히트 측 “방탄소년단 3월 토크쇼 행사 잠정연기, 코로나19 확산 방지”(공식)",https://n.news.naver.com/entertain/now/article/609/0000252147
19,FAKE/HOAX,33,dailystar.co.uk,,https://www.dailystar.co.uk/news/coronavirus-patients-europe-no-symptoms-21358986?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebar
20,CONSPIRACY/JUNKSCI,26,zerohedge.com,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon",https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
