rank,fact_type,count,domain,title,url
1,FAKE/HOAX,181,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
2,CONSPIRACY/JUNKSCI,62,principia-scientific.org,"CV-19 Autopsies Show Blood Clots: A 'Bacterial, Not Viral Disease' | PSI, Inc.",https://principia-scientific.org/cv-19-autopsies-show-blood-clots-a-bacterial-not-viral-disease/
3,FAKE/HOAX,53,ibtimes.sg,North Korea's first confirmed Coronavirus COVID 19 patient shot dead: report,https://www.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
4,CONSPIRACY/JUNKSCI,45,zerohedge.com,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon",https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
5,FAKE/HOAX,44,dailymail.co.uk,Killer coronavirus could be spread through the EYES,https://www.dailymail.co.uk/health/article-7926243/killer-coronavirus-spread-eyes.html?ito=amp_whatsapp_share-top
6,CONSPIRACY/JUNKSCI,43,zerohedge.com,North Korea's First Confirmed Coronavirus Patient Shot Dead,https://www.zerohedge.com/geopolitical/north-koreas-first-confirmed-coronavirus-patient-shot-dead
7,FAKE/HOAX,42,n.news.naver.com,김재중 “코로나19 확진→만우절 농담”…도넘은 장난,https://n.news.naver.com/entertain/now/article/018/0004610638
8,FAKE/HOAX,35,ibtimes.sg,North Korea's first confirmed Coronavirus COVID 19 patient shot dead: report,https://www.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042?utm_campaign=/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
9,CONSPIRACY/JUNKSCI,31,peta.org,"New Coronavirus Linked to Animal Flesh, Sources Warn | PETA",http://peta.vg/2ran
10,FAKE/HOAX,30,dailymail.co.uk,Third Russian doctor plunges from coronavirus hospital window,https://www.dailymail.co.uk/news/article-8282033/third-russian-doctor-plunges-coronavirus-hospital-window.html
11,FAKE/HOAX,30,breitbart.com,Italy: 96% of Coronavirus Fatalities Had Other Chronic Illnesses,https://www.breitbart.com/health/2020/05/27/italy-96-of-coronavirus-fatalities-had-other-chronic-illnesses/
12,FAKE/HOAX,26,bongino.com,"Steve Scalise Announces Plans to Investigate Governors Who Ordered Nursing Homes to Take In COVID-Positive Patients, asks Democrats to Join Him",https://bongino.com/steve-scalise-announces-plans-to-investigate-governors-who-ordered-nursing-homes-to-take-in-covid-positive-patients-asks-democrats-to-join-him
13,CONSPIRACY/JUNKSCI,25,zerohedge.com,Did China Steal Coronavirus From Canada And Weaponize It?,https://www.zerohedge.com/geopolitical/did-china-steal-coronavirus-canada-and-weaponize-it
14,FAKE/HOAX,25,n.news.naver.com,"'코로나19' 담당 법무부 공무원, 한강서 숨진 채 발견",https://n.news.naver.com/article/032/0002993787
15,FAKE/HOAX,22,mcmnt.com,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM,https://mcmnt.com/vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus/
16,FAKE/HOAX,22,summit.news,Coronavirus Patient Zero in Italy Was Pakistani Migrant Who Refused to Self-Isolate,https://summit.news/2020/03/05/coronavirus-patient-zero-in-italy-was-pakistani-migrant-who-refused-to-self-isolate/
17,FAKE/HOAX,22,express.co.uk,China furious as leading German newspaper writes out £130BN bill for 'coronavirus damages',https://www.express.co.uk/news/world/1271028/angela-merkel-germany-china-coronavirus-blame-wuhan-xi-jinping-trump-latest
18,FAKE/HOAX,21,n.news.naver.com,"[단독]‘더 쇼’ 김민규, 코로나-19 ‘음성 판정’ 안도",https://n.news.naver.com/entertain/now/article/609/0000264343
19,FAKE/HOAX,18,ibtimes.sg,,https://www.ibtimes.sg/a000apq?utm_source=social&utm_medium=twitter&utm_campaign=/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
20,FAKE/HOAX,18,breitbart.com,Verma: Cuomo Contradicted Federal Nursing Home Guidance,https://www.breitbart.com/politics/2020/06/22/exclusive-seema-verma-cuomo-other-democrat-governors-coronavirus-nursing-home-policies-contradicted-federal-guidance/
