rank,fact_type,count,domain,title,url
1,FAKE/HOAX,14,rt.com,Chinese authorities announce first CURED coronavirus patient discharged from hospital in Shanghai,https://www.rt.com/news/479108-first-cononavirus-patient-cured/
2,FAKE/HOAX,14,ibtimes.sg,,https://www.ibtimes.sg/a000apq?utm_source=social&utm_medium=twitter&utm_campaign=/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
3,FAKE/HOAX,13,dailymail.co.uk,14 per cent of recovered coronavirus patients in China test positive,https://www.dailymail.co.uk/news/article-8155405/up-14-cent-recovered-coronavirus-patients-china-test-positive-doctors-reveal.html
4,FAKE/HOAX,9,rt.com,"First two cases of coronavirus confirmed in Russia, both Chinese citizens",https://on.rt.com/aa5v
5,FAKE/HOAX,8,rt.com,China develops rapid Coronavirus test that works in under 15 MINUTES,https://www.rt.com/news/479705-china-develop-coronavirus-rapid-test/
6,FAKE/HOAX,7,rt.com,"‘Wuhan, you can do it!’: Quarantined residents sing from their balconies in stirring VIDEOS",https://on.rt.com/a9vh
7,FAKE/HOAX,7,rt.com,Russia closes its Far East border with China in attempt to prevent spread of new coronavirus,https://on.rt.com/aa1b
8,FAKE/HOAX,7,rt.com,Clucking hell! New outbreak of BIRD FLU sees thousands of chickens culled in coronavirus-stricken China,https://on.rt.com/aa9r
9,CONSPIRACY/JUNKSCI,7,zerohedge.com,North Korea's First Confirmed Coronavirus Patient Shot Dead,https://www.zerohedge.com/geopolitical/north-koreas-first-confirmed-coronavirus-patient-shot-dead
10,FAKE/HOAX,4,rt.com,Singapore confirms first case of deadly Chinese coronavirus – reports,https://on.rt.com/a9lf
11,FAKE/HOAX,4,rt.com,Chinese authorities announce first CURED coronavirus patient discharged from hospital in Shanghai,https://on.rt.com/a9ok
12,FAKE/HOAX,4,rt.com,38 infected coronavirus patients CURED in China as epidemic rages on,https://on.rt.com/a9po
13,FAKE/HOAX,4,dailymail.co.uk,US scientists have completed a coronavirus vaccine ,https://www.dailymail.co.uk/health/article-8026293/us-scientists-completed-coronavirus-vaccine.html
14,CONSPIRACY/JUNKSCI,4,globalresearch.ca,China's Coronavirus: A Shocking Update. Did The Virus Originate in the US? - Global Research,https://www.globalresearch.ca/china-coronavirus-shocking-update/5705196
15,FAKE/HOAX,3,rt.com,"Coronavirus is a DEMON, and we cannot let this demon hide – Chinese president to World Health Organization chief",https://on.rt.com/a9wr
16,FAKE/HOAX,3,rt.com,,https://on.rt.com/ab8t
17,FAKE/HOAX,3,dailymail.co.uk,Phone screens are 'a potential route of infection' for coronavirus,https://www.dailymail.co.uk/sciencetech/article-8070521/phone-screens-potential-route-infection-coronavirus.html?ito=amp_twitter_share-top
18,FAKE/HOAX,3,presstv.com,Coronavirus was produced in a laboratory: Former CIA intel officer,https://www.presstv.com/detail/2020/03/05/620213/coronavirus-was-produced-in-a-laboratory
19,FAKE/HOAX,2,dailystar.co.uk,,https://www.dailystar.co.uk/news/world-news/scientists-blame-coronavirus-bats-pics-21337997
20,FAKE/HOAX,2,dailystar.co.uk,,https://www.dailystar.co.uk/news/world-news/coronavirus-outbreak-started-secret-lab-21343995
