rank,fact_type,count,domain,title,url
1,POLITICAL,8,news.chosun.com,"[단독] ""방탄소년단 팬들, 콘서트 환불금→기부..무려 453건 2천만원"" (인터뷰)",https://news.chosun.com/site/data/html_dir/2020/02/28/2020022802911.html
2,CLICKBAIT,5,mirror.co.uk,Coronavirus experts warn people to stop kissing as UK crisis continues to grow,https://www.mirror.co.uk/news/uk-news/coronavirus-experts-warn-people-stop-21629235
3,CLICKBAIT,4,allkpop.com,"BTS’s V Shows Concern, Urges Fans To Be Careful Of The Coronavirus.",https://www.allkpop.com/article/2020/01/btss-v-shows-concerns-urges-fans-to-be-careful-of-the-coronavirus
4,CLICKBAIT,4,soompi.com,More Events Postponed Or Canceled In Korea And Around Asia Due To Coronavirus Concerns,https://www.soompi.com/article/1380327wpp/more-events-postponed-or-cancelled-in-korea-and-around-asia-due-to-coronavirus-concerns
5,CLICKBAIT,4,allkpop.com,'BVLGARI' event that Lisa was scheduled to attend is canceled due to the Coronavirus,https://www.allkpop.com/article/2020/02/bvlgari-event-that-lisa-was-scheduled-to-attend-is-canceled-due-to-the-coronavirus
6,CLICKBAIT,4,soompi.com,BTS’s Fans ARMY Donate Refunds From Concert Cancelation To Help Coronavirus Prevention,https://www.soompi.com/article/1385652wpp/btss-fans-army-donate-refunds-from-concert-cancelation-to-help-coronavirus-prevention
7,POLITICAL,3,telegraph.co.uk,Quick burials and lack of tests raise fears coronavirus outbreak is much bigger than China admits,https://www.telegraph.co.uk/news/2020/01/25/quick-burials-lack-tests-raise-fears-cornavirus-outbreak-much/
8,CLICKBAIT,3,koreaboo.com,Baekhyun Praised For His Adorable Yet Smart Methods To Preventing The Coronavirus,https://www.koreaboo.com/news/exo-baekhyun-preventing-coronavirus/
9,CLICKBAIT,3,allkpop.com,JYP Entertainment cancels or postpones its artists' promotions due to coronavirus outbreak,https://www.allkpop.com/article/2020/02/jyp-entertainment-cancels-or-postpones-its-artists-promotions-due-to-coronavirus-outbreak
10,CLICKBAIT,3,entertain.v.daum.net,,https://entertain.v.daum.net/v/jnvwwhntgn
11,CLICKBAIT,3,koreaboo.com,MNH Entertainment Confirms 2 Of Chungha's Staff Have Corona19 (COVID-19),https://www.koreaboo.com/news/mnh-entertainment-confirms-2-chungha-staff-corona19-covid-19/
12,FAKE/HOAX,2,dailymail.co.uk,Chinese fear gov't has 'not disclosed things about coronavirus',https://www.dailymail.co.uk/health/article-7922219/amp/chinese-citizens-fear-government-not-disclosed-things-coronavirus.html#click=https://t.co/xowacp4l1h
13,POLITICAL,2,telegraph.co.uk,Coronavirus: How China's increasing global power could be influencing global virus response,https://www.telegraph.co.uk/global-health/science-and-disease/coronavirus-chinas-increasing-global-power-could-influencing/
14,CLICKBAIT,2,allkpop.com,NCT Dream and SF9 fans demand their labels take action to keep artists out of China due to the coronavirus,https://www.allkpop.com/article/2020/01/nct-dream-and-sf9-fans-demand-their-labels-take-action-to-keep-artists-out-of-china-due-to-the-coronavirus
15,FAKE/HOAX,2,gnews.org,,https://gnews.org/89749/
16,POLITICAL,2,thesun.co.uk,Bill Gates ‘predicted’ how coronavirus-like pandemic could spread killing 33 MILLION,https://www.thesun.co.uk/news/10814760/bill-gates-predicted-coronavirus-simulation-33-million-die/
17,POLITICAL,2,foxnews.com,Plane carrying US evacuees from China amid coronavirus outbreak diverted to California air base,https://www.foxnews.com/health/plane-with-u-s-evacuees-from-china-diverted-from-california-to-air-force-base-curt-hagman-says
18,CLICKBAIT,2,entertain.v.daum.net,대구시 코로나19 우려 속 대규모 K-POP 콘서트 강행,http://entertain.v.daum.net/v/20200214152739620
19,POLITICAL,2,xhne.ws,,http://xhne.ws/djlij
20,CLICKBAIT,2,entertain.v.daum.net,,http://entertain.v.daum.net/v/20200219144008670sbs
