rank,fact_type,count,domain,title,url
1,FAKE/HOAX,13,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
2,FAKE/HOAX,8,rt.com,Italy locks down 10 towns after 1st coronavirus death as cases jump to 17,https://on.rt.com/abhe
3,FAKE/HOAX,6,thegatewaypundit.com,"HUGE! From CDC Website: Hospitals to List COVID-19 as Cause of Death Even if It's ""Assumed to Have Caused Or Contributed to Death"" - Lab Tests Not Required",https://www.thegatewaypundit.com/2020/04/cdc-tells-hospitals-list-covid-19-cause-death-even-assumed-caused-contributed-death-lab-tests-not-required/
4,FAKE/HOAX,4,politicalflare.com,Trump Supporter Says She Doesn't Think Coronavirus Exists Because She 'Doesn't Believe Anything the Democrats Say',https://www.politicalflare.com/2020/03/trump-supporter-says-she-doesnt-think-coronavirus-exists-because-she-doesnt-believe-anything-the-democrats-say/
5,FAKE/HOAX,4,breitbart.com,Congressman: Pelosi Blocking Investigation into China Coronavirus Origins,https://www.breitbart.com/politics/2020/05/03/congressman-nancy-pelosi-blocking-investigation-chinese-coronavirus-origins/
6,FAKE/HOAX,3,breitbart.com,California Case of Coronavirus Revealed: Three Now Confirmed in U.S.,https://www.breitbart.com/health/2020/01/26/calfornia-case-of-coronavirus-revealed-three-now-confirmed-in-u-s/
7,CONSPIRACY/JUNKSCI,3,zerohedge.com,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon",https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
8,CONSPIRACY/JUNKSCI,3,themindunleashed.com,The Mind Unleashed · Uncover Your True Potential,http://themindunleashed.com
9,FAKE/HOAX,3,express.co.uk,Coronavirus breakthrough: China mass producing wonderdrug after 'promising' results,https://www.express.co.uk/news/world/1241305/coronovirus-news-china-wuhan-drug-remdesivir-cure-ebola-gilead-spt
10,FAKE/HOAX,3,n.news.naver.com,김재중 “코로나19 확진→만우절 농담”…도넘은 장난,https://n.news.naver.com/entertain/now/article/018/0004610638
11,FAKE/HOAX,3,judicialwatch.org,,https://www.judicialwatch.org/investigative-bulletin/trumps-winning-coronavirus-bet/
12,FAKE/HOAX,3,wnd.com,The COVID-19 scandal: Billionaire Bill Gates and WHO - WND,https://www.wnd.com/2020/04/covid-19-scandal-billionaire-bill-gates/?utm_source=twitter&utm_medium=posttopsharingbuttons&utm_campaign=websitesharingbuttons
13,FAKE/HOAX,3,waynedupree.com,"Report: OANN Reports ""Gravely Ill"" Kim Jong Un Has Contracted Coronavirus",https://www.waynedupree.com/coronavirus-kim-jong-un-surgery/
14,FAKE/HOAX,3,dailymail.co.uk,Third Russian doctor plunges from coronavirus hospital window,https://www.dailymail.co.uk/news/article-8282033/third-russian-doctor-plunges-coronavirus-hospital-window.html
15,FAKE/HOAX,2,newsmax.com,CDC: 1st Case of Deadly China Virus Hits US; More Expected,https://www.newsmax.com/newsfront/wuhan-coronavirus-china-washington/2020/01/21/id/950662/
16,FAKE/HOAX,2,dailystar.co.uk,,https://www.dailystar.co.uk/news/world-news/scientists-blame-coronavirus-bats-pics-21337997
17,FAKE/HOAX,2,summit.news,Chinese Lab That Studies “World’s Most Dangerous Pathogens” is Based in Wuhan,https://summit.news/2020/01/23/chinese-lab-that-studies-worlds-most-dangerous-pathogens-is-based-in-wuhan/
18,FAKE/HOAX,2,dailystar.co.uk,,https://www.dailystar.co.uk/news/world-news/breaking-doctor-treating-coronavirus-patients-21356250?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebar
19,FAKE/HOAX,2,dailystar.co.uk,,https://www.dailystar.co.uk/news/world-news/breaking-doctor-treating-coronavirus-patients-21356250
20,FAKE/HOAX,2,theduran.com,,https://theduran.com/new-research-casts-doubt-coronavirus-epidemic-started-at-wuhan-food-market/
