rank,fact_type,count,domain,title,url
1,FAKE/HOAX,2,dailymail.co.uk,Killer coronavirus could be spread through the EYES,https://www.dailymail.co.uk/health/article-7926243/killer-coronavirus-spread-eyes.html?ito=amp_whatsapp_share-top
2,CONSPIRACY/JUNKSCI,2,zerohedge.com,North Korea's First Confirmed Coronavirus Patient Shot Dead,https://www.zerohedge.com/geopolitical/north-koreas-first-confirmed-coronavirus-patient-shot-dead
3,FAKE/HOAX,1,dailymail.co.uk,Woman who 'bragged about cheating  coronavirus tests' is tracked down,https://www.dailymail.co.uk/health/article-7924801/chinese-woman-bragged-cheating-airport-coronavirus-screenings-tracked-france.html
4,FAKE/HOAX,1,dailymail.co.uk,Woman who 'bragged about cheating  coronavirus tests' is tracked down,https://www.dailymail.co.uk/health/article-7924801/chinese-woman-bragged-cheating-airport-coronavirus-screenings-tracked-france.html?ito=amp_twitter_share-top
5,FAKE/HOAX,1,rt.com,"Chinese coronavirus spreads with no visible symptoms as death toll grows to 81, over 2,800 infected worldwide",https://on.rt.com/a9sp
6,CONSPIRACY/JUNKSCI,1,blacklistednews.com,,https://www.blacklistednews.com/article/76109/san-francisco-activates-emergency-operations-center-to-prepare-for.html?utm_source=dlvr.it&utm_medium=twitter
7,FAKE/HOAX,1,rt.com,Russia closes its Far East border with China in attempt to prevent spread of new coronavirus,https://on.rt.com/aa1b
8,FAKE/HOAX,1,dailymail.co.uk,Coronavirus fears hit UK as hazmat-clad medics treat man in face mask,https://www.dailymail.co.uk/health/article-7937887/coronavirus-fears-hit-birmingham-facemask-wearing-patient-escorted-ambulance.html?ito=native_share_article-masthead
9,FAKE/HOAX,1,lewrockwell.com,Coronavirus: A Contrived Pandemic? Caused by a Gene Mutation or by a Meteorological Phenomenon? - LewRockwell LewRockwell.com,https://www.lewrockwell.com/2020/01/bill-sardi/coronavirus-a-contrived-pandemic-caused-by-a-gene-mutation-or-by-a-meteorological-phenomenon/
10,FAKE/HOAX,1,rt.com,"First two cases of coronavirus confirmed in Russia, both Chinese citizens",https://on.rt.com/aa5v
11,FAKE/HOAX,1,presstv.com,Coronavirus looks as if tailor-made to achieve US objectives: Scholar,https://www.presstv.com/detail/2020/01/31/617571/coronavirus-looks-as-if-tailor-made-to-achieve-us-objectives
12,FAKE/HOAX,1,express.co.uk,Dog graveyard: Tens of thousands of pets in China to be SLAUGHTERED by authorities,https://www.express.co.uk/news/world/1236590/coronavirus-latest-china-pets-slaughtered-disease-virus-world-health-organisation-wuhan
13,FAKE/HOAX,1,presstv.com,"China says coronavirus death toll rises to 361, confirmed cases 17,205",https://www.presstv.com/detail/2020/02/03/617741/coronavirus-death-350-china-hubei-province
14,FAKE/HOAX,1,lewrockwell.com,The 2020 Coronavirus Scare: Better Than Any Horror Movie - LewRockwell LewRockwell.com,https://www.lewrockwell.com/2020/02/bill-sardi/the-2020-coronavirus-scare-better-than-any-horror-movie/
15,CONSPIRACY/JUNKSCI,1,informationclearinghouse.info,,http://www.informationclearinghouse.info/52938.htm
16,CONSPIRACY/JUNKSCI,1,zerohedge.com,Creator Of US BioWeapons Act Says Coronavirus Is Biological Warfare Weapon,https://www.zerohedge.com/health/creator-bioweapons-act-says-coronavirus-biological-warfare-weapon
17,FAKE/HOAX,1,express.co.uk,Cruise: Passengers quarantined on Coronavirus cruise ask ‘what's going to happen to us?’,https://www.express.co.uk/travel/articles/1238832/cruise-coronavirus-quarantine-princess-cruises-ship-japan
18,FAKE/HOAX,1,russia-insider.com,Twitter Bans Zerohedge For Investigative Journalism About the Coronavirus - Zerohedge Responds,https://russia-insider.com/en/node/28244#.xjvocvgt8i4.twitter
19,FAKE/HOAX,1,dailymail.co.uk,"Have 'real' coronavirus death figures been leaked? 24,589",https://www.dailymail.co.uk/news/article-7971401/have-real-coronavirus-death-figures-leaked-chinese-conglomerate-lists-death-toll-24-589.html
20,FAKE/HOAX,1,russia-insider.com,Twitter Bans Zerohedge For Investigative Journalism About the Coronavirus - Zerohedge Responds,https://russia-insider.com/en/node/28244#.xjvluzyjhom.twitter
