rank,fact_type,count,domain,title,url
1,FAKE/HOAX,25,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
2,CONSPIRACY/JUNKSCI,8,beforeitsnews.com,Confirmed! This Is a Bioweapon! It Now Makes Perfect Sense! - Great Video | Health | Before It's News,https://beforeitsnews.com/health/2020/01/confirmed-this-is-a-bio-weapon-it-now-makes-perfect-sense-great-video-3005250.html
3,CONSPIRACY/JUNKSCI,6,beforeitsnews.com,FEMA Proposes Martial Law to Contain Coronavirus | New World Order | Before It's News,https://beforeitsnews.com/new-world-order/2020/01/fema-proposes-martial-law-to-contain-coronavirus-8697.html
4,CONSPIRACY/JUNKSCI,4,wakingtimes.com,,https://wakingtimes.com/2020/04/07/watch-the-david-icke-covid-19-interview-that-was-immediately-removed-by-youtube/
5,FAKE/HOAX,3,presstv.com,China coronavirus outbreak: Death toll approaches 500,https://www.presstv.com/detail/2020/02/05/617929/china-virus-death-toll
6,CONSPIRACY/JUNKSCI,3,zerohedge.com,Did China's Tencent Accidentally Leak The True Terrifying Coronavirus Statistics,https://www.zerohedge.com/health/did-chinas-tencent-accidentally-leak-true-terrifying-coronavirus-statistics
7,CONSPIRACY/JUNKSCI,3,wakingtimes.com,,https://www.wakingtimes.com/2020/02/18/the-coronavirus-5g-connection-and-coverup/?utm_campaign=meetedgar&utm_medium=social&utm_source=meetedgar.com
8,FAKE/HOAX,3,strategic-culture.org,"Who Made Coronavirus? Was It the U.S., Israel or China Itself?",https://www.strategic-culture.org/news/2020/03/05/who-made-coronavirus-was-it-us-israel-or-china-itself/
9,FAKE/HOAX,3,thegatewaypundit.com,"HUGE! Covid Tracking Website DELETES Information on Hospitalizations, ICU Patients After TGP Reports Numbers Fall Well Below Model Predictions",https://www.thegatewaypundit.com/2020/04/huge-covid-tracking-website-deletes-information-hospitalizations-icu-patients-tgp-reports-numbers-fall-bogus-model-predictions/
10,CONSPIRACY/JUNKSCI,3,wakingtimes.com,,https://www.wakingtimes.com/2020/04/07/watch-the-david-icke-covid-19-interview-that-was-immediately-removed-by-youtube/
11,FAKE/HOAX,3,waynedupree.com,"[VIDEOS] Fox News' John Roberts Caught on Mysterious Hot-Mic Convo Discussing ""Vaccines"" Before WH Briefing",https://www.waynedupree.com/john-roberts-vaccine-hot-mic/
12,FAKE/HOAX,3,nation.com.pk,Bill Gates-funded COVID-19 tracking program halted over FDA requirements,https://nation.com.pk/15-may-2020/bill-gates-funded-covid-19-tracking-program-halted-over-fda-requirements
13,FAKE/HOAX,2,summit.news,Chinese Lab That Studies “World’s Most Dangerous Pathogens” is Based in Wuhan,https://summit.news/2020/01/23/chinese-lab-that-studies-worlds-most-dangerous-pathogens-is-based-in-wuhan/
14,FAKE/HOAX,2,dailymail.co.uk,China's first coronavirus hospital OPENS today,https://www.dailymail.co.uk/news/article-7939075/chinas-coronavirus-hospital-opens-today.html
15,FAKE/HOAX,2,n.news.naver.com,"[단독] 트와이스, 2월 예정 일본 팬사인회 취소 '신종 코로나 바이러스 여파'",https://n.news.naver.com/entertain/now/article/117/0003328924
16,CONSPIRACY/JUNKSCI,2,zerohedge.com,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon",https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
17,FAKE/HOAX,2,dailystar.co.uk,,https://www.dailystar.co.uk/news/world-news/coronavirus-drone-army-deployed-spray-21399569
18,FAKE/HOAX,2,dailymail.co.uk,"Have 'real' coronavirus death figures been leaked? 24,589",https://www.dailymail.co.uk/news/article-7971401/have-real-coronavirus-death-figures-leaked-chinese-conglomerate-lists-death-toll-24-589.html
19,CONSPIRACY/JUNKSCI,2,forbiddenknowledgetv.net,,https://forbiddenknowledgetv.net/?p=67285
20,FAKE/HOAX,2,rt.com,,https://www.rt.com/news/480901-coronavirus-shortages-unexpected-factories-china/
