rank,fact_type,count,domain,title,url
1,FAKE/HOAX,118,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
2,FAKE/HOAX,74,dailymail.co.uk,"Italian grandmother, 95, recovers from coronavirus",https://www.dailymail.co.uk/news/article-8140609/italian-grandmother-95-recovers-coronavirus.html?ito=amp_twitter_share-top
3,FAKE/HOAX,39,n.news.naver.com,"[단독] 트와이스, 2월 예정 일본 팬사인회 취소 '신종 코로나 바이러스 여파'",https://n.news.naver.com/entertain/now/article/117/0003328924
4,FAKE/HOAX,34,dailymail.co.uk,"Italian grandmother, 95, recovers from coronavirus",https://www.dailymail.co.uk/news/article-8140609/italian-grandmother-95-recovers-coronavirus.html
5,FAKE/HOAX,32,express.co.uk,China furious as leading German newspaper writes out £130BN bill for 'coronavirus damages',https://www.express.co.uk/news/world/1271028/angela-merkel-germany-china-coronavirus-blame-wuhan-xi-jinping-trump-latest
6,FAKE/HOAX,31,n.news.naver.com,김재중 “코로나19 확진→만우절 농담”…도넘은 장난,https://n.news.naver.com/entertain/now/article/018/0004610638
7,FAKE/HOAX,28,n.news.naver.com,"슈퍼주니어 컴백쇼, 중국 우한 폐렴 여파로 비공개 진행(전문)",https://n.news.naver.com/entertain/now/article/410/0000664132
8,CONSPIRACY/JUNKSCI,28,peta.org,"New Coronavirus Linked to Animal Flesh, Sources Warn | PETA",http://peta.vg/2ran
9,CONSPIRACY/JUNKSCI,26,zerohedge.com,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon",https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
10,FAKE/HOAX,25,amp.ibtimes.sg,JK Rowling followed this breathing technique to recover from COVID-19 type respiratory symptoms,https://amp.ibtimes.sg/jk-rowling-followed-this-breathing-technique-recover-covid-19-type-respiratory-symptoms-42519
11,FAKE/HOAX,22,mcmnt.com,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM,https://mcmnt.com/vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus/
12,FAKE/HOAX,21,dailystar.co.uk,,https://www.dailystar.co.uk/news/world-news/scientists-blame-coronavirus-bats-pics-21337997
13,FAKE/HOAX,21,dailymail.co.uk,"China's top virus lab is in Wuhan, the center of the outbreak",https://www.dailymail.co.uk/health/article-7922379/chinas-lab-studying-sars-ebola-wuhan-outbreaks-center.html
14,FAKE/HOAX,21,n.news.naver.com,"‘또또또 선행’ 위너 김진우, 코로나19에 1천만원 기부(공식)",https://n.news.naver.com/entertain/article/609/0000253852
15,CONSPIRACY/JUNKSCI,19,zerohedge.com,Did China Steal Coronavirus From Canada And Weaponize It?,https://www.zerohedge.com/geopolitical/did-china-steal-coronavirus-canada-and-weaponize-it
16,CONSPIRACY/JUNKSCI,19,naturalnews.com,FDA quietly bans powerful life-saving intravenous Vitamin C,http://www.naturalnews.com/2017-02-01-fda-quietly-bans-powerful-life-saving-iv-bags-with-vitamin-c.html
17,FAKE/HOAX,19,dailymail.co.uk,What happened to those who spoke up about coronavirus in China?,https://www.dailymail.co.uk/news/article-8233203/chinas-disappeared-happened-dared-speak-coronavirus.html
18,CONSPIRACY/JUNKSCI,16,zerohedge.com,North Korea's First Confirmed Coronavirus Patient Shot Dead,https://www.zerohedge.com/geopolitical/north-koreas-first-confirmed-coronavirus-patient-shot-dead
19,FAKE/HOAX,15,dailymail.co.uk,Killer coronavirus could be spread through the EYES,https://www.dailymail.co.uk/health/article-7926243/killer-coronavirus-spread-eyes.html?ito=amp_whatsapp_share-top
20,FAKE/HOAX,15,breitbart.com,"China: If We Have to Pay for Coronavirus, U.S. Has to Pay for AIDS",https://www.breitbart.com/asia/2020/05/07/china-we-have-pay-coronavirus-u-s-has-pay-aids-2008-financial-crisis/
