rank,fact_type,count,domain,title,url
1,FAKE/HOAX,98,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
2,FAKE/HOAX,44,express.co.uk,Boris Johnson is least popular leader in the WORLD according to poll,https://www.express.co.uk/news/politics/1293211/boris-johnson-news-latest-poll-coronavirus-leader-lockdown-end
3,FAKE/HOAX,30,dailymail.co.uk,Third Russian doctor plunges from coronavirus hospital window,https://www.dailymail.co.uk/news/article-8282033/third-russian-doctor-plunges-coronavirus-hospital-window.html
4,CONSPIRACY/JUNKSCI,27,zerohedge.com,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon",https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
5,CONSPIRACY/JUNKSCI,26,zerohedge.com,North Korea's First Confirmed Coronavirus Patient Shot Dead,https://www.zerohedge.com/geopolitical/north-koreas-first-confirmed-coronavirus-patient-shot-dead
6,FAKE/HOAX,25,dailymail.co.uk,PM scrapped Cabinet pandemic team six months before COVID-19 hit UK ,https://www.dailymail.co.uk/news/article-8416075/boris-johnson-scrapped-cabinet-ministers-pandemic-team-six-months-coronavirus-hit-britain.html?ito=amp_twitter_share-top
7,FAKE/HOAX,19,dailymail.co.uk,"Nurse treating coronavirus in China claims 90,000 people are infected",https://www.dailymail.co.uk/news/article-7929657/nurse-treating-coronavirus-sufferers-china-claims-90-000-people-infected.html
8,FAKE/HOAX,18,dailymail.co.uk,"China's top virus lab is in Wuhan, the center of the outbreak",https://www.dailymail.co.uk/health/article-7922379/chinas-lab-studying-sars-ebola-wuhan-outbreaks-center.html
9,FAKE/HOAX,16,breitbart.com,Chloroquine Known as Effective Against Coronavirus Since 2005,https://www.breitbart.com/politics/2020/03/19/chloroquine-known-as-effective-against-coronavirus-since-2005/amp/?__twitter_impression=true
10,CONSPIRACY/JUNKSCI,15,zerohedge.com,Did China Steal Coronavirus From Canada And Weaponize It?,https://www.zerohedge.com/geopolitical/did-china-steal-coronavirus-canada-and-weaponize-it
11,FAKE/HOAX,15,ibtimes.sg,North Korea's first confirmed Coronavirus COVID 19 patient shot dead: report,https://www.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
12,FAKE/HOAX,14,ibtimes.sg,,https://www.ibtimes.sg/a000apq?utm_source=social&utm_medium=twitter&utm_campaign=/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
13,FAKE/HOAX,13,dailymail.co.uk,DAN HODGES: The two other virus casualties...humanity and the truth ,https://www.dailymail.co.uk/debate/article-8373053/dan-hodges-two-casualties-coronavirus-crisis-humanity-truth.html
14,FAKE/HOAX,12,express.co.uk,Coronavirus CURE? China says new treatment tested on nurses 'successful',https://www.express.co.uk/news/world/1233644/coronavirus-china-virus-vaccine-treatment-cure-symptoms
15,FAKE/HOAX,12,n.news.naver.com,"[단독] 트와이스, 2월 예정 일본 팬사인회 취소 '신종 코로나 바이러스 여파'",https://n.news.naver.com/entertain/now/article/117/0003328924
16,FAKE/HOAX,12,n.news.naver.com,김재중 “코로나19 확진→만우절 농담”…도넘은 장난,https://n.news.naver.com/entertain/now/article/018/0004610638
17,FAKE/HOAX,12,express.co.uk,Could the EU kick out the Dutch? Stunning threat in Brussels backlash against Netherlands,https://www.express.co.uk/news/world/1267873/eu-netherlands-portugal-threat-brussels-eurozone-coronavirus-corona-bonds-latest
18,CONSPIRACY/JUNKSCI,11,zerohedge.com,Canadian Scientist At Center Of Chinese Bio-Espionage Probe Found Dead In Africa?,https://www.zerohedge.com/geopolitical/canadian-scientist-center-chinese-bio-espionage-probe-found-dead-africa
19,FAKE/HOAX,11,dailymail.co.uk,U.S. gave $3.7million grant to lab at center coronavirus scandal,https://www.dailymail.co.uk/news/article-8211291/u-s-government-gave-3-7million-grant-wuhan-lab-experimented-coronavirus-source-bats.html
20,CONSPIRACY/JUNKSCI,10,zerohedge.com,Creator Of US BioWeapons Act Says Coronavirus Is Biological Warfare Weapon,https://www.zerohedge.com/health/creator-bioweapons-act-says-coronavirus-biological-warfare-weapon
