rank,fact_type,count,domain,title,url
1,CONSPIRACY/JUNKSCI,243,zerohedge.com,North Korea's First Confirmed Coronavirus Patient Shot Dead,https://www.zerohedge.com/geopolitical/north-koreas-first-confirmed-coronavirus-patient-shot-dead
2,FAKE/HOAX,14,dailystar.co.uk,,https://www.dailystar.co.uk/news/world-news/china-building-1000-bed-hospital-21349892?fbclid=iwar3c0ohxlc2d1qzq8gxq39rbp2ep7ak4ejmiyt-2a4kyhnpam5k-cp-sgqg
3,FAKE/HOAX,12,express.co.uk,Francisco Garcia: Spanish football coach dies of coronavirus aged 21,https://www.express.co.uk/sport/football/1255901/francisco-garcia-dies-coronavirus-aged-21
4,FAKE/HOAX,11,mcmnt.com,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM,https://mcmnt.com/vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus/
5,FAKE/HOAX,10,dailystar.co.uk,,https://www.dailystar.co.uk/news/world-news/china-building-1000-bed-hospital-21349892
6,CONSPIRACY/JUNKSCI,9,peta.org,"New Coronavirus Linked to Animal Flesh, Sources Warn | PETA",http://peta.vg/2ran
7,FAKE/HOAX,5,ibtimes.sg,North Korea's first confirmed Coronavirus COVID 19 patient shot dead: report,https://www.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
8,FAKE/HOAX,4,rt.com,Singapore confirms first case of deadly Chinese coronavirus – reports,https://on.rt.com/a9lf
9,CONSPIRACY/JUNKSCI,4,zerohedge.com,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon",https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
10,FAKE/HOAX,4,rt.com,"Coronavirus death toll in Italy rises to 366 from 233 in one day, most cases in Lombardy",https://on.rt.com/ace6
11,FAKE/HOAX,4,dailymail.co.uk,Gyms are confirmed as a high-risk location for coronavirus to spread,https://www.dailymail.co.uk/news/article-8098445/gyms-confirmed-high-risk-location-coronavirus-spread.html
12,FAKE/HOAX,3,rt.com,City turned ghost town: Take a look inside sealed-off Wuhan amid coronavirus outbreak in China (VIDEO),https://on.rt.com/a9wi
13,CONSPIRACY/JUNKSCI,3,zerohedge.com,China Reports Spike In Cases Outside Wuhan & 118 New Deaths,https://www.zerohedge.com/geopolitical/coronavirus-deaths-outside-china-surge-overnight-explosion-new-cases-suggests-outbreak
14,FAKE/HOAX,3,ibtimes.sg,North Korea's first confirmed Coronavirus COVID 19 patient shot dead: report,https://www.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042?utm_campaign=/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
15,CONSPIRACY/JUNKSCI,3,thetrumpet.com,Coronavirus and Other Modern Plagues in Prophecy,https://www.thetrumpet.com/trumpet_issues/224
16,FAKE/HOAX,3,dailymail.co.uk,The Pope says he has asked God to stop the coronavirus epidemic,https://www.dailymail.co.uk/news/article-8125507/the-pope-says-asked-god-stop-coronavirus-epidemic.html
17,FAKE/HOAX,2,rt.com,,https://www.rt.com/news/478842-chinese-coronavirus-global-screening/
18,FAKE/HOAX,2,dailystar.co.uk,,https://www.dailystar.co.uk/news/world-news/scientists-blame-coronavirus-bats-pics-21337997
19,FAKE/HOAX,2,rt.com,"Chinese virus death toll rises to 56, with nearly 2,000 infected nationwide & more cases confirmed abroad",https://on.rt.com/a9r3
20,FAKE/HOAX,2,gnews.org,,https://gnews.org/89749/
