rank,fact_type,count,domain,title,url
1,CONSPIRACY/JUNKSCI,171,zerohedge.com,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon",https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
2,FAKE/HOAX,137,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
3,CONSPIRACY/JUNKSCI,132,zerohedge.com,Did China Steal Coronavirus From Canada And Weaponize It?,https://www.zerohedge.com/geopolitical/did-china-steal-coronavirus-canada-and-weaponize-it
4,FAKE/HOAX,130,mcmnt.com,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM,https://mcmnt.com/vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus/
5,FAKE/HOAX,108,dailymail.co.uk,Third Russian doctor plunges from coronavirus hospital window,https://www.dailymail.co.uk/news/article-8282033/third-russian-doctor-plunges-coronavirus-hospital-window.html
6,FAKE/HOAX,106,dailymail.co.uk,"China's top virus lab is in Wuhan, the center of the outbreak",https://www.dailymail.co.uk/health/article-7922379/chinas-lab-studying-sars-ebola-wuhan-outbreaks-center.html
7,FAKE/HOAX,82,dailymail.co.uk,Australia DITCHES its iconic kangaroo,https://www.dailymail.co.uk/news/article-8476641/australia-ditches-iconic-kangaroo-national-logo-odd-coronavirus-style-emblem.html?ito=amp_twitter_share-top
8,CONSPIRACY/JUNKSCI,75,zerohedge.com,"Colorado Bill Requires ""Re-Education"" For Parents Who Refuse The COVID-19 Vaccine",https://www.zerohedge.com/health/colorado-bill-requires-re-education-parents-who-refuse-covid-19-vaccine
9,FAKE/HOAX,74,bongino.com,"Steve Scalise Announces Plans to Investigate Governors Who Ordered Nursing Homes to Take In COVID-Positive Patients, asks Democrats to Join Him",https://bongino.com/steve-scalise-announces-plans-to-investigate-governors-who-ordered-nursing-homes-to-take-in-covid-positive-patients-asks-democrats-to-join-him
10,FAKE/HOAX,67,dailymail.co.uk,Fox News 'willfully and maliciously deceived public' about coronavirus,https://www.dailymail.co.uk/news/article-8187883/fox-news-sued-willfully-maliciously-deceiving-public-dangers-coronavirus.html
11,CONSPIRACY/JUNKSCI,66,zerohedge.com,Is This The Man Behind The Global Coronavirus Pandemic?,https://www.zerohedge.com/health/man-behind-global-coronavirus-pandemic
12,FAKE/HOAX,61,breitbart.com,Congressman: Pelosi Blocking Investigation into China Coronavirus Origins,https://www.breitbart.com/politics/2020/05/03/congressman-nancy-pelosi-blocking-investigation-chinese-coronavirus-origins/
13,CONSPIRACY/JUNKSCI,60,naturalnews.com,"Bill Gates funded the PIRBRIGHT institute, which owns the patent on coronavirus",https://www.naturalnews.com/2020-01-27-bill-gates-funded-pirbright-institute-owns-coronavirus-patent.html
14,FAKE/HOAX,59,breitbart.com,Verma: Cuomo Contradicted Federal Nursing Home Guidance,https://www.breitbart.com/politics/2020/06/22/exclusive-seema-verma-cuomo-other-democrat-governors-coronavirus-nursing-home-policies-contradicted-federal-guidance/
15,FAKE/HOAX,57,breitbart.com,Italy: 96% of Coronavirus Fatalities Had Other Chronic Illnesses,https://www.breitbart.com/health/2020/05/27/italy-96-of-coronavirus-fatalities-had-other-chronic-illnesses/
16,FAKE/HOAX,56,ibtimes.sg,,https://www.ibtimes.sg/a000apq?utm_source=social&utm_medium=twitter&utm_campaign=/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
17,CONSPIRACY/JUNKSCI,54,off-guardian.org,COVID19 PCR Tests are Scientifically Meaningless,https://off-guardian.org/2020/06/27/covid19-pcr-tests-are-scientifically-meaningless/
18,CONSPIRACY/JUNKSCI,53,nationalfile.com,,https://nationalfile.com/busted-eight-nih-coronavirus-treatment-experts-disclosed-financial-ties-to-gilead/
19,FAKE/HOAX,48,dailymail.co.uk,Moment driver unleashes at police for fining him as he washed his car,https://www.dailymail.co.uk/news/article-8203785/foul-mouthed-essential-worker-fined-police-breaking-covid-19-restrictions-wash-car.html
20,FAKE/HOAX,47,express.co.uk,China furious as leading German newspaper writes out £130BN bill for 'coronavirus damages',https://www.express.co.uk/news/world/1271028/angela-merkel-germany-china-coronavirus-blame-wuhan-xi-jinping-trump-latest
