rank,fact_type,count,domain,title,url
1,CONSPIRACY/JUNKSCI,1,thetruthaboutcancer.com,20 Million Quarantined as 'Deadly' Coronavirus Reaches the U.S.,https://thetruthaboutcancer.com/coronavirus-reaches-united-states/
2,CONSPIRACY/JUNKSCI,1,zerohedge.com,"China Virus Cases Almost Double Overnight, Deaths Top 100 As North Korea Closes Border",https://www.zerohedge.com/geopolitical/wuhan-mayor-offers-resign-coronavirus-death-toll-accelerates-supply-shortages
3,CONSPIRACY/JUNKSCI,1,thetruthaboutcancer.com,National Health Emergency Declared,https://thetruthaboutcancer.com/national-health-emergency-coronavirus/
4,FAKE/HOAX,1,dailymail.co.uk,Hindus hold cow urine drinking party to guard against coronavirus,https://www.dailymail.co.uk/news/article-8112169/hundreds-hindus-hold-cow-urine-drinking-party-belief-fight-coronavirus.html
5,FAKE/HOAX,1,worldnewsdailyreport.com,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats',https://worldnewsdailyreport.com/covid-19-chinese-health-authorities-confirm-patient-zero-had-sex-with-bats/
6,FAKE/HOAX,1,breitbart.com,Nolte: Biden Cronies Accused of Withholding Coronavirus Aid for Political Purposes,https://www.breitbart.com/politics/2020/04/08/nolte-biden-cronies-accused-of-withholding-coronavirus-resources-for-political-purposes/
7,FAKE/HOAX,1,breitbart.com,Tom Cotton Skipped Hours of Impeachment Trial to Talk Coronavirus with Trump Admin,https://www.breitbart.com/health/2020/04/01/tom-cotton-skipped-hours-of-impeachment-trial-to-talk-coronavirus-with-trump-admin/
8,FAKE/HOAX,1,express.co.uk,China furious as leading German newspaper writes out £130BN bill for 'coronavirus damages',https://www.express.co.uk/news/world/1271028/angela-merkel-germany-china-coronavirus-blame-wuhan-xi-jinping-trump-latest
9,CONSPIRACY/JUNKSCI,1,zerohedge.com,,https://www.zerohedge.com/news/2020-04-18/aerobic-exercise-helps-protect-against-coronavirus
10,FAKE/HOAX,1,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
11,FAKE/HOAX,1,breitbart.com,Congressman: Pelosi Blocking Investigation into China Coronavirus Origins,https://www.breitbart.com/politics/2020/05/03/congressman-nancy-pelosi-blocking-investigation-chinese-coronavirus-origins/
12,FAKE/HOAX,1,thegatewaypundit.com,There It Is: CDC Equates Coronavirus Hospitalizations to Seasonal Flu and Finally Admits It's MUCH LESS Dangerous for Children,https://www.thegatewaypundit.com/2020/05/cdc-equates-coronavirus-hospitalizations-seasonal-flu-finally-admits-much-less-dangerous-children
13,FAKE/HOAX,1,breitbart.com,Nolte: CBS News Caught Broadcasting Fake Coronavirus Footage for 3rd Time,https://www.breitbart.com/the-media/2020/05/07/nolte-cbs-news-broadcasting-fake-coronavirus-footage-third-time/
14,FAKE/HOAX,1,thegatewaypundit.com,MUST WATCH: Tearful Nurse Blows Whistle on New York Hospitals 'Murdering' COVID Patients With 'Complete Medical Mismanagement',https://www.thegatewaypundit.com/2020/05/must-watch-tearful-nurse-blows-whistle-new-york-hospitals-murdering-covid-patients-complete-medical-mismanagement
