rank,fact_type,count,domain,title,url
1,FAKE/HOAX,21,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
2,FAKE/HOAX,11,express.co.uk,China furious as leading German newspaper writes out £130BN bill for 'coronavirus damages',https://www.express.co.uk/news/world/1271028/angela-merkel-germany-china-coronavirus-blame-wuhan-xi-jinping-trump-latest
3,FAKE/HOAX,8,worldnewsdailyreport.com,COVID-19: Chinese health authorities confirm patient zero 'had sex with bats',https://worldnewsdailyreport.com/covid-19-chinese-health-authorities-confirm-patient-zero-had-sex-with-bats/
4,FAKE/HOAX,7,gnews.org,,https://gnews.org/89749/
5,FAKE/HOAX,7,rt.com,"China’s PM calls for ‘resolute fight’ against coronavirus outbreak as death toll climbs to 106 with over 1,700 new cases",https://on.rt.com/a9v1
6,FAKE/HOAX,5,rt.com,Did patient zero really catch new Chinese virus by eating infected bat soup? It’s actually perfectly possible,https://on.rt.com/a9lh
7,FAKE/HOAX,5,dailymail.co.uk,Killer coronavirus could be spread through the EYES,https://www.dailymail.co.uk/health/article-7926243/killer-coronavirus-spread-eyes.html
8,FAKE/HOAX,5,rt.com,Error 404,http://on.rt.com/a9vh
9,FAKE/HOAX,4,rt.com,Chinese authorities announce first CURED coronavirus patient discharged from hospital in Shanghai,https://on.rt.com/a9ok
10,FAKE/HOAX,4,dailymail.co.uk,China's first coronavirus hospital OPENS today,https://www.dailymail.co.uk/news/article-7939075/chinas-coronavirus-hospital-opens-today.html?ito=facebook_share_article-top
11,FAKE/HOAX,4,ibtimes.sg,,https://www.ibtimes.sg/a000apq?utm_source=social&utm_medium=twitter&utm_campaign=/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
12,FAKE/HOAX,4,presstv.com,Russia slams latest US pressure on Venezuela amid epidemic as 'tool of genocide',https://www.presstv.com/detail/2020/03/28/621772/russia-venezuelan-president-nicolas-maduro-us-government-narco-terrorism-charges-coronavirus-epidemic
13,FAKE/HOAX,3,rt.com,Chinese authorities announce first CURED coronavirus patient discharged from hospital in Shanghai,https://www.rt.com/news/479108-first-cononavirus-patient-cured/
14,FAKE/HOAX,3,rt.com,"Chinese coronavirus spreads with no visible symptoms as death toll grows to 81, over 2,800 infected worldwide",https://www.rt.com/usa/479257-china-coronavirus-death-cases/
15,FAKE/HOAX,3,rt.com,"Chinese health chiefs warn coronavirus is growing ‘stronger’, MUTATION closely monitored by scientists",https://on.rt.com/a9rf
16,FAKE/HOAX,3,rt.com,"‘Wuhan, you can do it!’: Quarantined residents sing from their balconies in stirring VIDEOS",https://on.rt.com/a9vh
17,FAKE/HOAX,3,rt.com,Watch WHO chief cough & crack a ‘VIRAL’ joke... as watchdog tackles coronavirus (VIDEO),https://on.rt.com/aach
18,FAKE/HOAX,3,rt.com,China's economy to grow 15% in Q2 as it recovers from coronavirus – JPMorgan,https://www.rt.com/business/481801-china-economy-recovery-jpmorgan/
19,FAKE/HOAX,3,rt.com,"Сoronavirus may be a product of US ‘biological attack’ aimed at Iran & China, IRGC chief claims",https://www.rt.com/news/482405-iran-coronavirus-us-biological-weapon/
20,FAKE/HOAX,3,presstv.com,Coronavirus was produced in a laboratory: Former CIA intel officer,https://www.presstv.com/detail/2020/03/05/620213/coronavirus-was-produced-in-a-laboratory
