rank,fact_type,count,domain,title,url
1,FAKE/HOAX,16,theblaze.com,Horowitz: The CDC confirms remarkably low coronavirus death rate. Where is the media?,https://www.theblaze.com/op-ed/horowitz-the-cdc-confirms-remarkably-low-coronavirus-death-rate-where-is-the-media
2,FAKE/HOAX,11,dailystar.co.uk,,http://dailystar.co.uk/news/latest-news/coronavirus-can-spread-through-farts-21852204
3,FAKE/HOAX,11,dailymail.co.uk,Third Russian doctor plunges from coronavirus hospital window,https://www.dailymail.co.uk/news/article-8282033/third-russian-doctor-plunges-coronavirus-hospital-window.html
4,FAKE/HOAX,8,sputniknews.com,Get Some Fresh Air! Scientist Reveal Deadly Effects of Indoor Pollution,https://sptnkne.ws/benk
5,FAKE/HOAX,8,breitbart.com,Congressman: Pelosi Blocking Investigation into China Coronavirus Origins,https://www.breitbart.com/politics/2020/05/03/congressman-nancy-pelosi-blocking-investigation-chinese-coronavirus-origins/
6,CONSPIRACY/JUNKSCI,8,truepundit.com,"Report: Cuomo’s Emergency Orders Forced 4,300 Coronavirus Patients Into Nursing Homes – True Pundit",https://truepundit.com/report-cuomos-emergency-orders-forced-4300-coronavirus-patients-into-nursing-homes/
7,CONSPIRACY/JUNKSCI,7,zerohedge.com,Did China Steal Coronavirus From Canada And Weaponize It?,https://www.zerohedge.com/geopolitical/did-china-steal-coronavirus-canada-and-weaponize-it
8,FAKE/HOAX,7,thegatewaypundit.com,The First Case of COVID-19 in the US Treated with Remdesivir Was in late January - Two Weeks Later China Was Mass Producing the Drug - The Firm Gilead Sciences and Dr. Fauci Are In the Middle,https://www.thegatewaypundit.com/2020/05/first-case-covid-19-us-treated-remdesivir-late-january-two-weeks-later-china-mass-producing-drug-firm-gilead-sciences-dr-fauci-middle/?utm_source=twitter&utm_medium=posttopsharingbuttons&utm_campaign=websitesharingbuttons
9,FAKE/HOAX,5,dailymail.co.uk,Malaria drug hydroxychloroquine 'best coronavirus treatment available',https://www.dailymail.co.uk/news/article-8184259/malaria-drug-hydroxychloroquine-effective-coronavirus-treatment-currently-available.html
10,FAKE/HOAX,5,express.co.uk,China furious as leading German newspaper writes out £130BN bill for 'coronavirus damages',https://www.express.co.uk/news/world/1271028/angela-merkel-germany-china-coronavirus-blame-wuhan-xi-jinping-trump-latest?fbclid=iwar3piqce96nhzoohwwnppwu7j8y_zc_wqgtwlt2pyglgh3lcbd00cftzo-8
11,FAKE/HOAX,5,newspunch.com,Coronavirus Testing Program Funded By Bill Gates Is Suspended By FDA,https://newspunch.com/coronavirus-testing-program-funded-by-bill-gates-is-suspended-by-fda/
12,FAKE/HOAX,5,thegatewaypundit.com,"Melinda Gates Wants to Deliver Coronavirus Vaccine Based on Racial Groups, Blacks First",https://www.thegatewaypundit.com/2020/06/melinda-gates-wants-deliver-coronavirus-vaccine-based-racial-groups/?utm_source=twitter&utm_medium=posttopsharingbuttons&utm_campaign=websitesharingbuttons
13,FAKE/HOAX,5,thegatewaypundit.com,"Melinda Gates Wants to Deliver Coronavirus Vaccine Based on Racial Groups, Blacks First",https://www.thegatewaypundit.com/2020/06/melinda-gates-wants-deliver-coronavirus-vaccine-based-racial-groups/
14,FAKE/HOAX,5,thegatewaypundit.com,HUGE: MASSIVE CDC FRAUD UNCOVERED - CDC Grossly Overcounting Active China Coronavirus Cases Causing States to Keep Their Economies Closed Indefinitely,https://www.thegatewaypundit.com/2020/07/huge-massive-cdc-fraud-uncovered-cdc-grossly-overcounting-active-china-coronavirus-cases-causing-states-keep-economies-closed-indefinitely/
15,CONSPIRACY/JUNKSCI,4,zerohedge.com,"Colorado Bill Requires ""Re-Education"" For Parents Who Refuse The COVID-19 Vaccine",https://www.zerohedge.com/health/colorado-bill-requires-re-education-parents-who-refuse-covid-19-vaccine
16,FAKE/HOAX,4,thegatewaypundit.com,"Melinda Gates Wants to Deliver Coronavirus Vaccine Based on Racial Groups, Blacks First",https://www.thegatewaypundit.com/2020/06/melinda-gates-wants-deliver-coronavirus-vaccine-based-racial-groups/?utm_source=twitter&utm_campaign=websitesharingbuttons
17,CONSPIRACY/JUNKSCI,4,nationalfile.com,,https://nationalfile.com/busted-eight-nih-coronavirus-treatment-experts-disclosed-financial-ties-to-gilead/
18,CONSPIRACY/JUNKSCI,3,zerohedge.com,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon",https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
19,FAKE/HOAX,3,mcmnt.com,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM,https://mcmnt.com/vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus/
20,FAKE/HOAX,3,breitbart.com,WHO Faces Calls for Leader to Resign over Coronavirus Failure,https://www.breitbart.com/national-security/2020/03/26/world-health-organization-faces-calls-for-leader-to-resign-over-coronavirus-failure/
