rank,fact_type,count,domain,title,url
1,FAKE/HOAX,48,mcmnt.com,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM,https://mcmnt.com/vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus/
2,POLITICAL,27,oglobo.globo.com,"Nem um beijo? Contra coronavírus, autoridades pedem às pessoas que evitem contatos afetuosos",https://oglobo.globo.com/sociedade/coronavirus/nem-um-beijo-contra-coronavirus-autoridades-pedem-as-pessoas-que-evitem-contatos-afetuosos-24273210?utm_source=twitter&utm_medium=social&utm_campaign=o%20globo
3,CLICKBAIT,23,mirror.co.uk,Coronavirus experts warn people to stop kissing as UK crisis continues to grow,https://www.mirror.co.uk/news/uk-news/coronavirus-experts-warn-people-stop-21629235
4,SATIRE,11,scienceinfo.fr,Coronavirus : la fellation moins contagieuse qu’une poignée de main selon l’OMS - Science Info,http://www.scienceinfo.fr/coronavirus-la-fellation-moins-contagieuse-quune-poignee-de-main-selon-loms/
5,FAKE/HOAX,10,mcmnt.com,Vatican confirms Pope Francis and two aides test positive for Coronavirus - MCM,https://mcmnt.com/vatican-confirms-pope-francis-and-two-aides-test-positive-for-coronavirus/?fbclid=iwar08lsevngrvj2lognzin_uaefg_tr0ymjrsgthdjw7vzt6-jrzvpp8hmvu
6,POLITICAL,9,oglobo.globo.com,"Coronavírus: novidade no Brasil, implante de chips é aposta da Medicina",https://oglobo.globo.com/sociedade/coronavirus-novidade-no-brasil-implante-de-chips-aposta-da-medicina-24312618?utm_source=twitter&utm_medium=social&utm_campaign=o%20globo
7,POLITICAL,8,xhne.ws,,http://xhne.ws/tew8z
8,POLITICAL,6,bfmtv.com,"Ce n'est plus une blague, la bière Corona souffre vraiment de son association avec le coronavirus",https://www.bfmtv.com/economie/ce-n-est-plus-une-blague-la-biere-corona-souffre-vraiment-de-son-association-avec-le-coronavirus-1865325.html#page/contribution/index
9,POLITICAL,6,telegraph.co.uk,Calls to put Brexit talks on hold because of coronavirus are already gathering pace,https://www.telegraph.co.uk/politics/2020/03/02/calls-shelve-brexit-coronavirus-already-gathering-pace/?wt.mc_id=tmgliveapp_androidshare_at6mpdmdpd68
10,CONSPIRACY/JUNKSCI,5,prepareforchange.net,C.I.A. PATENT US7220852B1 - CORONAVIRUS AKA SARS,https://prepareforchange.net/2020/01/24/c-i-a-patent-us7220852b1-coronavirus-aka-sars/?__cf_chl_captcha_tk__=11dc1eb99f3dd7479bdcbbb8d9dcbfddc42c1fcf-1579984919-0-adfxung4rx95kdmng4dmijbr9fv4mlslnwsn92whittyskbosd-n3imeiwt-bv5ec5snf4ndezjc1522d_prcnizqvtbfnvkxiuwytkek_41kke_mjhzax7bq_0o1ukxftunkem0t7ptb8-nctrtg8nzb0plhqc9xrqt8i_egdhx-tyahsr5dxon5azi_lzjmnhn1t5souqch-rjj57brlhf2ldc9bjhnbzp_yrxthgyjpnfsnve3mpsley0l-rbazqkhwjjarobonj9ttfuf-x9ptmmj7ywt2n6j0luumuy3vjn5kau7661eamjoz-ii4tic_efuywybxolpfjeymr_htrqtaxpf1alhm3weniupuycapezgolqxuh8jzmo2g
11,FAKE/HOAX,5,rt.com,"Coronavirus death toll in Italy rises to 366 from 233 in one day, most cases in Lombardy",https://on.rt.com/ace6
12,FAKE/HOAX,5,sputniknews.com,Yazidi Girls Use Sleeping Pills to Outsmart Daesh & Escape Sex Slavery,https://sptnkne.ws/bftg
13,POLITICAL,5,bfmtv.com,Coronavirus: Castaner prévient que la violation des règles de confinement sera puni d'une amende de 38 €,https://www.bfmtv.com/sante/direct-coronavirus-covid-19-france-symptome-cas-mort-confinement-quarantaine-ecole-fermee-report-municipales-second-tour-italie-espagne/#content/contribution/edit
14,FAKE/HOAX,4,rt.com,Chinese authorities announce first CURED coronavirus patient discharged from hospital in Shanghai,https://on.rt.com/a9ok
15,POLITICAL,4,change.org,Sign the Petition,https://www.change.org/p/world-health-organisation-we-demand-who-to-declare-a-global-pandemic-condition
16,CONSPIRACY/JUNKSCI,4,zerohedge.com,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon",https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
17,POLITICAL,4,bfmtv.com,Coronavirus: le bilan passe à 11 morts et 322 contaminations en Italie,https://www.bfmtv.com/sante/direct-coronavirus-covid-19-chine-italie-france-epidemie-pandemie-morts-symptomes/
18,FAKE/HOAX,4,rt.com,"Coronavirus death toll in Italy rises by 100 for second day in a row, jumps from 366 to 463",https://www.rt.com/news/482676-italy-death-toll-jumps-coronavirus/
19,POLITICAL,4,bfmtv.com,Coronavirus: le chef de l'ONU appelle tous les pays à « redoubler d'efforts immédiatement,https://www.bfmtv.com/sante/direct-coronavirus-covid-19-france-italie-chine-carte-symptomes-mort-cas-psg-dortmund-huis-clos-paris-oise-morbihan-lyon/
20,POLITICAL,4,oglobo.globo.com,É #FAKE que tigela de água com alho recém-fervida cura o coronavírus,https://oglobo.globo.com/fato-ou-fake/e-fake-que-tigela-de-agua-com-alho-recem-fervida-cura-coronavirus-1-24308518?utm_source=twitter&utm_medium=social&utm_campaign=o%20globo
