rank,fact_type,count,domain,title,url
1,FAKE/HOAX,385,ibtimes.sg,North Korea's first confirmed Coronavirus COVID 19 patient shot dead: report,https://www.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
2,CONSPIRACY/JUNKSCI,141,zerohedge.com,North Korea's First Confirmed Coronavirus Patient Shot Dead,https://www.zerohedge.com/geopolitical/north-koreas-first-confirmed-coronavirus-patient-shot-dead
3,FAKE/HOAX,37,dailymail.co.uk,Amazing progress of China coronavirus hospital after four days,https://www.dailymail.co.uk/news/article-7933719/incredible-footage-shows-chinas-1-000-bed-coronavirus-hospital-taking-shape-four-days.html?ito=amp_twitter_share-top
4,CONSPIRACY/JUNKSCI,34,humansarefree.com,There's A Connection Between Coronavirus and 5G,https://humansarefree.com/2020/02/connection-between-coronavirus-and-5g.html
5,FAKE/HOAX,25,dailymail.co.uk,China's first coronavirus hospital OPENS today,https://www.dailymail.co.uk/news/article-7939075/chinas-coronavirus-hospital-opens-today.html
6,FAKE/HOAX,15,dailystar.co.uk,,https://www.dailystar.co.uk/news/world-news/scientists-blame-coronavirus-bats-pics-21337997?utm_source=twitter.com&utm_medium=social&utm_campaign=sharebar
7,FAKE/HOAX,14,rt.com,,https://on.rt.com/ab8t
8,FAKE/HOAX,13,ibtimes.sg,,https://www.ibtimes.sg/a000apq
9,CONSPIRACY/JUNKSCI,12,zerohedge.com,"Coronavirus Contains ""HIV Insertions"", Stoking Fears Over Artificially Created Bioweapon",https://www.zerohedge.com/geopolitical/coronavirus-contains-hiv-insertions-stoking-fears-over-artificially-created-bioweapon
10,CONSPIRACY/JUNKSCI,10,zerohedge.com,Did China Steal Coronavirus From Canada And Weaponize It?,https://www.zerohedge.com/geopolitical/did-china-steal-coronavirus-canada-and-weaponize-it
11,FAKE/HOAX,9,amp.ibtimes.sg,North Korea's first confirmed Coronavirus COVID 19 patient shot dead: report,https://amp.ibtimes.sg/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042?__twitter_impression=true
12,FAKE/HOAX,9,ibtimes.sg,,https://www.ibtimes.sg/a000apq?utm_source=social&utm_medium=twitter&utm_campaign=/north-koreas-first-confirmed-coronavirus-covid-19-patient-shot-dead-report-40042
13,CONSPIRACY/JUNKSCI,9,peta.org,"New Coronavirus Linked to Animal Flesh, Sources Warn | PETA",http://peta.vg/2ran
14,FAKE/HOAX,8,dailymail.co.uk,"China's top virus lab is in Wuhan, the center of the outbreak",https://www.dailymail.co.uk/health/article-7922379/amp/chinas-lab-studying-sars-ebola-wuhan-outbreaks-center.html?__twitter_impression=true
15,CONSPIRACY/JUNKSCI,8,naturalnews.com,"Bill Gates funded the PIRBRIGHT institute, which owns the patent on coronavirus",https://www.naturalnews.com/2020-01-27-bill-gates-funded-pirbright-institute-owns-coronavirus-patent.html
16,FAKE/HOAX,7,dailystar.co.uk,,https://www.dailystar.co.uk/news/world-news/scientists-blame-coronavirus-bats-pics-21337997
17,CONSPIRACY/JUNKSCI,7,activistpost.com,,https://www.activistpost.com/2020/02/coronavirus-crisis-in-china-what-to-believe-brave-journalist-lifts-veil-of-secrecy.html
18,FAKE/HOAX,7,rt.com,Mongolian president & entire delegation quarantined after China visit over coronavirus fears,https://www.rt.com/news/481884-mongolian-president-entire-delegation-quarantined/
19,CONSPIRACY/JUNKSCI,7,globalresearch.ca,China's Coronavirus: A Shocking Update. Did The Virus Originate in the US? - Global Research,https://www.globalresearch.ca/china-coronavirus-shocking-update/5705196
20,FAKE/HOAX,7,dailymail.co.uk,99% of patients killed by coronavirus in Italy had existing illnesses,https://www.dailymail.co.uk/news/article-8130479/99-patients-killed-coronavirus-italy-existing-illnesses-study-finds.html?ito=amp_twitter_share-top
