datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,KAZ,"kk,ru",153,18,0,135,0,14,3,12,6,6,0,14,0,0,3,0,0,0,0,0,14,3,0,0,6416,1828,11959,0,0,0,0,74,0,79,0.2820,5.5808,5.4736,4.0572,,,-0.0341,0.0333,0.0750,0.2217,,0.1765,,0.1765,,,,,
2020-01-23,KAZ,"kk,ru",340,40,5,295,2,30,14,24,8,10,2,28,0,1,9,4,0,0,1,0,29,10,0,0,19012,69102,29192,0,2501,0,2,143,0,195,0.0472,5.6543,5.3831,4.4079,-0.0521,-0.0491,-0.0379,0.0150,0.0787,0.7842,1.0000,0.2564,,0.2564,,,,,
2020-01-24,KAZ,"kk,ru",620,81,12,527,8,40,11,47,12,30,3,37,0,1,9,1,0,1,0,2,36,9,0,0,34192,30999,65284,70,0,20185,1,279,0,340,0.1120,6.0304,5.6340,4.4337,-0.0387,-0.0176,-0.0243,-0.0191,0.0683,0.4755,0.0000,0.2000,,0.2000,,,,,
2020-01-25,KAZ,"kk,ru",1006,92,11,903,6,58,8,52,12,36,1,57,0,2,2,3,1,0,0,0,55,6,2,0,38777,17307,72373,0,0,0,0,413,0,593,-0.0084,5.5138,5.3869,4.2148,-0.0195,-0.0371,-0.0296,0.0022,0.0574,0.3086,,0.0984,0.0000,0.0952,,,,,
2020-01-26,KAZ,"kk,ru",1029,127,19,883,13,41,17,88,24,47,4,37,0,10,4,1,2,0,0,2,38,12,1,1,23083,28111,199768,0,0,141,1,352,2,674,-0.0676,5.3647,5.2613,4.2869,-0.0227,-0.0442,-0.0382,0.0110,0.0680,0.5491,,0.2400,0.5000,0.2500,,,,,
2020-01-27,KAZ,"kk,ru",645,98,12,535,10,47,5,76,18,52,3,44,0,0,5,0,0,1,0,2,46,5,0,0,34846,2853,796906,445,0,342836,1,255,0,389,-0.1818,5.1258,5.1543,4.4529,-0.0351,-0.0575,-0.0307,0.0149,0.0538,0.0757,0.0000,0.0980,,0.0980,,,,,
2020-01-28,KAZ,"kk,ru",665,106,19,540,5,37,17,76,26,42,1,36,0,6,6,3,2,0,0,2,35,12,0,1,40966,25716,125293,0,0,108,1,235,1,428,0.0006,5.3644,5.3775,4.2403,-0.0396,-0.0483,-0.0131,0.0149,0.0460,0.3857,,0.2553,1.0000,0.2708,,,,,
2020-01-29,KAZ,"kk,ru",677,107,18,552,6,33,10,41,14,26,1,32,0,2,4,2,2,0,0,2,29,4,0,0,42950,42573,408955,0,0,322481,3,282,0,392,-0.0428,5.2937,5.2162,4.3147,-0.0435,0.0239,-0.0388,0.0046,0.0672,0.4978,,0.1212,,0.1212,,,,,
2020-01-30,KAZ,"kk,ru",1015,222,14,779,4,39,26,81,22,26,2,37,0,4,20,1,1,1,0,0,33,18,1,0,55909,62752,111467,5,0,0,0,461,1,553,0.0021,5.2746,5.2523,4.3026,-0.0553,-0.0524,-0.0343,0.0191,0.0563,0.5288,0.0000,0.3529,0.0000,0.3462,,,,,
2020-01-31,KAZ,"kk,ru",890,131,17,742,5,20,20,41,19,16,1,19,1,10,3,6,0,0,0,1,15,19,0,0,42393,18025,36580,0,0,79,1,406,0,483,-0.0455,5.1486,5.2242,4.2832,-0.0410,-0.0492,-0.0300,-0.0034,0.0586,0.2983,,0.5588,,0.5588,,,,,
