datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,IRN,fa,262,38,12,212,23,12,8,31,6,20,1,11,0,0,7,1,0,0,0,1,8,4,0,1,20883,22205,41795,0,0,302,0,102,0,160,0.2660,5.5477,5.4177,4.1815,-0.0155,-0.0003,-0.0507,-0.0495,0.0806,0.5153,,0.3333,1.0000,0.3846,,0,0,0,0
2020-01-23,IRN,fa,578,104,33,441,87,63,18,68,20,45,6,57,1,4,11,2,0,13,7,10,50,11,4,1,137705,290906,335778,59715,35861,16348,1,218,0,359,0.1280,5.7628,5.4700,4.4906,,-0.0053,-0.0352,0.0076,0.0794,0.6787,0.3752,0.1803,0.2000,0.1818,,0,0,0,0
2020-01-24,IRN,fa,1170,235,53,882,134,87,36,94,21,62,2,85,1,1,16,15,3,10,2,9,74,22,2,4,94947,278458,200649,18945,1024,11807,2,428,1,739,0.0989,5.7740,5.5265,4.4005,-0.0482,-0.0056,-0.0308,-0.0138,0.0717,0.7457,0.0513,0.2292,0.6667,0.2549,,0,0,0,0
2020-01-25,IRN,fa,1867,279,58,1530,186,104,38,129,36,81,15,89,0,1,19,12,6,11,3,26,84,25,5,2,315198,750902,481123,6804,3401,97508,8,739,2,1118,-0.0970,5.3897,5.2983,4.2753,-0.0216,-0.0287,-0.0329,0.0080,0.0590,0.7043,0.3333,0.2294,0.2857,0.2328,,0,0,0,0
2020-01-26,IRN,fa,1697,263,104,1330,135,95,42,130,38,81,11,84,1,7,10,19,5,3,1,10,70,28,12,3,271775,288307,344759,907,10653,8735,11,691,3,992,-0.1561,5.1809,5.1110,4.3697,-0.0268,-0.0480,-0.0429,0.0052,0.0698,0.5148,0.9215,0.2857,0.2000,0.2743,,0,0,0,0
2020-01-27,IRN,fa,1143,217,77,849,62,85,27,114,25,65,12,73,0,0,15,7,5,2,0,4,67,19,7,1,201373,571951,561082,2558,0,5520,8,498,4,633,-0.2427,5.0811,5.0917,4.4632,-0.0558,-0.0556,-0.0335,0.0152,0.0653,0.7396,0.0000,0.2209,0.1250,0.2128,,0,0,0,0
2020-01-28,IRN,fa,1057,280,52,725,101,84,33,108,25,72,8,76,0,1,19,12,1,9,1,6,44,22,9,2,829363,262397,574002,11172,382,21443,12,423,1,621,-0.0486,5.2738,5.3121,4.2030,-0.0459,-0.0505,-0.0337,0.0071,0.0643,0.2403,0.0331,0.3333,0.1818,0.3117,,0,0,0,0
2020-01-29,IRN,fa,1136,274,82,780,85,63,28,77,16,46,6,57,1,2,19,2,4,2,0,0,48,21,2,1,72179,252079,126889,10071,0,0,15,433,1,687,-0.0816,5.2309,5.1661,4.3321,-0.0821,-0.0734,-0.0413,-0.0091,0.0670,0.7774,0.0000,0.3043,0.3333,0.3056,,0,0,0,0
2020-01-30,IRN,fa,2335,557,95,1683,221,59,50,196,54,52,4,55,1,7,29,5,8,1,3,4,38,38,2,0,102265,272202,548104,4167,3362,19015,25,908,0,1402,-0.0377,5.2145,5.2260,4.2360,-0.0615,-0.0529,-0.0337,0.0146,0.0638,0.7269,0.4465,0.5000,0.0000,0.4872,,0,0,0,0
2020-01-31,IRN,fa,2170,526,155,1489,340,72,53,138,42,63,1,71,0,10,25,15,3,8,4,6,44,38,4,0,270083,1226756,239111,9672,14286,2061,38,957,2,1173,-0.0457,5.2508,5.2730,4.2897,-0.0387,-0.0430,-0.0411,-0.0078,0.0677,0.8196,0.5963,0.4634,0.0000,0.4419,,0,0,0,0
2020-02-01,IRN,fa,1087,348,51,688,150,69,33,109,30,62,2,67,0,8,11,5,9,6,2,14,38,17,1,1,358340,944296,1093443,7672,1141,24445,30,447,7,603,-0.1293,5.1479,5.2137,4.3387,-0.0461,-0.0505,-0.0445,-0.0062,0.0716,0.7249,0.1295,0.3091,0.5000,0.3158,,0,0,0,0
2020-02-02,IRN,fa,1094,280,49,765,174,90,15,77,20,42,5,85,0,6,4,4,1,8,0,6,54,11,1,0,352216,474680,512534,3259,0,8039,11,421,14,648,-0.1295,5.1805,5.2544,4.3665,-0.0229,-0.0318,-0.0401,0.0152,0.0697,0.5741,0.0000,0.1692,0.0000,0.1667,,0,0,0,0
