datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,ALD,,11,3,0,8,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,17501,0,13241,0,0,0,0,5,0,6,-0.1894,5.5194,5.2239,4.2178,,,-0.0593,,0.0986,0.0000,,0.0000,,0.0000,,,,,
2020-01-23,ALD,,18,2,2,14,0,1,0,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,684,0,21291,0,0,0,0,4,0,14,0.0350,4.7976,4.7061,4.6214,-0.0407,-0.0491,-0.0451,,0.0817,0.0000,,0.0000,,0.0000,,,,,
2020-01-24,ALD,,26,5,1,20,0,0,4,5,1,4,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0,13948,20127,0,0,0,0,5,0,21,-0.0098,5.7440,5.4340,4.2556,,,-0.0593,,0.0766,1.0000,,1.0000,,1.0000,,,,,
2020-01-25,ALD,,35,5,1,29,0,3,1,4,3,1,0,3,0,0,0,1,0,0,0,0,2,1,0,0,8738,687,30747,0,0,0,0,16,0,19,-0.0540,5.3443,5.2999,4.3719,,,-0.0460,,0.0635,0.0729,,0.3333,,0.3333,,,,,
2020-01-26,ALD,,32,3,0,29,0,4,4,4,3,1,0,4,0,0,1,1,2,0,0,0,4,4,0,0,2405,1841,27451,0,0,0,0,17,0,15,-0.1069,5.0342,5.3301,4.2662,-0.0407,-0.0491,-0.0515,,0.0672,0.4336,,0.5000,,0.5000,,,,,
2020-01-27,ALD,,12,1,0,11,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,2310,0,0,0,0,0,0,8,0,4,-0.4682,5.3692,5.3546,4.5259,-0.0405,-0.0570,-0.0593,,0.0648,0.0000,,0.0000,,0.0000,,,,,
2020-01-28,ALD,,41,7,4,30,0,3,2,8,5,3,0,3,0,0,2,0,0,0,0,0,3,1,0,0,1602,2002,82775,0,0,0,0,3,0,38,-0.0240,5.2056,5.3812,4.2320,,,-0.0466,-0.0465,0.0636,0.5555,,0.2500,,0.2500,,,,,
2020-01-29,ALD,,24,2,0,22,0,2,2,1,1,0,0,2,0,0,0,1,1,0,0,0,2,2,0,0,720,1368,1525,0,0,0,0,8,0,16,-0.0746,4.8571,4.8637,4.4168,0.0119,0.0474,-0.0593,,0.0775,0.6552,,0.5000,,0.5000,,,,,
2020-01-30,ALD,,18,2,1,15,0,2,0,3,1,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,4261,0,2411,0,0,0,0,7,0,11,-0.2053,4.6420,4.6719,4.4542,,,-0.0593,,0.0871,0.0000,,0.0000,,0.0000,,,,,
2020-01-31,ALD,,36,9,1,26,0,2,0,6,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,922,0,19633,0,0,0,0,18,0,18,-0.1137,5.1235,5.1488,4.2580,-0.0409,,-0.0562,-0.0453,0.0808,0.0000,,0.0000,,0.0000,,,,,
2020-02-01,ALD,,17,4,1,12,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583,0,0,0,0,7,0,10,-0.2800,4.5851,4.9060,4.3106,-0.0487,-0.0544,-0.0299,-0.0454,0.0837,,,,,,,,,,
2020-02-02,ALD,,24,3,0,21,0,2,1,4,2,2,0,2,0,0,0,1,0,0,0,0,2,1,0,0,921,236,1842,0,0,0,0,2,0,22,-0.4100,4.7900,5.0265,4.4905,,,-0.0083,0.0115,0.0606,0.2040,,0.3333,,0.3333,,,,,
2020-02-03,ALD,,8,2,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,685,0,0,0,0,0,0,1,0,7,-0.1446,5.0740,5.1185,4.3250,,,-0.0274,,0.0770,0.0000,,0.0000,,0.0000,,,,,
2020-02-04,ALD,,19,1,0,18,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,236,0,685,0,0,0,0,8,0,11,0.0272,5.2074,5.1833,4.4921,-0.1153,-0.0801,-0.0540,-0.0634,0.0821,0.0000,,0.0000,,0.0000,,,,,
2020-02-05,ALD,,20,2,2,16,0,2,0,5,3,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1724,0,19677,0,0,0,0,8,0,12,-0.1103,5.1305,5.3518,4.3357,0.0488,-0.0402,0.0013,0.0333,0.0589,0.0000,,0.0000,,0.0000,,,,,
2020-02-06,ALD,,15,1,0,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,689,0,0,0,0,0,0,13,0,2,-0.2438,5.6751,5.5447,4.0757,,,-0.0593,,0.0828,0.0000,,0.0000,,0.0000,,,,,
2020-02-07,ALD,,20,2,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,689,0,0,0,0,0,0,16,0,4,-0.2794,4.8706,5.1802,4.4755,,,-0.0593,,0.0845,0.0000,,0.0000,,0.0000,,,,,
