datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,LAO,lo,12,1,2,9,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,0,0,0,0,8,0,4,0.2640,5.4613,5.1453,4.4292,,,,,0.0840,,,,,,,,,,
2020-01-23,LAO,lo,30,4,0,26,0,6,0,8,2,6,0,6,0,0,0,0,0,0,0,0,6,0,0,0,7909,0,7967,0,0,0,0,18,0,12,0.0080,6.1575,5.6175,4.8675,,,0.0684,0.0333,-0.0440,0.0000,,0.0000,,0.0000,,,,,
2020-01-24,LAO,lo,78,8,0,70,0,8,0,4,1,2,0,8,0,0,0,0,0,0,0,0,7,0,0,0,11709,0,4637,0,0,0,0,29,0,49,0.1435,5.9616,5.5568,4.4167,-0.0385,-0.0305,-0.0419,,0.0794,0.0000,,0.0000,,0.0000,,,,,
2020-01-25,LAO,lo,138,10,3,125,0,10,0,14,4,8,0,10,0,0,0,0,0,0,0,0,9,0,0,0,5543,0,14852,0,0,0,0,36,0,102,-0.0491,5.6707,5.4991,4.2128,-0.0803,,-0.0381,-0.0039,0.0698,0.0000,,0.0000,,0.0000,,,,,
2020-01-26,LAO,lo,97,4,1,92,0,3,3,10,2,8,0,3,0,2,0,1,0,0,0,0,3,3,0,0,3041,1625,9659,0,0,0,0,55,0,42,-0.0613,5.3519,5.2600,4.2143,-0.0015,,-0.0515,-0.0018,0.0778,0.3483,,0.5000,,0.5000,,,,,
2020-01-27,LAO,lo,61,7,3,51,0,5,2,10,5,3,0,5,0,0,0,1,1,0,0,0,5,1,0,0,2786,1723,8976,0,0,0,0,19,0,42,0.1236,5.2914,5.2057,4.1991,-0.0704,,-0.0239,0.0200,0.0553,0.3821,,0.1667,,0.1667,,,,,
2020-01-28,LAO,lo,83,9,0,74,0,10,4,11,1,7,1,9,0,0,4,0,0,0,0,0,10,4,0,0,17408,5760,15707,0,0,0,0,38,0,45,-0.0870,5.2875,5.3592,4.2955,-0.0407,-0.0491,-0.0404,-0.0201,0.0564,0.2486,,0.2857,,0.2857,,,,,
2020-01-29,LAO,lo,48,5,2,41,0,5,1,4,2,2,0,5,0,0,1,0,0,0,0,0,5,1,0,0,2895,66,2640,0,0,0,1,17,0,30,0.2123,5.3701,5.1672,4.3615,,,-0.0509,,0.0713,0.0223,,0.1667,,0.1667,,,,,
2020-01-30,LAO,lo,86,13,4,69,0,5,3,10,4,3,0,5,0,1,1,1,0,0,0,0,4,3,0,0,4024,26440,9606,0,0,0,0,41,0,45,-0.0238,5.2661,5.2365,4.2446,,,-0.0593,-0.0072,0.0952,0.8679,,0.4286,,0.4286,,,,,
2020-01-31,LAO,lo,72,5,2,65,0,3,1,1,0,0,0,3,0,0,0,1,0,0,0,0,3,1,0,0,1966,248,536,0,0,0,0,28,0,44,0.0736,5.2594,5.2412,4.2787,,,-0.0274,-0.0060,0.0565,0.1120,,0.2500,,0.2500,,,,,
2020-02-01,LAO,lo,58,1,1,56,0,4,1,10,6,4,0,4,0,0,1,0,0,0,0,0,4,1,0,0,3456,1470,8064,0,0,0,0,13,0,45,0.0527,5.2978,5.2841,4.5021,-0.0462,,-0.0194,0.0076,0.0483,0.2984,,0.2000,,0.2000,,,,,
2020-02-02,LAO,lo,54,5,0,49,0,1,1,8,1,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,77,341,26636,0,0,0,0,15,0,39,0.0922,5.8011,5.2457,4.5296,,,,,0.0807,0.8158,,1.0000,,1.0000,,,,,
2020-02-03,LAO,lo,37,6,1,30,0,2,0,9,2,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2932,0,40185,0,0,0,0,11,0,26,0.2020,5.9089,5.4762,4.4148,,,-0.0593,,0.0590,0.0000,,0.0000,,0.0000,,,,,
2020-02-04,LAO,lo,46,3,2,41,1,2,3,5,2,3,0,2,0,1,0,2,0,0,0,0,2,3,0,0,1624,3016,6074,0,0,0,2,21,0,23,0.0751,5.6907,5.5175,4.3384,,,-0.0540,0.0260,0.0894,0.6500,,0.6000,,0.6000,,,,,
2020-02-05,LAO,lo,26,6,0,20,2,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4362,0,0,0,1,18,0,7,0.2132,5.7138,5.3580,4.4072,,,-0.0451,,0.0866,,,,,,,,,,
2020-02-06,LAO,lo,33,8,1,24,2,2,1,1,0,1,0,2,0,0,1,0,0,0,0,0,2,0,0,0,1715,8425,341,0,0,0,0,25,1,7,-0.0967,5.0865,5.2008,4.4044,,,-0.0451,-0.0064,0.0751,0.8309,,0.0000,,0.0000,,,,,
2020-02-07,LAO,lo,17,3,0,14,0,2,1,3,1,2,0,2,0,0,1,0,0,0,0,0,2,1,0,0,570,1074,2558,0,0,0,1,5,0,11,0.1633,5.7646,5.7352,4.0916,,,-0.0593,,0.0824,0.6533,,0.3333,,0.3333,,,,,
2020-02-08,LAO,lo,32,6,0,26,0,2,0,4,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2793,0,5879,0,0,0,0,14,1,17,0.0039,5.5886,5.4144,4.4669,,,-0.0593,,0.0810,0.0000,,0.0000,,0.0000,,,,,
2020-02-09,LAO,lo,29,4,0,25,0,4,1,7,5,0,0,4,0,0,1,0,0,0,0,0,4,1,0,0,5900,1075,7398,0,0,0,0,9,0,20,0.1867,5.0514,4.9315,4.2170,,,-0.0593,,0.0878,0.1541,,0.2000,,0.2000,,,,,
2020-02-10,LAO,lo,38,7,0,31,1,0,1,9,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1075,3962,0,0,0,0,12,0,26,-0.0589,5.2914,5.2371,4.4096,,,-0.0593,,0.0855,1.0000,,,,,,,,,
