datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,BLR,"be,ru",45,5,1,39,2,2,1,3,0,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,2113,763,3648,0,0,0,0,25,0,20,0.2526,5.4208,5.3733,4.1717,,,-0.0593,,0.0822,0.2653,,0.5000,,0.5000,,0,0,0,0
2020-01-23,BLR,"be,ru",57,10,1,46,2,4,1,4,1,3,1,3,0,0,1,0,0,1,0,0,3,1,0,0,4323,9286,282,167,0,0,0,21,0,36,0.0883,5.7979,5.5527,4.5626,,,-0.0328,0.0095,0.0625,0.6823,0.0000,0.2500,,0.2500,,0,0,0,0
2020-01-24,BLR,"be,ru",128,24,3,101,7,15,2,13,6,6,0,15,0,0,2,0,0,0,0,5,9,2,0,0,20851,303,284891,0,0,270983,1,51,0,76,0.2609,5.9958,5.6255,4.4499,-0.1100,0.0063,-0.0253,-0.0127,0.0688,0.0143,,0.1818,,0.1818,,0,0,0,0
2020-01-25,BLR,"be,ru",220,40,3,177,11,18,5,17,3,11,0,18,0,0,4,1,0,0,0,3,14,5,0,0,24395,16303,58321,0,0,348,0,94,0,126,-0.0408,5.3473,5.2243,4.2593,,-0.0457,-0.0443,-0.0073,0.0723,0.4006,,0.2632,,0.2632,,0,0,0,0
2020-01-26,BLR,"be,ru",283,52,12,219,8,11,7,19,2,14,0,11,0,2,4,1,0,0,0,2,9,6,0,0,9919,33629,58953,0,0,29927,1,126,0,156,-0.1104,5.3068,5.2151,4.3111,-0.0573,-0.0550,-0.0411,-0.0141,0.0689,0.7722,,0.4000,,0.4000,,0,0,0,0
2020-01-27,BLR,"be,ru",217,35,8,174,7,19,9,16,3,13,1,18,0,0,4,1,4,2,0,2,15,8,1,0,23055,15022,13854,934,0,162,0,77,0,140,-0.1192,5.2491,5.1965,4.3489,-0.0407,-0.0491,-0.0331,0.0181,0.0687,0.3945,0.0000,0.3478,0.0000,0.3333,,0,0,0,0
2020-01-28,BLR,"be,ru",208,54,6,148,9,22,4,27,8,17,0,22,0,0,2,0,2,0,0,3,13,3,1,0,51395,1409,25383,0,0,690,0,84,0,124,-0.1684,5.3007,5.2935,4.2728,-0.0350,-0.0491,-0.0263,0.0199,0.0564,0.0267,,0.1875,0.0000,0.1765,,0,0,0,0
2020-01-29,BLR,"be,ru",222,74,6,142,7,9,4,25,5,18,0,9,0,1,1,0,2,0,0,0,4,3,0,0,14330,3092,27681,0,0,0,0,88,1,133,-0.1428,5.2836,5.2511,4.3377,-0.0709,-0.0658,-0.0368,0.0028,0.0676,0.1775,,0.4286,,0.4286,,0,0,0,0
2020-01-30,BLR,"be,ru",371,100,5,266,10,13,8,35,7,12,1,12,0,1,6,1,0,0,0,3,11,5,1,0,19664,6229,54937,0,0,1364,1,160,0,210,-0.0165,5.2992,5.3003,4.2616,-0.0571,-0.0610,-0.0372,0.0121,0.0619,0.2406,,0.3125,0.0000,0.2941,,0,0,0,0
2020-01-31,BLR,"be,ru",256,57,10,189,7,7,3,17,0,14,0,7,0,1,0,1,1,0,0,1,3,2,2,0,8126,1118,43645,0,0,1121,1,119,1,135,-0.0758,5.1719,5.2259,4.3416,-0.0521,-0.0371,-0.0393,-0.0063,0.0696,0.1209,,0.4000,0.0000,0.2857,,0,0,0,0
2020-02-01,BLR,"be,ru",164,34,21,109,8,6,3,13,4,8,1,5,0,1,1,0,1,0,1,1,5,3,0,0,4274,982,4490,0,314,857,0,47,0,117,-0.2219,5.2511,5.2631,4.1515,-0.0503,-0.0504,-0.0510,-0.0025,0.0749,0.1868,1.0000,0.3750,,0.3750,,0,0,0,0
