datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,TTO,en,105,27,0,78,90,18,11,38,10,24,1,17,0,0,11,0,0,16,10,29,14,10,0,0,12817,6430,533074,11547,5475,521398,1,40,0,64,-0.1690,5.1402,5.0949,4.3043,-0.0407,-0.0491,-0.0559,,0.0779,0.3341,0.3216,0.4167,,0.4167,,,,,
2020-01-23,TTO,en,162,42,8,112,128,24,28,34,14,18,3,21,0,0,28,0,0,16,27,31,17,22,1,0,21811,17698,246530,17097,17640,238401,0,77,0,85,-0.2715,5.1694,5.1361,4.3452,-0.0407,-0.0344,-0.0359,-0.0041,0.0662,0.4479,0.5078,0.5641,0.0000,0.5500,,,,,
2020-01-24,TTO,en,342,74,4,264,263,33,33,44,22,21,2,31,0,2,30,1,0,25,33,38,26,29,0,0,96442,23251,77230,89895,23251,63116,2,169,0,171,0.1785,5.8774,5.5264,4.5195,-0.0609,-0.0148,-0.0314,0.0052,0.0672,0.1943,0.2055,0.5273,,0.5273,,,,,
2020-01-25,TTO,en,465,70,2,393,305,47,17,36,13,18,0,47,0,0,16,1,0,43,17,27,31,13,0,0,128979,21097,261792,128137,21097,243224,0,177,0,288,-0.0994,5.5874,5.3411,4.4513,-0.0405,-0.0417,-0.0384,0.0002,0.0774,0.1406,0.1414,0.2955,,0.2955,,,,,
2020-01-26,TTO,en,386,96,4,286,328,54,28,49,7,38,0,54,0,0,23,3,2,51,27,42,36,22,1,0,74639,20366,290656,72636,17861,280747,0,175,0,211,-0.1573,5.2026,5.2238,4.3376,-0.0445,-0.0521,-0.0402,-0.0026,0.0744,0.2144,0.1974,0.3793,0.0000,0.3729,,,,,
2020-01-27,TTO,en,375,77,10,288,313,55,47,39,15,18,3,52,0,0,46,1,0,50,47,33,45,44,2,0,106753,35418,85818,103565,35418,68920,0,148,0,227,-0.2454,5.1268,5.2119,4.3787,-0.0576,-0.0565,-0.0157,0.0303,0.0557,0.2491,0.2548,0.4944,0.0000,0.4835,,,,,
2020-01-28,TTO,en,435,136,14,285,354,38,52,72,30,38,1,37,0,0,52,0,0,37,52,55,25,48,0,0,110697,44283,265062,108166,44283,237119,0,200,2,233,-0.1861,5.1538,5.2793,4.2198,-0.0453,-0.0442,-0.0333,0.0193,0.0727,0.2857,0.2905,0.6575,,0.6575,,,,,
2020-01-29,TTO,en,510,184,3,323,381,38,15,47,13,33,5,33,0,0,12,2,1,32,15,39,19,6,0,0,126684,26661,702084,119763,26661,504614,4,249,0,257,-0.1056,5.1676,5.2451,4.3832,-0.0585,-0.0500,-0.0346,-0.0084,0.0800,0.1739,0.1821,0.2400,,0.2400,,,,,
2020-01-30,TTO,en,633,161,14,458,548,63,11,84,15,57,3,60,0,2,6,3,0,55,9,70,43,10,0,0,62341,7812,532978,53440,5739,478071,0,260,2,371,-0.1875,5.1403,5.1264,4.3536,-0.0407,-0.0442,-0.0530,0.0219,0.0792,0.1114,0.0970,0.1887,,0.1887,,,,,
2020-01-31,TTO,en,643,169,18,456,560,52,15,53,14,36,0,52,0,2,11,2,0,52,14,44,35,11,0,1,74185,11243,135532,74185,11085,110430,2,254,1,386,-0.1576,5.0959,5.1821,4.3154,-0.0615,-0.0440,-0.0332,0.0232,0.0662,0.1316,0.1300,0.2391,1.0000,0.2553,,,,,
