variable,iso,2020-11-17
epi_deaths_new_perM,ISL,0.0000
epi_deaths_new_perM,ISR,0.3470
epi_deaths_new_perM,ITA,8.3360
epi_deaths_new_perM,JAM,0.0000
epi_deaths_new_perM,JEY,0.0000
epi_deaths_new_perM,JOR,6.9590
epi_deaths_new_perM,JPN,0.1580
epi_deaths_new_perM,KAZ,0.0530
epi_deaths_new_perM,KEN,0.3350
epi_deaths_new_perM,KGZ,0.6130
epi_deaths_new_perM,KHM,0.0000
epi_deaths_new_perM,KOR,0.0000
epi_deaths_new_perM,KWT,0.9370
epi_deaths_new_perM,LBN,1.4650
epi_deaths_new_perM,LBR,0.0000
epi_deaths_new_perM,LBY,1.1640
epi_deaths_new_perM,LKA,0.1400
epi_deaths_new_perM,LSO,0.0000
epi_deaths_new_perM,LTU,2.9390
epi_deaths_new_perM,LUX,6.3900
epi_deaths_new_perM,LVA,1.5900
epi_deaths_new_perM,MAC,
epi_deaths_new_perM,MAR,1.9240
epi_deaths_new_perM,MDA,3.9660
epi_deaths_new_perM,MDG,0.0000
epi_deaths_new_perM,MDV,1.8500
epi_deaths_new_perM,MEX,2.4740
epi_deaths_new_perM,MKD,19.2000
epi_deaths_new_perM,MLI,0.0000
epi_deaths_new_perM,MLT,6.7940
epi_deaths_new_perM,MMR,0.4040
epi_deaths_new_perM,MNE,7.9610
epi_deaths_new_perM,MNG,0.0000
epi_deaths_new_perM,MOZ,0.0960
epi_deaths_new_perM,MSR,0.0000
epi_deaths_new_perM,MUS,0.0000
epi_deaths_new_perM,MWI,0.0000
epi_deaths_new_perM,MYS,0.1240
epi_deaths_new_perM,NAM,0.0000
epi_deaths_new_perM,NCL,0.0000
epi_deaths_new_perM,NER,0.0000
epi_deaths_new_perM,NGA,0.0000
epi_deaths_new_perM,NIC,0.0000
epi_deaths_new_perM,NLD,2.5680
epi_deaths_new_perM,NOR,0.0000
epi_deaths_new_perM,NPL,0.3090
epi_deaths_new_perM,NZL,0.0000
epi_deaths_new_perM,OMN,2.3500
epi_deaths_new_perM,PAK,0.1490
epi_deaths_new_perM,PAN,1.8540
epi_deaths_new_perM,PER,1.2130
epi_deaths_new_perM,PHL,0.0640
epi_deaths_new_perM,PNG,0.0000
epi_deaths_new_perM,POL,3.7780
epi_deaths_new_perM,PRI,2.4470
epi_deaths_new_perM,PRK,
epi_deaths_new_perM,PRT,8.9240
epi_deaths_new_perM,PRY,2.1030
epi_deaths_new_perM,PSE,1.3720
epi_deaths_new_perM,QAT,0.3470
epi_deaths_new_perM,ROU,7.7450
epi_deaths_new_perM,RUS,5.1050
epi_deaths_new_perM,RWA,0.0000
epi_deaths_new_perM,SAU,0.5460
epi_deaths_new_perM,SDN,0.0000
epi_deaths_new_perM,SEN,0.0600
epi_deaths_new_perM,SGP,0.0000
epi_deaths_new_perM,SLE,0.0000
epi_deaths_new_perM,SLV,0.7710
epi_deaths_new_perM,SOM,0.0630
epi_deaths_new_perM,SRB,3.0860
epi_deaths_new_perM,SSD,0.0000
epi_deaths_new_perM,SUR,1.7050
epi_deaths_new_perM,SVK,2.9310
epi_deaths_new_perM,SVN,10.1010
epi_deaths_new_perM,SWE,0.4950
epi_deaths_new_perM,SWZ,0.0000
epi_deaths_new_perM,SYC,0.0000
epi_deaths_new_perM,SYR,0.2860
epi_deaths_new_perM,TCD,0.0000
epi_deaths_new_perM,TGO,0.0000
epi_deaths_new_perM,THA,0.0000
epi_deaths_new_perM,TLS,0.0000
epi_deaths_new_perM,TON,
epi_deaths_new_perM,TTO,0.0000
epi_deaths_new_perM,TUN,3.7230
epi_deaths_new_perM,TUR,1.1150
epi_deaths_new_perM,TWN,0.0000
epi_deaths_new_perM,TZA,0.0000
epi_deaths_new_perM,UGA,0.1090
epi_deaths_new_perM,UKR,2.1490
epi_deaths_new_perM,UMI,
epi_deaths_new_perM,URY,0.5760
epi_deaths_new_perM,USA,3.0390
epi_deaths_new_perM,UZB,0.0000
epi_deaths_new_perM,VEN,0.1410
epi_deaths_new_perM,VIR,0.0000
epi_deaths_new_perM,VNM,0.0000
epi_deaths_new_perM,XKX,5.6910
epi_deaths_new_perM,YEM,0.0340
epi_deaths_new_perM,ZAF,1.2310
epi_deaths_new_perM,ZMB,0.0000
epi_deaths_new_perM,ZWE,0.0000
