variable,iso,2020-11-17
info_fact_unreliable_fraction,AFG,0.3902
info_fact_unreliable_fraction,AGO,0.2000
info_fact_unreliable_fraction,ALB,0.3333
info_fact_unreliable_fraction,AND,0.6000
info_fact_unreliable_fraction,ARE,0.1954
info_fact_unreliable_fraction,ARG,0.1682
info_fact_unreliable_fraction,ARM,0.0667
info_fact_unreliable_fraction,ASM,0.3684
info_fact_unreliable_fraction,ATG,0.5000
info_fact_unreliable_fraction,AUS,0.1871
info_fact_unreliable_fraction,AUT,0.1908
info_fact_unreliable_fraction,AZE,0.3529
info_fact_unreliable_fraction,BDI,0.0000
info_fact_unreliable_fraction,BEL,0.2133
info_fact_unreliable_fraction,BEN,0.2000
info_fact_unreliable_fraction,BFA,0.3077
info_fact_unreliable_fraction,BGD,0.2206
info_fact_unreliable_fraction,BGR,0.2059
info_fact_unreliable_fraction,BHR,0.2500
info_fact_unreliable_fraction,BHS,0.4286
info_fact_unreliable_fraction,BIH,0.4375
info_fact_unreliable_fraction,BLM,0.2857
info_fact_unreliable_fraction,BLR,0.3333
info_fact_unreliable_fraction,BLZ,0.0556
info_fact_unreliable_fraction,BMU,0.0000
info_fact_unreliable_fraction,BOL,0.3103
info_fact_unreliable_fraction,BRA,0.3997
info_fact_unreliable_fraction,BRB,0.3636
info_fact_unreliable_fraction,BRN,0.0000
info_fact_unreliable_fraction,BWA,0.3171
info_fact_unreliable_fraction,CAF,0.1905
info_fact_unreliable_fraction,CAN,0.1714
info_fact_unreliable_fraction,CHE,0.1987
info_fact_unreliable_fraction,CHL,0.2530
info_fact_unreliable_fraction,CHN,0.1985
info_fact_unreliable_fraction,CIV,0.3659
info_fact_unreliable_fraction,CMR,0.4074
info_fact_unreliable_fraction,COD,0.1154
info_fact_unreliable_fraction,COG,0.7500
info_fact_unreliable_fraction,COL,0.3491
info_fact_unreliable_fraction,CRI,0.2927
info_fact_unreliable_fraction,CUB,0.5513
info_fact_unreliable_fraction,CYM,0.6364
info_fact_unreliable_fraction,CYP,0.3793
info_fact_unreliable_fraction,CZE,0.1967
info_fact_unreliable_fraction,DEU,0.1948
info_fact_unreliable_fraction,DJI,0.0000
info_fact_unreliable_fraction,DNK,0.3652
info_fact_unreliable_fraction,DOM,0.4231
info_fact_unreliable_fraction,DZA,0.0571
info_fact_unreliable_fraction,ECU,0.4078
info_fact_unreliable_fraction,EGY,0.2429
info_fact_unreliable_fraction,ESP,0.2472
info_fact_unreliable_fraction,EST,0.3200
info_fact_unreliable_fraction,ETH,0.2121
info_fact_unreliable_fraction,FIN,0.2571
info_fact_unreliable_fraction,FJI,0.4444
info_fact_unreliable_fraction,FRA,0.2679
info_fact_unreliable_fraction,FRO,0.0000
info_fact_unreliable_fraction,GAB,0.2500
info_fact_unreliable_fraction,GBR,0.1889
info_fact_unreliable_fraction,GEO,0.1538
info_fact_unreliable_fraction,GHA,0.2308
info_fact_unreliable_fraction,GIB,0.0000
info_fact_unreliable_fraction,GIN,0.6410
info_fact_unreliable_fraction,GNB,0.0000
info_fact_unreliable_fraction,GRC,0.2343
info_fact_unreliable_fraction,GRD,0.0000
info_fact_unreliable_fraction,GRL,0.2000
info_fact_unreliable_fraction,GTM,0.5000
info_fact_unreliable_fraction,GUM,0.0000
info_fact_unreliable_fraction,GUY,0.2500
info_fact_unreliable_fraction,HKG,0.0588
info_fact_unreliable_fraction,HND,0.3158
info_fact_unreliable_fraction,HRV,0.5152
info_fact_unreliable_fraction,HTI,0.3659
info_fact_unreliable_fraction,HUN,0.2105
info_fact_unreliable_fraction,IDN,0.2346
info_fact_unreliable_fraction,IMN,0.2105
info_fact_unreliable_fraction,IND,0.2184
info_fact_unreliable_fraction,IRL,0.1124
info_fact_unreliable_fraction,IRN,0.2976
info_fact_unreliable_fraction,IRQ,0.2083
info_fact_unreliable_fraction,ISL,0.2083
info_fact_unreliable_fraction,ISR,0.4250
info_fact_unreliable_fraction,ITA,0.2314
info_fact_unreliable_fraction,JAM,0.1698
info_fact_unreliable_fraction,JEY,0.2632
info_fact_unreliable_fraction,JOR,0.2812
info_fact_unreliable_fraction,JPN,0.1807
info_fact_unreliable_fraction,KAZ,0.2632
info_fact_unreliable_fraction,KEN,0.1677
info_fact_unreliable_fraction,KGZ,
info_fact_unreliable_fraction,KHM,0.0625
info_fact_unreliable_fraction,KOR,0.2258
