variable,iso,2020-11-17
epi_cases_perM,ETH,896.4230
epi_cases_perM,FIN,3504.7800
epi_cases_perM,FJI,39.0430
epi_cases_perM,FRA,30505.9880
epi_cases_perM,FRO,10191.3430
epi_cases_perM,GAB,4081.3610
epi_cases_perM,GBR,20485.5330
epi_cases_perM,GEO,21456.0650
epi_cases_perM,GHA,1621.2170
epi_cases_perM,GIB,26921.1360
epi_cases_perM,GIN,961.2580
epi_cases_perM,GNB,1229.1680
epi_cases_perM,GRC,7330.1920
epi_cases_perM,GRD,284.3960
epi_cases_perM,GRL,317.0580
epi_cases_perM,GTM,6420.7850
epi_cases_perM,GUM,36265.5010
epi_cases_perM,GUY,6131.7710
epi_cases_perM,HKG,
epi_cases_perM,HND,10423.3300
epi_cases_perM,HRV,20831.5270
epi_cases_perM,HTI,805.8740
epi_cases_perM,HUN,15802.6370
epi_cases_perM,IDN,1720.6850
epi_cases_perM,IMN,4268.9810
epi_cases_perM,IND,6430.6240
epi_cases_perM,IRL,13843.4230
epi_cases_perM,IRN,9228.4050
epi_cases_perM,IRQ,12966.4230
epi_cases_perM,ISL,15252.7470
epi_cases_perM,ISR,37552.2450
epi_cases_perM,ITA,19944.5010
epi_cases_perM,JAM,3353.0770
epi_cases_perM,JEY,7558.8930
epi_cases_perM,JOR,14656.1740
epi_cases_perM,JPN,943.4640
epi_cases_perM,KAZ,8744.5050
epi_cases_perM,KEN,1316.7620
epi_cases_perM,KGZ,10341.3590
epi_cases_perM,KHM,18.1230
epi_cases_perM,KOR,565.6030
epi_cases_perM,KWT,32157.1180
epi_cases_perM,LBN,15595.4740
epi_cases_perM,LBR,298.9510
epi_cases_perM,LBY,10816.6050
epi_cases_perM,LKA,825.3770
epi_cases_perM,LSO,952.7360
epi_cases_perM,LTU,13191.4630
epi_cases_perM,LUX,43279.6150
epi_cases_perM,LVA,5638.8450
epi_cases_perM,MAC,
epi_cases_perM,MAR,8024.5060
epi_cases_perM,MDA,22271.6470
epi_cases_perM,MDG,622.3320
epi_cases_perM,MDV,22780.8380
epi_cases_perM,MEX,7828.8560
epi_cases_perM,MKD,22864.7680
epi_cases_perM,MLI,191.0040
epi_cases_perM,MLT,18428.7230
epi_cases_perM,MMR,1289.4920
epi_cases_perM,MNE,44220.1570
epi_cases_perM,MNG,132.3860
epi_cases_perM,MOZ,464.3670
epi_cases_perM,MSR,2600.5200
epi_cases_perM,MUS,375.8550
epi_cases_perM,MWI,312.1280
epi_cases_perM,MYS,1499.1040
epi_cases_perM,NAM,5334.6900
epi_cases_perM,NCL,105.0820
epi_cases_perM,NER,54.3650
epi_cases_perM,NGA,316.8000
epi_cases_perM,NIC,854.5480
epi_cases_perM,NLD,26388.1150
epi_cases_perM,NOR,5342.5030
epi_cases_perM,NPL,7240.7730
epi_cases_perM,NZL,341.9580
epi_cases_perM,OMN,23639.5020
epi_cases_perM,PAK,1634.6520
epi_cases_perM,PAN,34223.6250
epi_cases_perM,PER,28456.6410
epi_cases_perM,PHL,3737.6340
epi_cases_perM,PNG,67.2850
epi_cases_perM,POL,19388.4760
epi_cases_perM,PRI,27578.2640
epi_cases_perM,PRK,
epi_cases_perM,PRT,22131.8510
epi_cases_perM,PRY,10108.4750
epi_cases_perM,PSE,14929.5800
epi_cases_perM,QAT,47214.5670
epi_cases_perM,ROU,18984.2000
epi_cases_perM,RUS,13506.1520
epi_cases_perM,RWA,423.9430
epi_cases_perM,SAU,10155.6080
epi_cases_perM,SDN,333.5520
epi_cases_perM,SEN,943.6850
epi_cases_perM,SGP,9935.1440
epi_cases_perM,SLE,299.7370
epi_cases_perM,SLV,5653.3860
epi_cases_perM,SOM,275.7150
epi_cases_perM,SRB,12841.4680
epi_cases_perM,SSD,269.0790
epi_cases_perM,SUR,8991.9780
epi_cases_perM,SVK,15985.6610
epi_cases_perM,SVN,26717.5650
epi_cases_perM,SWE,18839.0840
epi_cases_perM,SWZ,5262.1870
epi_cases_perM,SYC,1606.6710
epi_cases_perM,SYR,386.2140
epi_cases_perM,TCD,97.5900
epi_cases_perM,TGO,325.2910
epi_cases_perM,THA,55.5590
epi_cases_perM,TLS,22.7540
epi_cases_perM,TON,
epi_cases_perM,TTO,4355.8690
epi_cases_perM,TUN,6853.8470
epi_cases_perM,TUR,4951.3710
epi_cases_perM,TWN,25.4020
epi_cases_perM,TZA,8.5210
epi_cases_perM,UGA,355.4140
epi_cases_perM,UKR,12477.5230
epi_cases_perM,UMI,
epi_cases_perM,URY,1181.4400
epi_cases_perM,USA,33853.1610
epi_cases_perM,UZB,2104.7410
epi_cases_perM,VEN,3437.1640
epi_cases_perM,VIR,13732.6070
epi_cases_perM,VNM,13.1810
epi_cases_perM,XKX,15420.8410
epi_cases_perM,YEM,69.4700
epi_cases_perM,ZAF,12683.9590
epi_cases_perM,ZMB,934.8910
epi_cases_perM,ZWE,598.6030
