country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr
Russian Federation;RUS;2020-01-22;0;0;0;5.9119807245267004e-05;0.00296755634298229;-0.0034683420747398893;-0.0108399309269807;0.16256374896779371;0.017640188608879833;5.348451480889782;5.305134123695179;4.193147804437671;0.021331329903833036;0.014034089215326468;0.010513821757340934;2.1622437971952536e-05;3.33203883495146e-05;-0.02024538694990736;0.0002654867853290183;0.07849605237838349;0.00011455035546311404;0.00014261277150640298;0.0009091157516769076;0.00013472523399228413;0.0007435912484511345
Russian Federation;RUS;2020-01-23;0;0;0;-0.0157572932181953;-0.016429973294607998;-0.0125109884255252;-0.0105831000778149;0.07770325164938657;0.011914018269884018;5.747548836369236;5.468371526541774;4.446943825658763;0.022189660564094677;0.01330341652847736;0.011155080912885008;-0.0006809616055846421;-0.00041207329842931934;-0.021133785007894767;-0.00013059205933682382;0.07070863865635256;0.00021796995890573597;0.0001683761638578759;0.0009127732650127831;0.0002471322582207199;0.0010575051071653359
Russian Federation;RUS;2020-01-24;0;0;0;-0.00488115096489139;-0.00143611486515738;-0.0001435284771798;0.00159048291247466;0.15996691925172207;0.008389301613439074;5.938095632455506;5.581339578583771;4.417942499609792;0.016069096501976365;0.009548736018547709;0.008044308894384006;-0.0014625083226632515;5.406764831412732e-05;-0.018830030326910545;6.367057902973356e-05;0.05199257591784275;0.00022701403753471426;0.00020806494421262713;0.000696168868714556;0.00022624196472765601;0.0008885656749191248
Russian Federation;RUS;2020-01-25;0;0;0;;;;;-0.0889338635279146;0.007369172612497242;5.469331228268754;5.331332809463732;4.267728656302904;0.010554019536454557;0.006941072531865143;0.006350147110719688;-0.001408770158803575;-0.00128223593123651;-0.01737323975990403;0.0005668046754548291;0.053085909735185684;0.00017721614236479547;0.00015696635384454495;0.0006024028249331285;0.00025248501447044307;0.0007475618396212239
Russian Federation;RUS;2020-01-26;0;0;0;;;;;-0.14027332694675804;0.006464091488013285;5.318854546018407;5.212420565493632;4.305761769414057;0.00918741156097881;0.007002832637122359;0.006382950219353517;-0.0007227085216708133;-0.002227079860329098;-0.025215102512554897;0.0008244473194826408;0.06437112759519265;0.00014507731032601054;0.00015232055683171955;0.0004822199635022628;0.00014331084156967417;0.0005498449622994702
Russian Federation;RUS;2020-01-27;0;0;0;-0.007517211486495871;-0.0134033889655871;-0.0186823886645691;-0.0195918684857226;-0.25835508959911513;0.007697435557456161;5.137345543847674;5.160705580005987;4.42828141018215;0.009964754819933745;0.007950269338830036;0.006920610563101747;-0.0019076275374806172;-0.006575014475271463;-0.019749229012867495;0.0019091964158385567;0.058426387762398606;0.00017440613123589544;0.0002858099287281633;0.0005962209296096841;0.00019049047293004335;0.0007437605781341797
Russian Federation;RUS;2020-01-28;0;0;0;-0.00835826923453808;-0.0025931785727824107;-0.00260685387371851;0.00901555443087965;-0.1525116398570167;0.008580637313186255;5.287903064491284;5.315311947324097;4.259870076032021;0.012697122021636054;0.008890269675473222;0.0072676533794302275;-0.0041360455999580594;-0.003845926683448721;-0.01348316943757637;0.0013465235702413883;0.04764643743676152;0.0002597203823039487;0.00025274976617763086;0.0007443559503405337;0.0003148027728188628;0.0009134863604363285
Russian Federation;RUS;2020-01-29;0;0;0;0.00906229640277445;0.00803979225068119;0.0151903367006714;0.00503051434304425;-0.11671496947496839;0.008440569174968661;5.265188783486438;5.214126039324375;4.334316901431012;0.01307958355864266;0.009224182568538268;0.007901531749154799;-0.006011118652927119;-0.002509123730585424;-0.021909958142387546;0.0010419358971487018;0.05745096515784232;0.0004496358423488611;0.0002947799027011236;0.0007782866506005437;0.00027318417594751144;0.0009325962947330515
Russian Federation;RUS;2020-01-30;0;0;0;-0.00562376013236232;-0.00614151687226894;-0.00622345528814883;-0.00648350474671311;-0.008143374146711091;0.005632032282487326;5.287650318793065;5.264906180391863;4.240724356088773;0.008721285142078582;0.006481507663008689;0.005329029129158409;-0.0024799778112114174;-0.0017823177309706903;-0.02631295207020073;0.0024541921753355425;0.06124360972456379;0.0001759951801200131;0.0001403369095946717;0.0005035135804146541;0.00018565458113850735;0.0005217522282620879
Russian Federation;RUS;2020-01-31;2;0;0;0.008016993187609959;0.00694355221611609;-0.00636978810773492;-0.0103247445123529;-0.11487291471415217;0.006737269721918585;5.182669501010187;5.2432678984823555;4.291619392061212;0.010538969367673717;0.00702464148252656;0.0058792896134516074;-0.0032313006455157466;-0.0032100362186970543;-0.02552886006193327;-0.00036423820396858043;0.0610312262411397;0.00019684471176065213;0.0001902703019227776;0.0004891344971329538;0.0002217513617242045;0.0005683714309746742
