country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment_x;EMO_Sentiment_stderr_x;EMO_VAD_V_x;EMO_VAD_A_x;EMO_VAD_D_x;EMO_VAD_V_stderr_x;EMO_VAD_A_stderr_x;EMO_VAD_D_stderr_x;EMO_Big5_O_x;EMO_Big5_C_x;EMO_Big5_E_x;EMO_Big5_A_x;EMO_Big5_N_x;EMO_Big5_O_stderr_x;EMO_Big5_C_stderr_x;EMO_Big5_E_stderr_x;EMO_Big5_A_stderr_x;EMO_Big5_N_stderr_x;EMO_Sentiment_y;EMO_Sentiment_stderr_y;EMO_VAD_V_y;EMO_VAD_A_y;EMO_VAD_D_y;EMO_VAD_V_stderr_y;EMO_VAD_A_stderr_y;EMO_VAD_D_stderr_y;EMO_Big5_O_y;EMO_Big5_C_y;EMO_Big5_E_y;EMO_Big5_A_y;EMO_Big5_N_y;EMO_Big5_O_stderr_y;EMO_Big5_C_stderr_y;EMO_Big5_E_stderr_y;EMO_Big5_A_stderr_y;EMO_Big5_N_stderr_y
Greece;GRC;2020-01-22;0;0;0;;;;;0.07611666666666672;0.035864120194192266;5.300678277003051;5.2433231156795115;4.214572814044912;0.04995859690583673;0.03326832761781269;0.025080014328925062;-0.0012771657303370788;-0.0002760056179775281;-0.017442914994649554;0.00017653370786516838;0.08020840046816484;0.0006417873638306207;0.0002760056179775281;0.002199384033943147;0.0006575684946723098;0.0019740734945576733;0.07611666666666672;0.03586412019419227;5.300678277003051;5.243323115679512;4.214572814044912;0.04995859690583673;0.03326832761781269;0.025080014328925062;-0.0012771657303370788;-0.0002760056179775281;-0.017442914994649554;0.00017653370786516838;0.08020840046816484;0.0006417873638306208;0.0002760056179775281;0.002199384033943147;0.0006575684946723099;0.001974073494557673
Greece;GRC;2020-01-23;0;0;0;;;;;-0.0315242016806722;0.02181227863183869;5.529767942230861;5.311571132295359;4.417103504383124;0.0384553077872827;0.02499279912863657;0.019828882820779548;-0.00014061827956989248;1.4204301075269297e-06;-0.023520533840245744;0.00014575430107526875;0.07363932554019448;0.00014061827956989248;0.0003695166215695432;0.0017318794002604962;0.00034972174979146166;0.0018218960683720113;-0.0315242016806722;0.021812278631838693;5.529767942230861;5.3115711322953585;4.417103504383124;0.0384553077872827;0.02499279912863657;0.019828882820779548;-0.00014061827956989248;1.4204301075269295e-06;-0.023520533840245744;0.00014575430107526875;0.07363932554019448;0.00014061827956989248;0.00036951662156954314;0.001731879400260496;0.0003497217497914617;0.0018218960683720111
Greece;GRC;2020-01-24;0;0;0;;;;;0.1301749710312856;0.018611269384134897;5.761969837243277;5.476688397973306;4.406165766629752;0.0354480964680971;0.02164798296163992;0.017239309037877286;-0.001901562003968254;-0.001022328373015873;-0.02103125056531875;-0.0005985545634920637;0.058417744607927286;0.0005973492968188745;0.00041041240829765017;0.0014340532126448403;0.0005692636434127455;0.0017937004919226656;0.13017497103128559;0.018611269384134897;5.761969837243278;5.476688397973307;4.406165766629752;0.0354480964680971;0.021647982961639917;0.017239309037877286;-0.001901562003968254;-0.001022328373015873;-0.02103125056531875;-0.0005985545634920637;0.058417744607927286;0.0005973492968188745;0.0004104124082976501;0.0014340532126448403;0.0005692636434127455;0.0017937004919226654
Greece;GRC;2020-01-25;0;0;0;;;;;-0.009157502027575143;0.016456518863785734;5.399916320564735;5.341258594248376;4.250024150003156;0.02284249433876146;0.016016611167585924;0.014165942561450403;-8.454141656662657e-05;-0.0006867581032412962;-0.02119111426761186;0.0024649781712685137;0.059116299139281965;0.00040059124235983186;0.00030741114589432066;0.00126787936376299;0.0005447129260104273;0.0015479004729793415;-0.009157502027575145;0.016456518863785734;5.399916320564735;5.341258594248376;4.2500241500031555;0.022842494338761465;0.016016611167585924;0.014165942561450404;-8.454141656662657e-05;-0.0006867581032412962;-0.02119111426761186;0.0024649781712685137;0.05911629913928196;0.0004005912423598318;0.00030741114589432066;0.00126787936376299;0.0005447129260104274;0.0015479004729793417
Greece;GRC;2020-01-26;0;0;0;;;;;-0.1055849356548068;0.015121611713694846;5.2614434273727255;5.2365150657197175;4.366973509918057;0.021095520249772813;0.01602010728977354;0.016213232435125426;-0.0005150616399231448;-0.0020023913122500904;-0.0253360892948018;0.0008537868956742996;0.06700420779837182;0.0003129436392022975;0.00035190650412471336;0.0010884867549197637;0.0003318817784304643;0.0012494639109034914;-0.1055849356548068;0.015121611713694848;5.2614434273727255;5.2365150657197175;4.366973509918057;0.021095520249772813;0.01602010728977354;0.016213232435125426;-0.0005150616399231448;-0.0020023913122500904;-0.0253360892948018;0.0008537868956742996;0.06700420779837182;0.0003129436392022975;0.0003519065041247134;0.0010884867549197635;0.0003318817784304643;0.0012494639109034914
Greece;GRC;2020-01-27;0;0;0;;;;;-0.21335431861804208;0.017222748102358874;5.182784065919353;5.193424958049527;4.396261502897637;0.020941995843895445;0.016354347216952402;0.0153761650638961;-0.001373311168939938;-0.005349588567839189;-0.018365746649916383;0.0018358849904283336;0.05940307626638395;0.0003663074541081582;0.000601007755214932;0.0013020795912786958;0.0003886347140237466;0.0017037616034845536;-0.21335431861804208;0.017222748102358874;5.182784065919353;5.193424958049527;4.396261502897637;0.020941995843895445;0.016354347216952402;0.0153761650638961;-0.001373311168939938;-0.005349588567839188;-0.018365746649916383;0.0018358849904283336;0.05940307626638395;0.0003663074541081582;0.000601007755214932;0.0013020795912786958;0.00038863471402374655;0.0017037616034845534
Greece;GRC;2020-01-28;0;0;0;;;;;-0.1217315846994534;0.018881098536112438;5.281870934278718;5.329710308842858;4.2080290126229;0.028756518565568212;0.02067294087282346;0.015474051852936776;-0.005196113624124931;-0.005118762520193865;-0.014747720934302738;-0.001318978267263157;0.04685475881272902;0.0006247565930775645;0.0006301219429192707;0.001575324502511458;0.0007710549458761242;0.002026105425638101;-0.1217315846994534;0.018881098536112435;5.281870934278718;5.329710308842859;4.2080290126229;0.02875651856556821;0.02067294087282346;0.015474051852936776;-0.005196113624124931;-0.005118762520193866;-0.014747720934302738;-0.001318978267263157;0.04685475881272902;0.0006247565930775645;0.0006301219429192707;0.001575324502511458;0.0007710549458761242;0.0020261054256381014
Greece;GRC;2020-01-29;0;0;0;;;;;-0.11464698412698406;0.016801279940475415;5.240974320209568;5.190343265945606;4.340693224584581;0.02760911007617857;0.01870129312599546;0.015604959178161687;-0.004215004761904761;-0.0016283840136054422;-0.025056286584062226;0.0004369014018464522;0.06445758193553593;0.0008004123048278965;0.0005052109053531868;0.0015866138681861273;0.0005091851414817791;0.0017516802430150198;-0.11464698412698404;0.016801279940475415;5.240974320209568;5.190343265945606;4.340693224584581;0.02760911007617857;0.018701293125995465;0.015604959178161688;-0.004215004761904761;-0.0016283840136054422;-0.025056286584062226;0.0004369014018464522;0.06445758193553593;0.0008004123048278965;0.0005052109053531868;0.0015866138681861271;0.0005091851414817791;0.00175168024301502
Greece;GRC;2020-01-30;0;0;0;;;;;-0.08101371428571416;0.0126320227370271;5.2191998815869125;5.196106551878963;4.3155241704423855;0.02020135182272351;0.014915878833419894;0.011987958344601372;-0.0018666996617466183;-0.0013310147601476013;-0.024986952501058143;0.0026517742543050483;0.06327635402662278;0.00034273873820674094;0.0002797040496707683;0.0011386321738339766;0.00038674876182564425;0.0011967339661089669;-0.08101371428571416;0.012632022737027099;5.2191998815869125;5.196106551878964;4.3155241704423855;0.02020135182272351;0.014915878833419894;0.011987958344601373;-0.0018666996617466183;-0.0013310147601476013;-0.024986952501058143;0.0026517742543050483;0.06327635402662278;0.00034273873820674094;0.0002797040496707683;0.0011386321738339766;0.00038674876182564425;0.0011967339661089669
Greece;GRC;2020-01-31;0;0;0;;;;;-0.1509;0.015029549637606847;5.173643464682876;5.224823805744914;4.33165947260466;0.024385717972125;0.016485250251950186;0.013312628869134457;-0.003226653309552118;-0.002992488631259084;-0.0248973094200026;-0.0012102223543400718;0.06250055629761109;0.000495534275281245;0.0004539053912270374;0.0011262282787693591;0.0005179780446437559;0.0014035452623696613;-0.1509;0.015029549637606849;5.1736434646828755;5.224823805744914;4.3316594726046596;0.024385717972124996;0.016485250251950186;0.013312628869134455;-0.0032266533095521186;-0.002992488631259084;-0.024897309420002598;-0.0012102223543400718;0.06250055629761109;0.000495534275281245;0.0004539053912270374;0.0011262282787693591;0.000517978044643756;0.0014035452623696611
