country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr
United Arab Emirates;ARE;2020-01-22;0;0;0;;;;;-0.06121607142857146;0.03115469005255735;5.258959154859574;5.245091920124755;4.214618399138529;0.03967421992935051;0.028052762093513484;0.021071715004425652;-3.2886877828054316e-05;0.0002464796380090498;-0.020185055359836248;0.0010111711376858436;0.07901697561588737;0.0002517903143402388;0.00040473145833511755;0.0019898643619837677;0.00037045930828369914;0.0017787892421769404
United Arab Emirates;ARE;2020-01-23;0;0;0;;;;;-0.020779202772963582;0.02147080160352169;5.468900218148314;5.3469361423466175;4.3885072868789585;0.036097681425087964;0.023319936645497256;0.017775776030869765;-0.00018015009208103126;-0.0002552099447513813;-0.02394662223756904;9.030340699815834e-05;0.07588789088009902;0.00021870761098036575;0.00027846812153762494;0.0016947735786651329;0.00032318862035865737;0.0015760392233540059
United Arab Emirates;ARE;2020-01-24;0;0;0;;;;;0.05110379008746326;0.01777630980678737;5.6216566483526;5.390394063355553;4.383246726547453;0.03134434181201241;0.01966383138776576;0.01507663003953959;-0.001305835616438356;0.00028729528158295283;-0.021828497506704448;0.000428701014713343;0.06339665068372326;0.0003739052886937357;0.0003253139070037889;0.0012680874037053777;0.00037593585313185735;0.0015514825889254326
United Arab Emirates;ARE;2020-01-25;0;0;0;;;;;-0.10855774487471517;0.013617205359386233;5.439856189487329;5.3062994432011585;4.298023995239918;0.02096974191532313;0.013696481362123756;0.011666872033977998;-0.0011904947183098594;-0.0005516135563380281;-0.017441051234490194;0.0016895037265258258;0.05660562127112391;0.00033239311625741727;0.00024930614585944266;0.001154851511777486;0.00042342032817042105;0.0013815228094100412
United Arab Emirates;ARE;2020-01-26;0;0;0;;;;;-0.04697592303692144;0.013355521761404017;5.422651072092319;5.272533294548309;4.252610027471834;0.018603095974574057;0.013257541742208022;0.011752245669044247;-0.0011142765964767408;-0.0013138240606936416;-0.02570061766962539;0.0008295436424786675;0.06968888021808792;0.0002401851332348855;0.0002544628174132961;0.0009366314387410058;0.0002628883433073403;0.0009856259391552089
United Arab Emirates;ARE;2020-01-27;0;0;0;;;;;-0.16986942296252247;0.014098903250829234;5.196190029330003;5.310093700893962;4.296318485904971;0.014997689647419151;0.012642648772876453;0.010125113198697413;-0.0011645588044459493;-0.0032538329383886206;-0.011678743298634593;0.010804418680884708;0.04845460090500482;0.00020065798869646937;0.0003233208544582617;0.0008790352749495876;0.00041994638619966733;0.0011197429609214652
United Arab Emirates;ARE;2020-01-28;0;0;0;;;;;-0.14632383849557593;0.012194002265986608;5.265304253416118;5.325364121412276;4.2412872419947005;0.015140071587382295;0.011537295353689287;0.008691871591837673;-0.0018076882175226587;-0.0016808024169184296;-0.009916021562365073;0.010358829339331393;0.04733144073311029;0.00024051486107089007;0.00023806615586680887;0.0009400710298290113;0.0004331864334611966;0.0011086973747247773
United Arab Emirates;ARE;2020-01-29;4;0;0;;;;;-0.06637179602888076;0.010818834811376818;5.377664798471634;5.2969995438205535;4.304939908614824;0.016968986001303095;0.012544311265795981;0.010275108759729274;-0.0043494669467787125;-0.00261791418767507;-0.018194897968520668;0.000990494813079078;0.0610903512123231;0.0005687755321116969;0.0004151137001579516;0.0011178684889575252;0.0004067930428387463;0.0012744007907508088
United Arab Emirates;ARE;2020-01-30;4;0;0;;;;;-0.02685730649080187;0.009926293846354201;5.32140924949214;5.270585198016306;4.264610137960194;0.015364534836707975;0.011296618801739641;0.008564700100215598;-0.0011803558016877645;-0.0007279612605485231;-0.025939960181208272;0.0017022098590535747;0.06575001652845792;0.00024214536119219812;0.00018585920925734764;0.0008275972184672598;0.0002533215827495489;0.0008233321099123523
United Arab Emirates;ARE;2020-01-31;4;0;0;;;;;-0.11702037180480225;0.010956996634039326;5.221229153705369;5.249080336278392;4.3028617002009915;0.016969841652287657;0.011630286335869544;0.00993619955039853;-0.0015627434173669465;-0.0013981106942777116;-0.028039837012207185;0.000676526344768677;0.06668581267925779;0.0002732483894253445;0.00024458545288411353;0.0008278727829009065;0.00029141018779712364;0.0009012529792847112
