country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr
Macao;MAC;2020-01-22;1;0;0;;;;;;;;;;;;;;;;;;;;;;
Macao;MAC;2020-01-23;2;0;0;;;;;0.743;;7.239999999999998;6.236666666666667;4.003333333333334;;;;0.0;0.0;0.0038310000000000045;0.0;0.0;;;;;
Macao;MAC;2020-01-24;2;0;0;;;;;0.44789999999999996;0.04600000000000002;6.071000000000001;5.6305;4.9815000000000005;0.898999999999999;0.4845000000000004;0.12349999999999993;0.0;0.0;0.0;0.0;0.106151;;;;;
Macao;MAC;2020-01-25;2;0;0;;;;;-0.002899999999999986;0.2528803900397709;5.6191666666666675;5.664166666666667;4.883333333333334;0.7988146600501966;0.23781265969479232;0.14336240015351936;0.0;0.0;0.0;0.0;-0.0036881875000000005;0.0;0.0;0.0;0.0;0.028310187499999997
Macao;MAC;2020-01-26;5;0;0;;;;;-0.022999999999999993;0.4696;5.558796296296296;5.3331481481481475;4.264444444444444;0.7693606441419124;0.4019405517400038;0.1346096322200598;0.0;0.0;-0.02967;-0.0056942500000000005;0.04896375;0.0;0.0;0.029669999999999995;0.00569425;0.03170075
Macao;MAC;2020-01-27;6;0;0;;;;;-0.04525000000000001;0.90715;5.852747252747253;5.614065934065934;3.9818131868131874;0.7358241758241755;0.47021978021978045;0.08895604395604416;0.0;0.0;0.012905666666666666;0.003339666666666668;0.032749375;0.0;0.0;0.012905666666666664;0.003339666666666668;0.048219624999999995
Macao;MAC;2020-01-28;7;0;0;;;;;-0.8106;;5.901999999999999;5.6480000000000015;4.2200000000000015;;;;0.0;0.0;0.068387;0.033264999999999996;0.020668716666666666;0.0;0.0;0.0;0.0;0.07394811666666666
Macao;MAC;2020-01-29;7;0;0;;;;;-0.46904999999999997;0.15084999999999998;5.710238095238095;5.311904761904762;4.166904761904761;0.9530952380952386;0.2147619047619047;0.03976190476190489;;;;;;;;;;
Macao;MAC;2020-01-30;7;0;0;;;;;-0.12164000000000001;0.19723939920817038;4.820666666666667;5.10675;4.585083333333333;0.13015866385983607;0.29793182945096686;0.19772088562190682;0.0;0.0;-0.02967;0.0;0.08223625;0.0;0.0;0.029669999999999995;0.0;0.0012337500000000057
Macao;MAC;2020-01-31;7;0;0;;;;;-0.6655500000000001;0.18885000000000005;4.641111111111112;4.96;4.191111111111111;;;;0.0;0.0;0.0030156666666666643;0.011088333333333334;0.04663316666666667;0.0;0.0;0.03690242682323812;0.011088333333333335;0.045585027810979534
