country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment_x;EMO_Sentiment_stderr_x;EMO_VAD_V_x;EMO_VAD_A_x;EMO_VAD_D_x;EMO_VAD_V_stderr_x;EMO_VAD_A_stderr_x;EMO_VAD_D_stderr_x;EMO_Big5_O_x;EMO_Big5_C_x;EMO_Big5_E_x;EMO_Big5_A_x;EMO_Big5_N_x;EMO_Big5_O_stderr_x;EMO_Big5_C_stderr_x;EMO_Big5_E_stderr_x;EMO_Big5_A_stderr_x;EMO_Big5_N_stderr_x;EMO_Sentiment_y;EMO_Sentiment_stderr_y;EMO_VAD_V_y;EMO_VAD_A_y;EMO_VAD_D_y;EMO_VAD_V_stderr_y;EMO_VAD_A_stderr_y;EMO_VAD_D_stderr_y;EMO_Big5_O_y;EMO_Big5_C_y;EMO_Big5_E_y;EMO_Big5_A_y;EMO_Big5_N_y;EMO_Big5_O_stderr_y;EMO_Big5_C_stderr_y;EMO_Big5_E_stderr_y;EMO_Big5_A_stderr_y;EMO_Big5_N_stderr_y
Australia;AUS;2020-01-22;0;0;0;;;;;-0.1098367873910132;0.009718909437010896;5.193144981960684;5.1813058346166;4.29716440240396;0.01404487983465125;0.009701794907741656;0.007326045588144319;-0.001692252869440459;-0.000457401482544237;-0.027835137836760414;4.244285031085575e-05;0.07915150974579839;0.0002184734316492305;0.00011511435978429324;0.0006875202038995777;0.0001991362410573556;0.000567064382223176;-0.10983678739101321;0.009718909437010897;5.193144981960684;5.1813058346166;4.2971644024039595;0.01404487983465125;0.009701794907741656;0.0073260455881443195;-0.001692252869440459;-0.00045740148254423706;-0.027835137836760414;4.244285031085575e-05;0.07915150974579839;0.0002184734316492305;0.00011511435978429324;0.0006875202038995778;0.00019913624105735557;0.000567064382223176
Australia;AUS;2020-01-23;0;0;0;;;;;-0.11861780427631476;0.007467087070384824;5.3391073452622;5.2385055407327314;4.370727119191512;0.011704216750527324;0.007628909193268291;0.006519437408320456;-0.0013877054569362266;-0.0010195551666907217;-0.027305608803741815;0.0001055944079633101;0.07374590769472565;0.00016449768240626466;0.00014237501420894913;0.0005875618559056276;0.00017318594179154668;0.0005650294100918942;-0.11861780427631476;0.0074670870703848246;5.3391073452622;5.238505540732732;4.370727119191512;0.011704216750527324;0.0076289091932682926;0.006519437408320456;-0.0013877054569362266;-0.0010195551666907215;-0.027305608803741818;0.0001055944079633101;0.07374590769472565;0.00016449768240626463;0.00014237501420894913;0.0005875618559056276;0.00017318594179154668;0.0005650294100918942
Australia;AUS;2020-01-24;0;0;0;;;;;-0.027796021433356084;0.006392994382565349;5.452601324137281;5.312180840932997;4.360894911446203;0.010794975697074806;0.0070167884889525065;0.005447704387877405;-0.0021196180794023764;-0.0006091471172962226;-0.023813817544969047;-0.000189066767963647;0.06804151547393407;0.00016963168246881492;0.00015013615521686208;0.0004675770528908049;0.00014830681405745858;0.000503006406925023;-0.027796021433356084;0.006392994382565349;5.452601324137281;5.312180840932997;4.360894911446203;0.010794975697074806;0.0070167884889525065;0.005447704387877405;-0.002119618079402376;-0.0006091471172962226;-0.023813817544969047;-0.000189066767963647;0.06804151547393407;0.00016963168246881492;0.0001501361552168621;0.0004675770528908049;0.00014830681405745855;0.000503006406925023
Australia;AUS;2020-01-25;0;0;0;;;;;-0.12496732359426345;0.004491260006988745;5.2901078189671935;5.265797917397295;4.265301107984277;0.006346490089585175;0.004339505133752646;0.00371100001349269;-0.0016106638267539574;-0.0008576429909607339;-0.0260101152349888;0.0011677634797458358;0.067761475001787;0.0001045281467361375;8.888797594849279e-05;0.0003579918070294664;0.00012576037308428868;0.00035571155161616077;-0.12496732359426346;0.004491260006988745;5.290107818967194;5.265797917397295;4.265301107984277;0.006346490089585175;0.004339505133752645;0.0037110000134926904;-0.0016106638267539576;-0.0008576429909607339;-0.026010115234988796;0.0011677634797458358;0.067761475001787;0.0001045281467361375;8.888797594849279e-05;0.00035799180702946636;0.00012576037308428868;0.00035571155161616077
Australia;AUS;2020-01-26;4;0;0;;;;;-0.1751658819664949;0.003917214982740023;5.245972996347653;5.223285200259987;4.321727282130213;0.005305385424358764;0.003907787709498733;0.0034765772818608352;-0.0012838570227672493;-0.0013512736211773572;-0.03396773154599366;0.0004167018944160713;0.07029011049801301;7.779900887577386e-05;8.287092958128673e-05;0.0002932002787809452;8.205802820565758e-05;0.0002915996823724436;-0.1751658819664949;0.003917214982740023;5.245972996347654;5.223285200259987;4.321727282130212;0.0053053854243587635;0.003907787709498733;0.0034765772818608352;-0.0012838570227672493;-0.0013512736211773572;-0.03396773154599366;0.00041670189441607143;0.07029011049801301;7.779900887577386e-05;8.287092958128673e-05;0.00029320027878094513;8.205802820565758e-05;0.00029159968237244357
Australia;AUS;2020-01-27;5;0;0;;;;;-0.16856513022712788;0.0039611028652237965;5.222605140639153;5.249940440959173;4.325187425831339;0.00560043005533354;0.00391235907150894;0.003328270077396325;-0.0019178455554237086;-0.003754873285257623;-0.028348644594452164;0.0005463448418391777;0.067280516039168;9.076697452991215e-05;0.00012478483159429282;0.00030774601431036563;9.97105805798894e-05;0.0003260466681553105;-0.16856513022712788;0.003961102865223797;5.222605140639154;5.249940440959173;4.325187425831339;0.00560043005533354;0.00391235907150894;0.003328270077396325;-0.0019178455554237086;-0.003754873285257623;-0.02834864459445216;0.0005463448418391777;0.067280516039168;9.076697452991214e-05;0.00012478483159429282;0.00030774601431036563;9.971058057988939e-05;0.0003260466681553105
Australia;AUS;2020-01-28;5;0;0;;;;;-0.07148529716550019;0.00415455163510926;5.327956762641778;5.3185953915647515;4.2634062134111534;0.006002158383494259;0.004342377320263259;0.0034812448225657404;-0.0024102599269470748;-0.0018074076089060688;-0.02589223589202656;9.379555805776636e-05;0.06788872663814617;0.00010707360943906692;0.00010096343701728666;0.00033524518005421234;0.00011376767087958147;0.0003558150850505809;-0.07148529716550019;0.004154551635109259;5.327956762641777;5.318595391564751;4.2634062134111534;0.006002158383494259;0.004342377320263259;0.0034812448225657404;-0.0024102599269470743;-0.0018074076089060688;-0.025892235892026556;9.379555805776636e-05;0.06788872663814617;0.00010707360943906692;0.00010096343701728666;0.00033524518005421234;0.00011376767087958146;0.0003558150850505809
Australia;AUS;2020-01-29;6;0;0;;;;;-0.12784105386417247;0.003991428048756748;5.249829099835055;5.215505831607421;4.297160004742458;0.005609917882771922;0.004214613150909357;0.0034488460509199226;-0.001306003710086178;-0.00029038473346328233;-0.0270948527945589;0.0003133178752532185;0.07023076942778075;0.00012589160220436379;0.00011558338657183984;0.00032025287597840384;0.00010175057302387529;0.00032685047944742653;-0.12784105386417247;0.003991428048756748;5.249829099835055;5.215505831607421;4.297160004742458;0.005609917882771922;0.004214613150909357;0.0034488460509199226;-0.001306003710086178;-0.0002903847334632823;-0.0270948527945589;0.0003133178752532185;0.07023076942778075;0.0001258916022043638;0.00011558338657183984;0.0003202528759784039;0.0001017505730238753;0.00032685047944742653
Australia;AUS;2020-01-30;9;0;2;;;;;-0.13995876494024295;0.003567767816221343;5.240469508624116;5.232229781919012;4.260319890691157;0.0049788009389867905;0.003618983889319921;0.002916175591393848;-0.0012798484667968714;-0.0007502690690104197;-0.032373223027781436;0.0003437807653436015;0.07170511670248521;8.537406604326119e-05;7.786861398488429e-05;0.00026837057292500494;7.812199882176001e-05;0.0002623487981327614;-0.13995876494024295;0.003567767816221343;5.240469508624116;5.232229781919011;4.260319890691157;0.004978800938986791;0.0036189838893199208;0.002916175591393848;-0.0012798484667968714;-0.0007502690690104197;-0.032373223027781436;0.0003437807653436015;0.07170511670248521;8.537406604326119e-05;7.786861398488429e-05;0.00026837057292500494;7.812199882176001e-05;0.00026234879813276146
Australia;AUS;2020-01-31;9;0;2;;;;;-0.19152999712533328;0.0037563954100683383;5.170659599655932;5.221633997698132;4.2734241404895865;0.00553660047568856;0.0037325920706981048;0.0033158384167487976;-0.00304323236334668;-0.0029398722968065638;-0.02903177622873913;-0.0004300224594472141;0.06985925624180014;0.00010676708581923628;0.00010798307416413776;0.00028258182837252683;0.00010386867253047348;0.0002912902137958898;-0.19152999712533328;0.003756395410068338;5.170659599655932;5.221633997698132;4.2734241404895865;0.005536600475688559;0.003732592070698105;0.0033158384167487976;-0.00304323236334668;-0.0029398722968065633;-0.029031776228739134;-0.0004300224594472141;0.06985925624180014;0.00010676708581923627;0.00010798307416413775;0.0002825818283725269;0.00010386867253047349;0.0002912902137958898
Australia;AUS;2020-02-01;12;0;2;;;;;-0.1823614367672736;0.004122833835133465;5.173810619368415;5.255083710983271;4.3157469320856805;0.006638966753062921;0.004405213386763976;0.0038678855684639423;-0.0026555478986524197;-0.002114331283022262;-0.03061247311437992;-0.0003227781052861626;0.07264811919053403;0.00012268784973107913;0.00011534473106174658;0.00033231035552994467;0.00011510802943215361;0.00032022447053439295;-0.18236143676727357;0.004122833835133466;5.173810619368415;5.255083710983271;4.31574693208568;0.006638966753062921;0.004405213386763976;0.0038678855684639423;-0.0026555478986524193;-0.002114331283022262;-0.030612473114379913;-0.0003227781052861626;0.07264811919053403;0.00012268784973107913;0.0001153447310617466;0.0003323103555299447;0.00011510802943215362;0.00032022447053439295
Australia;AUS;2020-02-02;12;0;2;;;;;-0.12410186442063895;0.004970238858797293;5.262902042281574;5.269094813822044;4.317910637585301;0.0074756985407114125;0.004861025208300182;0.003923219348447736;-0.0009118012103542711;-0.0004063939031716599;-0.030928903510417667;0.0009791106268755585;0.0742406728283116;8.416136431515207e-05;7.978232604479471e-05;0.000347335782889464;0.00010731240133911805;0.00030681394141795067;-0.12410186442063897;0.004970238858797293;5.262902042281574;5.269094813822045;4.317910637585301;0.007475698540711413;0.0048610252083001815;0.003923219348447736;-0.000911801210354271;-0.00040639390317165987;-0.03092890351041767;0.0009791106268755585;0.0742406728283116;8.416136431515207e-05;7.978232604479471e-05;0.000347335782889464;0.00010731240133911805;0.00030681394141795067
