date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;ECO_market_cap;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;FAC_reliabile_num_local;FAC_reliabile_num_foreign;FAC_unreliabile_num_local;FAC_unreliabile_num_foreign;FAC_reliabile_fol_local;FAC_reliabile_fol_foreign;FAC_unreliabile_fol_local;FAC_unreliabile_fol_foreign;local_languages;FAC_reliabile_num_00;FAC_reliabile_num_01;FAC_reliabile_num_10;FAC_reliabile_num_11;FAC_unreliabile_num_00;FAC_unreliabile_num_01;FAC_unreliabile_num_10;FAC_unreliabile_num_11;FAC_reliabile_fol_00;FAC_reliabile_fol_01;FAC_reliabile_fol_10;FAC_reliabile_fol_11;FAC_unreliabile_fol_00;FAC_unreliabile_fol_01;FAC_unreliabile_fol_10;FAC_unreliabile_fol_11;iso3
2020-02-01;;;;;;;;;515.0;309.0;309.0;323.0;190.0;;2.0;;1301005.0;580706.0;698592.0;;21707.0;;-0.17202357723577238;0.03593191394025913;5.185743315741711;5.264652906684957;4.366752046268074;0.053988948161470686;0.03707156001793156;0.02946825890582855;-0.0064628955696202535;-0.004716685302390998;-0.02222734381153307;-0.0023106740506329115;0.06553498090511813;0.0014616451059361033;0.0012822272267229448;0.002545577605579103;0.0011448624442810704;0.0029462440278020165;21.0;10.0;32.0;65454.0;3924.0;50717.0;10.0;11.0;8.0;2.0;44830.0;20624.0;3291.0;633.0;['en', 'tpi', 'ho'];13.0;8.0;;;6.0;4.0;;;23498.0;41956.0;;;3536.0;388.0;;;PNG
2020-02-02;;;;;;;;;538.0;323.0;323.0;349.0;187.0;;2.0;;1370111.0;783303.0;572264.0;;14544.0;;-0.08933694779116468;0.03398343312804095;5.194940788575752;5.2309879324568005;4.254993846720958;0.04869886127693683;0.03344360567216041;0.027256486343680816;-0.0006884604519774011;-0.0008326949152542372;-0.021243513182674232;0.0021104463276836152;0.06831111004536898;0.0005227999291133694;0.0004780172571392449;0.002579084935778449;0.0006931989863561952;0.0025743345862898398;27.0;10.0;19.0;70382.0;36307.0;76733.0;19.0;8.0;9.0;1.0;50641.0;19741.0;33935.0;2372.0;['en', 'tpi', 'ho'];23.0;4.0;;;7.0;3.0;;;69619.0;763.0;;;35974.0;333.0;;;PNG
2020-02-03;;;;;;;;;381.0;210.0;210.0;237.0;143.0;;1.0;;646576.0;401728.0;242001.0;;2847.0;;-0.04340573248407642;0.04117056420610316;5.257497297950131;5.211645867410018;4.3130719973597325;0.06896303672746168;0.04681085354285265;0.038382942676249115;-0.00090543;-0.0006015850000000001;-0.031819769500000025;-0.0014831866666666664;0.07438495500000003;0.0011031317055771243;0.0005796928636479786;0.003210465095846383;0.0008899120058149584;0.0028202189891667943;16.0;8.0;26.0;14748.0;36837.0;56668.0;13.0;3.0;5.0;3.0;9124.0;5624.0;33861.0;2976.0;['en', 'tpi', 'ho'];8.0;8.0;;;6.0;2.0;;;8705.0;6043.0;;;36138.0;699.0;;;PNG
2020-02-04;;;;;;;;;345.0;210.0;210.0;192.0;150.0;;3.0;;622762.0;422638.0;189478.0;;10646.0;;-0.11929032258064518;0.04614010154848195;5.193736467404649;5.229063251563252;4.284267584940312;0.05896626506787035;0.044795642029889685;0.03316323314158014;-0.0018019734513274337;-0.0009883367748279254;-0.018898406956735496;0.00016015929203539825;0.0662707201394476;0.0009458361542730943;0.0006969800494883383;0.0030006966118778853;0.0009054996447758213;0.0031995694803382464;17.0;4.0;28.0;25485.0;10378.0;41862.0;12.0;5.0;3.0;1.0;18179.0;7306.0;10025.0;353.0;['en', 'tpi', 'ho'];7.0;10.0;;;1.0;3.0;;;6869.0;18616.0;;;9380.0;998.0;;;PNG
2020-02-05;;;;;;;;;283.0;169.0;169.0;190.0;93.0;;;;639657.0;458361.0;181296.0;;;;0.026551162790697663;0.046953862551170115;5.398071723467246;5.243476893131746;4.374382984138581;0.07360642963530463;0.0498542100395654;0.044785729657257016;-0.0005500135135135135;-0.0006142432432432432;-0.013416485810810804;0.001050777027027027;0.06347245587633092;0.0005500135135135135;0.0006664383183312977;0.003545391258245749;0.0006464483624361359;0.00400716711439776;18.0;11.0;28.0;44642.0;83090.0;49317.0;11.0;7.0;7.0;4.0;37533.0;7109.0;32551.0;50539.0;['en', 'tpi', 'ho'];12.0;6.0;;;10.0;1.0;;;40264.0;4378.0;;;82988.0;102.0;;;PNG
2020-02-06;;;;;;;;;317.0;200.0;200.0;197.0;118.0;;2.0;;710251.0;525091.0;179466.0;;5694.0;;-0.2298305389221557;0.04123822566302738;5.096971461423324;5.182837336059387;4.348342186453991;0.07203227736105611;0.05019634362708443;0.03312764970640337;-0.000798926515151515;-0.0004186409090909091;-0.0239193285930736;0.0016588727272727273;0.06660728311688315;0.0005519488739287;0.0004476139185789249;0.0038324131296657658;0.000874896534415046;0.003573223310877507;17.0;4.0;30.0;42073.0;31668.0;47908.0;13.0;4.0;2.0;2.0;22037.0;20036.0;16638.0;15030.0;['en', 'tpi', 'ho'];10.0;7.0;;;4.0;;;;22387.0;19686.0;;;31668.0;;;;PNG
2020-02-07;;;;;;;;;337.0;209.0;209.0;185.0;149.0;;3.0;;664876.0;352101.0;304234.0;;8541.0;;-0.17860616438356147;0.046253602836577166;5.079883812011473;5.136522745969553;4.354988375887314;0.07454887496510182;0.050464625856631286;0.04259777806747316;-0.002944463963963964;-0.0001229594594594592;-0.019594742642642646;-0.000575103603603604;0.06235551508131505;0.0014820486243186724;0.0011346759120896414;0.003462141126575707;0.0010751691190917503;0.0038956241464740797;50.0;4.0;25.0;108804.0;4044.0;78173.0;41.0;9.0;3.0;1.0;81603.0;27201.0;1672.0;2372.0;['en', 'tpi', 'ho'];32.0;18.0;;;4.0;;;;63242.0;45562.0;;;4044.0;;;;PNG
2020-02-08;;;;;;;;;347.0;233.0;233.0;222.0;122.0;;3.0;;1156172.0;603266.0;247332.0;;305574.0;;-0.10292302631578944;0.043549455811644884;4.903856666481666;5.119196841909805;4.281749348388236;0.08521217460068971;0.04830806827751585;0.02690387393582624;-0.0009325537634408604;-0.0010151881720430107;-0.014924653225806448;0.0016203691756272395;0.07057699603174601;0.0006570838901908836;0.0007145394100292312;0.0034836650344829147;0.0010408809798476836;0.00382411406792278;56.0;8.0;46.0;132049.0;17856.0;82374.0;49.0;7.0;7.0;1.0;88545.0;43504.0;2987.0;14869.0;['en', 'tpi', 'ho'];32.0;24.0;;;3.0;5.0;;;75210.0;56839.0;;;15534.0;2322.0;;;PNG
2020-02-09;;;;;;;;;333.0;218.0;218.0;181.0;150.0;;2.0;;828098.0;527419.0;278972.0;;21707.0;;-0.12224437869822488;0.038757903790942495;5.179112584994424;5.259946922994547;4.341945677403611;0.07477420698030836;0.049845881956513766;0.03202668920649932;-0.0008630601851851852;-0.001356888888888889;-0.02182189645061728;0.0003945725308641973;0.0732847079475309;0.0007816202596259712;0.0007773569203395222;0.0035605835007493955;0.0009184206407748986;0.003664560808849833;26.0;5.0;31.0;51661.0;30814.0;42223.0;19.0;7.0;5.0;;48405.0;3256.0;30814.0;;['en', 'tpi', 'ho'];8.0;18.0;;;2.0;3.0;;;31192.0;20469.0;;;29738.0;1076.0;;;PNG
2020-02-10;;;;;;;;;282.0;186.0;186.0;157.0;123.0;;2.0;;713755.0;407599.0;284449.0;;21707.0;;-0.04546827586206899;0.04316968917993495;5.332546103491415;5.279079824689198;4.3020339520625965;0.06286919706539544;0.04559509282871122;0.04013999159860415;-0.0005000058823529411;0.0014184980392156858;-0.02384444490196078;0.0014898941176470588;0.07091727478609626;0.00047905121876754404;0.0012930654854016448;0.0033608234206313104;0.0009811040772170056;0.00353616072303859;20.0;5.0;30.0;47488.0;19855.0;65535.0;15.0;5.0;4.0;1.0;30697.0;16791.0;4986.0;14869.0;['en', 'tpi', 'ho'];11.0;9.0;;;1.0;4.0;;;36335.0;11153.0;;;14869.0;4986.0;;;PNG
2020-02-11;;;;;;;;;300.0;171.0;171.0;201.0;97.0;;2.0;;1281406.0;1029810.0;245902.0;;5694.0;;-0.09247120000000003;0.049618079766981925;5.28136321443708;5.20208281344077;4.2939775962673705;0.06966237040843734;0.04939736866852555;0.0376291082538552;0.0005920405405405407;0.0006574054054054053;-0.026513308558558542;0.0021692499999999997;0.0727084394144144;0.0005920405405405407;0.0006574054054054052;0.004564192180095622;0.000982843304614893;0.0036602269311049795;21.0;8.0;13.0;21406.0;63677.0;77515.0;16.0;5.0;2.0;6.0;14715.0;6691.0;15196.0;48481.0;['en', 'tpi', 'ho'];19.0;1.0;;1.0;5.0;3.0;;;18353.0;206.0;;2847.0;61848.0;1829.0;;;PNG
2020-02-12;;;;;;;;;249.0;156.0;156.0;166.0;82.0;;1.0;;961289.0;496550.0;457467.0;;7272.0;;-0.02543529411764705;0.047927139064039136;5.3415298283001365;5.249580952142576;4.276282293323962;0.06639492647540153;0.04264981523689949;0.04015885759047821;-0.001959674242424243;-0.0014184999999999994;-0.0243382462121212;0.0011844696969696964;0.0698408322871573;0.0011088556696408638;0.0016293262933739575;0.004227693775652587;0.0013085702981793705;0.004556295512784614;15.0;3.0;25.0;28483.0;3009.0;53580.0;7.0;8.0;3.0;;19180.0;9303.0;3009.0;;['en', 'tpi', 'ho'];12.0;3.0;;;1.0;2.0;;;14296.0;14187.0;;;588.0;2421.0;;;PNG
2020-02-13;;;;;;;;;271.0;175.0;175.0;176.0;95.0;;;;864532.0;624871.0;239661.0;;;;-0.19869692307692294;0.04539909224369509;5.291405369554341;5.267672299732233;4.3027832876788334;0.06435790378317031;0.04445913022296154;0.03892748110715955;-0.005312516483516483;-0.0050610989010989;-0.02707995787545788;-0.002944128205128205;0.07393091522762958;0.0017484613367879775;0.001625380978430578;0.003589641995226109;0.0016047659597711408;0.0028996470710041327;17.0;8.0;30.0;59887.0;20734.0;44815.0;15.0;2.0;8.0;;59844.0;43.0;20734.0;;['en', 'tpi', 'ho'];11.0;6.0;;;6.0;2.0;;;48038.0;11849.0;;;19309.0;1425.0;;;PNG
2020-02-14;;;;;;;;;201.0;123.0;123.0;132.0;69.0;;;;659120.0;411866.0;247254.0;;;;0.006923863636363658;0.05835385846532173;5.359779863654865;5.362417323108986;4.332292874101206;0.09263967052494464;0.06644546951594636;0.051743906567042426;-0.003698517857142857;-0.002606651785714286;-0.02672925744047617;-0.002937982142857144;0.06925072586451249;0.0015931325184750868;0.0019363433773028531;0.004394639219460993;0.0020636749622141392;0.004722812355112451;18.0;8.0;14.0;36492.0;62082.0;35779.0;12.0;6.0;8.0;;20758.0;15734.0;62082.0;;['en', 'tpi', 'ho'];11.0;7.0;;;7.0;1.0;;;31432.0;5060.0;;;55627.0;6455.0;;;PNG
2020-02-15;;;;;;;;;243.0;117.0;117.0;146.0;95.0;;2.0;;936101.0;258173.0;568798.0;;109130.0;;-0.10671590909090907;0.05964823129455181;5.203995936908027;5.194906592186811;4.373980939390279;0.09305363300682393;0.06453035394091633;0.04618348574535932;-0.0023472807017543857;-0.0019469824561403504;-0.02879182163742688;-0.0028753771929824565;0.07779674997581676;0.0013350454824919995;0.0013643769432566065;0.0038452852037442406;0.0017871015174551746;0.0033233571832446125;18.0;2.0;11.0;46234.0;3224.0;37335.0;13.0;5.0;1.0;1.0;35476.0;10758.0;229.0;2995.0;['en', 'tpi', 'ho'];8.0;10.0;;;2.0;;;;2197.0;44037.0;;;3224.0;;;;PNG
2020-02-16;;;;;;;;;281.0;146.0;146.0;188.0;93.0;;;;736712.0;396148.0;340564.0;;;;-0.09336506024096382;0.0603478372582698;5.362100248479765;5.302202783160613;4.302614076686368;0.1020669048606781;0.07246166262160895;0.047219636243256966;-0.0009603469387755104;-0.0011324285714285713;-0.03281183333333332;-0.0021961428571428574;0.07454247802721091;0.0009603469387755104;0.0011324285714285713;0.004125276717304073;0.0015369686422119539;0.004760408296417863;65.0;5.0;11.0;79160.0;16088.0;35723.0;52.0;13.0;4.0;1.0;64945.0;14215.0;1219.0;14869.0;['en', 'tpi', 'ho'];41.0;24.0;;;4.0;1.0;;;49147.0;30013.0;;;15535.0;553.0;;;PNG
2020-02-17;;;;;;;;;229.0;113.0;113.0;160.0;68.0;;1.0;;746422.0;402879.0;241685.0;;101858.0;;-0.017151351351351346;0.06001788139825617;5.369639103717756;5.294440804513837;4.303445121358043;0.09068951835882308;0.061826968012791965;0.05165899196954992;0.0;0.0;-0.020677441176470582;-0.0009370294117647057;0.07969642366946779;0.0;0.0;0.004040881368761199;0.000937029411764706;0.0038086094323756562;15.0;3.0;19.0;49918.0;18639.0;45280.0;11.0;4.0;3.0;;44514.0;5404.0;18639.0;;['en', 'tpi', 'ho'];10.0;5.0;;;3.0;;;;8589.0;41329.0;;;18639.0;;;;PNG
2020-02-18;;;;;;;;;248.0;120.0;120.0;163.0;85.0;;;;560837.0;330408.0;230429.0;;;;-0.2944670212765957;0.05215765559593783;5.28727454772594;5.239695306236974;4.3642223124098125;0.07479874875935616;0.04465011013435796;0.03498828192458023;-0.0005779380952380953;-0.0006923999999999999;0.0023548857142857297;0.009235290476190473;0.06035192772727279;0.0005779380952380954;0.0007020432054207439;0.006303480379351942;0.001849146159304043;0.005031826478707564;13.0;4.0;28.0;45967.0;4798.0;55807.0;8.0;5.0;2.0;2.0;31615.0;14352.0;654.0;4144.0;['en', 'tpi', 'ho'];6.0;7.0;;;1.0;3.0;;;15591.0;30376.0;;;4141.0;657.0;;;PNG
2020-02-19;;;;;;;;;302.0;161.0;161.0;210.0;90.0;;2.0;;608139.0;324082.0;271770.0;;12287.0;;-0.045219379844961265;0.050142566576655036;5.442234035864633;5.344053901736737;4.2799057892770564;0.05844886200119104;0.03924889934306005;0.030468811372825637;-0.0014922747252747253;-0.0012413296703296705;0.006083895604395608;0.011715956043956043;0.05105830822867611;0.0011321246617899247;0.0008803901499509373;0.0054424992551572035;0.0018396471088617421;0.004410286962775128;17.0;6.0;23.0;25410.0;4172.0;27268.0;10.0;7.0;4.0;2.0;12308.0;13102.0;1610.0;2562.0;['en', 'tpi', 'ho'];10.0;7.0;;;3.0;3.0;;;11923.0;13487.0;;;3335.0;837.0;;;PNG
2020-02-20;;;;;;;;;241.0;116.0;116.0;176.0;65.0;;;;704054.0;473551.0;230503.0;;;;-0.03696162790697675;0.0570432249087062;5.305374574273967;5.266216896924212;4.371719843841794;0.07810527793630576;0.053688429478869384;0.0369335747874418;-0.000995140350877193;-0.0009192456140350877;-0.025922754385964898;0.0019829473684210524;0.07540817477025903;0.000995140350877193;0.0009192456140350877;0.005430234016541057;0.0015978175472888688;0.003768656485376625;16.0;2.0;14.0;24728.0;18050.0;18745.0;6.0;10.0;1.0;1.0;17605.0;7123.0;3181.0;14869.0;['en', 'tpi', 'ho'];9.0;7.0;;;1.0;1.0;;;9321.0;15407.0;;;14869.0;3181.0;;;PNG
2020-02-21;;;;;;;;;263.0;119.0;119.0;165.0;98.0;;;;534057.0;379614.0;154443.0;;;;0.11281772151898735;0.057514316853859625;5.460610536559401;5.312342755098436;4.264277888147206;0.08809746240541498;0.0640416470684365;0.04938735701525542;-0.0042108867924528295;-0.004218330188679246;-0.024094115184186873;0.0012926132075471689;0.06615015186433064;0.002948777364828088;0.0024230035769656397;0.004874291425884117;0.002572181712635393;0.005173834309431872;15.0;3.0;17.0;46703.0;2074.0;43274.0;12.0;3.0;3.0;;41092.0;5611.0;2074.0;;['en', 'tpi', 'ho'];9.0;6.0;;;1.0;2.0;;;43580.0;3123.0;;;1870.0;204.0;;;PNG
2020-02-22;;;;;;;;;329.0;138.0;138.0;208.0;121.0;;;;644763.0;380201.0;264562.0;;;;-0.06496568627450981;0.05018216548787055;5.3357387701903845;5.423952444842386;4.176238558212468;0.0870942871713785;0.06848100045641864;0.04707867594584341;-0.001583856603773585;-0.0019019245283018868;-0.02832036037735848;-0.0001356132075471698;0.08024207734079339;0.0011091346627299182;0.0013318695740573664;0.005108002002423833;0.001722075533183334;0.00335763502612712;38.0;1.0;21.0;74935.0;121.0;24491.0;20.0;18.0;1.0;;39440.0;35495.0;121.0;;['en', 'tpi', 'ho'];20.0;18.0;;;1.0;;;;38475.0;36460.0;;;121.0;;;;PNG
2020-02-23;;;;;;;;;475.0;245.0;245.0;244.0;231.0;;;;942926.0;378226.0;564700.0;;;;0.10100344827586206;0.03878087648203274;5.275616759479436;5.240692495037568;4.3559120920811045;0.06136429906552585;0.04361886881170757;0.029257331076929818;-0.0033082115384615394;-0.0006273301282051282;0.0058121405448717965;0.007624589957264958;0.04322532193986566;0.0010401968065919722;0.0007387480609027184;0.0035134184778200647;0.001326783866835377;0.002947602882021549;31.0;12.0;27.0;47476.0;97472.0;28931.0;17.0;14.0;10.0;2.0;34570.0;12906.0;96975.0;497.0;['en', 'tpi', 'ho'];20.0;11.0;;;8.0;4.0;;;17541.0;29935.0;;;15969.0;81503.0;;;PNG
2020-02-24;;;;;;;;;691.0;315.0;315.0;398.0;290.0;1.0;2.0;;1133263.0;667743.0;446072.0;4904.0;14544.0;;0.03092554112554112;0.03532970585681393;5.318369627486315;5.305597510981171;4.3075330358588335;0.06093117023699238;0.04144052965214782;0.032086298546732235;-0.0029351824457593692;-0.0017920493096646945;-0.007374918343195266;0.0031640560486522014;0.05282484219498451;0.0010604733416791194;0.0008188053115884385;0.003361643660968944;0.0010839904646918707;0.003077942202884897;37.0;6.0;25.0;42984.0;2730.0;74213.0;13.0;24.0;5.0;1.0;25940.0;17044.0;2649.0;81.0;['en', 'tpi', 'ho'];23.0;14.0;;;3.0;3.0;;;36407.0;6577.0;;;1818.0;912.0;;;PNG
