date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;ECO_market_cap;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;FAC_reliabile_num_local;FAC_reliabile_num_foreign;FAC_unreliabile_num_local;FAC_unreliabile_num_foreign;FAC_reliabile_fol_local;FAC_reliabile_fol_foreign;FAC_unreliabile_fol_local;FAC_unreliabile_fol_foreign;local_languages;FAC_reliabile_num_00;FAC_reliabile_num_01;FAC_reliabile_num_10;FAC_reliabile_num_11;FAC_unreliabile_num_00;FAC_unreliabile_num_01;FAC_unreliabile_num_10;FAC_unreliabile_num_11;FAC_reliabile_fol_00;FAC_reliabile_fol_01;FAC_reliabile_fol_10;FAC_reliabile_fol_11;FAC_unreliabile_fol_00;FAC_unreliabile_fol_01;FAC_unreliabile_fol_10;FAC_unreliabile_fol_11;iso3
2020-01-22;;;;;;;;;85.0;16.0;14.0;65.0;20.0;;;;70671.0;49866.0;20805.0;;;;0.3663272727272728;0.1815212384723312;5.40131868131868;5.432747252747253;4.062454212454211;0.08821706161682262;0.08162160696820175;0.06899328092517469;-0.004478592592592592;-0.0054587777777777785;-0.009797018518518516;0.003696111111111111;0.07185648148148148;0.0044785925925925904;0.0054587777777777785;0.012907196796869596;0.003696111111111111;0.014717307072085118;4.0;2.0;5.0;3402.0;820.0;2624.0;;4.0;2.0;;;3402.0;820.0;;['mg', 'fr'];4.0;;;;2.0;;;;3402.0;;;;820.0;;;;MDG
2020-01-23;;;;;;;;;112.0;12.0;42.0;79.0;33.0;;;;100335.0;64736.0;35599.0;;;;0.180875;0.13818265054164466;5.981433862433863;5.425256613756615;4.655037037037037;0.3261875217535499;0.24811064448914966;0.2319221991624232;0.0;0.0;-0.046642;0.0;0.1016148;;;;;;8.0;7.0;11.0;4633.0;2201.0;24692.0;6.0;2.0;4.0;3.0;3002.0;1631.0;1640.0;561.0;['mg', 'fr'];7.0;1.0;;;6.0;1.0;;;4604.0;29.0;;;1946.0;255.0;;;MDG
2020-01-24;;;;;;;;;237.0;55.0;100.0;168.0;69.0;;;;194631.0;118073.0;76558.0;;;;0.2181844444444445;0.07499763059931068;6.00375845099945;5.61176464395282;4.431063244345356;0.14425100769239216;0.09567810191051522;0.07954255040378172;0.0;0.0;-0.02763389999999999;0.0008531799999999997;0.06361403333333335;0.0;0.0;0.0072355429435760595;0.0014322584045485648;0.007875194669886652;22.0;8.0;14.0;11671.0;10468.0;12091.0;12.0;10.0;5.0;3.0;4799.0;6872.0;2050.0;8418.0;['mg', 'fr'];15.0;7.0;;;7.0;1.0;;;6052.0;5619.0;;;10229.0;239.0;;;MDG
2020-01-25;;;;;;;;;426.0;86.0;232.0;293.0;133.0;;;;395543.0;325910.0;69633.0;;;;-0.1365397058823529;0.06704143242592238;5.238591937498655;5.2788252837543865;4.3903311096034985;0.11224571859767217;0.06975459010713482;0.05506104055744726;0.0;0.0;-0.012151541056910568;0.002824121951219512;0.04339525128286348;0.0;0.0;0.006980229449882853;0.0030738727991905922;0.008018865252705518;41.0;14.0;7.0;23881.0;12859.0;5745.0;31.0;10.0;11.0;3.0;12165.0;11716.0;4044.0;8815.0;['mg', 'fr'];32.0;9.0;;;14.0;;;;21487.0;2394.0;;;12859.0;;;;MDG
2020-01-26;;;;;;;;;356.0;129.0;97.0;228.0;128.0;;;;480709.0;422418.0;58291.0;;;;-0.06872972972972975;0.06254945001860134;5.356770371603708;5.216636002200817;4.234340995424328;0.0993287168214936;0.06798657711658082;0.0634545541668285;0.0;0.0;-0.02744272727272726;0.0009788636363636362;0.06438287137640136;0.0;0.0;0.004708871722660796;0.0008841135177101041;0.0054648790417043845;26.0;5.0;17.0;27498.0;10599.0;30807.0;8.0;18.0;2.0;3.0;2744.0;24754.0;820.0;9779.0;['mg', 'fr'];16.0;10.0;;;4.0;1.0;;;20329.0;7169.0;;;9622.0;977.0;;;MDG
2020-01-27;;;;;;;;;225.0;58.0;95.0;170.0;55.0;;;;254205.0;210964.0;43241.0;;;;-0.05539795918367342;0.0960368005167012;5.288320921985816;5.2285445948850215;4.427653418685335;0.09973846400269447;0.08577580272744433;0.0855422774789436;-0.004038171875;-0.00158909375;-0.019872921874999998;-0.0006011874999999999;0.06828902430555554;0.0024051592274902172;0.0015890937499999998;0.005805401456803129;0.0019704366402656572;0.0076891488928049955;18.0;10.0;15.0;10582.0;11086.0;15605.0;10.0;8.0;8.0;2.0;3696.0;6886.0;2899.0;8187.0;['mg', 'fr'];16.0;2.0;;;9.0;1.0;;;10542.0;40.0;;;11059.0;27.0;;;MDG
2020-01-28;;;;;;;;;252.0;61.0;72.0;161.0;91.0;;;;345543.0;243903.0;101640.0;;;;-0.10517;0.08638259708756063;5.133778370439087;5.178301278086993;4.437353939050369;0.13483288487241274;0.08854097054623954;0.07041677043713525;-0.0029186500000000005;-0.0032752666666666665;-0.025866716666666657;0.003994433333333333;0.04352102656084656;0.001886278972058755;0.0022756825753506987;0.00891693612551333;0.002879903067367537;0.010636086702774857;17.0;8.0;8.0;9128.0;18273.0;10855.0;6.0;11.0;3.0;5.0;1810.0;7318.0;1099.0;17174.0;['mg', 'fr'];13.0;4.0;;;8.0;;;;9104.0;24.0;;;18273.0;;;;MDG
2020-01-29;;;;;;;;;256.0;42.0;88.0;180.0;76.0;;;;591927.0;531192.0;60735.0;;;;-0.16112142857142864;0.10638941402628192;5.268121757030848;5.157855109536928;4.445326567372022;0.15617219146134573;0.11207320070285864;0.1112764220200431;-0.01151458823529412;-0.005492529411764706;-0.011643941176470586;-0.0005514436274509805;0.05755521111111112;0.008050169932125303;0.005492529411764704;0.008777658265029178;0.0034829537880332146;0.01159084456561628;10.0;5.0;8.0;11474.0;33121.0;6303.0;4.0;6.0;1.0;4.0;1640.0;9834.0;481.0;32640.0;['mg', 'fr'];6.0;4.0;;;5.0;;;;9830.0;1644.0;;;33121.0;;;;MDG
2020-01-30;;;;;;;;;380.0;85.0;125.0;279.0;101.0;;;;1063038.0;967651.0;95387.0;;;;-0.049798571428571456;0.060613229548042685;5.1445585525585535;5.096969153488022;4.1753446207880165;0.1086551330716274;0.08432117470487929;0.06688620589200113;0.0;0.0;-0.014636348717948715;0.005970641025641025;0.053987780703484575;0.0;0.0;0.006490688300126919;0.00207088094311322;0.007390561138110116;16.0;8.0;18.0;7944.0;18012.0;68483.0;9.0;7.0;3.0;5.0;5209.0;2735.0;1146.0;16866.0;['mg', 'fr'];13.0;3.0;;;8.0;;;;7926.0;18.0;;;18012.0;;;;MDG
2020-01-31;;;;;;;;;266.0;61.0;95.0;205.0;60.0;;1.0;;800764.0;743505.0;57070.0;;189.0;;-0.2079;0.09097962098373147;5.1679426262143675;5.213131327006325;4.290983241396285;0.13521183133188389;0.09266662614295347;0.06866069338024837;-0.003494874285714286;-0.004369842857142856;-0.0268198857142857;-0.0017287809523809526;0.05165869326530613;0.0019575228372680433;0.002355668703502312;0.005885462903296315;0.0020833227819539125;0.008357198772308805;10.0;5.0;15.0;48244.0;1744.0;23965.0;7.0;3.0;1.0;4.0;46428.0;1816.0;410.0;1334.0;['mg', 'fr'];9.0;1.0;;;5.0;;;;48238.0;6.0;;;1744.0;;;;MDG
