date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;ECO_market_cap;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;FAC_reliabile_num_local;FAC_reliabile_num_foreign;FAC_unreliabile_num_local;FAC_unreliabile_num_foreign;FAC_reliabile_fol_local;FAC_reliabile_fol_foreign;FAC_unreliabile_fol_local;FAC_unreliabile_fol_foreign;local_languages;FAC_reliabile_num_00;FAC_reliabile_num_01;FAC_reliabile_num_10;FAC_reliabile_num_11;FAC_unreliabile_num_00;FAC_unreliabile_num_01;FAC_unreliabile_num_10;FAC_unreliabile_num_11;FAC_reliabile_fol_00;FAC_reliabile_fol_01;FAC_reliabile_fol_10;FAC_reliabile_fol_11;FAC_unreliabile_fol_00;FAC_unreliabile_fol_01;FAC_unreliabile_fol_10;FAC_unreliabile_fol_11;EMO_Sentiment_min;EMO_Sentiment_max;iso3
2020-01-22;0;0;0;;;;;;82.0;75.0;;38.0;29.0;;15.0;;33072218.0;73491.0;36153.0;;32962574.0;;-0.10813225806451612;0.07196733437615185;5.2092114051773155;5.223879427390791;4.186308862433863;0.08038122911785031;0.05842135764962155;0.0515836449061761;0.0;0.0;-0.019053335365853654;0.0;0.08608521869918698;0.0;0.0;0.004183196845829886;0.0;0.0034048524595771475;13.0;5.0;8.0;19333073.0;44305.0;6292.0;;13.0;;5.0;;19333073.0;;44305.0;['ar'];5.0;4.0;;4.0;3.0;1.0;;1.0;23317.0;2040.0;;19307716.0;9569.0;2157.0;;32579.0;-0.18009959244066798;-0.03616492368836427;QAT
2020-01-23;0;0;0;;;;;;159.0;121.0;7.0;72.0;62.0;;25.0;;46724099.0;341102.0;169298.0;;46213699.0;;-0.09614545454545458;0.05740163971233132;5.514954616811762;5.307330597444887;4.3544696174196185;0.08832392549119816;0.057272071307272375;0.04482790711988227;0.0;0.0;-0.01382777248677248;-0.0011960873015873015;0.07573245211640213;0.0;0.0;0.003280166284567949;0.0013318924624124468;0.0036334005972944476;36.0;13.0;13.0;45243389.0;669802.0;133198.0;3.0;33.0;2.0;11.0;151788.0;45091601.0;571607.0;98195.0;['ar'];14.0;9.0;;13.0;6.0;3.0;;4.0;32617.0;9854.0;;45200918.0;257.0;561.0;;668984.0;-0.1535470942577859;-0.03874381483312325;QAT
2020-01-24;0;0;0;;;;;;294.0;221.0;11.0;122.0;116.0;2.0;54.0;;135838052.0;163125.0;139995.0;26591.0;135508341.0;;-0.003498026315789475;0.04583596368365496;5.414756173313866;5.268945793522718;4.379790267424882;0.08725729886875562;0.054689339793516534;0.0342919838910595;-0.0012394444444444445;-0.000641979797979798;-0.02204410353535353;-0.0012606212121212125;0.06367556608946609;0.0007089181134761322;0.0011557279391188502;0.0032303418860449165;0.0009803223485071774;0.0037621124832067743;79.0;20.0;20.0;127780317.0;81897.0;21586.0;;79.0;2.0;18.0;;127780317.0;2599.0;79298.0;['ar'];11.0;24.0;1.0;43.0;11.0;7.0;;2.0;8525.0;13654.0;24418.0;127733720.0;7874.0;8865.0;;65158.0;-0.04933398999944443;0.04233793736786549;QAT
2020-01-25;0;0;0;;;;;;585.0;412.0;56.0;317.0;214.0;3.0;51.0;;145926580.0;533245.0;281057.0;433909.0;144678369.0;;-0.17170452961672486;0.03335341274681649;5.231845233252949;5.126996983255377;4.291453309460857;0.061166333752107414;0.03987423103661585;0.030130515535942055;-0.0010410291005291006;-0.0006303809523809524;-0.017558622134038818;3.029100529100528e-05;0.055392070052661946;0.0007309049398913287;0.0004514094767103907;0.002282037551970808;0.0007067381632879041;0.003435767542488179;105.0;17.0;22.0;132643781.0;141395.0;170286.0;3.0;102.0;4.0;13.0;614.0;132643167.0;21658.0;119737.0;['ar'];37.0;28.0;2.0;38.0;9.0;5.0;;3.0;54215.0;16221.0;35746.0;132537599.0;34369.0;9289.0;;97737.0;-0.20505794236354136;-0.13835111686990836;QAT
2020-01-26;0;0;0;;;;;;543.0;408.0;33.0;273.0;211.0;2.0;57.0;;122544724.0;435056.0;205730.0;32772.0;121871166.0;;-0.17976398467432944;0.0345562035355718;5.175499159216068;5.079737297860456;4.3417392642962485;0.05699043610127388;0.03927669787993674;0.033240668072616844;-0.0007171416184971099;-0.0004201127167630058;-0.01748876705202314;0.0012615414258188822;0.07174753865407899;0.0005212701190944791;0.0004201127167630058;0.002510011142326958;0.0008096990153943652;0.0028351377627015423;89.0;15.0;26.0;115487548.0;210702.0;136228.0;2.0;87.0;;15.0;25850.0;115461698.0;;210702.0;['ar'];25.0;26.0;;38.0;3.0;6.0;;6.0;48357.0;44685.0;;115394506.0;11028.0;4200.0;;195474.0;-0.21432018820990123;-0.14520778113875765;QAT
2020-01-27;0;0;0;;;;;;415.0;341.0;25.0;212.0;151.0;7.0;45.0;;93630723.0;194486.0;204057.0;432321.0;92799859.0;;-0.3323947154471541;0.03504196224558597;5.097122861782188;5.108969561053186;4.440380369923507;0.04676980465218058;0.0371935470181002;0.030281452761467237;-0.0010993980952380949;-0.003331833333333333;-0.020885850000000025;0.001589973333333333;0.07736507454819792;0.0004913410790834312;0.0009947875257814934;0.002537335466295011;0.000666323217730479;0.0027875311122846145;64.0;19.0;20.0;77304998.0;176657.0;1668833.0;4.0;60.0;;19.0;3088.0;77301910.0;;176657.0;['ar'];18.0;21.0;1.0;24.0;3.0;11.0;;5.0;21723.0;12946.0;2173.0;77268156.0;7596.0;6166.0;;162895.0;-0.3674366776927401;-0.2973527532015681;QAT
2020-01-28;0;0;0;;;;;;399.0;306.0;22.0;201.0;147.0;;51.0;;102174734.0;671122.0;380659.0;;101122953.0;;-0.2658698492462313;0.034268954567098484;5.18151034477026;5.234788014481842;4.281933014733677;0.06057216628980273;0.04522033873997262;0.034546424574745126;-0.0019228818897637798;-0.0015531220472440946;-0.011516621803524552;0.0022238952755905504;0.06258399628027267;0.0007692799201216253;0.001087695478507494;0.0029598851208681672;0.0009193243813917344;0.004029215127654679;44.0;18.0;30.0;59062916.0;202539.0;918304.0;;44.0;;18.0;;59062916.0;;202539.0;['ar'];10.0;15.0;;19.0;7.0;5.0;;6.0;30203.0;5381.0;;59027332.0;4079.0;2986.0;;195474.0;-0.3001388038133298;-0.2316008946791328;QAT
2020-01-29;0;0;0;;;;;;446.0;345.0;23.0;214.0;194.0;4.0;34.0;;60809153.0;458200.0;132915.0;71492.0;60146546.0;;0.024209417040358776;0.03441635747935117;5.45397576520138;5.2854426890859765;4.302655525932968;0.05873551907943441;0.037449745683879335;0.034122664158894464;-0.004205679611650486;-0.003115019417475728;-0.017909733749422087;0.0028105038025889964;0.0596564100439205;0.001859596516239552;0.001426342951502844;0.003710184188375892;0.0011768554513112946;0.004430352363198596;39.0;6.0;13.0;28577801.0;9070.0;139838.0;8.0;31.0;1.0;5.0;23542.0;28554259.0;1012.0;8058.0;['ar'];15.0;13.0;2.0;9.0;2.0;4.0;;;45994.0;18158.0;48836.0;28464813.0;2946.0;6124.0;;;-0.010206940438992396;0.05862577451970995;QAT
2020-01-30;0;0;0;;;;;;732.0;542.0;51.0;348.0;325.0;2.0;57.0;;125103680.0;651844.0;471377.0;26591.0;123953868.0;;-0.03442020725388601;0.027041329084410627;5.243580654302151;5.221837262598845;4.269761396066324;0.04381820899803242;0.03146127999330866;0.023460068150090618;-0.0012643150943396227;-0.0012335075471698114;-0.023854692346698084;0.0011669015723270435;0.0685257185355157;0.0005544803087763798;0.0005042166536652707;0.0021146699925081547;0.0006465058069752948;0.002051425215834745;63.0;24.0;30.0;84316789.0;71573.0;19597.0;7.0;56.0;1.0;23.0;24049.0;84292740.0;519.0;71054.0;['ar'];23.0;17.0;;23.0;14.0;9.0;;1.0;72964.0;14833.0;;84228992.0;26380.0;12614.0;;32579.0;-0.06146153633829664;-0.0073788781694753836;QAT
2020-01-31;0;0;0;;;;;;664.0;532.0;28.0;309.0;282.0;3.0;70.0;;111254060.0;523875.0;309397.0;446999.0;109973789.0;;-0.07655759162303663;0.02742396324323104;5.249655535070733;5.220217126187602;4.313660159842948;0.04242856988565117;0.03137150746892471;0.02292860392717657;-0.0017855665236051505;-0.0017879163090128755;-0.02903586444921312;2.428340486409132e-05;0.06795148400619416;0.0007105818302716368;0.0006705893231766225;0.00214139092817908;0.0007554098917190709;0.002316432725061515;62.0;14.0;17.0;65583231.0;136127.0;138161.0;4.0;58.0;1.0;13.0;8616.0;65574615.0;2157.0;133970.0;['ar'];19.0;19.0;2.0;22.0;5.0;5.0;;4.0;46815.0;16512.0;48836.0;65471068.0;2671.0;3140.0;;130316.0;-0.10398155486626767;-0.04913362837980559;QAT
