date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;ECO_market_cap;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;FAC_reliabile_num_local;FAC_reliabile_num_foreign;FAC_unreliabile_num_local;FAC_unreliabile_num_foreign;FAC_reliabile_fol_local;FAC_reliabile_fol_foreign;FAC_unreliabile_fol_local;FAC_unreliabile_fol_foreign;local_languages;FAC_reliabile_num_00;FAC_reliabile_num_01;FAC_reliabile_num_10;FAC_reliabile_num_11;FAC_unreliabile_num_00;FAC_unreliabile_num_01;FAC_unreliabile_num_10;FAC_unreliabile_num_11;FAC_reliabile_fol_00;FAC_reliabile_fol_01;FAC_reliabile_fol_10;FAC_reliabile_fol_11;FAC_unreliabile_fol_00;FAC_unreliabile_fol_01;FAC_unreliabile_fol_10;FAC_unreliabile_fol_11;EMO_Sentiment_min;EMO_Sentiment_max;iso3
2020-01-22;;;;;;;;;49.0;42.0;42.0;30.0;19.0;;;;124598.0;56234.0;68364.0;;;;0.020211428571428616;0.1154044546255428;5.218443482193481;5.230741440991441;4.2268775863775865;0.15586659109836984;0.08711255269691537;0.0334004954127318;0.0;0.0021156111111111115;-0.01731550423280423;0.0024640740740740747;0.0660257127425044;0.0;0.0021156111111111115;0.005903623942371603;0.001708527965502986;0.006926704061716163;5.0;4.0;3.0;47237.0;6105.0;22201.0;5.0;;4.0;;47237.0;;6105.0;;['en'];3.0;2.0;;;2.0;2.0;;;9733.0;37504.0;;;4875.0;1230.0;;;-0.09519302605411419;0.13561588319697143;BHS
2020-01-23;;;;;;;;;80.0;62.0;62.0;46.0;34.0;;;;146061.0;69924.0;76137.0;;;;-0.04039615384615385;0.07248214275122866;5.590632763495009;5.443815398886829;4.512402818270164;0.1353281409676507;0.0789351844208432;0.07357157153574631;0.0;0.0;-0.023569092592592586;-0.0007902037037037037;0.07440754223985893;0.0;0.0;0.005543395389657261;0.0005492566202991933;0.005387236079232735;6.0;7.0;7.0;24177.0;22298.0;30786.0;5.0;1.0;7.0;;24006.0;171.0;22298.0;;['en'];3.0;3.0;;;4.0;3.0;;;4977.0;19200.0;;;11152.0;11146.0;;;-0.11287829659738252;0.03208598890507481;BHS
2020-01-24;;;;;;;;;221.0;165.0;165.0;139.0;80.0;;1.0;1.0;313532.0;129475.0;181701.0;;2356.0;0.0;0.06281811023622053;0.05255675286285976;5.707874898613298;5.460787424083857;4.449760863243903;0.09671876370601333;0.05984922949849515;0.049484411191884174;-0.006332892018779342;-0.002415798122065728;-0.01607214319248825;-7.148591549295866e-05;0.04919302276995308;0.002653430609965407;0.002170715274897086;0.004044572684542613;0.002148648717540336;0.005084312309944868;16.0;6.0;5.0;14355.0;13300.0;6080.0;12.0;4.0;6.0;;12838.0;1517.0;13300.0;;['en'];10.0;6.0;;;6.0;;;;10109.0;4246.0;;;13300.0;;;;0.010261357373360765;0.1153748630990803;BHS
2020-01-25;;;;;;;;;363.0;242.0;242.0;225.0;138.0;;;;1067088.0;899168.0;167920.0;;;;-0.14351712328767127;0.04430120305073719;5.629028829318835;5.449095419950424;4.317578579198578;0.06249990392002471;0.042588451554597145;0.047412676607073566;-0.002112520833333333;-0.0014612569444444447;-0.01939356597222221;-0.0018294513888888898;0.043335033796296316;0.002009613762861896;0.0016432671264539733;0.0047909398970886145;0.0022433732417011147;0.006587391631145229;25.0;6.0;7.0;20934.0;11735.0;24618.0;10.0;15.0;6.0;;15817.0;5117.0;11735.0;;['en'];17.0;8.0;;;5.0;1.0;;;8111.0;12823.0;;;4004.0;7731.0;;;-0.18781832633840845;-0.09921592023693408;BHS
2020-01-26;;;;;;;;;301.0;240.0;240.0;196.0;105.0;;;;349495.0;170414.0;179081.0;;;;-0.09223691275167786;0.04603503419805391;5.3102845966235614;5.267790840039309;4.299132233819352;0.06162610798490285;0.04958688619467394;0.04127360391650943;-0.005026635416666665;-0.005175432291666665;-0.02335201302083333;0.0001975364583333332;0.06707769803558712;0.0015771497068628757;0.0019333990222547112;0.003678261759891507;0.0011889769946188886;0.004152622741791563;23.0;11.0;13.0;30652.0;10235.0;39215.0;20.0;3.0;10.0;1.0;29796.0;856.0;9569.0;666.0;['en'];17.0;6.0;;;5.0;6.0;;;26485.0;4167.0;;;5402.0;4833.0;;;-0.13827194694973177;-0.046201878553623954;BHS
2020-01-27;;;;;;;;;288.0;241.0;241.0;162.0;125.0;1.0;;;574549.0;181935.0;308433.0;84181.0;;;-0.3837617801047119;0.037133949282775726;5.065856304392498;5.191600466222935;4.409584542968652;0.057355030679363365;0.0471590585200576;0.0374712162730666;-0.0025945348258706465;-0.00904236815920398;0.0010831878109452628;0.009197475124378112;0.03174920348983519;0.000976976897731831;0.0017725276242758644;0.004523101010001692;0.001556363998291516;0.005656523897616275;31.0;12.0;17.0;114795.0;13628.0;82887.0;30.0;1.0;12.0;;112756.0;2039.0;13628.0;;['en'];13.0;17.0;1.0;;5.0;7.0;;;16116.0;14498.0;84181.0;;7982.0;5646.0;;;-0.42089572938748765;-0.34662783082193616;BHS
2020-01-28;;;;;;;;;309.0;256.0;256.0;190.0;119.0;;;;387345.0;163906.0;223439.0;;;;-0.2401883838383839;0.03876389585933774;5.174335191052049;5.270448216838408;4.254447929449314;0.057212403224988766;0.04060407887109912;0.0355035060028762;-0.006584166666666665;-0.005702317966903072;-0.004123827186761225;0.004657867248590652;0.041346300278622086;0.0014308636825820936;0.001432957330137059;0.0036972736786356703;0.001421875574204911;0.004867601451560554;19.0;8.0;12.0;11811.0;8222.0;43549.0;17.0;2.0;8.0;;5962.0;5849.0;8222.0;;['en'];9.0;10.0;;;6.0;2.0;;;2381.0;9430.0;;;6575.0;1647.0;;;-0.27895227969772163;-0.20142448797904616;BHS
2020-01-29;;;;;;;;;304.0;240.0;240.0;174.0;129.0;1.0;;;460022.0;186879.0;188962.0;84181.0;;;-0.19314352941176466;0.043262331097104895;5.1841951590076585;5.101761396782228;4.475305867897535;0.06166520878378255;0.04346656495225131;0.04157446242685635;-0.022835630841121498;-0.004550767912772586;-0.016878548442367584;-0.0019300082674335007;0.04844649689500534;0.003584517382399092;0.00181352723229374;0.003471839568185832;0.0014253814816146686;0.004529671755759445;12.0;13.0;3.0;99337.0;7510.0;2384.0;10.0;2.0;11.0;2.0;97849.0;1488.0;6043.0;1467.0;['en'];5.0;6.0;1.0;;9.0;4.0;;;3415.0;11741.0;84181.0;;3988.0;3522.0;;;-0.23640586050886955;-0.14988119831465976;BHS
2020-01-30;;;;;;;;;427.0;361.0;361.0;234.0;188.0;5.0;;;996665.0;239844.0;335916.0;420905.0;;;-0.1329710317460316;0.0325910897205706;5.2360665596874725;5.195656277282809;4.2752251828670165;0.053618935634148594;0.03695097171878857;0.032444948431649384;-0.004194367647058822;-0.0002955264705882352;-0.034056513632119485;-0.00028079754901960794;0.07218175196973754;0.0012782059832911388;0.0004977585163752769;0.0023883382136241182;0.0007023027296481557;0.0025562213438506468;19.0;9.0;22.0;21227.0;28507.0;23916.0;18.0;1.0;5.0;4.0;20846.0;381.0;25976.0;2531.0;['en'];5.0;14.0;;;7.0;2.0;;;2221.0;19006.0;;;9010.0;19497.0;;;-0.16556212146660218;-0.100379942025461;BHS
2020-01-31;;;;;;;;;323.0;266.0;266.0;176.0;144.0;3.0;;;636498.0;132108.0;251847.0;252543.0;;;-0.1919295238095237;0.038620858889070735;5.199996306471307;5.252097993364659;4.353738987093154;0.06496413362470435;0.04363295319301959;0.03685606338064088;-0.00338339;-0.004123665925925926;-0.020303996037037062;0.004598253888888886;0.05469717392857138;0.0012087330596095506;0.0011286480547838525;0.0026970897867415076;0.001631845487229828;0.0032037010634446096;9.0;4.0;9.0;4608.0;2737.0;15279.0;7.0;2.0;4.0;;3016.0;1592.0;2737.0;;['en'];5.0;4.0;;;2.0;2.0;;;1803.0;2805.0;;;861.0;1876.0;;;-0.23055038269859443;-0.15330866492045295;BHS
