date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;ECO_market_cap;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;FAC_reliabile_num_local;FAC_reliabile_num_foreign;FAC_unreliabile_num_local;FAC_unreliabile_num_foreign;FAC_reliabile_fol_local;FAC_reliabile_fol_foreign;FAC_unreliabile_fol_local;FAC_unreliabile_fol_foreign;local_languages;FAC_reliabile_num_00;FAC_reliabile_num_01;FAC_reliabile_num_10;FAC_reliabile_num_11;FAC_unreliabile_num_00;FAC_unreliabile_num_01;FAC_unreliabile_num_10;FAC_unreliabile_num_11;FAC_reliabile_fol_00;FAC_reliabile_fol_01;FAC_reliabile_fol_10;FAC_reliabile_fol_11;FAC_unreliabile_fol_00;FAC_unreliabile_fol_01;FAC_unreliabile_fol_10;FAC_unreliabile_fol_11;iso3
2020-01-22;0;0;0;0.0018882724543089998;-0.000408912672565265;-0.00613600274059323;-0.00518597910194707;-354714822541.844;7750.0;5862.0;6024.0;4104.0;3199.0;92.0;355.0;;568465536.0;10508157.0;10471137.0;39949002.0;507537240.0;;-0.04319946973044739;0.008572317969105459;5.251491926861733;5.233721465943343;4.221903736115359;0.011164679876960614;0.007859609974513007;0.0055408113173101145;-0.0005270408748114634;-9.604283559577672e-05;-0.023459076737413043;0.00015887618688501017;0.08183088719214478;0.00010055310970550488;7.910374861409331e-05;0.0005101707750812151;9.021222302992128e-05;0.00040459548873763256;895.0;298.0;762.0;117200901.0;42678934.0;127348414.0;729.0;166.0;240.0;58.0;116718937.0;481964.0;42437409.0;241525.0;['hi', 'en'];454.0;379.0;18.0;44.0;166.0;115.0;2.0;15.0;1132217.0;1764388.0;10554481.0;103749815.0;605193.0;560014.0;3138.0;41510589.0;IND
2020-01-23;0;0;0;-0.00777254935023208;-0.00295320370756613;0.000512713434439149;0.006048395097545621;468393234628.141;14823.0;10777.0;10957.0;8389.0;5776.0;129.0;526.0;3.0;1048186033.0;16521067.0;16545706.0;56379914.0;958739346.0;0.0;-0.0484152228462188;0.005788920438979246;5.513409990511545;5.355152957984926;4.364265264625298;0.009649164030722872;0.006339322786502118;0.0053624573954081135;-0.0004036250880902044;-0.00010848439041578576;-0.02422582574222358;0.00015207656800563765;0.07418953446380874;8.047412116474393e-05;6.592789085825673e-05;0.00046111188017913655;0.00010927749093503686;0.0004576444683417447;2264.0;686.0;1020.0;400429937.0;100186459.0;148000770.0;1744.0;520.0;587.0;99.0;399632065.0;797872.0;99846620.0;339839.0;['hi', 'en'];1170.0;936.0;37.0;120.0;420.0;233.0;5.0;28.0;2839682.0;3393290.0;14220657.0;379976308.0;1398267.0;493109.0;8198.0;98286885.0;IND
2020-01-24;0;0;0;0.00418135255731755;0.00679859368380242;0.0045826969193267795;0.00555910424263395;439165774552.375;28481.0;19308.0;19814.0;15767.0;11718.0;197.0;761.0;38.0;1342168960.0;27625951.0;33200773.0;35019143.0;1246323093.0;0.0;0.03075849871743238;0.0043901754501641365;5.597579726324659;5.40969382476575;4.344552154418216;0.008206947401780192;0.005212061263122347;0.004127052348676416;-0.001293218229106013;5.956476844842982e-05;-0.023951193201146637;0.0002334414460951503;0.06369503750526452;0.00010755874347894725;9.199277434219571e-05;0.0003639599882145732;0.00011011507132862893;0.0004185558705002364;3448.0;1107.0;1627.0;352650645.0;149410836.0;124670801.0;2559.0;889.0;946.0;161.0;351463939.0;1186706.0;148965028.0;445808.0;['hi', 'en'];1796.0;1484.0;42.0;123.0;623.0;434.0;9.0;41.0;3095345.0;3024665.0;1953793.0;344576842.0;1803244.0;1366294.0;27964.0;146213334.0;IND
2020-01-25;0;0;0;;;;;;44527.0;29087.0;30033.0;25591.0;17957.0;239.0;740.0;;1489052807.0;35543438.0;39953538.0;57331477.0;1356224354.0;;-0.09472073605250693;0.003824047446908877;5.3662488843933565;5.271662908494945;4.26104652155174;0.005911006191864625;0.0040023005290840815;0.0033495611619885172;-0.0009846176077218077;-0.0006406594556376512;-0.017139197239369783;0.0012732718429672072;0.05904522377795599;8.575075756538111e-05;7.780625547880541e-05;0.00032416648537368967;0.0001279289375060761;0.00038525625788175935;3541.0;1097.0;1673.0;356389064.0;193064971.0;176643967.0;2727.0;814.0;984.0;113.0;355137597.0;1251467.0;192641064.0;423907.0;['hi', 'en'];1995.0;1417.0;28.0;101.0;630.0;422.0;4.0;41.0;4142193.0;3573350.0;7987224.0;340686297.0;1850698.0;1189166.0;133905.0;189891202.0;IND
2020-01-26;0;0;0;;;;;;40221.0;29634.0;30064.0;23791.0;15813.0;144.0;473.0;;944535673.0;39331889.0;35371469.0;56490355.0;813341960.0;;-0.1246465083459064;0.0037604667246943883;5.276949314115122;5.204485002238833;4.302456791315692;0.005466549309339888;0.004005034939144331;0.003598157981680056;-0.0009037150260754093;-0.0017275597502369102;-0.024895355848098998;0.000505193211261315;0.06739039847649943;8.419925791271859e-05;8.665208260175257e-05;0.0002817471078990514;8.350110078742082e-05;0.00031361760240953765;3064.0;1425.0;1706.0;267005889.0;148756243.0;93113495.0;2535.0;529.0;1271.0;154.0;266301764.0;704125.0;148565860.0;190383.0;['hi', 'en'];1682.0;1267.0;38.0;77.0;841.0;547.0;6.0;31.0;3662677.0;3227296.0;8120362.0;251995554.0;2682455.0;1589684.0;32152.0;144451952.0;IND
2020-01-27;0;0;0;0.00185049522515257;-0.0045368487393950795;-0.00351659724367082;-0.0106086006564752;-901645341698.0941;36059.0;26353.0;27500.0;20397.0;14487.0;269.0;906.0;;1537057971.0;35040030.0;43328542.0;85644759.0;1373044640.0;;-0.2291755249502833;0.0037519474094068702;5.1439628325339415;5.173424157761561;4.349586614756051;0.00527268857792196;0.004138181242627528;0.0034463421168820754;-0.0013776011958748153;-0.004347215931386521;-0.02059820944177415;0.0017998074798862339;0.06635436867662144;7.430027418931222e-05;0.00012327374757321473;0.0002882362957714299;9.294218745184715e-05;0.0003434591107671486;3621.0;1189.0;2017.0;369766136.0;199706702.0;163591835.0;3167.0;454.0;1065.0;124.0;368732822.0;1033314.0;199030464.0;676238.0;['hi', 'en'];1970.0;1474.0;42.0;135.0;668.0;460.0;16.0;45.0;3957623.0;4106228.0;4808070.0;356894215.0;1921673.0;1334187.0;348273.0;196102569.0;IND
2020-01-28;0;0;0;-0.0040254397368624205;-0.00435189192853613;-0.00683756263983248;-0.0052286132247108;-534927820818.75;43401.0;32131.0;33877.0;24262.0;17308.0;435.0;1396.0;;2072494347.0;50066593.0;68281102.0;162467461.0;1791679191.0;;-0.11064594021535304;0.003508419326195381;5.276334499322722;5.282995958889246;4.266232551329939;0.005122971944585789;0.003909916520168682;0.002932516312207905;-0.0023827821541793077;-0.0023456234494516827;-0.021545756170864017;0.0009864189948320123;0.06567823200806266;8.148745980865585e-05;8.489363923471325e-05;0.00027156305423833155;9.526367659781064e-05;0.000303903311491689;3497.0;1526.0;2774.0;494264921.0;147277942.0;267643495.0;3042.0;455.0;1345.0;181.0;473046775.0;21218146.0;134482709.0;12795233.0;['hi', 'en'];1875.0;1361.0;70.0;191.0;878.0;591.0;13.0;44.0;4847868.0;4271873.0;25732757.0;459412423.0;1621723.0;1869182.0;122832.0;143664205.0;IND
2020-01-29;0;0;0;-0.0027366144927878397;0.000497247932990774;0.00657320168980924;0.00609464622933054;548183210911.719;42112.0;30836.0;31917.0;23270.0;17023.0;427.0;1392.0;;2125659214.0;46104889.0;53695472.0;80057170.0;1945801683.0;;-0.04999397585071539;0.003603222395352033;5.2780922825926835;5.2685646633979015;4.3324750304157815;0.0060859961627792005;0.004431076465419522;0.003196239075741744;-0.002643376792274327;-0.0012941655398920019;-0.02424202411581925;0.0011980943000642298;0.06528381055419458;0.00012423827540260403;8.27261335007967e-05;0.00031454648311504533;9.652048742940554e-05;0.00033818476995911133;2034.0;810.0;1526.0;370323612.0;114136887.0;55646386.0;1445.0;589.0;705.0;105.0;362003334.0;8320278.0;113814659.0;322228.0;['hi', 'en'];1092.0;784.0;30.0;128.0;484.0;292.0;3.0;31.0;2793432.0;1825681.0;4325058.0;361379441.0;1633856.0;952925.0;294056.0;111256050.0;IND
2020-01-30;1;0;0;0.00270783517404283;-0.00158716183179308;-0.00772987611811615;-0.0077549763791147095;-814952783217.547;63395.0;46946.0;48455.0;35468.0;25726.0;540.0;1661.0;;2354283940.0;55904828.0;81925288.0;142220158.0;2074233666.0;;0.013941700562763887;0.002891136356039037;5.306971300882227;5.321205661258023;4.258696314090953;0.0043683243213211926;0.0034171781323658825;0.0025527941395566602;-0.0012818407109807678;-0.0010174013012005947;-0.02845535295298889;0.0015057377114540214;0.06766452866732953;6.0019583895468165e-05;5.120308842554936e-05;0.0002264517211961603;6.942512446727265e-05;0.00022571464510943951;2661.0;1221.0;2990.0;428898437.0;220508464.0;73952849.0;2135.0;526.0;960.0;261.0;420387475.0;8510962.0;205226320.0;15282144.0;['hi', 'en'];1425.0;1054.0;33.0;149.0;698.0;469.0;7.0;47.0;3308426.0;2664920.0;20651338.0;402273753.0;1859924.0;1194097.0;28909.0;217425534.0;IND
2020-01-31;1;0;0;-0.00390542523196125;-0.00385506289926596;-0.00540565566148565;-0.006142239904948;-838769150818.109;70203.0;55994.0;57774.0;39047.0;28910.0;538.0;1708.0;;2524736221.0;60150488.0;93048948.0;127889071.0;2243647714.0;;-0.05144529342355798;0.002730119788892175;5.213772645413644;5.2049353174685615;4.330221367492783;0.003952628313933079;0.0027782082548815424;0.002199626205856361;-0.0013707497881681944;-0.001339392070902523;-0.03287288085235328;0.0001891937711728665;0.07006944475615136;5.41073664637896e-05;5.301844479175141e-05;0.000195225051891354;6.296341336808084e-05;0.0001996581467524435;2490.0;996.0;1977.0;438909466.0;152011126.0;92265277.0;2171.0;319.0;839.0;157.0;414038449.0;24871017.0;151822582.0;188544.0;['hi', 'en'];1344.0;979.0;35.0;132.0;564.0;392.0;1.0;39.0;2715492.0;2761660.0;20564028.0;412868286.0;1261451.0;879301.0;1547.0;149868827.0;IND
