country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;TWI_num;TWI_num_en;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_reliable;FAC_unreliable;FAC_unknown
Iran (Islamic Republic of);IRN;2020-01-22;0;0;0;;;;;0.25029453124999995;0.052266245747359434;5.554657390228816;5.423460630540093;4.172562573438465;0.07384754215210246;0.041309659955577366;0.034153748416532466;-0.0011946918604651164;-0.0005786511627906976;-0.02075435542635658;-0.001108168604651163;0.08108743225359916;0.001095247679425297;0.0009890086319549387;0.0028987722550664835;0.0007795572957785315;0.0018358476340563762;287.0;151.0;169.0;118.0;;;;322146.0;169026.0;153120.0;;;;13.0;9.0;34.0
Iran (Islamic Republic of);IRN;2020-01-23;0;0;0;;;;;0.10313911111111107;0.037075933412514;5.763148350807231;5.459295378387918;4.497690300594749;0.0638281075765993;0.0383690390630602;0.03389804737493598;0.0;-8.983760683760678e-05;-0.020739983618233624;0.0007779722222222222;0.07315296525049025;0.0;0.0006227668587940522;0.002968765592690947;0.0008654100815383129;0.00322999267878287;639.0;267.0;355.0;280.0;;1.0;3.0;1775020.0;459519.0;1087821.0;;227680.0;0.0;68.0;18.0;69.0
Iran (Islamic Republic of);IRN;2020-01-24;0;0;0;;;;;0.118197393364929;0.027320292995852542;5.79908435853255;5.539746739523874;4.399640408537616;0.051408945255038835;0.030927249240429975;0.02562687071210285;-0.0018394580152671753;-0.00023565458015267177;-0.021086008269720104;-0.0009527639949109416;0.0566621178616867;0.0007066860037850131;0.0006587994179629084;0.0020594493334636288;0.0007050023873349882;0.0026787268759492487;1230.0;561.0;725.0;502.0;;3.0;;2169175.0;703883.0;620328.0;;844964.0;;92.0;36.0;104.0
Iran (Islamic Republic of);IRN;2020-01-25;0;0;0;;;;;-0.10277946287519753;0.022792446133498682;5.397494364257149;5.303366368014697;4.2785290099201205;0.031213644586817493;0.02113554592474261;0.02031650677293509;-0.0008355159817351597;-0.0008639737442922374;-0.02090299595201855;0.0012329566971080665;0.05592888059517212;0.00046038036698880586;0.0003845659172175436;0.0018412806147189609;0.0006492205323448261;0.002350407760100601;1980.0;906.0;1118.0;852.0;;10.0;;4446856.0;977882.0;1788570.0;;1680404.0;;107.0;39.0;132.0
Iran (Islamic Republic of);IRN;2020-01-26;0;0;0;;;;;-0.16498939597315426;0.02009315532096386;5.2122401466083685;5.138859370430887;4.368544022202954;0.031354786263754764;0.023540947279399;0.02154085852711192;-0.0014992885714285714;-0.002896479393939394;-0.023766057636363715;0.00043925787878787854;0.06646818095007502;0.0005536444456915781;0.0005517000228542192;0.0014516084746690578;0.0004355381959783181;0.0017543706526512422;1847.0;1064.0;1066.0;766.0;4.0;11.0;;4024979.0;1223639.0;1030620.0;183883.0;1586837.0;;100.0;45.0;142.0
Iran (Islamic Republic of);IRN;2020-01-27;0;0;0;;;;;-0.3251634508348791;0.023824091336428814;5.088160357362042;5.114352358268162;4.471428563957412;0.033779330770118486;0.02769730761671916;0.02286106845591988;-0.0023427358359402162;-0.006962654501216542;-0.016897365166261058;0.0027805704785077053;0.059756102614606;0.000583069374795802;0.0009176039310476836;0.0020309763842112014;0.0006322272574664872;0.002480538831005265;1253.0;701.0;719.0;522.0;2.0;10.0;;2936540.0;596070.0;894629.0;53924.0;1391917.0;;107.0;29.0;130.0
Iran (Islamic Republic of);IRN;2020-01-28;0;0;0;;;;;-0.08905611353711794;0.025782210878261002;5.258093584541207;5.300451708898243;4.228740193871394;0.0390357831103874;0.02759718445167271;0.02147557002082006;-0.0037518981191222585;-0.003492689655172413;-0.02115179155844148;0.0012597104653966713;0.055489588247308284;0.0007549886650323884;0.0007212806301843341;0.0022552545220941274;0.0008408128738756133;0.002681630395711685;1159.0;606.0;634.0;512.0;1.0;12.0;;3541589.0;773154.0;1086326.0;26962.0;1655147.0;;88.0;35.0;110.0
Iran (Islamic Republic of);IRN;2020-01-29;0;0;0;;;;;-0.1161102040816327;0.027335784105096173;5.2308015336427625;5.167180798993009;4.341218015133896;0.042826382781670135;0.03125515191180496;0.02611309381191191;-0.008456943181818184;-0.003158234090909091;-0.0263425162121212;-0.0014144086489898992;0.06262510715712319;0.0017734769214512761;0.0010544096866009383;0.0021844476255447496;0.0007444476980387777;0.0026406047770178953;1194.0;583.0;701.0;477.0;;16.0;;2851458.0;842729.0;613282.0;;1395447.0;;62.0;28.0;82.0
Iran (Islamic Republic of);IRN;2020-01-30;0;0;0;;;;;-0.05259588400374187;0.01699911020861449;5.2223171043170895;5.232202800497358;4.239928046905432;0.02451825156954136;0.018958947842665504;0.015207206739572581;-0.0021564850364963503;-0.0014623958637469587;-0.02509955558533884;0.0024507145985401533;0.0625991385956595;0.0004794493372180946;0.00036573411444982184;0.0014999014037299905;0.00058059377845843;0.0015344316105215358;2425.0;1340.0;1397.0;1003.0;;25.0;;6620454.0;1340335.0;1760838.0;;3519281.0;;60.0;51.0;199.0
Iran (Islamic Republic of);IRN;2020-01-31;0;0;0;;;;;-0.07926312217194569;0.0198676926291646;5.253138602889169;5.274684362999272;4.2872935655623605;0.030160409136665223;0.02081176226678417;0.016737027970557827;-0.002298643928571429;-0.002636141904761904;-0.02755188997023821;-0.0006740707270408168;0.0639551748913832;0.00046589354676697723;0.00048305215035811104;0.0014398536145837212;0.0005415805419269146;0.0016190542752171195;2235.0;1141.0;1253.0;942.0;;40.0;;7728434.0;1430079.0;2007174.0;;4291181.0;;71.0;55.0;144.0
Iran (Islamic Republic of);IRN;2020-02-01;0;0;0;;;;;-0.17318993135011454;0.026887299205440016;5.135057257275949;5.205686119334327;4.340638632364919;0.039991733347655364;0.02949223766507785;0.023068691000327508;-0.002803540268456377;-0.002246138329604772;-0.0262692925615212;-0.0006400743847874723;0.06801519714698374;0.0006999965836253533;0.0006428406244472659;0.0018311218008646333;0.0006225100814776232;0.0020874575551035413;1114.0;578.0;616.0;462.0;3.0;33.0;;5814573.0;824685.0;1291017.0;80886.0;3617985.0;;68.0;35.0;109.0
Iran (Islamic Republic of);IRN;2020-02-02;0;0;0;;;;;-0.17095558375634534;0.02674177349292181;5.181236631291348;5.256773702473762;4.35571685308976;0.040178767626745535;0.029066171753888637;0.02208446747572029;-0.0008067373540856031;-0.0005830085603112839;-0.02475758460255694;0.0014440405317769126;0.06893001600552495;0.0004957015575535479;0.0004511019677136502;0.0020648623147621744;0.0005626402782035611;0.002081920877836492;1104.0;526.0;608.0;471.0;1.0;24.0;;4084352.0;753741.0;1212941.0;26962.0;2090708.0;;85.0;16.0;79.0
Iran (Islamic Republic of);IRN;2020-02-03;0;0;0;;;;;-0.07677993527508087;0.0321641321146973;5.2011220186917715;5.202631754044585;4.412496723469848;0.05055635352379286;0.03517604977536398;0.026302988509962082;9.16521739130436e-05;-0.0004700314009661835;-0.027975730170232325;0.0004023228663446055;0.07173231921248377;0.0007707666683695357;0.0003348953605807052;0.002292551975791219;0.000787133952267163;0.0023166926390783115;991.0;406.0;533.0;431.0;2.0;25.0;;4528549.0;654291.0;1025990.0;53924.0;2794344.0;;53.0;19.0;73.0
Iran (Islamic Republic of);IRN;2020-02-04;0;0;0;;;;;-0.1589597510373443;0.036352744511709535;5.2145557991830245;5.157121179433459;4.332633779822394;0.05318350693415432;0.03433144365510946;0.031524147357959866;-0.0007872761780104713;-0.0008837636046327146;-0.023434694141111958;0.00025250959860383945;0.06932259564020918;0.0004354836513442888;0.0005179248470186298;0.002362301317496027;0.0005392511405984769;0.002469483178675168;703.0;343.0;379.0;303.0;2.0;19.0;;4502967.0;429189.0;1456214.0;53924.0;2563640.0;;35.0;20.0;79.0
Iran (Islamic Republic of);IRN;2020-02-05;0;0;0;;;;;0.007586440677966092;0.035913202712107614;5.239813362306477;5.224390097397934;4.344023876677011;0.059141604353143536;0.04125065848600391;0.02766315769544096;-0.0015541531531531527;-0.0007001317567567565;-0.026343949399399432;-0.0012448947072072074;0.07076145446062948;0.0006894249435265726;0.0006799076870032767;0.002747559346922493;0.0009932700670736466;0.002890307829507277;624.0;295.0;362.0;239.0;1.0;22.0;;3406921.0;504419.0;657264.0;10285.0;2234953.0;;23.0;9.0;71.0
Iran (Islamic Republic of);IRN;2020-02-06;0;0;0;;;;;-0.14889113573407262;0.023776474549649138;4.859768648324832;4.982733326858995;4.437864296969023;0.043537345091967335;0.028318438651910964;0.02046662234096329;-0.0009984275618374558;-0.0011520964664310956;-0.015332715237177434;0.0005132883392226148;0.07919499911928501;0.000420046429149168;0.000491521118182151;0.0017005463738554991;0.00038890470067188767;0.0016662974446114988;705.0;413.0;445.0;250.0;2.0;8.0;;2239461.0;358287.0;538455.0;44735.0;1297984.0;;28.0;16.0;62.0
Iran (Islamic Republic of);IRN;2020-02-07;0;0;0;;;;;-0.1219514170040484;0.03918233475582101;5.2586625306421935;5.2412090051591385;4.385399408453131;0.05728514648305087;0.039126534717537235;0.028730473993147182;-0.0011224393063583816;-0.00028398265895953755;-0.02646652986512525;0.0017005936416184964;0.06917202557365568;0.0006883049118699397;0.0002839826589595377;0.0028253527031300825;0.0007059690683107969;0.002686308057111575;672.0;355.0;346.0;308.0;;18.0;;2944283.0;363395.0;685720.0;;1895168.0;;87.0;9.0;81.0
Iran (Islamic Republic of);IRN;2020-02-08;0;0;0;;;;;-0.052979918032786885;0.03657817712912944;4.949302101610996;5.118855556302671;4.366098227760487;0.07033233559036396;0.042612671101392885;0.032170958262862606;-0.0020685965447154475;-0.0008852926829268293;-0.01964079065040652;-0.0015786239837398373;0.07275595983594657;0.0008102062268722484;0.0007656806583705077;0.0023543795223070645;0.0008937073497423636;0.0022211556093529173;586.0;339.0;285.0;286.0;2.0;13.0;;2470605.0;273110.0;755472.0;53924.0;1388099.0;;98.0;9.0;89.0
Iran (Islamic Republic of);IRN;2020-02-09;0;0;0;;;;;-0.14570806451612894;0.031848348274896215;5.164817401013711;5.219279382597919;4.307500466383718;0.06607811453072385;0.04740400169361153;0.02993193037109615;-0.002829325757575758;-0.00141451654040404;-0.02127335959595961;-8.882828282828308e-05;0.06906356997607657;0.0011042327084547258;0.0008659062283074393;0.002922230648348303;0.0009590897704327767;0.0036137624302785385;604.0;300.0;334.0;254.0;;16.0;;2433384.0;274212.0;509891.0;;1649281.0;;38.0;7.0;108.0
Iran (Islamic Republic of);IRN;2020-02-10;0;0;0;;;;;-0.03877921348314608;0.04257649660325194;5.331001730089514;5.314033049503556;4.282910588864944;0.07090085081945012;0.04968646640462105;0.03135418668399041;-0.000979757142857143;0.006955538095238098;-0.030641963333333355;-0.002497909523809524;0.07722894019214706;0.0006919978594327048;0.0018310260960105844;0.002848587594982641;0.0010960619629765962;0.0026095771768718523;505.0;231.0;270.0;223.0;;12.0;;2286379.0;342716.0;596746.0;;1346917.0;;38.0;14.0;111.0
Iran (Islamic Republic of);IRN;2020-02-11;0;0;0;;;;;-0.01321015228426398;0.04099382019652184;5.309223327723325;5.2548748572748565;4.347452776802776;0.07091215655128708;0.05012996205107827;0.033067457972920926;-0.0021248983050847453;-0.0003918644067796607;-0.027095434086629042;-0.0001856520715630888;0.06736202917339258;0.0012156550411944547;0.0013185690335357928;0.003413814643858419;0.0014174665558919519;0.0031208551237136605;504.0;254.0;263.0;229.0;;12.0;;2208982.0;296689.0;584604.0;;1327689.0;;29.0;11.0;68.0
Iran (Islamic Republic of);IRN;2020-02-12;0;0;0;;;;;-0.13181363636363638;0.043474776769409314;5.322017491118369;5.2062275406529785;4.373473755938672;0.0773081875590145;0.04893588833203297;0.038014729194342144;-0.001428875;-7.958695652173891e-05;-0.022736716304347808;0.0004155018115942029;0.0705703463164252;0.000817324408336758;0.0011051588641200797;0.0036015646833002773;0.0012061944873227974;0.004064165657197068;425.0;216.0;217.0;193.0;2.0;13.0;;2509306.0;349589.0;808973.0;48534.0;1302210.0;;31.0;8.0;53.0
Iran (Islamic Republic of);IRN;2020-02-13;0;0;0;;;;;-0.21369404761904764;0.04227568948261717;5.182838853889876;5.242261587760312;4.395072274380947;0.06396127842057997;0.04609978569334136;0.03386230528722258;-0.005489504132231404;-0.005214148760330577;-0.02810968925619837;-0.003724424242424244;0.0706288628623902;0.0012839796960756155;0.00150258783765565;0.002992355438073283;0.0014536043170547295;0.002919430804913453;455.0;253.0;268.0;179.0;;8.0;;1596818.0;448030.0;282097.0;;866691.0;;33.0;12.0;49.0
Iran (Islamic Republic of);IRN;2020-02-14;0;0;0;;;;;-0.18699912280701744;0.05362821774969656;5.109736602558281;5.240013281202091;4.3462879222564546;0.07590903347459275;0.05478248884596428;0.0436581571906072;-0.006989539682539682;-0.005155273809523809;-0.022976858134920616;-0.0035240595238095235;0.07380293125000004;0.0024052457586276853;0.0019379407055351726;0.003548572268850847;0.0014681015059535322;0.0034970119779283338;355.0;184.0;163.0;179.0;;13.0;;3739901.0;262468.0;793444.0;;2683989.0;;44.0;17.0;45.0
