date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;ECO_market_cap;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;FAC_reliabile_num_local;FAC_reliabile_num_foreign;FAC_unreliabile_num_local;FAC_unreliabile_num_foreign;FAC_reliabile_fol_local;FAC_reliabile_fol_foreign;FAC_unreliabile_fol_local;FAC_unreliabile_fol_foreign;local_languages;FAC_reliabile_num_00;FAC_reliabile_num_01;FAC_reliabile_num_10;FAC_reliabile_num_11;FAC_unreliabile_num_00;FAC_unreliabile_num_01;FAC_unreliabile_num_10;FAC_unreliabile_num_11;FAC_reliabile_fol_00;FAC_reliabile_fol_01;FAC_reliabile_fol_10;FAC_reliabile_fol_11;FAC_unreliabile_fol_00;FAC_unreliabile_fol_01;FAC_unreliabile_fol_10;FAC_unreliabile_fol_11;iso3
2020-02-01;0;0;0;;;;;;3972.0;2171.0;939.0;2370.0;1533.0;21.0;48.0;;32046638.0;5095283.0;3355757.0;1162492.0;22433106.0;;-0.11215538370017852;0.013276094535615004;5.1935926047274314;5.243077663881824;4.317267637811215;0.01979386599738413;0.013867487524530773;0.011654855305630865;-0.0029659713107241053;-0.002485898207556779;-0.02630874075989684;-0.0007755003666361138;0.06892831279677393;0.0004051383535225027;0.0004023764782611828;0.000999349781287561;0.0003665150008249419;0.0010642949794164986;233.0;90.0;247.0;524244.0;274247.0;2208001.0;48.0;185.0;8.0;82.0;87057.0;437187.0;10810.0;263437.0;['de', 'fr', 'it', 'rm'];153.0;77.0;2.0;1.0;56.0;34.0;;;361645.0;131450.0;24004.0;7145.0;207579.0;66668.0;;;CHE
2020-02-02;0;0;0;;;;;;4284.0;1932.0;1393.0;2370.0;1801.0;20.0;93.0;;67853136.0;4830661.0;3825403.0;725730.0;58471342.0;;-0.08543039083557966;0.014110559402139662;5.232301400754988;5.247804011337465;4.291245573664399;0.02016127226826136;0.01388912283535841;0.011501087156921556;-0.0008095310707456981;-0.0004668235075419587;-0.02724844020607593;0.0010593906150414278;0.07321355016929887;0.00024394271347466344;0.00019014758543768872;0.001032414460985851;0.0002615766245470413;0.0009628607610301906;234.0;60.0;201.0;1070067.0;156724.0;2928942.0;41.0;193.0;5.0;55.0;109286.0;960781.0;20709.0;136015.0;['de', 'fr', 'it', 'rm'];139.0;89.0;2.0;4.0;38.0;22.0;;;480886.0;221062.0;14018.0;354101.0;105733.0;50991.0;;;CHE
2020-02-03;0;0;0;;;;;;3791.0;1861.0;1384.0;2337.0;1304.0;47.0;103.0;;55300068.0;7048821.0;3788128.0;1623319.0;42839800.0;;-0.111116937191249;0.014126238012785959;5.193683851756633;5.194508847126767;4.331284943799409;0.021173762571988403;0.01535641115238615;0.01221308720422974;-0.0007643413424866513;-0.00039334401220442406;-0.026159130677236526;0.000823213863463005;0.07498967320575578;0.00027140672767506584;0.00028331998141278825;0.0011635550665521535;0.0003371439555071834;0.00106403662993238;285.0;59.0;278.0;2457156.0;153866.0;5966189.0;51.0;234.0;13.0;46.0;84022.0;2373134.0;17277.0;136589.0;['de', 'fr', 'it', 'rm'];182.0;90.0;6.0;7.0;34.0;25.0;;;919762.0;198748.0;36794.0;1301852.0;117736.0;36130.0;;;CHE
2020-02-04;0;0;0;;;;;;3442.0;1766.0;1063.0;2075.0;1247.0;33.0;87.0;;59181334.0;5400862.0;3195309.0;1896318.0;48688845.0;;-0.11942585812356987;0.01478192469165067;5.196540856371686;5.184924015695441;4.294434919038676;0.021529299887705137;0.01501387597194804;0.012463625025173864;-0.001104943034557235;-0.0006450801535877129;-0.025344272840172717;0.0009035779637628988;0.07327656118922136;0.00023201778435580855;0.00021789108982184132;0.0010692401198290516;0.00023045080852134516;0.0009848893087244974;249.0;57.0;237.0;4852062.0;216444.0;9260833.0;62.0;187.0;9.0;48.0;129115.0;4722947.0;44050.0;172394.0;['de', 'fr', 'it', 'rm'];156.0;85.0;3.0;5.0;42.0;15.0;;;444324.0;159881.0;22665.0;4225192.0;202497.0;13947.0;;;CHE
2020-02-05;0;0;0;;;;;;3132.0;1593.0;969.0;1837.0;1186.0;37.0;72.0;;66411013.0;4427971.0;3425930.0;2245511.0;56311601.0;;-0.02906500843170324;0.015491417853379241;5.295361515046221;5.256569226676062;4.2801059365778045;0.022679036878531973;0.01569880186931201;0.012577992190923645;-0.0007479872654155495;-0.00046134647750968133;-0.027691012010085517;0.00021193063002680944;0.0746481200234972;0.0002681520912518337;0.00020545268787760935;0.0011996516078684794;0.0002501245708081171;0.001083799462176714;234.0;41.0;219.0;1366477.0;32587.0;4665101.0;36.0;198.0;5.0;36.0;62306.0;1304171.0;1984.0;30603.0;['de', 'fr', 'it', 'rm'];152.0;73.0;4.0;5.0;24.0;17.0;;;568415.0;163325.0;24183.0;610554.0;15648.0;16939.0;;;CHE
2020-02-06;0;0;0;;;;;;3080.0;1668.0;860.0;1920.0;1070.0;35.0;55.0;;29445709.0;4591106.0;2966942.0;2002763.0;19884898.0;;-0.14633875968992224;0.014673085302264244;5.2408892842262365;5.224301867928773;4.333707063162603;0.0226690446766317;0.016045453658245213;0.012744825282176872;-0.0012438328325320516;-0.0006662321714743588;-0.02767715196218704;0.0010924598357371794;0.0730879771452503;0.00030795507064970115;0.0002755656677441389;0.0012398233356594307;0.00035263407867988536;0.0011614305536868787;250.0;52.0;192.0;780285.0;143613.0;2431012.0;56.0;194.0;2.0;50.0;99484.0;680801.0;869.0;142744.0;['de', 'fr', 'it', 'rm'];175.0;67.0;4.0;4.0;38.0;14.0;;;526671.0;161421.0;28036.0;64157.0;87817.0;55796.0;;;CHE
2020-02-07;0;0;0;;;;;;3528.0;1958.0;948.0;2174.0;1216.0;48.0;90.0;;41286514.0;6724514.0;3344704.0;2738613.0;28478683.0;;-0.10434975473020328;0.014603573955143287;5.2724610328480495;5.252562830465172;4.3328711981482355;0.020979095302085096;0.014602841779084538;0.012281833493486813;-0.0013058403490759751;-0.00043444729637234764;-0.028231111755646632;0.0004296774555099245;0.07514573942953291;0.0002611379247460739;0.00027996100155371924;0.0010492474225666632;0.00026517143184441545;0.0009373861424630696;464.0;45.0;205.0;2633708.0;115527.0;3326378.0;48.0;416.0;13.0;32.0;224872.0;2408836.0;19247.0;96280.0;['de', 'fr', 'it', 'rm'];291.0;155.0;8.0;10.0;30.0;15.0;;;929554.0;228409.0;72490.0;1403255.0;95265.0;20262.0;;;CHE
2020-02-08;0;0;0;;;;;;2981.0;1802.0;774.0;1775.0;1135.0;27.0;44.0;;62489251.0;4228964.0;2593513.0;967660.0;54699114.0;;-0.09880037678975137;0.0148979899119084;5.223893498467281;5.240890160618532;4.301802111084745;0.023248555115248416;0.015534395223409126;0.011642682662942156;-0.0009222863224637676;-0.0003244713768115942;-0.024030041784420204;0.00024054865942028966;0.07540223369617899;0.00026189236341862685;0.00022851310385081988;0.0010790053854981825;0.00031006689689244417;0.0009371973929954262;478.0;38.0;192.0;4428892.0;147763.0;1641525.0;89.0;389.0;2.0;36.0;119486.0;4309406.0;7999.0;139764.0;['de', 'fr', 'it', 'rm'];295.0;179.0;2.0;2.0;25.0;12.0;;1.0;492334.0;267650.0;14018.0;3654890.0;71356.0;24810.0;;51597.0;CHE
2020-02-09;0;0;0;;;;;;2796.0;1373.0;970.0;1631.0;1102.0;27.0;36.0;;53490072.0;3652738.0;3024501.0;1480918.0;45331915.0;;-0.06914302752293575;0.01618112981972998;5.229144191287898;5.260861985128015;4.340462326974911;0.026426965020497427;0.019028208560996556;0.01423847166209287;-0.0008780001921229588;-0.0012004143131604226;-0.028149715454514244;3.632901056676263e-05;0.07527450748293234;0.00031031720795596295;0.00032766686513103967;0.0012517288895291172;0.0003768967943483674;0.0011794586563158634;278.0;41.0;479.0;732026.0;149567.0;2298529.0;61.0;217.0;5.0;36.0;73985.0;658041.0;11006.0;138561.0;['de', 'fr', 'it', 'rm'];185.0;87.0;3.0;3.0;34.0;7.0;;;464871.0;163982.0;21027.0;82146.0;115381.0;34186.0;;;CHE
2020-02-10;0;0;0;;;;;;3328.0;1723.0;1189.0;1812.0;1427.0;32.0;57.0;;46350031.0;4379569.0;4069859.0;2666281.0;35234322.0;;-0.10952464312546964;0.01428487402454196;5.3058699045580076;5.268552746542132;4.321801423464634;0.021078482911248086;0.015379300745630976;0.011995803936773308;-0.0006621918103448276;-0.0008327241379310343;-0.023158077565681508;0.0012883616584564847;0.06757841059986244;0.00023009994997917109;0.000415285746886017;0.001317559387228666;0.00035982459694941613;0.001278954793083885;212.0;48.0;446.0;750195.0;79726.0;21204978.0;28.0;184.0;6.0;42.0;35196.0;714999.0;5780.0;73946.0;['de', 'fr', 'it', 'rm'];128.0;79.0;2.0;3.0;31.0;17.0;;;406853.0;162791.0;14018.0;166533.0;62072.0;17654.0;;;CHE
