date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,FRA,9474,1570,232,7672,6420,238,9236,795,228,1223,0.2229,318,812,35,760,1,2,195,27,3,0.013,0.0067,0.0,0.0401,0.259,0.0,0.2656,-0.0071,,0,,0,,,,,
2020-01-23,FRA,33734,4096,741,28897,26301,431,33303,2253,482,3694,0.1762,582,2941,57,2196,2,18,284,162,16,0.0133,0.0049,0.0071,0.0798,0.1864,0.381,0.1825,-0.0035,,0,,0,,,,,
2020-01-24,FRA,91047,16475,1858,72714,72800,737,90310,7626,1269,6236,0.1427,1482,4485,81,7545,18,23,855,332,41,0.0155,0.0087,0.0128,0.05,0.1417,0.2358,0.14,0.0008,,0,,0,,,,,
2020-01-25,FRA,168019,16729,2568,148722,139508,673,167346,19439,1001,7923,0.049,1243,6250,137,19302,12,39,598,292,60,0.0106,0.0046,0.0051,0.0592,0.0439,0.3094,0.0419,,3.0,3,,0,,,,,
2020-01-26,FRA,75193,8927,1997,64269,53001,499,74694,6594,791,5409,0.1071,1230,3738,87,6507,50,48,413,204,76,0.0153,0.0062,0.0031,0.0953,0.1004,0.2845,0.0969,,3.0,0,,0,,,,,
2020-01-27,FRA,51483,8390,1336,41757,36624,688,50795,2778,982,6532,0.2612,1414,3964,71,2707,9,10,787,110,66,0.0124,0.0059,0.0011,0.0438,0.266,0.3544,0.2635,-0.0103,3.0,0,,0,,,,,
2020-01-28,FRA,46711,9490,1579,35642,32858,889,45822,2782,1317,5974,0.3213,1527,3724,96,2686,10,14,1177,80,36,0.0174,0.0058,0.0001,0.2687,0.3688,0.1739,0.375,0.0066,3.0,0,,0,,,,,
2020-01-29,FRA,43871,8504,1458,33909,30148,822,43049,2104,434,3785,0.171,1169,2297,41,2063,10,14,316,51,43,0.0095,0.0058,0.1232,0.0866,0.1798,0.2453,0.1777,0.0056,4.0,1,,0,,,,,
2020-01-30,FRA,59631,11228,1684,46719,38119,917,58714,2374,894,5462,0.2736,1496,3025,49,2325,8,38,732,85,31,0.0203,0.0092,0.3852,0.1647,0.2954,0.375,0.2928,-0.0024,5.0,1,,0,,,,,
2020-01-31,FRA,47911,9012,1489,37410,29882,770,47141,1927,624,3893,0.2446,1022,2414,41,1886,5,86,410,77,46,0.0124,0.0064,0.0152,0.0461,0.2748,0.2778,0.2747,-0.0145,6.0,1,,0,,,,,
