date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-01-22,SDS,62,7,1,54,31,4,3,10,0.4286,6,3,0,4,0,0,2,0,1,,,,,,,,,,,,,,
2020-01-23,SDS,118,18,3,97,51,7,6,14,0.4615,6,6,0,7,0,0,5,1,0,,,,,,,,,,,,,,
2020-01-24,SDS,347,51,8,288,100,39,5,25,0.1136,8,14,0,39,1,0,3,1,0,,,,,,,,,,,,,,
2020-01-25,SDS,580,65,21,494,143,61,4,29,0.0615,11,16,0,61,0,1,3,0,0,,,,,,,,,,,,,,
2020-01-26,SDS,377,40,9,328,192,26,8,22,0.2353,8,8,1,25,0,0,6,2,0,,,,,,,,,,,,,,
2020-01-27,SDS,238,43,7,188,99,18,7,23,0.28,12,7,0,18,0,1,5,0,1,,,,,,,,,,,,,,
2020-01-28,SDS,254,58,12,184,123,24,9,41,0.2727,26,13,2,22,0,0,7,0,2,,,,,,,,,,,,,,
2020-01-29,SDS,269,40,5,224,138,13,4,24,0.2353,14,9,0,13,0,0,4,0,0,,,,,,,,,,,,,,
2020-01-30,SDS,465,76,10,379,268,12,11,37,0.4783,7,12,2,10,0,3,7,1,0,,,,,,,,,,,,,,
2020-01-31,SDS,417,77,10,330,257,13,6,27,0.3158,8,10,0,13,0,0,5,0,1,,,,,,,,,,,,,,
2020-02-01,SDS,166,24,6,136,85,9,4,20,0.3077,9,11,0,9,1,1,1,1,0,,,,,,,,,,,,,,
2020-02-02,SDS,216,45,16,155,112,6,3,20,0.3333,18,2,0,6,1,1,0,1,0,,,,,,,,,,,,,,
2020-02-03,SDS,141,29,14,98,73,2,1,10,0.3333,8,2,0,2,0,1,0,0,0,,,,,,,,,,,,,,
2020-02-04,SDS,132,22,8,102,70,6,3,12,0.3333,3,8,0,6,1,0,1,0,1,,,,,,,,,,,,,,
2020-02-05,SDS,110,35,4,71,55,6,0,24,0.0,19,3,0,6,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-06,SDS,137,13,5,119,87,10,2,16,0.1667,11,3,0,10,0,1,1,0,0,,,,,,,,,,,,,,
2020-02-07,SDS,157,32,12,113,86,16,1,18,0.0588,11,6,0,16,0,0,0,1,0,,,,,,,,,,,,,,
2020-02-08,SDS,126,17,2,107,70,26,2,11,0.0714,6,5,0,26,0,0,1,1,0,,,,,,,,,,,,,,
2020-02-09,SDS,151,25,1,125,70,15,1,53,0.0625,44,7,0,15,0,1,0,0,0,,,,,,,,,,,,,,
2020-02-10,SDS,164,27,0,137,74,11,3,46,0.2143,28,17,0,11,0,0,2,1,0,,,,,,,,,,,,,,
2020-02-11,SDS,122,11,4,107,61,10,2,16,0.1667,8,6,1,9,0,0,1,1,0,,,,,,,,,,,,,,
2020-02-12,SDS,77,13,5,59,45,5,1,5,0.1667,2,2,0,5,0,1,0,0,0,,,,,,,,,,,,,,
2020-02-13,SDS,71,8,5,58,37,6,1,7,0.1429,0,3,0,6,0,0,1,0,0,,,,,,,,,,,,,,
2020-02-14,SDS,85,12,0,73,55,12,1,4,0.0769,2,2,0,12,0,1,0,0,0,,,,,,,,,,,,,,
2020-02-15,SDS,105,14,1,90,30,18,0,8,0.0,0,8,0,18,0,0,0,0,0,,,,,,,,,,,,,,
