date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,BFA,114,21,2,91,18,2,112,4,2,11,0.3333,2,9,0,4,0,0,2,0,0,0.0365,,,0.0365,0.3333,,0.3333,,,,,,,,,,
2020-01-23,BFA,381,48,8,325,62,10,371,13,6,36,0.3158,6,23,2,11,0,1,2,3,0,0.4846,0.0,,0.548,0.375,,0.375,,,,,,,,,,
2020-01-24,BFA,517,103,14,400,157,7,510,26,15,52,0.3659,15,33,1,25,0,1,9,4,1,0.4629,0.8886,0.0,0.4131,0.3438,0.0,0.3548,,,,,,,,,,
2020-01-25,BFA,839,106,13,720,252,2,837,72,19,57,0.2088,19,31,2,70,0,2,10,7,0,0.6982,0.2601,0.0,0.7308,0.2099,0.0,0.2152,,,,,,,,,,
2020-01-26,BFA,827,132,14,681,129,4,823,37,15,80,0.2885,17,54,1,36,0,4,2,7,2,0.2941,0.2433,0.5889,0.2384,0.2708,0.5,0.2609,,,,,,,,,,
2020-01-27,BFA,577,96,19,462,69,8,569,42,10,78,0.1923,18,52,4,38,0,1,6,3,0,0.0507,0.5283,0.0144,0.2661,0.2,0.5,0.186,,,,,,,,,,
2020-01-28,BFA,546,127,14,405,82,2,544,38,13,51,0.2549,11,31,2,36,1,2,10,0,0,0.1086,0.1034,,0.109,0.2609,,0.2609,,,,,,,,,,
2020-01-29,BFA,515,119,16,380,81,6,509,17,10,37,0.3704,14,21,1,16,1,0,5,4,0,0.5895,0.465,,0.6929,0.3529,,0.3529,,,,,,,,,,
2020-01-30,BFA,886,192,21,673,72,8,878,23,18,71,0.439,19,26,0,23,1,4,8,4,1,0.1705,0.711,,0.1456,0.4074,,0.4074,,,,,,,,,,
2020-01-31,BFA,794,153,22,619,66,7,787,21,23,48,0.5227,23,19,3,18,1,5,8,7,2,0.7844,0.7067,0.0,0.8277,0.6296,0.0,0.6538,,,,,,,,,,
2020-02-01,BFA,360,77,18,265,37,4,356,9,10,32,0.5263,8,20,0,9,1,3,2,4,0,0.484,0.7363,,0.2468,0.5,,0.5,,,,,,,,,,
2020-02-02,BFA,381,66,5,310,78,9,372,11,7,30,0.3889,16,12,1,10,0,3,2,2,0,0.4944,0.4223,,0.503,0.5,,0.5,,,,,,,,,,
2020-02-03,BFA,327,56,12,259,53,4,323,14,5,28,0.2632,11,17,2,12,1,0,3,1,0,0.4148,0.2705,,0.4724,0.2308,,0.2308,,,,,,,,,,
2020-02-04,BFA,251,50,15,186,53,6,245,10,2,33,0.1667,11,21,1,9,0,0,2,0,0,0.065,0.0,0.0,0.0739,0.1818,0.0,0.2,,,,,,,,,,
2020-02-05,BFA,257,55,10,192,57,2,255,13,2,36,0.1333,22,11,3,10,0,0,1,1,0,0.3954,0.0,,0.438,0.1818,,0.1818,,,,,,,,,,
2020-02-06,BFA,244,52,8,184,34,0,244,7,4,42,0.3636,14,23,0,7,0,1,3,0,0,0.3532,,,0.3532,0.3636,,0.3636,,,,,,,,,,
2020-02-07,BFA,284,64,16,204,58,3,281,35,2,24,0.0541,8,16,0,35,0,0,2,0,0,0.0033,0.0001,0.0,0.005,0.0345,0.0,0.0357,,,,,,,,,,
2020-02-08,BFA,226,48,7,171,63,0,226,39,2,27,0.0488,11,14,1,38,1,0,1,0,0,0.0133,0.0,0.0,0.0164,0.0526,0.0,0.0541,,,,,,,,,,
2020-02-09,BFA,248,45,16,187,81,3,245,24,5,57,0.1724,44,12,0,24,0,4,1,0,0,0.0319,0.6192,,0.0194,0.1538,,0.1538,,,,,,,,,,
