date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-01-22,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-17,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-22,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-23,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,WSB,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020-03-06,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,WSB,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020-03-11,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,WSB,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
2020-04-10,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-11,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-18,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,WSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
