date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-01-22,SEN,128,26,2,100,86,9,2,39,0.1818,6,27,0,9,0,0,2,0,0,,,,,,,,,,,,,,
2020-01-23,SEN,278,45,8,225,156,14,4,50,0.2222,11,38,0,14,0,1,0,2,1,,,,,,,,,,,,,,
2020-01-24,SEN,623,167,35,421,374,36,9,59,0.2,31,27,1,35,0,1,4,1,3,,,,,,,,,,,,,,
2020-01-25,SEN,1078,190,18,870,797,67,4,74,0.0563,29,44,0,67,0,0,4,0,0,0.046,0.0,,0.0486,0.0606,,0.0606,,,,,,,
2020-01-26,SEN,713,114,16,583,433,34,9,75,0.2093,29,45,0,34,0,0,6,3,0,,,,,,,,,,,,,,
2020-01-27,SEN,814,158,28,628,601,21,3,77,0.125,27,45,0,21,0,0,3,0,0,,,,,,,,,,,,,,
2020-01-28,SEN,760,182,19,559,508,27,4,184,0.129,86,84,0,27,0,0,4,0,0,,,,,,,,,,,,,,
2020-01-29,SEN,545,145,18,382,308,14,5,65,0.2632,18,43,1,13,0,0,5,0,0,,,,,,,,,,,,,,
2020-01-30,SEN,645,169,13,463,394,16,6,119,0.2727,41,65,0,16,1,0,3,1,1,,,,,,,,,,,,,,
2020-01-31,SEN,429,129,17,283,221,13,8,72,0.381,13,55,0,13,0,4,3,1,0,,,,,,,,,,,,,,
2020-02-01,SEN,230,60,3,167,104,5,4,35,0.4444,18,16,0,5,0,2,1,1,0,,,,,,,,,,,,,,
2020-02-02,SEN,437,88,16,333,282,12,0,27,0.0,8,17,0,12,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-03,SEN,673,208,20,445,493,11,0,375,0.0,1,374,1,10,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-04,SEN,805,290,37,478,559,11,1,269,0.0833,12,256,0,11,0,0,1,0,0,,,,,,,,,,,,,,
2020-02-05,SEN,884,317,21,546,665,16,2,493,0.1111,364,127,0,16,0,0,2,0,0,,,,,,,,,,,,,,
2020-02-06,SEN,600,205,30,365,455,11,3,166,0.2143,70,93,3,8,0,0,3,0,0,,,,,,,,,,,,,,
2020-02-07,SEN,539,167,19,353,343,76,2,98,0.0256,16,81,3,73,0,0,2,0,0,,,,,,,,,,,,,,
2020-02-08,SEN,558,163,13,382,358,153,1,77,0.0065,24,51,0,153,0,0,1,0,0,,,,,,,,,,,,,,
2020-02-09,SEN,555,150,14,391,402,65,2,218,0.0299,176,38,0,65,0,0,1,1,0,,,,,,,,,,,,,,
2020-02-10,SEN,462,151,9,302,378,21,4,208,0.16,144,62,1,20,0,0,3,1,0,,,,,,,,,,,,,,
2020-02-11,SEN,392,165,15,212,307,16,1,120,0.0588,26,94,2,14,0,0,1,0,0,,,,,,,,,,,,,,
2020-02-12,SEN,271,113,18,140,213,6,1,74,0.1429,18,54,1,5,0,0,1,0,0,,,,,,,,,,,,,,
2020-02-13,SEN,263,104,5,154,185,18,3,61,0.1429,7,53,0,18,0,0,2,1,0,,,,,,,,,,,,,,
2020-02-14,SEN,269,104,3,162,201,2,2,68,0.5,14,54,0,2,0,2,0,0,0,,,,,,,,,,,,,,
2020-02-15,SEN,288,93,3,192,220,26,4,73,0.1333,16,55,0,26,0,0,4,0,0,,,,,,,,,,,,,,
2020-02-16,SEN,277,56,4,217,152,63,2,35,0.0308,10,25,0,63,0,0,2,0,0,,,,,,,,,,,,,,
2020-02-17,SEN,180,68,2,110,140,9,0,29,0.0,6,22,0,9,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-18,SEN,192,73,3,116,150,2,0,55,0.0,14,40,0,2,0,0,0,0,0,,,,,,,,,,,,,,
