date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-01-22,CHL,6638,1226,119,5293,5814,244,341,1436,0.5829,675,606,35,209,0,1,330,6,4,0.1559,0.0383,0.0,0.3377,0.6446,0.0,0.65,,,,,,,
2020-01-23,CHL,8953,1583,166,7204,7670,365,446,1857,0.5499,726,904,73,292,0,20,406,19,1,0.1266,0.0442,0.092,0.3807,0.5934,0.25,0.5976,,,,,,,
2020-01-24,CHL,11529,2391,274,8864,9250,604,564,2188,0.4829,837,1206,66,538,0,6,516,29,13,0.1503,0.064,0.0196,0.427,0.4887,0.2222,0.4913,,,,,,,
2020-01-25,CHL,8774,1456,168,7150,6047,445,425,1926,0.4885,544,1332,31,414,0,6,238,21,160,0.3522,0.3302,0.0,0.3702,0.5188,0.0,0.5215,,,,,,,
2020-01-26,CHL,7493,1237,166,6090,4936,468,314,1777,0.4015,528,1182,36,432,0,13,209,28,64,0.2388,0.0805,0.0709,0.3645,0.4143,0.4444,0.4139,,,,,,,
2020-01-27,CHL,7729,1551,202,5976,5391,427,308,1494,0.419,585,828,18,409,0,3,279,10,16,0.1081,0.0395,0.0,0.348,0.4119,0.0,0.4145,,,,,,,
2020-01-28,CHL,18800,3859,456,14485,16288,611,434,3034,0.4153,1259,1576,127,484,1,5,389,34,5,0.1674,0.0611,0.3811,0.3851,0.4269,0.25,0.4277,,,,,,,
2020-01-29,CHL,11789,2363,313,9113,9792,194,213,1079,0.5233,485,521,12,182,0,18,158,30,7,0.0879,0.0391,1.0,0.5204,0.5791,1.0,0.5737,,,,,,,
2020-01-30,CHL,12137,2981,404,8752,8712,429,186,1702,0.3024,683,787,13,416,0,19,150,10,7,0.0753,0.0209,0.0,0.3719,0.3628,0.0,0.367,,,,,,,
2020-01-31,CHL,12601,2542,393,9666,9959,268,250,1674,0.4826,1050,558,13,255,1,34,183,23,9,0.0796,0.0153,0.9974,0.4439,0.5422,0.8182,0.5342,,,,,,,
2020-02-01,CHL,9469,1671,273,7525,7863,135,133,1356,0.4963,879,416,4,131,0,18,88,11,16,0.0924,0.0095,1.0,0.6318,0.612,1.0,0.6034,,,,,,,
2020-02-02,CHL,7976,1562,221,6193,5836,210,209,1038,0.4988,466,534,3,207,0,7,182,13,7,0.1223,0.0202,0.8916,0.6432,0.5574,0.6667,0.5552,,,,,,,
2020-02-03,CHL,7383,1645,230,5508,6077,174,87,892,0.3333,322,518,11,163,2,4,70,6,5,0.0283,0.0085,0.2277,0.3274,0.4412,0.2857,0.4479,,,,,,,
2020-02-04,CHL,5311,1348,202,3761,4136,152,76,888,0.3333,317,517,8,144,0,0,67,6,3,0.0241,0.0044,0.0,0.3589,0.4266,0.0,0.4519,,,,,,,
2020-02-05,CHL,5314,1430,210,3674,4340,234,48,960,0.1702,395,513,3,231,0,1,38,5,4,0.0146,0.002,0.1292,0.2846,0.2086,0.3333,0.2065,,,,,,,
2020-02-06,CHL,7270,1816,236,5218,6152,208,146,1217,0.4124,532,653,8,200,0,0,138,4,4,0.0358,0.0119,0.9802,0.4866,0.492,0.5,0.4919,,,,,,,
2020-02-07,CHL,8281,2137,304,5840,7079,373,129,1519,0.257,484,968,6,367,0,1,116,11,1,0.1351,0.0269,0.0007,0.4686,0.2774,0.125,0.2805,,,,,,,
2020-02-08,CHL,4888,1075,229,3584,3712,367,120,740,0.2464,297,413,9,358,0,1,96,23,0,0.1124,0.0575,0.1486,0.2821,0.2435,0.25,0.2434,,,,,,,
2020-02-09,CHL,5293,1020,200,4073,4319,168,106,648,0.3869,230,390,4,164,0,5,89,10,2,0.1146,0.035,0.938,0.2898,0.3972,0.75,0.3905,,,,,,,
2020-02-10,CHL,6859,1583,247,5029,5726,191,93,686,0.3275,259,374,8,183,0,2,81,9,1,0.036,0.0029,0.0,0.301,0.3938,0.0,0.4,,,,,,,
2020-02-11,CHL,7899,1979,325,5595,6755,179,117,824,0.3953,288,491,7,172,0,3,66,45,3,0.0186,0.0079,0.0,0.1959,0.5049,0.0,0.5099,,,,,,,
2020-02-12,CHL,5949,1513,249,4187,5057,155,68,741,0.3049,309,396,4,151,0,0,52,11,5,0.024,0.0009,0.4531,0.4642,0.4091,0.4,0.4094,,,,,,,
2020-02-13,CHL,5244,1397,262,3585,4343,194,74,740,0.2761,286,404,4,190,0,6,61,6,1,0.0106,0.001,0.1028,0.2228,0.3963,0.5,0.3951,,,,,,,
2020-02-14,CHL,4056,1061,199,2796,3336,165,100,688,0.3774,216,435,7,158,0,6,79,10,5,0.0214,0.0019,,0.4312,0.4915,,0.4915,,,,,,,
2020-02-15,CHL,3613,744,178,2691,2952,246,45,546,0.1546,193,334,10,236,0,1,38,5,1,0.0145,0.0018,,0.1172,0.1551,,0.1551,,,,,,,
2020-02-16,CHL,3095,676,96,2323,2362,264,52,460,0.1646,164,258,11,253,0,5,40,6,1,0.0603,0.0097,0.3333,0.2979,0.1667,0.3333,0.1648,,,,,,,
2020-02-17,CHL,3652,977,159,2516,2843,179,96,618,0.3491,232,347,5,174,0,12,63,17,4,0.0398,0.017,1.0,0.3623,0.3782,1.0,0.375,,,,,,,
2020-02-18,CHL,7780,2030,346,5404,6590,188,72,1010,0.2769,340,575,6,182,0,0,54,11,7,0.0251,0.0036,0.6408,0.5778,0.3871,0.6,0.38,,,,,,,
2020-02-19,CHL,7772,1714,277,5781,6588,286,95,1081,0.2493,447,569,7,279,0,29,56,9,1,0.017,0.0015,0.0,0.2647,0.3243,0.0,0.3281,,,,,,,
2020-02-20,CHL,7599,1713,285,5601,6658,164,100,1115,0.3788,428,636,8,156,0,1,90,7,2,0.0384,0.0016,0.0,0.591,0.441,0.0,0.4479,,,,,,,
2020-02-21,CHL,5915,1381,239,4295,4768,194,119,715,0.3802,297,391,5,189,0,6,45,63,5,0.0284,0.0097,0.0043,0.2702,0.4335,0.2,0.4394,,,,,,,
2020-02-22,CHL,4220,929,152,3139,3105,253,90,731,0.2624,308,397,3,250,0,2,70,15,3,0.0562,0.0094,0.3304,0.3203,0.2885,0.5,0.2852,,,,,,,
2020-02-23,CHL,4702,960,185,3557,3429,223,84,677,0.2736,246,369,6,217,0,2,71,6,5,0.0482,0.0103,0.0,0.2478,0.2991,0.0,0.307,,,,,,,
2020-02-24,CHL,11118,2475,338,8305,9009,337,142,1427,0.2965,556,818,5,332,0,7,112,20,3,0.0609,0.0088,0.1063,0.4361,0.3819,0.3333,0.3828,,,,,,,
2020-02-25,CHL,16546,3506,611,12429,13906,435,303,2808,0.4106,1628,1116,4,431,2,6,228,63,4,0.0569,0.0124,0.5502,0.4747,0.4703,0.1875,0.4787,,,,,,,
2020-02-26,CHL,15625,2928,507,12190,12771,455,212,1782,0.3178,642,1046,11,444,0,5,147,60,0,0.1175,0.0939,0.0,0.3827,0.3456,0.0,0.3525,,,,,,,
2020-02-27,CHL,16212,3292,569,12351,13091,318,185,1621,0.3678,543,1017,9,309,8,15,126,32,4,0.0508,0.0105,0.0,0.3279,0.4282,0.0,0.4329,,,,,,,
2020-02-28,CHL,17914,3397,581,13936,14219,368,285,2036,0.4364,815,1175,8,360,3,52,196,24,10,0.0361,0.0101,0.0541,0.3245,0.4855,0.1818,0.4921,,,,,,,
2020-02-29,CHL,13018,2267,434,10317,10100,387,214,1492,0.3561,742,695,17,370,0,19,144,23,28,0.0515,0.0145,0.3675,0.3637,0.3983,0.2727,0.4013,,,,,,,
2020-03-01,CHL,10304,1885,366,8053,7454,426,157,1171,0.2693,508,604,7,419,0,39,83,27,8,0.0341,0.0035,0.5559,0.1682,0.292,0.5,0.2902,,,,,,,
2020-03-02,CHL,8917,1858,334,6725,6070,502,161,1114,0.2428,594,470,13,489,0,18,122,14,7,0.0379,0.0136,0.1038,0.1185,0.2612,0.125,0.2633,,,,,,,
2020-03-03,CHL,38842,9861,1192,27789,34839,428,196,4109,0.3141,1486,2112,16,412,0,11,176,4,5,0.0236,0.0033,0.2524,0.3512,0.3591,0.125,0.3634,,,,,,,
2020-03-04,CHL,51996,8777,1455,41764,47837,394,183,3737,0.3172,1422,1970,20,374,0,5,160,11,7,0.0617,0.0079,0.6955,0.5191,0.3656,0.4167,0.3641,,1.0,1.0,0.0,0.0,,
2020-03-05,CHL,24555,4762,1004,18789,21113,400,126,2568,0.2395,1396,1033,21,379,3,9,97,13,4,0.0253,0.0047,0.1834,0.1906,0.2837,0.3333,0.281,,3.0,2.0,0.0,0.0,,
2020-03-06,CHL,15804,3119,618,12067,12321,275,145,1852,0.3452,929,867,6,269,1,13,120,11,0,0.0385,0.007,0.0572,0.3442,0.4034,0.2308,0.4116,,4.0,1.0,0.0,0.0,,
2020-03-07,CHL,11240,2084,439,8717,7794,409,307,1387,0.4288,579,759,10,399,0,164,134,5,4,0.0988,0.0283,0.3563,0.4457,0.4783,0.1818,0.4841,,5.0,1.0,0.0,0.0,,
2020-03-08,CHL,10919,1884,389,8646,7893,323,192,1283,0.3728,610,631,8,315,0,77,97,14,4,0.0811,0.0096,0.446,0.3403,0.4241,0.1111,0.4316,,,,,,,
2020-03-09,CHL,10979,2267,441,8271,7683,295,120,1391,0.2892,502,836,6,289,0,3,103,13,1,0.0601,0.0146,0.3838,0.3812,0.3431,0.3333,0.3432,,10.0,5.0,0.0,0.0,,
2020-03-10,CHL,10845,2328,406,8111,7794,278,122,1205,0.305,482,673,1,277,1,4,113,4,0,0.0215,0.0035,0.0,0.2686,0.3531,0.0,0.3582,,13.0,3.0,0.0,0.0,,
2020-03-11,CHL,12561,2564,447,9550,9333,502,134,1542,0.2107,722,766,8,494,0,11,116,7,0,0.0886,0.0343,0.0,0.2598,0.2434,0.0,0.2489,,17.0,4.0,0.0,0.0,,
2020-03-12,CHL,16404,3058,528,12818,12755,495,161,1396,0.2454,638,687,14,481,0,1,148,11,1,0.0697,0.0155,0.0858,0.2252,0.2644,0.0714,0.2697,,23.0,6.0,0.0,0.0,,
