date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,KAZ,153,18,0,135,0,0,153,14,3,12,0.1765,6,6,0,14,0,0,3,0,0,0.2217,,,0.2217,0.1765,,0.1765,,,,,,,,,,
2020-01-23,KAZ,340,40,5,295,2,2,338,30,14,24,0.3182,8,10,2,28,0,1,9,4,0,0.7842,0.9581,,0.6408,0.2564,,0.2564,,,,,,,,,,
2020-01-24,KAZ,620,81,12,527,8,1,619,40,11,47,0.2157,12,30,3,37,0,1,9,1,0,0.4755,0.8279,,0.1523,0.2,,0.2,,,,,,,,,,
2020-01-25,KAZ,1006,92,11,903,6,0,1006,58,8,52,0.1212,12,36,1,57,0,2,2,3,1,0.3086,0.9068,0.0,0.0983,0.0952,0.0,0.0984,,,,,,,,,,
2020-01-26,KAZ,1029,127,19,883,13,3,1026,41,17,88,0.2931,24,47,4,37,0,10,4,1,2,0.5491,0.9768,0.037,0.2281,0.25,0.5,0.24,,,,,,,,,,
2020-01-27,KAZ,645,98,12,535,10,1,644,47,5,76,0.0962,18,52,3,44,0,0,5,0,0,0.0757,0.0,,0.0766,0.098,,0.098,,,,,,,,,,
2020-01-28,KAZ,665,106,19,540,5,2,663,37,17,76,0.3148,26,42,1,36,0,6,6,3,2,0.3857,0.5386,1.0,0.2528,0.2708,1.0,0.2553,,,,,,,,,,
2020-01-29,KAZ,677,107,18,552,6,3,674,33,10,41,0.2326,14,26,1,32,0,2,4,2,2,0.4978,0.7461,,0.0338,0.1212,,0.1212,,,,,,,,,,
2020-01-30,KAZ,1015,222,14,779,4,1,1014,39,26,81,0.4,22,26,2,37,0,4,20,1,1,0.5288,0.9362,0.0,0.1439,0.3462,0.0,0.3529,,,,,,,,,,
2020-01-31,KAZ,890,131,17,742,5,1,889,20,20,41,0.5,19,16,1,19,1,10,3,6,0,0.2983,0.3516,,0.2925,0.5588,,0.5588,,,,,,,,,,
