date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,BHR,89,23,5,61,1,2,87,9,3,14,0.25,3,10,0,9,0,0,2,1,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-23,BHR,183,26,12,145,9,4,179,6,8,13,0.5714,6,7,0,6,0,0,7,1,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-24,BHR,221,32,4,185,26,5,216,11,4,17,0.2667,7,9,0,11,0,0,2,2,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-25,BHR,320,50,0,270,29,1,319,31,2,28,0.0606,6,18,1,30,0,0,2,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-26,BHR,340,47,7,286,13,10,330,17,2,35,0.1053,11,20,0,17,0,0,2,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-27,BHR,317,53,5,259,59,9,308,19,6,29,0.24,14,14,1,18,0,0,6,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-28,BHR,324,87,10,227,20,5,319,16,8,45,0.3333,17,26,1,15,0,0,7,1,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-29,BHR,333,74,11,248,12,7,326,19,2,30,0.0952,6,20,0,19,0,1,0,1,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-30,BHR,475,104,35,336,48,13,462,23,5,34,0.1786,11,13,0,23,0,0,5,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-31,BHR,339,63,4,272,10,14,325,11,4,21,0.2667,11,7,2,9,0,1,2,1,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-01,BHR,200,39,6,155,10,6,194,13,1,22,0.0714,3,17,1,12,0,0,0,0,1,,,,,,,,,,0.0,,0.0,,,,,
2020-02-02,BHR,221,48,5,168,10,11,210,5,1,12,0.1667,1,9,0,5,0,0,0,1,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-03,BHR,151,34,3,114,4,14,137,6,0,9,0.0,1,7,0,6,0,0,0,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-04,BHR,123,26,5,92,4,10,113,7,0,10,0.0,5,4,0,7,0,0,0,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-05,BHR,137,31,6,100,6,9,128,8,0,16,0.0,10,4,0,8,0,0,0,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-06,BHR,161,31,4,126,11,7,154,5,5,13,0.5,2,9,0,5,0,0,5,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-07,BHR,157,37,8,112,5,12,145,28,2,4,0.0667,1,3,0,28,0,1,0,0,1,,,,,,,,,,0.0,,0.0,,,,,
2020-02-08,BHR,154,31,7,116,6,11,143,29,4,12,0.1212,4,6,0,29,0,0,4,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-09,BHR,156,26,2,128,3,8,148,37,1,18,0.0263,12,5,0,37,0,0,1,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-10,BHR,141,30,1,110,7,10,131,15,2,8,0.1176,1,6,0,15,0,0,2,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-11,BHR,139,24,3,112,3,7,132,8,0,11,0.0,4,7,0,8,0,0,0,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-12,BHR,85,21,2,62,4,6,79,7,2,6,0.2222,0,5,0,7,0,0,1,0,1,,,,,,,,,,0.0,,0.0,,,,,
