date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,GIN,99,38,2,59,9,1,98,11,28,11,0.7179,4,7,0,11,0,0,27,1,0,0.1739,0.0252,,0.3204,0.1111,,0.1111,,,,,,,,,,
2020-01-23,GIN,150,32,5,113,40,1,149,8,20,15,0.7143,7,8,0,8,0,0,20,0,0,0.0402,1.0,,0.0,0.0,,0.0,,,,,,,,,,
2020-01-24,GIN,353,96,3,254,127,0,353,22,26,32,0.5417,9,21,0,22,0,0,26,0,0,0.0208,0.1176,,0.0092,0.0476,,0.0476,,,,,,,,,,
2020-01-25,GIN,536,70,4,462,201,1,535,37,9,31,0.1957,7,21,1,36,0,0,8,1,0,0.4253,0.5738,,0.4157,0.0588,,0.0588,,,,,,,,,,
2020-01-26,GIN,528,77,10,441,88,0,528,23,24,46,0.5106,13,27,0,23,0,0,22,1,1,0.0934,0.0187,0.0,0.1805,0.2083,0.0,0.2174,,,,,,,,,,
2020-01-27,GIN,347,72,5,270,81,0,347,26,21,44,0.4468,11,33,0,26,0,0,21,0,0,0.1795,0.351,,0.1757,0.1481,,0.1481,,,,,,,,,,
2020-01-28,GIN,297,76,8,213,79,0,297,19,28,47,0.5957,9,35,0,19,0,1,25,2,0,0.3395,0.1963,,0.3655,0.3182,,0.3182,,,,,,,,,,
2020-01-29,GIN,292,93,8,191,76,1,291,18,26,34,0.5909,7,27,0,18,0,1,25,0,0,0.2897,1.0,0.0,0.1866,0.1429,0.0,0.15,,,,,,,,,,
2020-01-30,GIN,503,117,9,377,64,0,503,11,37,61,0.7708,13,33,0,11,0,0,37,0,0,0.3175,0.2876,,0.3342,0.4286,,0.4286,,,,,,,,,,
2020-01-31,GIN,447,95,12,340,54,1,446,19,26,49,0.5778,9,34,1,18,0,1,24,0,1,0.192,0.166,0.0,0.1994,0.2778,0.0,0.2941,,,,,,,,,,
2020-02-01,GIN,226,55,9,162,46,1,225,15,18,21,0.5455,8,12,0,15,1,0,16,1,0,0.0189,0.0813,,0.0112,0.2143,,0.2143,,,,,,,,,,
2020-02-02,GIN,259,66,22,171,74,0,259,9,17,32,0.6538,6,7,0,9,0,0,16,1,0,0.6369,0.1646,0.0,0.7254,0.25,0.0,0.2857,,,,,,,,,,
2020-02-03,GIN,188,66,6,116,61,0,188,6,28,21,0.8235,2,18,0,6,0,1,27,0,0,0.6012,1.0,,0.4813,0.3333,,0.3333,,,,,,,,,,
