date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,KOS,123,64,1,58,0,56,67,4,59,12,0.9365,8,4,0,4,0,0,59,0,0,,,,,,,,,,,,,,,,,
2020-01-23,KOS,169,68,2,99,0,62,107,7,67,22,0.9054,8,13,2,5,0,0,66,1,0,,,,,,,,,,,,,,,,,
2020-01-24,KOS,295,86,1,208,0,46,249,19,48,24,0.7164,14,9,0,19,0,0,48,0,0,,,,,,,,,,,,,,,,,
2020-01-25,KOS,496,88,3,405,0,28,468,39,34,30,0.4658,9,20,0,39,0,1,29,4,0,,,,,,,,,,,,,,,,,
2020-01-26,KOS,401,44,4,353,0,11,390,12,15,37,0.5556,18,17,0,12,0,0,14,1,0,,,,,,,,,,,,,,,,,
2020-01-27,KOS,273,54,4,215,0,18,255,28,21,17,0.4286,4,11,0,28,0,0,21,0,0,,,,,,,,,,,,,,,,,
2020-01-28,KOS,223,84,6,133,0,36,187,13,39,29,0.75,13,15,2,11,0,0,36,3,0,,,,,,,,,,,,,,,,,
2020-01-29,KOS,279,93,3,183,0,52,227,16,28,22,0.6364,11,11,0,16,0,0,27,1,0,,,,,,,,,,,,,,,,,
2020-01-30,KOS,296,75,9,212,0,30,266,12,16,33,0.5714,12,14,1,11,0,0,11,5,0,,,,,,,,,,,,,,,,,
2020-01-31,KOS,279,83,4,192,0,50,229,10,28,25,0.7368,15,8,1,9,0,1,26,0,1,,,,,,,,,,,,,,,,,
2020-02-01,KOS,186,60,3,123,0,28,158,12,17,22,0.5862,15,7,0,12,0,0,17,0,0,,,,,,,,,,,,,,,,,
2020-02-02,KOS,151,39,6,106,0,11,140,4,8,16,0.6667,4,12,0,4,0,0,8,0,0,,,,,,,,,,,,,,,,,
2020-02-03,KOS,122,33,6,83,0,14,108,3,9,18,0.75,7,11,0,3,0,0,7,2,0,,,,,,,,,,,,,,,,,
2020-02-04,KOS,153,61,6,86,0,50,103,3,19,11,0.8636,6,3,0,3,0,0,19,0,0,,,,,,,,,,,,,,,,,
2020-02-05,KOS,100,41,6,53,0,24,76,4,14,12,0.7778,5,4,0,4,0,0,14,0,0,,,,,,,,,,,,,,,,,
2020-02-06,KOS,145,85,3,57,0,35,110,1,67,5,0.9853,2,3,0,1,0,0,66,1,0,,,,,,,,,,,,,,,,,
2020-02-07,KOS,194,109,0,85,0,33,161,23,80,11,0.7767,4,6,0,23,0,0,80,0,0,,,,,,,,,,,,,,,,,
2020-02-08,KOS,257,151,6,100,0,18,239,18,95,26,0.8407,11,12,0,18,0,0,95,0,0,,,,,,,,,,,,,,,,,
2020-02-09,KOS,266,187,7,72,0,9,257,6,171,19,0.9661,10,9,0,6,0,1,170,0,0,,,,,,,,,,,,,,,,,
2020-02-10,KOS,445,366,6,73,0,30,415,3,340,17,0.9913,7,9,0,3,0,0,340,0,0,,,,,,,,,,,,,,,,,
2020-02-11,KOS,129,45,4,80,0,31,98,1,14,9,0.9333,2,6,0,1,0,0,13,1,0,,,,,,,,,,,,,,,,,
2020-02-12,KOS,166,98,6,62,0,20,146,6,77,8,0.9277,2,6,0,6,0,0,77,0,0,,,,,,,,,,,,,,,,,
2020-02-13,KOS,351,300,2,49,0,32,319,3,269,4,0.989,0,3,0,3,0,0,268,1,0,,,,,,,,,,,,,,,,,
2020-02-14,KOS,300,258,1,41,0,24,276,3,244,3,0.9879,2,1,1,2,0,1,242,1,0,,,,,,,,,,,,,,,,,
2020-02-15,KOS,98,51,1,46,0,12,86,2,32,4,0.9412,1,3,0,2,0,0,32,0,0,,,,,,,,,,,,,,,,,
2020-02-16,KOS,171,119,0,52,0,16,155,22,105,4,0.8268,2,2,0,22,0,0,103,2,0,,,,,,,,,,,,,,,,,
2020-02-17,KOS,86,54,1,31,0,25,61,3,37,6,0.925,4,2,0,3,0,0,37,0,0,,,,,,,,,,,,,,,,,
2020-02-18,KOS,141,101,1,39,0,25,116,1,86,5,0.9885,3,2,0,1,0,0,86,0,0,,,,,,,,,,,,,,,,,
2020-02-19,KOS,105,41,2,62,0,28,77,1,15,2,0.9375,1,1,0,1,0,1,14,0,0,,,,,,,,,,,,,,,,,
2020-02-20,KOS,106,33,0,73,0,22,84,5,14,7,0.7368,3,3,0,5,0,0,13,1,0,,,,,,,,,,,,,,,,,
2020-02-21,KOS,129,42,9,78,0,22,107,7,24,5,0.7742,2,2,0,7,0,1,20,3,0,,,,,,,,,,,,,,,,,
2020-02-22,KOS,283,189,11,83,0,14,269,11,161,13,0.936,5,8,0,11,0,0,161,0,0,,,,,,,,,,,,,,,,,
2020-02-23,KOS,309,207,4,98,0,12,297,2,177,15,0.9888,3,11,0,2,0,0,176,1,0,,,,,,,,,,,,,,,,,
2020-02-24,KOS,435,232,16,187,0,31,404,11,141,40,0.9276,7,32,0,11,0,0,140,1,0,,,,,,,,,,,,,,,,,
2020-02-25,KOS,519,286,6,227,0,51,468,11,195,29,0.9466,9,19,1,10,0,0,190,5,0,,,,,,,,,,,,,,,,,
2020-02-26,KOS,680,378,17,285,0,40,640,8,282,28,0.9724,9,18,0,8,0,0,280,2,0,,,,,,,,,,,,,,,,,
2020-02-27,KOS,601,309,13,279,0,41,560,10,247,31,0.9611,7,22,0,10,3,0,243,1,0,,,,,,,,,,,,,,,,,
2020-02-28,KOS,616,251,9,356,0,41,575,12,178,35,0.9368,17,17,1,11,0,2,176,0,0,,,,,,,,,,,,,,,,,
