date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,GGY,15,2,1,12,0,0,15,0,1,0,1.0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,
2020-01-23,GGY,25,2,0,23,0,0,25,2,0,6,0.0,4,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-01-24,GGY,45,7,0,38,0,1,44,0,1,1,1.0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,
2020-01-25,GGY,102,12,4,86,0,0,102,2,0,12,0.0,5,7,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-01-26,GGY,82,6,0,76,0,0,82,5,2,9,0.2857,6,2,0,5,0,2,0,0,0,,,,,,,,,,,,,,,,,
2020-01-27,GGY,41,6,3,32,0,0,41,4,2,5,0.3333,2,2,0,4,0,0,1,0,1,,,,,,,,,,,,,,,,,
2020-01-28,GGY,30,4,0,26,0,0,30,3,1,3,0.25,1,2,0,3,0,0,1,0,0,,,,,,,,,,,,,,,,,
2020-01-29,GGY,45,10,5,30,0,0,45,5,1,4,0.1667,1,2,0,5,0,0,0,1,0,,,,,,,,,,,,,,,,,
2020-01-30,GGY,138,20,3,115,0,2,136,5,6,18,0.5455,7,2,0,5,0,1,5,0,0,,,,,,,,,,,,,,,,,
2020-01-31,GGY,95,19,6,70,0,2,93,9,3,6,0.25,3,3,1,8,1,1,0,1,0,,,,,,,,,,,,,,,,,
