date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-01-22,PRI,765,130,20,615,732,90,113,162,0.5567,76,83,16,74,0,1,108,3,1,,,,,,,,,,,,,,
2020-01-23,PRI,1108,245,13,850,1020,114,142,201,0.5547,63,122,11,103,0,4,118,18,2,0.1166,0.0115,0.1596,0.536,0.5833,0.3333,0.5871,,,,,,,
2020-01-24,PRI,2451,582,37,1832,2264,182,194,345,0.516,138,195,5,177,0,3,170,20,1,0.0466,0.0168,0.0,0.4564,0.5632,0.0,0.5693,,,,,,,
2020-01-25,PRI,2623,469,57,2097,2365,215,88,259,0.2904,97,156,17,198,0,1,70,13,4,0.1165,0.0109,0.0,0.4779,0.2971,0.0,0.3034,,,,,,,
2020-01-26,PRI,4184,572,67,3545,3870,249,127,455,0.3378,176,252,25,224,0,3,81,36,7,0.0744,0.0385,0.5444,0.2411,0.3333,0.5,0.3311,,,,,,,
2020-01-27,PRI,3214,512,68,2634,3003,192,130,375,0.4037,141,209,17,175,0,0,119,8,3,0.0929,0.0349,0.0676,0.4055,0.403,0.3333,0.4047,,,,,,,
2020-01-28,PRI,4792,952,106,3734,4496,196,172,417,0.4674,182,203,10,186,0,1,149,16,6,0.0999,0.0079,0.9635,0.346,0.5085,0.2,0.5138,,,,,,,
2020-01-29,PRI,5909,986,107,4816,5615,103,111,722,0.5187,115,156,6,97,0,31,66,4,10,0.0477,0.018,0.0477,0.5659,0.5517,0.5,0.5524,,,,,,,
2020-01-30,PRI,7795,1480,140,6175,7149,254,1321,1179,0.8387,120,260,11,243,0,1245,63,9,4,0.2652,0.0511,0.0,0.6723,0.8779,0.0,0.8829,,,,,,,
2020-01-31,PRI,3973,741,112,3120,3623,154,190,620,0.5523,91,239,12,142,0,127,56,6,1,0.029,0.0048,0.6305,0.2293,0.6291,0.9286,0.613,,,,,,,
2020-02-01,PRI,1672,400,50,1222,1537,64,48,227,0.4286,78,127,4,60,0,19,25,0,4,0.201,0.1279,0.7979,0.2456,0.5467,0.6667,0.5362,,,,,,,
2020-02-02,PRI,1659,385,78,1196,1523,76,50,222,0.3968,68,134,5,71,0,4,37,6,3,0.5204,0.0755,0.9319,0.8442,0.4634,0.6667,0.4557,,,,,,,
2020-02-03,PRI,1394,356,97,941,1298,87,39,210,0.3095,69,131,4,83,0,3,33,1,2,0.2264,0.0186,0.4369,0.4497,0.3409,0.1429,0.3784,,,,,,,
2020-02-04,PRI,1238,321,63,854,1137,42,54,211,0.5625,56,140,3,39,0,1,47,2,4,0.4379,0.3824,0.1847,0.4793,0.5821,0.5,0.5846,,,,,,,
2020-02-05,PRI,938,231,45,662,867,69,16,138,0.1882,41,86,4,65,0,0,11,4,1,,,,,,,,,,,,,,
2020-02-06,PRI,1106,261,40,805,1031,50,37,149,0.4253,50,95,2,48,0,1,33,2,1,0.1709,0.0166,0.0,0.4518,0.5,0.0,0.5085,,,,,,,
2020-02-07,PRI,1415,324,49,1042,1320,154,44,176,0.2222,49,119,1,153,0,0,35,5,4,0.3319,0.4815,0.0,0.326,0.1779,0.0,0.1859,,,,,,,
2020-02-08,PRI,1250,220,42,988,1183,201,24,237,0.1067,117,112,8,193,0,0,20,2,2,0.2323,0.1595,0.6275,0.2389,0.0887,0.6,0.0758,,,,,,,
2020-02-09,PRI,984,182,35,767,900,74,24,193,0.2449,96,92,5,69,0,1,19,3,1,,,,,,,,,,,,,,
2020-02-10,PRI,829,211,77,541,721,43,30,167,0.411,53,103,1,42,0,5,24,0,1,,,,,,,,,,,,,,
2020-02-11,PRI,976,290,45,641,926,76,33,181,0.3028,65,102,1,75,0,0,31,2,0,,,,,,,,,,,,,,
2020-02-12,PRI,753,197,35,521,700,50,31,123,0.3827,45,62,3,47,0,1,27,2,1,,,,,,,,,,,,,,
2020-02-13,PRI,727,207,31,489,675,68,23,109,0.2527,55,49,0,68,0,1,18,4,0,,,,,,,,,,,,,,
2020-02-14,PRI,535,140,22,373,506,56,26,90,0.3171,35,49,4,52,0,1,20,3,2,,,,,,,,,,,,,,
2020-02-15,PRI,516,95,23,398,454,49,20,82,0.2899,31,38,0,49,0,0,15,2,3,,,,,,,,,,,,,,
2020-02-16,PRI,613,116,34,463,569,178,15,77,0.0777,30,41,3,175,0,1,12,0,2,,,,,,,,,,,,,,
2020-02-17,PRI,1091,191,23,877,1045,72,21,73,0.2258,21,47,1,71,0,2,15,4,0,0.2832,0.1617,0.0,0.3388,0.1857,0.0,0.1884,,,,,,,
2020-02-18,PRI,820,212,22,586,752,45,17,109,0.2742,40,64,5,40,0,0,12,1,4,,,,,,,,,,,,,,
2020-02-19,PRI,708,161,53,494,648,37,24,129,0.3934,64,56,9,28,0,7,15,2,0,,,,,,,,,,,,,,
2020-02-20,PRI,467,129,28,310,421,36,33,65,0.4783,20,43,3,33,0,0,27,2,4,,,,,,,,,,,,,,
2020-02-21,PRI,661,185,21,455,611,54,18,92,0.25,31,54,5,49,0,1,12,4,1,,,,,,,,,,,,,,
2020-02-22,PRI,1516,385,91,1040,1404,108,19,150,0.1496,28,109,12,96,0,1,10,5,3,0.0027,0.0006,0.4113,0.0322,0.1548,0.2222,0.1467,,,,,,,
2020-02-23,PRI,1003,235,57,711,919,72,20,163,0.2174,75,82,4,68,0,0,17,3,0,0.0263,0.0013,0.9878,0.2423,0.2308,0.5,0.22,,,,,,,
2020-02-24,PRI,1526,319,71,1136,1354,116,25,183,0.1773,80,92,2,114,0,3,16,5,1,0.2273,0.0949,0.0,0.4477,0.2,0.0,0.2045,,,,,,,
2020-02-25,PRI,2417,571,106,1740,2185,158,74,367,0.319,114,237,9,149,0,3,49,20,2,0.2034,0.0736,0.0,0.262,0.3742,0.0,0.3973,,,,,,,
2020-02-26,PRI,3190,749,123,2318,2930,143,68,390,0.3223,150,204,4,139,0,2,56,9,1,0.2582,0.0828,0.0,0.4483,0.3311,0.0,0.3378,,,,,,,
2020-02-27,PRI,4358,862,130,3366,4017,206,85,394,0.2921,130,231,6,200,2,1,65,13,4,0.1433,0.0854,0.0,0.2257,0.2926,0.0,0.2941,,,,,,,
2020-02-28,PRI,3486,678,119,2689,3243,157,105,314,0.4008,137,150,7,150,1,10,76,13,5,0.4303,0.3537,0.0,0.5396,0.3989,0.0,0.4056,,,,,,,
2020-02-29,PRI,3904,732,124,3048,3670,224,83,368,0.2704,181,163,10,214,0,5,56,20,2,0.304,0.2179,0.9715,0.3176,0.2655,0.25,0.2658,,,,,,,
2020-03-01,PRI,4140,775,129,3236,3834,187,71,382,0.2752,165,192,9,178,0,8,48,10,5,0.3109,0.0616,,0.4025,0.2984,,0.2984,,,,,,,
2020-03-02,PRI,5575,1330,174,4071,5221,302,99,904,0.2469,482,384,12,290,0,3,83,7,6,0.1714,0.0649,0.0,0.2342,0.2635,0.0,0.2694,,,,,,,
2020-03-03,PRI,4592,961,109,3522,4325,162,67,587,0.2926,288,276,7,155,0,4,59,2,2,0.1562,0.0661,0.0,0.2786,0.2934,0.0,0.3006,,,,,,,
2020-03-04,PRI,4839,929,112,3798,4421,185,74,435,0.2857,220,188,7,178,1,3,58,7,5,0.2584,0.2046,0.0,0.3448,0.2789,0.0,0.2865,,,,,,,
2020-03-05,PRI,4141,792,101,3248,3833,173,75,654,0.3024,450,186,12,161,1,4,54,13,3,0.2233,0.1938,0.0,0.2347,0.3034,0.0,0.3086,,,,,,,
2020-03-06,PRI,3803,778,135,2890,3561,183,59,630,0.2438,418,173,3,180,0,7,46,4,2,0.0877,0.3596,0.0756,0.0489,0.2402,0.75,0.2286,,,,,,,
2020-03-07,PRI,4127,762,128,3237,3928,215,105,307,0.3281,117,161,4,211,1,55,45,3,1,0.0942,0.0554,0.0,0.1859,0.3571,0.0,0.3602,,,,,,,
2020-03-08,PRI,5612,1190,164,4258,5348,298,69,349,0.188,122,179,5,293,0,17,44,8,0,0.0142,0.0087,0.2556,0.1092,0.2479,0.25,0.2479,,,,,,,
2020-03-09,PRI,12315,2077,349,9889,11866,325,111,617,0.2546,286,282,23,302,0,2,95,10,4,0.0176,0.0055,0.3517,0.1898,0.2588,0.0588,0.2703,,,,,,,
2020-03-10,PRI,6276,1113,200,4963,5938,282,75,724,0.2101,337,352,13,269,0,4,59,11,1,0.0216,0.0013,0.6031,0.2098,0.2409,0.5,0.229,,,,,,,
2020-03-11,PRI,6108,1151,179,4778,5809,254,56,778,0.1806,427,295,10,244,0,2,49,5,0,0.0126,0.0013,0.0,0.1299,0.1934,0.0,0.1943,,,,,,,
2020-03-12,PRI,8770,1458,200,7112,8335,235,49,490,0.1725,204,250,3,232,2,0,43,3,1,0.017,0.0096,0.0,0.1657,0.1684,0.0,0.1728,,,,,,,
2020-03-13,PRI,7725,1019,154,6552,7351,213,93,715,0.3039,428,259,10,203,0,1,80,10,2,0.0293,0.0082,0.0984,0.3066,0.3391,0.1,0.3498,,,,,,,
2020-03-14,PRI,7832,1120,154,6558,7304,297,65,502,0.1796,240,231,8,289,0,1,58,5,1,0.0507,0.045,0.0,0.1024,0.2007,0.0,0.2037,,,,,,,
2020-03-15,PRI,6042,910,129,5003,5677,158,35,289,0.1813,107,158,6,152,0,0,29,4,2,0.0128,0.0066,0.0002,0.1467,0.1866,0.25,0.1846,,,,,,,
2020-03-16,PRI,6261,955,164,5142,5879,267,54,387,0.1682,111,232,15,252,0,0,48,6,0,0.0582,0.0061,0.8043,0.2202,0.1606,0.0833,0.1646,,,,,,,
2020-03-17,PRI,6790,1065,171,5554,6446,297,99,398,0.25,138,226,6,291,0,0,81,18,0,0.0235,0.009,0.0,0.1663,0.2096,0.0,0.214,,,,,,,
2020-03-18,PRI,5920,1009,127,4784,5597,244,61,384,0.2,160,195,6,238,0,0,58,3,0,0.0551,0.0039,0.0,0.3833,0.2045,0.0,0.2064,,,,,,,
2020-03-19,PRI,7818,1088,157,6573,7466,230,85,443,0.2698,188,223,8,222,0,1,74,10,0,0.0197,0.005,0.0,0.2769,0.2705,0.0,0.2759,,,,,,,
2020-03-20,PRI,8777,945,128,7704,8475,228,115,450,0.3353,173,243,10,218,0,1,111,3,0,0.0314,0.0076,0.0,0.4006,0.3908,0.0,0.4016,,,,,,,
2020-03-21,PRI,5433,869,155,4409,4987,259,66,420,0.2031,138,242,11,248,1,2,55,8,0,0.0153,0.0068,0.0006,0.0777,0.2168,0.0769,0.2254,,,,,,,
2020-03-22,PRI,5087,907,174,4006,4717,250,94,433,0.2733,159,216,13,237,1,0,78,9,6,0.0299,0.0039,0.5537,0.1674,0.317,0.2,0.3224,,,,,,,
2020-03-23,PRI,4596,892,128,3576,4297,211,67,461,0.241,176,204,4,207,0,1,46,13,7,0.0227,0.0138,1.0,0.0946,0.2265,1.0,0.2222,,,,,,,
2020-03-24,PRI,4271,896,131,3244,4034,268,51,421,0.1599,142,230,5,263,0,0,46,5,0,0.0196,0.0096,0.6878,0.1953,0.1574,0.2857,0.1526,,,,,,,
2020-03-25,PRI,4697,989,161,3547,4416,246,71,556,0.224,169,330,6,240,0,1,57,13,0,0.0501,0.0068,0.0338,0.4864,0.2406,0.375,0.2353,,,,,,,
2020-03-26,PRI,4605,1014,171,3420,4339,259,67,555,0.2055,116,352,8,251,1,0,56,8,2,0.0326,0.0159,0.3368,0.1065,0.2172,0.2222,0.217,,,,,,,
2020-03-27,PRI,4547,1005,160,3382,4264,203,89,474,0.3048,125,317,2,201,0,0,78,10,1,0.0469,0.0214,0.0,0.3042,0.3486,0.0,0.3547,,,,,,,
2020-03-28,PRI,4525,928,128,3469,4217,284,55,475,0.1622,155,292,3,281,0,1,38,16,0,0.0085,0.0016,0.93,0.0703,0.1733,0.2,0.1727,,64.0,64.0,2.0,2.0,,
2020-03-29,PRI,4711,943,175,3593,4452,229,53,493,0.1879,122,334,5,224,0,1,39,10,3,0.0274,0.0025,0.2592,0.2018,0.2292,0.6667,0.2151,,100.0,36.0,3.0,1.0,,
2020-03-30,PRI,4552,964,152,3436,4328,172,55,440,0.2423,133,277,2,170,1,0,47,6,1,0.0225,0.0047,0.5143,0.3933,0.2101,0.3333,0.2074,,127.0,27.0,5.0,2.0,,
2020-03-31,PRI,4669,1019,173,3477,4393,239,72,510,0.2315,136,345,9,230,0,2,56,10,4,0.0272,0.0134,0.0061,0.1133,0.22,0.0909,0.2275,,174.0,47.0,6.0,1.0,,
2020-04-01,PRI,4705,1084,162,3459,4381,148,79,488,0.348,159,290,6,142,0,4,64,10,1,0.157,0.0473,0.076,0.2789,0.3852,0.2,0.3923,,239.0,65.0,8.0,2.0,,
2020-04-02,PRI,4658,1079,191,3388,4380,223,66,589,0.2284,225,338,12,211,0,4,49,9,4,0.0873,0.046,0.3395,0.1737,0.2126,0.2308,0.2112,,286.0,47.0,11.0,3.0,,
2020-04-03,PRI,4167,982,176,3009,3954,194,98,556,0.3356,188,345,6,188,0,7,80,11,0,0.3438,0.2298,0.0,0.4281,0.3781,0.0,0.3918,,316.0,30.0,12.0,1.0,,
2020-04-04,PRI,4252,920,149,3183,4026,180,91,494,0.3358,183,264,6,174,0,3,72,15,1,0.3406,0.3497,0.2873,0.3279,0.4367,0.3333,0.4408,,378.0,62.0,15.0,3.0,,
2020-04-05,PRI,4964,1007,229,3728,4711,193,94,482,0.3275,169,242,11,182,0,2,69,21,2,0.2134,0.1191,0.6806,0.2799,0.3627,0.1818,0.3736,,452.0,74.0,18.0,3.0,,
2020-04-06,PRI,4737,1105,255,3377,4460,235,139,493,0.3717,148,314,9,226,0,47,76,13,3,0.0307,0.0207,0.0074,0.1472,0.3984,0.15,0.4199,,475.0,23.0,20.0,2.0,,
2020-04-07,PRI,4222,959,167,3096,3980,248,67,454,0.2127,148,264,5,243,0,3,52,10,2,0.025,0.0088,0.0,0.4829,0.2542,0.0,0.2647,,513.0,38.0,21.0,1.0,,
2020-04-08,PRI,4451,1075,198,3178,4217,211,67,540,0.241,192,300,3,208,0,1,52,13,1,0.0264,0.0072,0.0014,0.3714,0.2722,0.125,0.28,,573.0,60.0,23.0,2.0,,
2020-04-09,PRI,4261,1092,154,3015,4005,232,63,547,0.2136,179,325,8,224,0,1,55,6,1,0.0277,0.0181,0.0444,0.2532,0.2381,0.25,0.2378,,620.0,47.0,24.0,1.0,,
2020-04-10,PRI,4368,959,202,3207,4085,255,99,516,0.2797,182,297,5,250,0,0,91,6,2,0.014,0.0041,0.0349,0.3401,0.3318,0.2,0.3416,,683.0,63.0,33.0,9.0,,
2020-04-11,PRI,4640,1030,191,3419,4350,289,60,472,0.1719,195,242,9,280,0,1,49,7,3,0.0296,0.019,0.0184,0.2279,0.1781,0.125,0.1801,,725.0,42.0,39.0,6.0,,
2020-04-12,PRI,4166,942,206,3018,3904,294,76,428,0.2054,176,223,6,288,0,2,57,11,6,0.0247,0.0074,0.2006,0.2095,0.2033,0.3846,0.1931,,788.0,63.0,42.0,3.0,,
2020-04-13,PRI,4449,1056,205,3188,4185,254,85,470,0.2507,141,281,1,253,0,0,78,5,2,0.0816,0.0599,0.0,0.2609,0.2927,0.0,0.2985,,897.0,109.0,44.0,2.0,,
2020-04-14,PRI,4885,1080,179,3626,4612,320,87,473,0.2138,144,253,6,314,0,0,73,9,5,0.0317,0.0131,0.463,0.3175,0.2059,0.1818,0.2069,,903.0,6.0,45.0,1.0,,
2020-04-15,PRI,4947,1063,200,3684,4618,221,74,473,0.2508,145,281,7,214,0,1,62,10,1,0.0223,0.0119,0.4807,0.1026,0.2983,0.2857,0.2989,,923.0,20.0,45.0,0.0,,
2020-04-16,PRI,4196,1016,161,3019,3976,191,69,459,0.2654,143,270,1,190,0,0,58,10,1,0.0285,0.0081,0.0,0.2945,0.2342,0.0,0.2418,,974.0,51.0,51.0,6.0,,
2020-04-17,PRI,4488,1099,191,3198,4234,273,93,521,0.2541,156,318,3,270,0,1,84,8,0,0.0259,0.0087,0.9193,0.2461,0.25,0.5,0.2429,,1043.0,69.0,56.0,5.0,,
2020-04-18,PRI,4498,882,194,3422,4273,230,76,441,0.2484,163,213,9,221,0,1,68,5,2,0.046,0.03,0.6768,0.1151,0.2781,0.3,0.2768,,1068.0,25.0,58.0,2.0,,
2020-04-19,PRI,3834,874,207,2753,3564,231,74,358,0.2426,126,205,6,225,0,0,57,16,1,0.0524,0.0116,0.0201,0.3723,0.3085,0.1667,0.3175,,1118.0,50.0,60.0,2.0,,
2020-04-20,PRI,4509,1046,210,3253,4245,244,98,453,0.2865,175,226,2,242,0,1,56,40,1,0.0286,0.0079,0.0,0.1757,0.3521,0.0,0.3731,,1213.0,95.0,62.0,2.0,,
2020-04-21,PRI,4445,1132,209,3104,4179,278,147,464,0.3459,184,252,2,276,0,1,74,71,1,0.0346,0.0088,0.8382,0.1997,0.3855,0.3333,0.3872,,1252.0,39.0,63.0,1.0,,
2020-04-22,PRI,4157,1092,227,2838,3925,272,104,415,0.2766,124,243,4,268,0,0,80,23,1,0.043,0.0152,0.1343,0.3318,0.2731,0.3333,0.27,,1252.0,0.0,63.0,0.0,,
2020-04-23,PRI,4181,1027,207,2947,3931,310,143,490,0.3157,141,308,16,294,0,1,130,9,3,0.0327,0.0065,0.9769,0.3956,0.3627,0.3333,0.3633,,1252.0,0.0,64.0,1.0,,
2020-04-24,PRI,4166,1078,178,2910,3897,285,79,571,0.217,193,343,8,277,0,0,74,5,0,0.025,0.0079,0.1569,0.2209,0.2318,0.1667,0.2353,,1252.0,0.0,69.0,5.0,,
2020-04-25,PRI,3991,1006,185,2800,3694,274,49,711,0.1517,354,322,5,269,0,0,42,7,0,0.0175,0.0106,0.0,0.2252,0.1579,0.0,0.1639,,1276.0,24.0,77.0,8.0,,
2020-04-26,PRI,3363,836,182,2345,3165,268,58,472,0.1779,180,269,2,266,0,1,46,10,1,0.0266,0.0031,0.092,0.5238,0.2111,0.125,0.2186,,1307.0,31.0,83.0,6.0,,
2020-04-27,PRI,3256,906,159,2191,3048,313,71,390,0.1849,125,230,4,309,0,0,57,11,3,0.0346,0.0089,0.2799,0.3155,0.1748,0.1667,0.175,,1371.0,64.0,84.0,1.0,,
2020-04-28,PRI,3818,981,187,2650,3603,204,84,462,0.2917,140,289,8,196,0,4,67,13,0,0.0221,0.0145,0.4219,0.2806,0.2771,0.625,0.2595,,1389.0,18.0,84.0,0.0,,
2020-04-29,PRI,3858,985,216,2657,3629,231,103,419,0.3084,105,281,3,228,0,2,91,8,2,0.0584,0.0075,0.4846,0.7499,0.314,0.5,0.3005,,1400.0,11.0,86.0,2.0,,
2020-04-30,PRI,5527,1208,261,4058,5250,249,59,464,0.1916,143,300,9,240,0,1,50,8,0,0.031,0.0097,0.454,0.3823,0.1966,0.1667,0.1988,,1433.0,33.0,86.0,0.0,,
2020-05-01,PRI,4733,943,200,3590,4503,244,64,460,0.2078,161,277,14,230,0,1,54,8,1,0.1541,0.0735,0.1194,0.2149,0.1814,0.25,0.1786,,1539.0,106.0,92.0,6.0,,
2020-05-02,PRI,6280,1144,230,4906,6023,204,60,791,0.2273,549,213,19,185,0,0,49,11,0,0.1797,0.0697,0.0163,0.4264,0.277,0.2,0.2826,,1575.0,36.0,94.0,2.0,,
2020-05-03,PRI,3858,852,181,2825,3624,215,80,655,0.2712,385,227,6,209,0,0,61,18,1,0.4765,0.148,0.0152,0.6269,0.2718,0.1,0.2811,,1757.0,182.0,95.0,1.0,,
2020-05-04,PRI,4801,1148,227,3426,4516,166,85,610,0.3386,223,347,2,164,0,2,65,16,2,0.1322,0.1784,0.0454,0.1221,0.2988,0.5,0.2911,,1808.0,51.0,97.0,2.0,,
2020-05-05,PRI,3882,993,186,2703,3648,201,66,435,0.2472,151,236,11,190,0,3,53,7,3,0.1855,0.1005,0.161,0.2681,0.2593,0.3333,0.2549,,1843.0,35.0,97.0,0.0,,
2020-05-06,PRI,4183,1100,232,2851,3897,261,71,473,0.2139,173,274,6,255,0,0,56,11,4,0.2244,0.2109,0.261,0.2274,0.1946,0.5,0.1734,,1924.0,81.0,99.0,2.0,,
2020-05-07,PRI,4425,1195,189,3041,4133,336,83,514,0.1981,165,325,7,329,0,2,71,10,0,0.032,0.0198,0.0,0.2827,0.1767,0.0,0.1833,,1968.0,44.0,99.0,0.0,,
2020-05-08,PRI,4123,1158,194,2771,3874,273,65,461,0.1923,107,324,7,266,0,1,61,2,1,0.0053,0.0016,0.8007,0.1367,0.1925,0.5714,0.1796,,2031.0,63.0,102.0,3.0,,
2020-05-09,PRI,3621,862,196,2563,3398,203,85,462,0.2951,242,195,5,198,0,4,73,7,1,0.0687,0.0093,0.7134,0.5425,0.3621,0.6923,0.3354,,2156.0,125.0,107.0,5.0,,
2020-05-10,PRI,2831,677,122,2032,2631,186,50,350,0.2119,164,172,2,184,0,0,46,3,1,0.0134,0.0065,0.1257,0.2468,0.2047,0.2,0.2051,,2173.0,17.0,108.0,1.0,,
2020-05-11,PRI,3473,832,150,2491,3273,166,70,334,0.2966,117,193,4,162,0,0,64,6,0,0.023,0.0089,0.019,0.2713,0.3233,0.2857,0.3254,,2198.0,25.0,111.0,3.0,,
2020-05-12,PRI,3544,850,175,2519,3360,160,64,388,0.2857,113,257,3,157,0,0,56,7,1,0.033,0.0045,0.0,0.6332,0.2897,0.0,0.3088,,2256.0,58.0,113.0,2.0,,
2020-05-13,PRI,3402,912,185,2305,3193,212,51,389,0.1939,125,238,2,210,0,3,44,4,0,0.0129,0.0036,0.0,0.197,0.1768,0.0,0.179,,2299.0,43.0,114.0,1.0,,
2020-05-14,PRI,2686,721,161,1804,2521,175,42,409,0.1935,196,185,3,172,0,3,32,7,0,0.0097,0.0013,0.0007,0.2582,0.229,0.3333,0.224,,2329.0,30.0,115.0,1.0,,
2020-05-15,PRI,2818,833,174,1811,2626,159,74,420,0.3176,131,263,5,154,0,0,64,10,0,0.0351,0.0089,0.7021,0.5709,0.3548,0.125,0.3707,,2427.0,98.0,117.0,2.0,,
2020-05-16,PRI,2988,776,197,2015,2802,172,55,334,0.2423,108,190,1,171,0,0,47,8,0,0.0121,0.0076,0.0005,0.146,0.2857,0.125,0.2966,,2542.0,115.0,122.0,5.0,,
2020-05-17,PRI,3301,679,149,2473,3138,155,49,265,0.2402,95,144,5,150,0,2,34,10,3,0.0168,0.0037,0.0,0.3194,0.2773,0.0,0.2797,,2589.0,47.0,122.0,0.0,,
2020-05-18,PRI,3019,833,189,1997,2821,185,70,330,0.2745,98,210,6,179,0,1,48,20,1,0.0169,0.0019,0.9556,0.5229,0.3091,0.8125,0.255,,2646.0,57.0,123.0,1.0,,
2020-05-19,PRI,3402,879,156,2367,3197,194,55,466,0.2209,244,198,4,190,0,1,46,8,0,0.0147,0.0043,0.0204,0.3089,0.2329,0.3333,0.2308,,2710.0,64.0,124.0,1.0,,
2020-05-20,PRI,3906,931,179,2796,3724,194,66,421,0.2538,164,232,4,190,0,0,63,3,0,0.0195,0.0078,0.0,0.2156,0.2581,0.0,0.2685,,2805.0,95.0,124.0,0.0,,
2020-05-21,PRI,4136,1137,207,2792,3853,247,71,397,0.2233,122,243,10,237,0,0,63,5,3,0.0145,0.0034,0.0363,0.342,0.2147,0.0769,0.2247,,2866.0,61.0,125.0,1.0,,
2020-05-22,PRI,4561,1057,206,3298,4361,219,54,385,0.1978,129,234,5,214,1,0,48,5,0,0.0189,0.0062,0.0,0.2333,0.2394,0.0,0.25,,2913.0,47.0,126.0,1.0,,
2020-05-23,PRI,4441,881,209,3351,4236,199,57,317,0.2227,112,180,7,192,0,3,46,5,3,0.032,0.0144,0.0015,0.3345,0.25,0.1111,0.2577,,3030.0,117.0,126.0,0.0,,
2020-05-24,PRI,5285,969,224,4092,5060,230,41,310,0.1513,135,164,5,225,0,2,36,3,0,0.0168,0.0043,0.0011,0.2787,0.2105,0.2,0.2109,,3100.0,70.0,127.0,1.0,,
2020-05-25,PRI,5152,1003,195,3954,4965,220,50,405,0.1852,158,222,3,217,0,1,40,8,1,0.0173,0.0105,0.9586,0.1652,0.1914,0.3333,0.1887,,3189.0,89.0,127.0,0.0,,
2020-05-26,PRI,3434,856,177,2401,3230,168,70,557,0.2941,136,383,3,165,0,1,59,7,3,0.0121,0.0018,0.0,0.345,0.2774,0.0,0.2794,,3260.0,71.0,129.0,2.0,,
2020-05-27,PRI,3664,878,179,2607,3507,179,59,410,0.2479,132,257,1,178,0,0,52,6,1,0.0172,0.0036,0.8401,0.2731,0.254,0.1667,0.2583,,3324.0,64.0,129.0,0.0,,
2020-05-28,PRI,3134,798,171,2165,2956,164,46,438,0.219,114,298,7,157,0,0,43,3,0,0.0217,0.0021,0.8114,0.2253,0.223,0.4286,0.2121,,3397.0,73.0,129.0,0.0,,
