date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,AIA,9,2,0,7,0,0,9,2,0,4,0.0,1,3,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-01-23,AIA,11,4,0,7,0,1,10,1,1,4,0.5,0,4,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,
2020-01-24,AIA,22,3,0,19,0,1,21,3,0,1,0.0,0,1,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-01-25,AIA,28,3,0,25,0,1,27,1,2,3,0.6667,0,2,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,
2020-01-26,AIA,37,7,2,28,0,0,37,2,1,7,0.3333,2,5,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,
2020-01-27,AIA,35,8,0,27,0,0,35,3,1,3,0.25,2,0,0,3,0,0,1,0,0,,,,,,,,,,,,,,,,,
2020-01-28,AIA,44,10,0,34,0,0,44,0,0,4,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-01-29,AIA,69,16,16,37,0,4,65,2,1,3,0.3333,1,1,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,
2020-01-30,AIA,52,15,3,34,0,4,48,2,1,3,0.3333,1,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,
2020-01-31,AIA,56,17,1,38,0,8,48,2,1,2,0.3333,0,1,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,
2020-02-01,AIA,29,11,2,16,0,3,26,1,0,3,0.0,1,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-02,AIA,18,6,2,10,0,2,16,0,0,3,,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-03,AIA,17,5,1,11,0,0,17,1,1,0,0.5,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,
2020-02-04,AIA,32,10,5,17,0,1,31,1,2,0,0.6667,0,0,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,
2020-02-05,AIA,17,6,0,11,0,0,17,0,1,2,1.0,1,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,
2020-02-06,AIA,28,3,0,25,0,0,28,5,0,0,0.0,0,0,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-07,AIA,18,4,0,14,0,0,18,3,0,0,0.0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-08,AIA,28,4,1,23,0,0,28,6,0,6,0.0,3,2,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-09,AIA,20,1,1,18,0,0,20,6,0,0,0.0,0,0,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-10,AIA,15,7,0,8,0,0,15,1,1,3,0.5,1,2,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,
2020-02-11,AIA,17,6,1,10,0,1,16,2,1,0,0.3333,0,0,0,2,0,0,0,1,0,,,,,,,,,,,,,,,,,
2020-02-12,AIA,13,5,0,8,0,0,13,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-13,AIA,18,4,1,13,0,0,18,0,0,5,,0,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-14,AIA,9,2,0,7,0,0,9,0,1,0,1.0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,
2020-02-15,AIA,14,3,3,8,0,0,14,0,1,0,1.0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
2020-02-16,AIA,18,3,2,13,0,0,18,2,2,1,0.5,0,1,0,2,0,0,1,1,0,,,,,,,,,,,,,,,,,
2020-02-17,AIA,15,5,2,8,0,0,15,0,1,0,1.0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,
2020-02-18,AIA,13,1,0,12,0,0,13,0,0,2,,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-19,AIA,13,2,2,9,0,3,10,0,0,2,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-20,AIA,6,2,0,4,0,0,6,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-21,AIA,13,4,2,7,0,0,13,0,0,4,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-22,AIA,9,2,0,7,0,0,9,1,0,3,0.0,1,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-23,AIA,15,5,0,10,0,0,15,1,0,0,0.0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-24,AIA,18,6,1,11,0,0,18,2,3,0,0.6,0,0,0,2,0,0,0,2,1,,,,,,,,,,,,,,,,,
2020-02-25,AIA,20,4,0,16,0,0,20,1,1,1,0.5,1,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,
2020-02-26,AIA,37,6,1,30,0,0,37,1,0,6,0.0,2,4,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-27,AIA,73,8,1,64,0,0,73,1,4,11,0.8,8,3,0,1,1,0,3,0,0,,,,,,,,,,,,,,,,,
2020-02-28,AIA,69,21,2,46,0,1,68,2,8,7,0.8,5,2,0,2,1,0,6,0,1,,,,,,,,,,,,,,,,,
2020-02-29,AIA,64,7,0,57,0,0,64,3,1,9,0.25,8,0,0,3,0,0,0,0,1,,,,,,,,,,,,,,,,,
2020-03-01,AIA,45,7,1,37,0,0,45,4,1,4,0.2,1,3,0,4,0,0,1,0,0,,,,,,,,,,,,,,,,,
