date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-01-22,LCA,16,10,1,5,0,2,0,7,0.0,1,6,1,1,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-23,LCA,17,8,0,9,0,0,0,8,,0,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-24,LCA,55,20,4,31,0,5,4,7,0.4444,0,5,0,5,0,0,3,1,0,,,,,,,,,,,,,,
2020-01-25,LCA,59,16,0,43,0,2,0,5,0.0,1,4,0,2,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-26,LCA,73,15,0,58,0,2,1,9,0.3333,0,6,0,2,0,0,1,0,0,,,,,,,,,,,,,,
2020-01-27,LCA,72,22,1,49,0,10,1,10,0.0909,1,7,0,10,0,0,0,0,1,,,,,,,,,,,,,,
2020-01-28,LCA,71,16,0,55,0,4,1,6,0.2,1,5,0,4,0,0,1,0,0,,,,,,,,,,,,,,
2020-01-29,LCA,101,25,2,74,0,2,0,6,0.0,0,6,0,2,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-30,LCA,153,38,4,111,0,5,0,21,0.0,1,12,0,5,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-31,LCA,93,33,2,58,0,3,3,17,0.5,0,17,0,3,0,0,2,1,0,,,,,,,,,,,,,,
2020-02-01,LCA,59,16,1,42,0,3,0,7,0.0,2,5,0,3,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-02,LCA,64,16,1,47,0,3,0,9,0.0,2,6,0,3,0,0,0,0,0,,,,,,,,,,,,,,
