date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,BIH,111,18,0,93,0,2,109,10,7,17,0.4118,11,6,0,10,0,0,6,1,0,,,,,,,,,,,,,,,,,
2020-01-23,BIH,185,35,8,142,0,7,178,16,3,28,0.1579,9,17,3,13,0,0,2,1,0,,,,,,,,,,,,,,,,,
2020-01-24,BIH,466,78,12,376,0,4,462,39,10,51,0.2041,16,32,3,36,0,0,3,5,2,,,,,,,,,,,,,,,,,
2020-01-25,BIH,775,93,8,674,0,6,769,48,16,56,0.25,10,43,2,46,0,0,10,4,2,,,,,,,,,,,,,,,,,
2020-01-26,BIH,736,90,17,629,0,7,729,50,16,64,0.2424,12,45,0,50,0,1,8,4,3,,,,,,,,,,,,,,,,,
2020-01-27,BIH,484,79,12,393,0,8,476,53,11,51,0.1719,7,37,8,45,0,0,8,1,2,,,,,,,,,,,,,,,,,
2020-01-28,BIH,453,107,15,331,0,14,439,39,17,58,0.3036,9,43,9,30,0,0,13,3,1,,,,,,,,,,,,,,,,,
2020-01-29,BIH,448,92,24,332,0,10,438,20,3,46,0.1304,13,26,1,19,0,1,2,0,0,,,,,,,,,,,,,,,,,
2020-01-30,BIH,860,203,15,642,0,10,850,19,28,74,0.5957,22,24,4,15,2,0,23,2,1,,,,,,,,,,,,,,,,,
2020-01-31,BIH,571,112,19,440,0,12,559,21,12,45,0.3636,11,29,3,18,0,3,5,3,1,,,,,,,,,,,,,,,,,
2020-02-01,BIH,353,76,6,271,0,6,347,17,7,41,0.2917,23,15,2,15,0,1,5,0,1,,,,,,,,,,,,,,,,,
2020-02-02,BIH,276,69,9,198,0,10,266,13,4,37,0.2353,5,28,0,13,0,2,0,2,0,,,,,,,,,,,,,,,,,
2020-02-03,BIH,232,55,3,174,0,12,220,8,7,23,0.4667,6,15,3,5,0,0,3,3,1,,,,,,,,,,,,,,,,,
2020-02-04,BIH,196,52,8,136,0,6,190,12,2,26,0.1429,9,10,4,8,1,0,1,0,0,,,,,,,,,,,,,,,,,
2020-02-05,BIH,198,42,8,148,0,4,194,14,8,22,0.3636,6,13,3,11,2,0,4,1,1,,,,,,,,,,,,,,,,,
