date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-02-01,SGP,3656,987,108,2561,3221,373,51,631,0.1203,335,277,9,364,2,24,8,7,10,0.0027,0.0003,0.3212,0.3907,0.1982,0.0833,0.2048,,16,3,0,0,,
2020-02-02,SGP,3314,935,120,2259,2874,386,44,408,0.1023,138,229,4,382,1,17,17,6,3,0.0022,0.001,0.0,0.1856,0.1322,0.0,0.1402,,18,2,0,0,,
2020-02-03,SGP,2991,1082,98,1811,2719,494,34,379,0.0644,151,195,4,490,1,11,11,9,2,0.0009,0.0002,0.0525,0.2088,0.1063,0.0833,0.1077,-0.0047,18,0,0,0,,
2020-02-04,SGP,3860,1328,123,2409,3529,765,31,462,0.0389,160,192,10,755,1,1,15,8,6,0.0004,0.0,0.2037,0.0284,0.0651,0.0769,0.0646,0.0067,18,0,0,0,,
2020-02-05,SGP,3116,1320,114,1682,2784,734,29,434,0.038,159,252,5,729,2,5,8,10,4,0.0002,0.0001,0.0739,0.0058,0.0738,0.1429,0.0722,0.0115,24,6,0,0,,
2020-02-06,SGP,3299,1401,135,1763,2978,670,32,472,0.0456,155,298,4,666,1,1,22,6,2,0.0005,0.0004,0.0,0.0069,0.0826,0.0,0.0847,0.005,28,4,0,0,,
2020-02-07,SGP,5497,1945,181,3371,4983,1012,19,830,0.0184,164,626,2,1010,0,1,10,5,3,0.0008,0.0007,0.0,0.0079,0.0244,0.0,0.0255,-0.0102,30,2,0,0,,
2020-02-08,SGP,6254,1796,165,4293,5826,1276,40,653,0.0304,172,439,14,1262,0,6,16,13,5,0.0014,0.0007,0.0,0.0754,0.0272,0.0,0.0279,,33,3,0,0,,
2020-02-09,SGP,4475,1297,129,3049,4110,678,61,539,0.0825,253,244,6,672,1,34,19,6,1,0.0017,0.0014,0.0007,0.0126,0.1078,0.1,0.108,,40,7,0,0,,
2020-02-10,SGP,5417,1733,147,3537,5021,1041,38,1626,0.0352,1102,488,5,1036,0,12,19,7,0,0.0003,0.0,0.0007,0.0167,0.0441,0.0714,0.0435,0.0066,43,3,0,0,,
2020-02-11,SGP,4040,1581,135,2324,3710,740,21,667,0.0276,295,337,4,736,0,2,16,2,1,0.0002,0.0001,0.0,0.0084,0.0399,0.0,0.041,0.0023,45,2,0,0,,
2020-02-12,SGP,3211,1405,111,1695,2916,789,13,513,0.0162,195,270,3,786,0,2,9,0,2,0.0008,0.0008,0.0,0.0039,0.0179,0.0,0.019,0.0129,47,2,0,0,,
2020-02-13,SGP,2963,1243,128,1592,2496,606,53,480,0.0804,162,293,5,601,0,31,13,7,2,0.0007,0.0001,0.0,0.0316,0.1837,0.0,0.1965,-0.0032,50,3,0,0,,
2020-02-14,SGP,3007,1349,130,1528,2733,716,57,445,0.0737,152,236,4,712,0,36,11,10,0,0.0004,0.0001,0.0,0.0989,0.1661,0.0,0.1689,0.0011,58,8,0,0,,
2020-02-15,SGP,2264,952,116,1196,1983,537,17,391,0.0307,139,228,4,533,0,4,9,2,2,0.0003,0.0003,0.0,0.0011,0.0445,0.0,0.046,,67,9,0,0,,
2020-02-16,SGP,2465,760,70,1635,2164,954,19,262,0.0195,88,150,6,948,0,5,7,4,3,0.0137,0.0139,0.0023,0.0082,0.0198,0.1429,0.0186,,72,5,0,0,,
2020-02-17,SGP,2375,1069,85,1221,2080,578,34,420,0.0556,157,229,4,574,0,8,9,12,5,0.0004,0.0,0.0,0.0134,0.0954,0.0,0.098,-0.0024,75,3,0,0,,
2020-02-18,SGP,2538,1114,95,1329,2216,488,16,423,0.0317,152,243,4,484,0,1,8,4,3,0.0001,0.0001,0.005,0.0105,0.0615,0.2727,0.0476,-0.0021,77,2,0,0,,
2020-02-19,SGP,2684,1016,108,1560,2295,476,37,419,0.0721,176,216,10,466,0,17,14,6,0,0.0003,0.0001,0.0012,0.0819,0.1667,0.1875,0.1648,0.0045,81,4,0,0,,
2020-02-20,SGP,2467,1010,77,1380,2160,443,21,381,0.0453,127,233,5,438,0,0,7,10,4,0.0003,0.0001,0.0,0.0615,0.0982,0.0,0.1032,-0.0059,84,3,0,0,,
2020-02-21,SGP,2629,1058,91,1480,2219,522,34,470,0.0612,253,182,2,520,0,12,9,11,2,0.0006,0.0001,0.0,0.1941,0.1658,0.0,0.172,-0.0026,85,1,0,0,,
2020-02-22,SGP,2383,870,85,1428,1891,586,42,354,0.0669,192,133,1,585,0,18,13,10,1,0.0011,0.0005,0.0,0.0088,0.0884,0.0,0.0896,,86,1,0,0,,
2020-02-23,SGP,2684,871,102,1711,2175,489,41,325,0.0774,174,95,2,487,0,23,12,4,2,0.001,0.0003,0.0,0.0518,0.1127,0.0,0.1152,,89,3,0,0,,
2020-02-24,SGP,3889,1294,130,2465,3209,615,58,445,0.0862,233,189,6,609,0,34,17,7,0,0.0011,0.0001,0.463,0.0247,0.1581,0.1111,0.1594,-0.0055,89,0,0,0,,
2020-02-25,SGP,4339,1364,142,2833,3626,617,69,729,0.1006,378,330,4,613,0,18,35,16,0,0.0019,0.0006,0.0,0.1927,0.1687,0.0,0.1752,0.0042,90,1,0,0,,
2020-02-26,SGP,4038,1137,125,2776,3154,463,73,754,0.1362,551,183,3,460,0,26,34,12,1,0.002,0.0006,0.1505,0.2618,0.2398,0.1111,0.2447,-0.0045,91,1,0,0,,
2020-02-27,SGP,5645,1324,199,4122,4737,568,89,842,0.1355,450,321,13,555,6,23,49,11,0,0.0023,0.0004,0.6318,0.1735,0.2211,0.1667,0.2246,0.0005,93,2,0,0,,
2020-02-28,SGP,6227,1251,170,4806,5461,502,182,649,0.2661,329,276,16,486,2,79,76,20,5,0.0765,0.0009,0.0248,0.9311,0.3986,0.1667,0.4055,-0.0107,96,3,0,0,,
2020-02-29,SGP,5379,992,145,4242,4663,470,135,552,0.2231,375,151,17,453,5,37,61,26,6,0.0184,0.0155,0.0807,0.3034,0.3049,0.25,0.3062,,98,2,0,0,,
2020-03-01,SGP,5549,1076,187,4286,4723,467,145,593,0.2369,374,167,5,462,0,101,24,19,1,0.0032,0.0004,0.2965,0.0649,0.3713,0.1667,0.3827,,102,4,0,0,,
2020-03-02,SGP,5476,1297,204,3975,4585,454,101,872,0.182,583,232,9,445,0,45,44,9,3,0.0035,0.0007,0.0333,0.3544,0.2804,0.1053,0.2924,0.0065,106,4,0,0,,
2020-03-03,SGP,5791,1698,242,3851,4829,592,82,971,0.1217,593,339,12,580,0,25,43,12,2,0.0099,0.0083,0.063,0.2294,0.1853,0.3529,0.1765,-0.0042,108,2,0,0,,
2020-03-04,SGP,5837,1482,177,4178,5074,607,59,762,0.0886,454,285,8,599,0,20,31,7,1,0.0019,0.0002,0.0,0.1451,0.1167,0.0,0.1196,0.0033,110,2,0,0,,
2020-03-05,SGP,5082,1496,192,3394,4390,577,67,739,0.104,465,243,4,573,0,36,29,1,1,0.0016,0.0003,0.0019,0.1882,0.1571,0.0714,0.1609,-0.0062,112,2,0,0,,
2020-03-06,SGP,5355,1566,187,3602,4351,582,54,998,0.0849,698,254,7,575,0,18,24,11,1,0.0015,0.0003,0.0,0.0609,0.1225,0.0,0.1289,-0.0128,117,5,0,0,,
2020-03-07,SGP,5277,1287,200,3790,4328,667,110,611,0.1416,324,256,2,665,1,65,33,8,3,0.0043,0.0006,0.6156,0.2649,0.191,0.1111,0.1925,,130,13,0,0,,
2020-03-08,SGP,5099,1190,155,3754,4453,544,85,573,0.1351,326,214,9,535,0,34,39,12,0,0.0028,0.0011,0.0264,0.1327,0.1872,0.2,0.1868,,138,8,0,0,,
2020-03-09,SGP,4589,1229,188,3172,3908,490,47,621,0.0875,387,193,8,482,0,5,32,7,3,0.0036,0.0002,0.0071,0.0649,0.166,0.2727,0.1607,-0.0378,150,12,0,0,,
2020-03-10,SGP,4310,988,149,3173,3693,379,50,599,0.1166,396,187,2,377,0,4,39,6,1,0.003,0.0013,0.0092,0.0503,0.1624,0.1667,0.1623,0.024,160,10,0,0,,
2020-03-11,SGP,4500,1066,214,3220,3785,443,52,526,0.1051,258,242,6,437,1,18,29,4,0,0.0025,0.0003,0.0,0.1721,0.166,0.0,0.1888,,166,6,0,0,,
2020-03-12,SGP,4113,818,131,3164,3485,303,33,332,0.0982,134,174,2,301,0,3,23,6,1,0.0045,0.0009,0.0,0.2218,0.1022,0.0,0.1038,-0.0265,178,12,0,0,,
2020-03-13,SGP,4120,655,104,3361,3553,263,38,396,0.1262,217,166,17,246,1,2,27,4,4,0.0027,0.0008,0.0,0.176,0.1325,0.0,0.1366,,187,9,0,0,,
2020-03-14,SGP,4149,627,98,3424,3550,225,24,371,0.0964,207,146,12,213,0,2,16,5,1,0.0021,0.0005,0.0,0.1232,0.0966,0.0,0.1022,,200,13,0,0,,
2020-03-15,SGP,4416,831,150,3435,3502,279,18,356,0.0606,165,167,2,277,0,0,12,6,0,0.0016,0.0005,0.0,0.1229,0.1168,0.0,0.1231,,214,14,0,0,,
2020-03-16,SGP,4190,801,123,3266,3379,278,25,341,0.0825,154,162,3,275,0,4,16,3,2,0.0016,0.0005,0.0315,0.0816,0.087,0.25,0.0795,-0.0243,226,12,0,0,,
2020-03-17,SGP,4397,834,146,3417,3614,331,50,415,0.1312,205,185,2,329,0,2,32,9,7,0.0072,0.0008,0.1414,0.378,0.157,0.4,0.1351,-0.0062,243,17,0,0,,
2020-03-18,SGP,4300,861,126,3313,3448,303,32,451,0.0955,244,181,4,299,1,1,28,2,0,0.003,0.0003,0.0072,0.2479,0.1162,0.1429,0.1152,-0.019,266,23,0,0,,
2020-03-19,SGP,4385,821,142,3422,3618,302,33,504,0.0985,315,165,2,300,1,2,22,8,0,0.0059,0.0033,0.0,0.2452,0.1087,0.0,0.1124,-0.0432,313,47,0,0,,
2020-03-20,SGP,3991,787,143,3061,3251,293,65,437,0.1816,270,147,5,288,1,2,56,5,1,0.0036,0.0003,0.0066,0.3118,0.245,0.0769,0.2567,0.0415,345,32,0,0,,
2020-03-21,SGP,4578,932,234,3412,3538,501,66,544,0.1164,302,217,7,494,0,7,50,9,0,0.006,0.0022,0.0992,0.162,0.1366,0.1111,0.1373,,385,40,0,0,,
2020-03-22,SGP,4733,833,277,3623,3500,375,45,380,0.1071,167,181,6,369,0,2,31,10,2,0.0035,0.0006,0.0058,0.1185,0.1167,0.125,0.1164,,432,47,2,2,,
2020-03-23,SGP,3976,822,159,2995,3237,363,44,390,0.1081,149,183,6,357,0,3,25,7,9,0.0035,0.0008,0.0214,0.0466,0.1198,0.1333,0.1189,-0.018,455,23,2,0,,
2020-03-24,SGP,3919,935,168,2816,3177,437,31,493,0.0662,191,276,4,433,0,2,28,1,0,0.0049,0.0007,0.0113,0.3117,0.075,0.1579,0.0698,0.0303,509,54,2,0,,
2020-03-25,SGP,4459,1142,230,3087,3690,529,39,708,0.0687,383,301,6,523,0,3,26,8,2,0.0012,0.0002,0.0034,0.0344,0.081,0.0417,0.0842,0.0312,558,49,2,0,,
2020-03-26,SGP,4308,1129,182,2997,3613,595,42,507,0.0659,244,230,3,592,0,1,35,6,0,0.0008,0.0004,0.0922,0.0409,0.0777,0.0667,0.0782,-0.0126,568,10,2,0,,
2020-03-27,SGP,4062,1061,186,2815,3313,461,44,469,0.0871,213,233,2,459,0,4,36,3,1,0.0015,0.0005,0.1307,0.1166,0.1115,0.2222,0.1079,-0.0066,594,26,2,0,,
2020-03-28,SGP,3642,821,197,2624,3025,449,34,359,0.0704,156,191,2,447,0,6,20,7,1,0.0024,0.0004,0.0096,0.1974,0.0819,0.1,0.0813,,732,138,2,0,,
2020-03-29,SGP,4370,899,207,3264,3520,883,48,378,0.0516,133,195,4,879,0,0,38,7,3,0.002,0.0008,0.013,0.0844,0.0399,0.1818,0.0377,,803,71,3,1,,
2020-03-30,SGP,4005,1121,168,2716,3309,619,32,445,0.0492,153,265,1,618,0,3,24,4,1,0.0012,0.0004,0.6691,0.0348,0.0642,0.4286,0.0578,-0.0257,844,41,3,0,,
2020-03-31,SGP,3610,954,173,2483,2919,396,34,400,0.0791,131,240,6,390,0,3,25,5,1,0.0021,0.0004,0.1727,0.3711,0.1205,0.1111,0.1209,0.011,844,0,3,0,,
2020-04-01,SGP,3620,1109,170,2341,2896,449,50,411,0.1002,144,250,5,444,1,10,25,14,0,0.0017,0.0004,0.2528,0.2421,0.1475,0.1,0.1496,-0.0113,879,35,3,0,,
2020-04-02,SGP,3517,1014,160,2343,2897,469,46,386,0.0893,189,185,5,464,0,7,30,7,2,0.0013,0.0002,0.1129,0.0808,0.119,0.2308,0.113,0.0211,1000,121,4,1,,
2020-04-03,SGP,4759,1320,206,3233,4019,594,39,565,0.0616,202,271,3,591,0,8,23,7,1,0.0007,0.0004,0.0598,0.032,0.0739,0.1111,0.072,-0.0254,1049,49,5,1,,
2020-04-04,SGP,3804,960,234,2610,3159,415,43,504,0.0939,269,209,2,413,0,10,25,8,0,0.0051,0.0021,0.0004,0.2048,0.1174,0.2222,0.1137,,1114,65,5,0,,
2020-04-05,SGP,4330,1100,201,3029,3619,501,45,417,0.0824,177,204,3,498,0,4,33,7,1,0.0098,0.0002,0.0387,0.2073,0.1142,0.1,0.1147,,1189,75,6,1,,
2020-04-06,SGP,4087,1286,168,2633,3488,596,89,489,0.1299,209,250,5,591,1,50,28,9,1,0.0018,0.0002,0.0,0.0652,0.1794,0.0,0.1816,0.0169,1309,120,6,0,,
2020-04-07,SGP,4078,1308,204,2566,3480,641,38,510,0.056,199,287,2,639,0,5,27,6,0,0.0003,0.0001,0.0,0.0082,0.0623,0.0,0.0641,0.0262,1375,66,6,0,72680.0,
2020-04-08,SGP,4353,1288,187,2878,3790,508,45,846,0.0814,319,497,1,507,0,2,38,4,1,0.0032,0.0022,0.1591,0.1419,0.0983,0.3333,0.0909,0.0044,1481,106,6,0,,
2020-04-09,SGP,3983,1255,175,2553,3436,531,25,702,0.045,241,433,3,528,0,2,17,3,3,0.001,0.0001,0.0,0.0276,0.0523,0.0,0.0545,0.0025,1623,142,6,0,,
2020-04-10,SGP,3787,1097,156,2534,3215,619,44,544,0.0664,151,344,3,616,0,2,31,10,1,0.0015,0.0005,0.1252,0.0425,0.0727,0.1,0.072,,1909,286,6,0,,
2020-04-11,SGP,3816,1075,168,2573,3192,710,50,510,0.0658,180,295,3,707,0,2,40,7,1,0.0021,0.0003,0.0744,0.1209,0.0802,0.2308,0.0759,,1909,0,6,0,,
2020-04-12,SGP,3762,1175,216,2371,3161,556,34,473,0.0576,179,279,2,554,0,1,29,3,1,0.0013,0.0004,0.0,0.0228,0.0662,0.0,0.0675,,2299,390,8,2,,
2020-04-13,SGP,4049,1385,199,2465,3424,647,50,589,0.0717,257,304,6,641,0,0,44,6,0,0.0013,0.0001,0.0379,0.0506,0.096,0.2143,0.0914,0.0023,2532,233,8,0,,
2020-04-14,SGP,3998,1353,143,2502,3339,594,43,505,0.0675,158,305,6,588,1,0,34,3,5,0.0015,0.0013,0.0,0.0417,0.0639,0.0909,0.0629,0.0248,2918,386,9,1,94796.0,
2020-04-15,SGP,3791,1348,160,2283,3236,489,39,466,0.0739,169,275,3,486,0,3,29,6,1,0.0014,0.0008,0.6362,0.0344,0.1157,0.5714,0.1021,-0.0156,3252,334,10,1,,
2020-04-16,SGP,4025,1360,188,2477,3493,605,35,601,0.0547,254,317,6,599,1,0,28,4,2,0.001,0.0001,0.0621,0.2081,0.0764,0.0667,0.0769,0.0119,3699,447,10,0,,
2020-04-17,SGP,4140,1338,191,2611,3601,525,39,516,0.0691,187,304,10,515,0,1,34,4,0,0.0006,0.0001,0.0,0.0261,0.08,0.0,0.0843,-0.0175,4427,728,10,0,,
2020-04-18,SGP,4076,1147,182,2747,3488,480,44,471,0.084,169,261,5,475,0,1,39,3,1,0.0214,0.0229,0.0012,0.0065,0.076,0.1,0.0751,,5050,623,11,1,,
2020-04-19,SGP,3964,1123,203,2638,3380,440,54,455,0.1093,155,258,3,437,1,5,36,9,3,0.0014,0.0004,0.0122,0.02,0.1333,0.3125,0.122,,5992,942,11,0,,
2020-04-20,SGP,4288,1459,199,2630,3724,614,73,655,0.1063,322,309,7,607,0,2,37,32,2,0.0022,0.0003,0.1009,0.2263,0.1337,0.3043,0.123,-0.0095,6588,596,11,0,121774.0,
2020-04-21,SGP,5382,1716,204,3462,4603,685,152,661,0.1816,316,293,2,683,0,4,29,119,0,0.0018,0.0007,0.0849,0.0338,0.284,0.0909,0.2884,-0.0155,8014,1426,11,0,,
2020-04-22,SGP,7003,1401,231,5371,6466,3188,73,501,0.0224,196,284,5,3183,0,3,44,26,0,0.002,0.0005,0.1266,0.052,0.0208,0.1429,0.0202,0.0075,9125,1111,11,0,,
2020-04-23,SGP,5362,1438,208,3716,4728,1684,55,581,0.0316,216,328,7,1677,0,2,45,8,0,0.001,0.0001,0.0,0.0862,0.0318,0.0,0.032,-0.0029,10141,1016,12,1,,
2020-04-24,SGP,3867,1206,202,2459,3384,621,51,455,0.0759,168,259,6,615,0,1,46,4,0,0.0011,0.0001,0.0,0.1047,0.0843,0.0,0.0876,-0.0047,11178,1037,12,0,,
2020-04-25,SGP,4205,1200,213,2792,3705,480,40,558,0.0769,209,325,5,475,0,3,33,4,0,0.0016,0.0003,0.0,0.174,0.0879,0.0,0.0909,,12075,897,12,0,,
2020-04-26,SGP,3815,1188,257,2370,3302,508,43,601,0.078,293,253,4,504,0,7,33,3,0,0.0016,0.0004,0.0001,0.2291,0.0945,0.0556,0.0973,,12693,618,12,0,,
2020-04-27,SGP,3539,1361,160,2018,3026,436,23,544,0.0501,212,311,2,434,0,3,16,3,1,0.0007,0.0002,0.0011,0.0294,0.0854,0.2,0.0825,0.0094,13624,931,12,0,143919.0,
2020-04-28,SGP,3417,1265,170,1982,2931,525,53,493,0.0917,185,282,4,521,1,12,34,5,1,0.0016,0.0009,0.1643,0.1621,0.152,0.25,0.1488,0.0012,14423,799,14,2,,
2020-04-29,SGP,3323,1286,165,1872,2918,462,47,484,0.0923,172,293,10,452,1,6,34,6,0,0.002,0.0009,0.2638,0.2854,0.1333,0.25,0.129,0.0053,14951,528,14,0,,
2020-04-30,SGP,3592,1337,165,2090,3081,575,42,514,0.0681,172,285,3,572,0,0,36,6,0,0.0015,0.0003,0.0,0.0646,0.0975,0.0,0.1004,0.0093,15641,690,14,0,,
2020-05-01,SGP,4219,1306,179,2734,3528,610,40,450,0.0615,169,240,5,605,0,2,31,5,2,0.001,0.0005,0.0073,0.0284,0.0679,0.125,0.0665,,16169,528,15,1,,
2020-05-02,SGP,4104,1151,188,2765,3438,488,30,460,0.0579,172,245,8,480,0,1,23,6,0,0.0009,0.0004,0.0787,0.008,0.0558,0.1,0.0516,,17101,932,16,1,,
2020-05-03,SGP,3755,1133,188,2434,3274,550,40,602,0.0678,203,358,3,547,0,2,30,7,1,0.0011,0.0004,0.0,0.0059,0.0727,0.0,0.0741,,17548,447,17,1,,
2020-05-04,SGP,4309,1336,159,2814,3839,583,48,698,0.0761,264,392,5,578,1,7,31,7,2,0.0014,0.0001,0.3584,0.3682,0.1294,0.1538,0.1282,0.0031,18205,657,18,1,175604.0,
2020-05-05,SGP,4153,1224,159,2770,3588,801,38,513,0.0453,239,232,11,790,0,1,30,6,1,0.0014,0.0001,0.0258,0.1047,0.0438,0.0833,0.0429,-0.0026,18778,573,18,0,,
2020-05-06,SGP,3909,1313,201,2395,3342,487,36,616,0.0688,310,270,6,481,0,2,30,3,1,0.0013,0.0003,0.0,0.2394,0.0888,0.0,0.0939,0.0097,19410,632,18,0,,
2020-05-07,SGP,3984,1393,201,2390,3453,717,46,617,0.0603,225,345,8,709,0,5,33,7,1,0.0016,0.0002,0.0527,0.0607,0.0769,0.0909,0.0766,,20198,788,20,2,,
2020-05-08,SGP,3724,1379,222,2123,3193,741,41,510,0.0524,155,311,3,738,0,2,31,6,2,0.0012,0.0002,0.0817,0.0369,0.0607,0.0909,0.0591,-0.0033,20939,741,20,0,,
2020-05-09,SGP,3305,1218,178,1909,2637,582,48,414,0.0762,131,243,11,571,0,0,39,6,3,0.001,0.0004,0.0,0.0357,0.0816,0.0,0.086,,21707,768,20,0,,
2020-05-10,SGP,3895,1173,187,2535,3340,989,74,456,0.0696,165,262,4,985,0,2,55,15,2,0.0014,0.0005,0.3889,0.0107,0.0678,0.6316,0.0522,,22460,753,20,0,246254.0,
2020-05-11,SGP,3658,1267,188,2203,3218,632,52,463,0.076,157,256,2,630,0,7,37,8,0,0.0018,0.0004,0.5703,0.1439,0.076,0.1667,0.0732,0.0052,23336,876,20,0,,
2020-05-12,SGP,3815,1291,186,2338,3401,668,36,386,0.0511,152,196,4,664,0,2,22,11,1,0.0013,0.0008,0.0,0.1369,0.0674,0.0,0.0687,0.002,23787,451,21,1,,
2020-05-13,SGP,3655,1292,176,2187,3165,601,62,584,0.0935,309,240,5,596,0,18,35,7,2,0.0014,0.0002,0.0123,0.0331,0.1283,0.375,0.123,-0.0007,24671,884,21,0,,
2020-05-14,SGP,3469,1282,197,1990,2984,460,45,683,0.0891,421,223,9,451,0,6,33,5,1,0.0009,0.0002,0.1002,0.0255,0.1493,0.2,0.1481,-0.0096,25346,675,21,0,,
2020-05-15,SGP,3889,1262,180,2447,3347,482,38,608,0.0731,330,231,7,475,0,3,28,5,2,0.0006,0.0001,0.0104,0.0316,0.1364,0.1,0.1381,-0.0049,26098,752,21,0,,
2020-05-16,SGP,3380,1120,196,2064,2793,390,40,483,0.093,230,211,5,385,0,3,33,3,1,0.0013,0.0001,0.5755,0.0457,0.1412,0.3333,0.1345,,26891,793,21,0,,
2020-05-17,SGP,3331,1145,171,2015,2756,437,36,475,0.0761,218,222,7,430,0,3,31,0,2,0.0075,0.0071,0.003,0.0133,0.1129,0.0833,0.1149,,27356,465,22,1,,
2020-05-18,SGP,3883,1321,169,2393,3213,497,39,401,0.0728,150,206,10,487,0,5,27,4,3,0.0009,0.0001,0.0,0.0514,0.1256,0.0,0.1304,0.0049,28038,682,22,0,294414.0,
2020-05-19,SGP,3792,1459,188,2145,3271,495,32,489,0.0607,209,252,7,488,0,2,22,4,4,0.0005,0.0002,0.1097,0.0243,0.1218,0.1053,0.1236,-0.0009,28343,305,22,0,,
2020-05-20,SGP,4219,1465,188,2566,3661,454,37,499,0.0754,236,235,4,450,0,6,25,6,0,0.0008,0.0002,0.0,0.0124,0.1198,0.0,0.1285,-0.0083,28794,451,22,0,,
2020-05-21,SGP,4038,1403,186,2449,3259,508,36,520,0.0662,209,282,1,507,0,0,29,3,4,0.0007,0.0001,0.128,0.0223,0.1157,0.1818,0.1082,-0.0094,29364,570,22,0,,
2020-05-22,SGP,3567,1337,224,2006,3030,415,41,507,0.0899,197,252,3,412,1,1,32,6,1,0.0006,0.0,0.061,0.0348,0.1824,0.1429,0.1901,-0.0131,29812,448,23,1,,
2020-05-23,SGP,2974,1008,179,1787,2533,396,44,378,0.1,140,208,6,390,0,13,28,3,0,0.0009,0.0002,0.0647,0.0108,0.1667,0.0625,0.1755,,30426,614,23,0,,
2020-05-24,SGP,3244,1022,190,2032,2831,370,39,404,0.0954,185,188,8,362,1,9,20,7,2,0.0011,0.0003,0.0319,0.2001,0.1734,0.0909,0.179,,31068,642,23,0,,
2020-05-25,SGP,4002,1252,173,2577,3350,479,24,995,0.0477,724,228,4,475,1,0,17,5,1,0.0015,0.0008,0.0,0.0366,0.0696,0.0,0.0711,,31616,548,23,0,334691.0,
2020-05-26,SGP,4141,1363,223,2555,3629,457,30,663,0.0616,361,253,3,454,0,6,15,8,1,0.0004,0.0001,0.004,0.15,0.1146,0.1538,0.1117,0.0052,31960,344,23,0,,
2020-05-27,SGP,4092,1308,200,2584,3646,347,29,584,0.0771,316,241,3,344,0,0,19,9,1,0.0075,0.007,0.0023,0.137,0.1405,0.125,0.1416,-0.0031,32343,383,23,0,,
2020-05-28,SGP,3821,1376,193,2252,3329,462,37,467,0.0741,203,233,2,460,0,1,25,11,0,0.0011,0.0003,0.0,0.2581,0.1212,0.0,0.1277,-0.0045,32876,533,23,0,,
2020-05-29,SGP,3620,1240,198,2182,3032,473,37,406,0.0725,161,211,2,471,0,9,17,9,2,0.0019,0.0014,0.0536,0.0142,0.1182,0.3571,0.1019,0.0066,33249,373,23,0,,
2020-05-30,SGP,3515,997,198,2320,3032,418,25,346,0.0564,135,169,0,418,0,0,24,1,0,0.0021,0.0016,0.8938,0.0113,0.0628,0.1875,0.0524,,33860,611,23,0,,
2020-05-31,SGP,3856,1047,187,2622,3357,489,26,389,0.0505,130,199,3,486,0,2,19,4,1,0.0022,0.0021,0.0,0.0278,0.04,0.0,0.041,,34366,506,23,0,,
