date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,KWT,43,9,0,34,4,0,43,4,3,12,0.4286,6,4,0,4,0,0,2,1,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-23,KWT,73,24,0,49,11,5,68,13,6,20,0.3158,5,10,2,11,0,0,6,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-24,KWT,171,47,6,118,37,5,166,17,6,35,0.2609,7,19,3,14,0,1,2,3,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-25,KWT,494,113,15,366,147,12,482,37,20,54,0.3509,16,24,1,36,0,3,6,10,1,,,,,,,,,,0.0,,0.0,,,,,
2020-01-26,KWT,354,78,8,268,33,13,341,20,16,51,0.4444,16,26,1,19,0,2,8,4,2,,,,,,,,,,0.0,,0.0,,,,,
2020-01-27,KWT,273,64,5,204,51,8,265,25,10,40,0.2857,11,20,2,23,0,3,4,3,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-28,KWT,300,86,12,202,41,10,290,21,15,54,0.4167,9,42,1,20,0,1,10,4,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-29,KWT,309,109,8,192,31,10,299,17,5,50,0.2273,7,32,0,17,0,1,3,1,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-30,KWT,526,147,3,376,83,20,506,21,9,47,0.3,11,27,1,20,0,2,7,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-01-31,KWT,477,124,11,342,73,9,468,34,9,43,0.2093,7,30,3,31,0,1,8,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-01,KWT,282,91,7,184,54,13,269,10,10,40,0.5,3,31,0,10,0,4,3,2,1,,,,,,,,,,0.0,,0.0,,,,,
2020-02-02,KWT,298,84,5,209,45,15,283,11,5,29,0.3125,7,14,0,11,0,4,0,1,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-03,KWT,208,69,4,135,41,6,202,9,4,26,0.3077,3,19,1,8,0,2,2,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-04,KWT,197,66,10,121,54,6,191,8,2,25,0.2,3,17,0,8,0,0,1,1,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-05,KWT,196,57,10,129,52,4,192,5,3,34,0.375,4,27,2,3,0,0,1,2,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-06,KWT,187,55,4,128,42,14,173,16,6,43,0.2727,5,33,1,15,0,3,3,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-07,KWT,203,49,6,148,24,11,192,21,2,18,0.087,3,14,0,21,0,1,1,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-08,KWT,152,42,4,106,33,4,148,24,2,24,0.0769,8,14,0,24,0,1,1,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-09,KWT,143,49,4,90,44,14,129,10,2,17,0.1667,5,11,2,8,0,2,0,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-10,KWT,127,36,7,84,17,10,117,12,1,21,0.0769,6,14,0,12,0,1,0,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-11,KWT,130,39,5,86,26,14,116,13,4,18,0.2353,3,12,1,12,0,1,2,1,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-12,KWT,131,45,3,83,28,17,114,14,3,10,0.1765,3,4,0,14,0,0,2,1,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-13,KWT,127,50,2,75,36,11,116,7,5,8,0.4167,4,4,2,5,0,3,2,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-14,KWT,121,42,1,78,45,16,105,5,3,10,0.375,0,5,0,5,0,2,1,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-15,KWT,157,37,9,111,48,16,141,11,1,18,0.0833,3,12,0,11,0,0,1,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-16,KWT,138,50,1,87,34,12,126,31,1,14,0.0312,4,8,3,28,0,0,1,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-17,KWT,141,41,1,99,65,16,125,2,1,11,0.3333,3,8,0,2,0,0,1,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-18,KWT,114,35,3,76,38,8,106,3,1,22,0.25,3,16,1,2,0,0,1,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-19,KWT,117,30,4,83,24,8,109,1,4,28,0.8,11,14,0,1,0,2,2,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-20,KWT,116,33,5,78,24,19,97,4,0,18,0.0,3,10,0,4,0,0,0,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-21,KWT,247,66,18,163,121,20,227,10,1,28,0.0909,4,16,1,9,0,1,0,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-22,KWT,354,93,18,243,160,21,333,21,7,30,0.25,6,14,1,20,0,4,0,3,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-23,KWT,284,87,10,187,100,13,271,22,10,31,0.3125,10,18,0,22,0,7,3,0,0,,,,,,,,,,0.0,,0.0,,,,,
2020-02-24,KWT,2170,613,56,1501,1435,51,2119,47,6,140,0.1132,27,60,16,31,0,1,5,0,0,0.0866,0.0393,0.194,0.0663,0.1176,0.125,0.1154,,3.0,3.0,,0.0,,,,,
2020-02-25,KWT,1221,348,42,831,662,47,1174,52,17,114,0.2464,26,57,7,45,0,2,14,0,1,0.1397,0.3041,0.0,0.0643,0.1765,0.0,0.1837,,5.0,2.0,,0.0,,,,,
2020-02-26,KWT,1551,542,44,965,992,62,1489,52,7,154,0.1186,28,96,7,45,0,1,5,1,0,0.0431,0.1503,0.0,0.0099,0.0909,0.0,0.1111,,11.0,6.0,,0.0,,,,,
2020-02-27,KWT,1020,313,30,677,486,54,966,49,14,110,0.2222,11,71,6,43,0,5,8,1,0,0.2651,0.6801,0.5116,0.0563,0.2,0.3333,0.1905,,26.0,15.0,,0.0,,,,,
2020-02-28,KWT,834,220,41,573,348,43,791,42,22,90,0.3438,16,59,6,36,0,8,13,1,0,,,,,,,,,43.0,17.0,,0.0,,,,,
2020-02-29,KWT,1095,268,30,797,571,60,1035,49,13,91,0.2097,27,41,5,44,0,4,8,0,1,0.0458,0.088,0.0,0.0185,0.1622,0.0,0.1667,,45.0,2.0,,0.0,,,,,
2020-03-01,KWT,863,239,35,589,427,68,795,43,8,100,0.1569,16,46,0,43,0,4,0,4,0,,,,,,,,,45.0,0.0,,0.0,,,,,
2020-03-02,KWT,966,276,24,666,480,69,897,32,6,111,0.1579,26,56,1,31,0,1,4,1,0,,,,,,,,,46.0,1.0,,0.0,,,,,
2020-03-03,KWT,908,226,42,640,374,53,855,44,14,90,0.2414,21,51,4,40,0,5,9,0,0,,,,,,,,,56.0,10.0,,0.0,,,,,
2020-03-04,KWT,907,238,37,632,328,76,831,33,9,111,0.2143,31,60,3,30,0,1,6,0,2,,,,,,,,,,,,,,,,,
2020-03-05,KWT,1042,294,32,716,461,73,969,53,32,98,0.3765,24,58,3,50,0,3,23,6,0,0.2698,0.1542,1.0,0.3624,0.4237,1.0,0.4138,,,,,,,,,,
2020-03-06,KWT,1007,281,47,679,411,52,955,49,10,152,0.1695,38,89,2,47,0,1,5,4,0,0.0266,0.1285,,0.019,0.186,,0.186,,58.0,2.0,,0.0,,,,,
