date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-01-22,COM,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-23,COM,7,2,0,5,2,1,0,0,0.0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-24,COM,19,5,1,13,14,2,0,3,0.0,0,3,0,2,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-25,COM,17,5,1,11,12,2,0,3,0.0,1,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-26,COM,17,1,0,16,6,0,1,1,1.0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,
2020-01-27,COM,10,2,1,7,9,1,0,0,0.0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-28,COM,13,4,1,8,8,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-29,COM,12,4,1,7,7,1,0,0,0.0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-30,COM,13,4,0,9,4,1,0,0,0.0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-31,COM,20,6,1,13,8,0,0,1,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-01,COM,5,2,0,3,2,0,0,1,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-02,COM,8,3,1,4,4,1,0,0,0.0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-03,COM,2,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-04,COM,12,9,0,3,8,0,0,4,,1,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-05,COM,7,5,0,2,7,1,0,3,0.0,2,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-06,COM,8,4,0,4,4,2,0,1,0.0,1,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-07,COM,5,3,0,2,0,3,0,0,0.0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-08,COM,8,2,0,6,3,2,0,1,0.0,1,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-09,COM,24,9,3,12,22,1,0,11,0.0,8,3,0,1,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-10,COM,8,4,0,4,6,1,0,4,0.0,4,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-11,COM,8,2,0,6,7,1,0,1,0.0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-12,COM,9,7,0,2,9,1,0,3,0.0,2,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-13,COM,4,2,0,2,2,0,0,1,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-14,COM,2,1,0,1,2,0,0,1,,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-15,COM,5,2,0,3,3,0,0,1,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-16,COM,10,4,0,6,5,0,0,2,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-17,COM,4,2,2,0,1,1,0,0,0.0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-18,COM,3,1,0,2,3,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-19,COM,10,4,1,5,8,0,0,2,,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-20,COM,5,0,0,5,2,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-21,COM,2,0,0,2,1,0,1,0,1.0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,
2020-02-22,COM,3,1,0,2,1,0,1,1,1.0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,
