date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,VCT,10,2,1,7,0,0,10,0,0,5,,2,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-01-23,VCT,20,10,0,10,0,0,20,1,1,10,0.5,0,9,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,
2020-01-24,VCT,45,12,2,31,0,0,45,4,2,14,0.3333,1,11,0,4,0,0,2,0,0,,,,,,,,,,,,,,,,,
2020-01-25,VCT,53,4,2,47,0,0,53,0,2,1,1.0,0,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,
2020-01-26,VCT,65,14,2,49,0,0,65,1,4,11,0.8,4,3,0,1,0,0,4,0,0,,,,,,,,,,,,,,,,,
2020-01-27,VCT,49,14,0,35,0,0,49,4,3,4,0.4286,0,2,0,4,1,0,2,0,0,,,,,,,,,,,,,,,,,
2020-01-28,VCT,56,20,2,34,0,0,56,2,4,10,0.6667,1,8,1,1,0,0,2,1,1,,,,,,,,,,,,,,,,,
2020-01-29,VCT,53,13,0,40,0,0,53,1,0,6,0.0,1,5,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-01-30,VCT,96,23,1,72,0,0,96,0,0,8,,0,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-01-31,VCT,69,10,3,56,0,0,69,1,0,10,0.0,1,9,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-01,VCT,37,7,1,29,0,0,37,1,0,7,0.0,1,6,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-02,VCT,29,4,2,23,0,0,29,1,0,4,0.0,0,4,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-03,VCT,28,11,2,15,0,0,28,2,0,8,0.0,0,7,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-04,VCT,50,40,1,9,0,0,50,3,1,36,0.25,0,35,0,3,0,0,1,0,0,,,,,,,,,,,,,,,,,
2020-02-05,VCT,44,27,3,14,0,0,44,6,0,24,0.0,1,23,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-06,VCT,24,9,1,14,0,0,24,1,2,9,0.6667,0,9,0,1,0,0,2,0,0,,,,,,,,,,,,,,,,,
2020-02-07,VCT,24,3,1,20,0,0,24,10,0,3,0.0,0,3,0,10,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-08,VCT,36,9,0,27,0,0,36,4,0,19,0.0,4,13,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-09,VCT,17,3,2,12,0,0,17,0,0,3,,1,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-10,VCT,37,10,6,21,0,0,37,0,2,8,1.0,2,5,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,
2020-02-11,VCT,23,8,1,14,0,0,23,0,0,9,,1,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-12,VCT,24,6,2,16,0,0,24,1,1,6,0.5,1,4,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,
2020-02-13,VCT,21,3,0,18,0,0,21,1,0,3,0.0,1,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-14,VCT,22,6,2,14,0,0,22,4,0,2,0.0,0,2,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-15,VCT,14,2,0,12,0,0,14,6,0,4,0.0,1,1,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-16,VCT,25,11,0,14,0,0,25,8,1,4,0.1111,0,4,0,8,0,0,1,0,0,,,,,,,,,,,,,,,,,
2020-02-17,VCT,20,10,1,9,0,0,20,3,0,6,0.0,0,6,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-18,VCT,24,12,0,12,0,0,24,0,0,8,,1,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-19,VCT,10,3,0,7,0,0,10,0,0,3,,1,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-20,VCT,11,1,1,9,0,0,11,2,0,0,0.0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
2020-02-21,VCT,35,14,3,18,0,0,35,2,1,11,0.3333,1,10,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,
