date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-03-29,CAN,59047,11815,2803,44429,54663,4243,939,5436,0.1812,1619,3354,92,4151,3,40,674,156,66,0.1294,0.0799,0.0411,0.2047,0.1855,0.1643,0.1869,,5386,711,60,7,210435.0,26234.0
2020-03-30,CAN,62282,14505,2961,44816,57994,4130,1186,6339,0.2231,2080,3793,97,4033,10,25,910,184,57,0.1032,0.0499,0.0122,0.2554,0.2458,0.2489,0.2455,0.0202,6255,869,61,1,241138.0,30703.0
2020-03-31,CAN,64194,14435,2909,46850,58546,4164,1135,8214,0.2142,2359,5480,65,4099,2,26,884,172,51,0.1138,0.0548,0.0678,0.2083,0.2265,0.2,0.228,0.0225,7424,1169,89,28,,
2020-04-01,CAN,61567,14393,3132,44042,57233,4265,1164,5992,0.2144,1838,3631,64,4201,3,47,899,181,34,0.131,0.0678,0.0283,0.3149,0.2297,0.1568,0.2337,-0.007,8536,1112,96,7,256933.0,
2020-04-02,CAN,64996,15014,3090,46892,60550,4290,1196,6059,0.218,1845,3706,77,4213,10,51,938,147,50,0.1198,0.0603,0.0276,0.2794,0.2454,0.1946,0.2483,0.0117,9595,1059,109,13,268154.0,11221.0
2020-04-03,CAN,66864,15966,3341,47557,62637,4969,1386,6562,0.2181,2086,3951,98,4871,4,51,1071,202,58,0.1364,0.059,0.3672,0.2883,0.2412,0.1757,0.2453,-0.013,11268,1673,138,29,295065.0,26911.0
2020-04-04,CAN,58854,12838,3281,42735,54702,4236,1188,5581,0.219,1698,3352,129,4107,5,38,868,233,44,0.1338,0.0726,0.4623,0.2349,0.2383,0.4199,0.2227,,12519,1251,187,49,311971.0,16906.0
2020-04-05,CAN,56421,12495,3061,40865,52304,4648,1284,5417,0.2165,1707,3145,83,4565,2,108,834,279,61,0.1139,0.0461,0.0159,0.3036,0.2333,0.1991,0.2353,,13882,1363,231,44,334849.0,22878.0
2020-04-06,CAN,62185,14778,3212,44195,58212,4813,1344,6248,0.2183,1928,3829,136,4677,7,210,938,151,38,0.0873,0.0373,0.0235,0.2519,0.2492,0.2374,0.2499,0.0172,15496,1614,280,49,336806.0,1957.0
2020-04-07,CAN,64818,16281,3277,45260,60650,5366,1416,6520,0.2088,2070,3907,87,5279,13,46,1085,227,45,0.1108,0.0538,0.0121,0.2424,0.2173,0.1837,0.2188,-0.0232,16653,1157,323,43,346507.0,9701.0
2020-04-08,CAN,63532,16220,3423,43889,59696,5089,1212,6615,0.1924,2254,3846,109,4980,7,26,979,166,34,0.0851,0.0442,0.0386,0.2233,0.1954,0.2478,0.1921,0.0145,17883,1230,380,57,359269.0,12762.0
2020-04-09,CAN,63374,15906,3401,44067,59519,4547,1200,6962,0.2088,2430,4017,111,4436,6,37,984,140,33,0.0993,0.0517,0.0177,0.272,0.2281,0.1523,0.2325,0.006,19274,1391,435,55,373581.0,14312.0
2020-04-10,CAN,58915,13527,3251,42137,55192,4420,1202,5977,0.2138,1761,3750,86,4334,12,37,962,142,49,0.0986,0.068,0.0111,0.1909,0.2335,0.1659,0.2378,,20748,1474,509,74,383322.0,9741.0
2020-04-11,CAN,56162,12477,3238,40447,52454,4745,1135,5449,0.193,1785,3174,78,4667,5,37,821,211,61,0.1317,0.0946,0.0177,0.2289,0.2045,0.2458,0.2018,,22133,1385,569,60,401552.0,18230.0
