date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,SYR,53,3,0,50,4,3,50,6,5,3,0.4545,0,3,0,6,0,0,5,0,0,0.6228,,,0.6228,0.4545,,0.4545,,,,,,,,,,
2020-01-23,SYR,120,16,5,99,1,4,116,9,4,12,0.3077,3,8,1,8,0,0,3,1,0,0.0242,0.0125,0.0,0.4997,0.3333,0.0,0.375,,,,,,,,,,
2020-01-24,SYR,214,31,10,173,2,4,210,20,5,22,0.2,11,8,1,19,0,0,5,0,0,0.0315,0.0,,0.0326,0.2273,,0.2273,,,,,,,,,,
2020-01-25,SYR,487,59,27,401,20,6,481,37,9,50,0.1957,8,41,1,36,0,3,2,3,1,0.1525,0.0,,0.1538,0.2093,,0.2093,,,,,,,,,,
2020-01-26,SYR,486,49,16,421,24,20,466,20,15,49,0.4286,10,36,1,19,0,3,4,6,2,0.5655,0.0,,0.6079,0.4545,,0.4545,,,,,,,,,,
2020-01-27,SYR,303,61,5,237,25,26,277,24,4,37,0.1429,15,20,6,18,0,0,3,1,0,0.1046,0.0033,,0.2141,0.1304,,0.1304,,,,,,,,,,
2020-01-28,SYR,226,63,8,155,13,17,209,16,5,39,0.2381,13,23,0,16,1,1,2,1,0,0.1028,1.0,,0.0155,0.1111,,0.1111,,,,,,,,,,
2020-01-29,SYR,263,50,7,206,16,31,232,14,5,23,0.2632,5,15,1,13,0,2,1,1,1,0.1255,0.0,0.0,0.1359,0.3125,0.0,0.3333,,,,,,,,,,
2020-01-30,SYR,440,107,7,326,20,18,422,14,6,50,0.3,14,20,0,14,0,2,4,0,0,0.1957,0.0359,,0.2459,0.2941,,0.2941,,,,,,,,,,
2020-01-31,SYR,313,71,16,226,12,9,304,9,8,20,0.4706,6,10,0,9,0,0,3,4,1,0.144,0.0463,,0.8373,0.5455,,0.5455,,,,,,,,,,
2020-02-01,SYR,180,32,13,135,11,7,173,17,2,20,0.1053,7,12,0,17,0,0,0,2,0,0.0725,0.3839,,0.0452,0.0667,,0.0667,,,,,,,,,,
2020-02-02,SYR,227,56,3,168,8,13,214,8,4,27,0.3333,11,15,0,8,0,0,2,2,0,0.5459,,,0.5459,0.3333,,0.3333,,,,,,,,,,
2020-02-03,SYR,142,30,6,106,16,12,130,2,3,12,0.6,5,5,0,2,0,1,1,0,1,0.3131,1.0,,0.0896,0.5,,0.5,,,,,,,,,,
2020-02-04,SYR,157,31,6,120,16,9,148,2,1,16,0.3333,3,9,0,2,0,0,1,0,0,0.0458,0.0,,0.0684,0.5,,0.5,,,,,,,,,,
2020-02-05,SYR,124,41,9,74,29,26,98,4,0,12,0.0,4,8,0,4,0,0,0,0,0,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,
2020-02-06,SYR,97,34,4,59,17,14,83,6,1,14,0.1429,8,6,1,5,0,0,1,0,0,0.057,0.0,,0.1316,0.1667,,0.1667,,,,,,,,,,
2020-02-07,SYR,144,38,2,104,14,16,128,18,3,12,0.1429,1,11,0,18,0,0,1,1,1,0.0054,0.0,,0.0626,0.1667,,0.1667,,,,,,,,,,
2020-02-08,SYR,137,38,2,97,11,18,119,29,0,14,0.0,3,10,0,29,0,0,0,0,0,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,
2020-02-09,SYR,133,26,0,107,12,17,116,6,3,30,0.3333,21,9,0,6,0,1,1,0,1,0.6883,,,0.6883,0.3333,,0.3333,,,,,,,,,,
2020-02-10,SYR,97,26,2,69,7,15,82,6,3,19,0.3333,10,7,0,6,0,2,0,1,0,0.3075,0.0,,0.3516,0.375,,0.375,,,,,,,,,,
2020-02-11,SYR,111,19,5,87,2,13,98,9,2,7,0.1818,3,2,0,9,0,0,2,0,0,0.1361,0.0,,0.1368,0.2,,0.2,,,,,,,,,,
