date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-01-22,WSM,9,3,0,6,0,0,0,5,,3,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-23,WSM,17,5,0,12,0,2,1,7,0.3333,3,3,0,2,0,0,1,0,0,,,,,,,,,,,,,,
2020-01-24,WSM,19,4,0,15,0,0,0,6,,0,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-25,WSM,24,3,1,20,0,1,1,6,0.5,4,2,0,1,0,1,0,0,0,,,,,,,,,,,,,,
2020-01-26,WSM,22,4,0,18,0,1,1,2,0.5,1,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,
2020-01-27,WSM,29,12,0,17,0,0,0,6,,4,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-28,WSM,10,3,0,7,0,0,0,3,,3,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-29,WSM,25,6,0,19,0,1,0,2,0.0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-01-30,WSM,40,17,2,21,0,1,1,3,0.5,0,3,1,0,0,0,1,0,0,,,,,,,,,,,,,,
2020-01-31,WSM,20,7,1,12,0,0,0,2,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-01,WSM,13,5,0,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-02,WSM,8,4,0,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-03,WSM,10,6,1,3,0,2,0,2,0.0,1,1,0,2,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-04,WSM,11,6,0,5,0,0,0,2,,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-05,WSM,10,4,0,6,0,0,0,1,,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-06,WSM,10,4,0,6,0,1,0,2,0.0,0,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,
2020-02-07,WSM,9,4,0,5,0,2,0,0,0.0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,
