date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2020-01-22,VIR,36,5,1,30,0,0,36,5,1,12,0.1667,12,0,1,4,0,0,1,0,0,0.4825,1.0,,0.0,0.0,,0.0,,,,,,,,,,
2020-01-23,VIR,61,9,9,43,0,0,61,14,9,10,0.3913,3,5,3,11,0,0,9,0,0,0.1478,0.0579,0.0,0.2492,0.4,0.0,0.5714,,,,,,,,,,
2020-01-24,VIR,110,34,2,74,0,0,110,13,7,16,0.35,5,8,0,13,0,0,3,3,1,0.6829,0.9163,1.0,0.0324,0.4,1.0,0.3333,,,,,,,,,,
2020-01-25,VIR,138,23,2,113,0,1,137,17,5,10,0.2273,3,4,1,16,0,0,1,1,3,0.5092,0.9718,,0.2336,0.1333,,0.1333,,,,,,,,,,
2020-01-26,VIR,173,33,4,136,0,0,173,15,11,26,0.4231,9,16,0,15,0,0,6,1,4,0.7211,0.71,1.0,0.7028,0.3571,1.0,0.3077,,,,,,,,,,
2020-01-27,VIR,141,28,4,109,0,1,140,14,7,14,0.3333,4,7,1,13,0,0,3,0,4,0.7566,0.8965,,0.575,0.2667,,0.2667,,,,,,,,,,
2020-01-28,VIR,152,34,5,113,0,0,152,13,10,15,0.4348,6,8,1,12,0,0,9,1,0,0.403,0.216,,0.4515,0.4444,,0.4444,,,,,,,,,,
2020-01-29,VIR,192,66,3,123,0,2,190,5,6,13,0.5455,3,5,0,5,0,0,5,0,1,0.866,0.7394,,0.885,0.5714,,0.5714,,,,,,,,,,
2020-01-30,VIR,254,61,19,174,0,1,253,9,7,13,0.4375,3,5,0,9,0,2,5,0,0,0.8299,0.9489,,0.7533,0.3636,,0.3636,,,,,,,,,,
2020-01-31,VIR,202,50,9,143,0,3,199,13,7,15,0.35,4,2,0,13,0,0,5,0,2,0.3522,0.2947,,0.5362,0.375,,0.375,,,,,,,,,,
2020-02-01,VIR,170,44,10,116,0,0,170,11,15,12,0.5769,3,4,2,9,0,0,2,0,13,0.6754,0.8579,,0.3807,0.25,,0.25,,,,,,,,,,
2020-02-02,VIR,131,27,14,90,0,0,131,8,4,15,0.3333,5,5,0,8,0,0,0,0,4,0.5165,0.8113,,0.3788,0.2222,,0.2222,,,,,,,,,,
2020-02-03,VIR,89,26,12,51,0,0,89,6,6,8,0.5,0,3,0,6,0,0,4,1,1,0.9534,0.9506,0.0,0.9676,0.3333,0.0,0.4,,,,,,,,,,
2020-02-04,VIR,73,27,11,35,0,1,72,5,5,8,0.5,3,4,0,5,0,0,3,1,1,0.9707,0.5204,1.0,0.9663,0.5714,1.0,0.4,,,,,,,,,,
2020-02-05,VIR,142,75,6,61,0,0,142,7,5,10,0.4167,3,4,0,7,0,0,3,0,2,0.7249,0.735,,0.6746,0.2,,0.2,,,,,,,,,,
2020-02-06,VIR,87,29,4,54,0,0,87,7,7,8,0.5,0,7,1,6,0,0,1,1,5,0.9574,0.9621,1.0,0.9231,0.4,1.0,0.25,,,,,,,,,,
2020-02-07,VIR,127,27,1,99,0,0,127,22,8,9,0.2667,4,3,0,22,0,2,2,1,3,0.519,0.9233,,0.2885,0.16,,0.16,,,,,,,,,,
2020-02-08,VIR,121,45,3,73,0,0,121,23,7,23,0.2333,13,7,0,23,0,0,3,0,4,0.8683,0.5287,,0.9589,0.0625,,0.0625,,,,,,,,,,
2020-02-09,VIR,128,64,9,55,0,0,128,11,0,10,0.0,3,5,0,11,0,0,0,0,0,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,
2020-02-10,VIR,89,23,21,45,0,2,87,5,6,22,0.5455,4,15,0,5,0,0,2,0,4,0.9592,0.881,1.0,0.977,0.3333,1.0,0.2,,,,,,,,,,
2020-02-11,VIR,105,33,12,60,0,0,105,10,6,14,0.375,4,4,0,10,0,0,1,0,5,0.0273,0.0228,1.0,0.0281,0.4,1.0,0.25,,,,,,,,,,
2020-02-12,VIR,119,39,10,70,0,0,119,4,8,12,0.6667,3,3,0,4,0,0,4,0,4,0.1245,0.0769,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
2020-02-13,VIR,143,59,11,73,0,0,143,14,9,14,0.3913,3,8,0,14,0,0,2,1,6,0.545,0.3397,1.0,0.5024,0.5455,1.0,0.4444,,,,,,,,,,
2020-02-14,VIR,74,12,3,59,0,0,74,7,2,1,0.2222,0,1,0,7,0,0,0,0,2,0.844,0.9996,,0.0,0.0,,0.0,,,,,,,,,,
2020-02-15,VIR,90,40,11,39,0,1,89,6,5,2,0.4545,1,0,0,6,0,0,2,0,3,0.0867,1.0,,0.0,0.0,,0.0,,,,,,,,,,
2020-02-16,VIR,78,32,4,42,0,0,78,19,5,4,0.2083,1,2,0,19,0,0,1,1,3,0.5689,0.5885,1.0,0.5009,0.1667,1.0,0.1176,,,,,,,,,,
